T	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(FE@LIQUID)	w(TI@LIQUID)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
1713.154114	13	87	0.03915334775	0.0004886869965	5.657153538	94.34284646	13.29967941	86.70032059			0	0	-1713.154114	0.0004886869965	-560458.251772139	
1713.074114	13	87	0.03962797915	0.0004885443229	5.659528886	94.34047111	13.30341379	86.69658621			0	0	-1713.074114	0.0004885443229	-560978.977739779	
1712.994114	13	87	0.04010223864	0.0004884017807	5.66190465	94.33809535	13.30714774	86.69285226			0	0	-1712.994114	0.0004884017807	-561506.611174507	
1712.914114	13	87	0.04057612666	0.0004882593751	5.664280828	94.33571917	13.31088126	86.68911874			0	0	-1712.914114	0.0004882593751	-562034.803877814	
1712.834114	13	87	0.04104964367	0.0004881171007	5.666657422	94.33334258	13.31461436	86.68538564			0	0	-1712.834114	0.0004881171007	-562558.284402712	
1712.754114	13	87	0.04152279011	0.00048797496	5.669034431	94.33096557	13.31834703	86.68165297			0	0	-1712.754114	0.00048797496	-563082.126935938	
1712.674114	13	87	0.04199556642	0.0004878329502	5.671411856	94.32858814	13.32207928	86.67792072			0	0	-1712.674114	0.0004878329502	-563606.568852854	
1712.594114	13	87	0.04246797304	0.0004876910739	5.673789696	94.3262103	13.3258111	86.6741889			0	0	-1712.594114	0.0004876910739	-564138.944040741	
1712.514114	13	87	0.04294001044	0.000487549332	5.676167953	94.32383205	13.3295425	86.6704575			0	0	-1712.514114	0.000487549332	-564664.133452105	
1712.434114	13	87	0.04341167903	0.0004874077195	5.678546626	94.32145337	13.33327347	86.66672653			0	0	-1712.434114	0.0004874077195	-565191.538990342	
1712.354114	13	87	0.04388297928	0.000487266242	5.680925715	94.31907428	13.33700402	86.66299598			0	0	-1712.354114	0.000487266242	-565721.491950568	
1712.274114	13	87	0.04435391162	0.0004871248947	5.683305221	94.31669478	13.34073414	86.65926586			0	0	-1712.274114	0.0004871248947	-566250.467926471	
1712.194114	13	87	0.04482447649	0.0004869836814	5.685685143	94.31431486	13.34446384	86.65553616			0	0	-1712.194114	0.0004869836814	-566779.600948939	
1712.114114	13	87	0.04529467433	0.0004868425979	5.688065483	94.31193452	13.34819312	86.65180688			0	0	-1712.114114	0.0004868425979	-567310.763040555	
1712.034114	13	87	0.04576450559	0.0004867016489	5.690446239	94.30955376	13.35192197	86.64807803			0	0	-1712.034114	0.0004867016489	-567841.069046894	
1711.954114	13	87	0.0462339707	0.0004865608288	5.692827413	94.30717259	13.3556504	86.6443496			0	0	-1711.954114	0.0004865608288	-568369.779949074	
1711.874114	13	87	0.0467030701	0.0004864201419	5.695209005	94.304791	13.35937841	86.64062159			0	0	-1711.874114	0.0004864201419	-568904.307654646	
1711.794114	13	87	0.04717180424	0.0004862795863	5.697591014	94.30240899	13.36310599	86.63689401			0	0	-1711.794114	0.0004862795863	-569436.201401465	
1711.714114	13	87	0.04764017354	0.0004861391621	5.699973441	94.30002656	13.36683315	86.63316685			0	0	-1711.714114	0.0004861391621	-569968.072805967	
1711.634114	13	87	0.04810817844	0.0004859988687	5.702356286	94.29764371	13.37055989	86.62944011			0	0	-1711.634114	0.0004859988687	-570502.369885369	
1711.554114	13	87	0.04857581938	0.0004858587074	5.704739549	94.29526045	13.3742862	86.6257138			0	0	-1711.554114	0.0004858587074	-571035.822056387	
1711.474114	13	87	0.0490430968	0.000485718676	5.70712323	94.29287677	13.3780121	86.6219879			0	0	-1711.474114	0.000485718676	-571569.266744333	
1711.394114	13	87	0.04951001114	0.0004855787762	5.70950733	94.29049267	13.38173757	86.61826243			0	0	-1711.394114	0.0004855787762	-572101.441664933	
