T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1775.252257	4	7	89	0	0		1.720454997	2.578605486	95.70093952				4	7	89	-0.0001862829855	-0.0003613145733	0.0005475975588	-1775.252257	0	120.814155126104	-1775.252257	0			
1775.242257	4	7	89	8.274927828E-05	8.174927747E-05		1.720547321	2.578773655	95.70067902				4.000186198	7.000361108	88.99945269	0	0	0	-1775.242257	8.274927828E-05	120.879795754139	-1775.242257	8.174927747E-05			
1775.222257	4	7	89	0.0002481131765	0.0001633897756		1.720731952	2.579110011	95.70015804				4.000558651	7.001083523	88.99835783	0	0	0	-1775.222257	0.0002481131765	120.939145921376	-1775.222257	0.0001633897756			
1775.182257	4	7	89	0.0005788921522	0.0003268838841		1.72110119	2.579782761	95.69911605				4.001303909	7.00252905	88.99616704	0	0	0	-1775.182257	0.0005788921522	120.969778396332	-1775.182257	0.0003268838841			
1775.102257	4	7	89	0.001239743856	0.0006532312747		1.721839999	2.581128523	95.69703148				4.002793837	7.005418997	88.99178717	0	0	0	-1775.102257	0.001239743856	121.117863463682	-1775.102257	0.0006532312747			
1774.942257	4	7	89	0.002559422977	0.001305320127		1.723317024	2.583820211	95.69286277				4.005772921	7.011197589	88.98302949	0	0	0	-1774.942257	0.002559422977	121.365802605064	-1774.942257	0.001305320127			
1774.622257	4	7	89	0.005190710654	0.0026060828		1.726270194	2.589205	95.68452481				4.011728015	7.02274957	88.96552242	0	0	0	-1774.622257	0.005190710654	121.863010560348	-1774.622257	0.0026060828			
1773.982257	4	7	89	0.01042121791	0.005194034652		1.732173018	2.599980245	95.66784674				4.023625934	7.04583273	88.93054134	0	0	0	-1773.982257	0.01042121791	122.86270542321	-1773.982257	0.005194034652			
1772.702257	4	7	89	0.02075565071	0.01031632746		1.743964626	2.621553473	95.6344819				4.047373015	7.091915932	88.86071105	0	0	0	-1772.702257	0.02075565071	124.953603325588	-1772.702257	0.01031632746			
1770.142257	4	7	89	0.04089893535	0.02032268777		1.767488884	2.664792644	95.56771847				4.094667797	7.183753897	88.72157831	0	0	0	-1770.142257	0.04089893535	129.461733760855	-1770.142257	0.02032268777			
1767.582257	4	7	89	0.06032966795	0.02001287453		1.790939845	2.70815538	95.50090478				4.141713231	7.275151719	88.58313505	0	0	0	-1767.582257	0.06032966795	134.174360761068	-1767.582257	0.02001287453			
1765.022257	4	7	89	0.07908231396	0.01971128217		1.814316101	2.751641345	95.43404255				4.188511371	7.366107878	88.44538075	0	0	0	-1765.022257	0.07908231396	138.984874540846	-1765.022257	0.01971128217			
1762.462257	4	7	89	0.09719072142	0.01941918364		1.837617983	2.795253344	95.36712867				4.235067601	7.456627071	88.30830533	0	0	0	-1762.462257	0.09719072142	143.889699948558	-1762.462257	0.01941918364			
1759.902257	4	7	89	0.1146862207	0.01913577522		1.860845273	2.838993224	95.3001615				4.281386252	7.546712053	88.17190169	0	0	0	-1759.902257	0.1146862207	148.890487873873	-1759.902257	0.01913577522			
1757.342257	4	7	89	0.1315981982	0.01886069213		1.883997734	2.882862853	95.23313941				4.32747159	7.636365548	88.03616286	0	0	0	-1757.342257	0.1315981982	153.987508698912	-1757.342257	0.01886069213			
1754.782257	4	7	89	0.1479542456	0.01859359379		1.907075113	2.926864129	95.16606076				4.373327828	7.725590267	87.90108191	0	0	0	-1754.782257	0.1479542456	159.181003350666	-1754.782257	0.01859359379			
1752.222257	4	7	89	0.1637802925	0.01833415767		1.93007714	2.970998975	95.09892388				4.418959126	7.814388906	87.76665197	0	0	0	-1752.222257	0.1637802925	164.471200835426	-1752.222257	0.01833415767			
1749.662257	4	7	89	0.1791007269	0.0180820786		1.953003532	3.015269345	95.03172712				4.464369594	7.902764145	87.63286626	0	0	0	-1749.662257	0.1791007269	169.858313900202	-1749.662257	0.0180820786			
1747.102257	4	7	89	0.1939385069	0.01783706763		1.975853986	3.059677218	94.9644688				4.509563294	7.990718648	87.49971806	0	0	0	-1747.102257	0.1939385069	175.342538766112	-1747.102257	0.01783706763			
1744.542257	4	7	89	0.2083152617	0.01759885101		1.998628188	3.104224604	94.89714721				4.554544242	8.078255062	87.3672007	0	0	0	-1744.542257	0.2083152617	180.924058659467	-1744.542257	0.01759885101			
1741.982257	4	7	89	0.2222513848	0.01736716921		2.021325806	3.148913539	94.82976065				4.599316409	8.165376016	87.23530758	0	0	0	-1741.982257	0.2222513848	186.603037486713	-1741.982257	0.01736716921			
1739.422257	4	7	89	0.23576612	0.01714177595		2.043946492	3.19374609	94.76230742				4.643883723	8.252084123	87.10403215	0	0	0	-1739.422257	0.23576612	192.37962389526	-1739.422257	0.01714177595			
1736.862257	4	7	89	0.2488776394	0.01692243747		2.066489885	3.238724353	94.69478576				4.688250075	8.338381979	86.97336795	0	0	0	-1736.862257	0.2488776394	198.253952872043	-1736.862257	0.01692243747			
1734.302257	4	7	89	0.2616031159	0.01670893168		2.088955605	3.283850451	94.62719394				4.732419314	8.424272159	86.84330853	0	0	0	-1734.302257	0.2616031159	204.226138646942	-1734.302257	0.01670893168			
1731.742257	4	7	89	0.2739587902	0.01650104748		2.111343259	3.32912654	94.5595302				4.776395253	8.509757226	86.71384752	0	0	0	-1731.742257	0.2739587902	210.296281551239	-1731.742257	0.01650104748			
1729.182257	4	7	89	0.2859600315	0.01629858407		2.133652439	3.374554803	94.49179276				4.82018167	8.594839718	86.58497861	0	0	0	-1729.182257	0.2859600315	216.464466334799	-1729.182257	0.01629858407			
1726.622257	4	7	89	0.2976213947	0.01610135038		2.15588272	3.420137455	94.42397982				4.86378231	8.679522162	86.45669553	0	0	0	-1726.622257	0.2976213947	222.730757083595	-1726.622257	0.01610135038			
1724.062257	4	7	89	0.3089566727	0.01590916447		2.178033663	3.465876743	94.35608959				4.907200884	8.763807061	86.32899206	0	0	0	-1724.062257	0.3089566727	229.09520433708	-1724.062257	0.01590916447			
1721.502257	4	7	89	0.3199789445	0.01572185296		2.200104811	3.511774943	94.28812025				4.950441076	8.847696901	86.20186202	0	0	0	-1721.502257	0.3199789445	235.557840634368	-1721.502257	0.01572185296			
1718.942257	4	7	89	0.3307006204	0.01553925064		2.222095695	3.557834364	94.22006994				4.993506537	8.931194153	86.07529931	0	0	0	-1718.942257	0.3307006204	242.118679792601	-1718.942257	0.01553925064			
1716.382257	4	7	89	0.3411334833	0.01536119988		2.244005826	3.604057346	94.15193683				5.036400894	9.014301264	85.94929784	0	0	0	-1716.382257	0.3411334833	248.777716615324	-1716.382257	0.01536119988			
1713.822257	4	7	89	0.3512887275	0.01518755031		2.265834702	3.650446262	94.08371904				5.079127747	9.097020665	85.82385159	0	0	0	-1713.822257	0.3512887275	255.534932624517	-1713.822257	0.01518755031			
1711.262257	4	7	89	0.3611769938	0.01501815836		2.287581805	3.697003519	94.01541468				5.121690669	9.179354769	85.69895456	0	0	0	-1711.262257	0.3611769938	262.390288610813	-1711.262257	0.01501815836			
1708.702257	4	7	89	0.3708084035	0.01485288689		2.309246599	3.743731556	93.94702184				5.164093215	9.261305968	85.57460082	0	0	0	-1708.702257	0.3708084035	269.343724680613	-1708.702257	0.01485288689			
1706.142257	4	7	89	0.3801925887	0.01469160487		2.330828535	3.790632846	93.87853862				5.206338912	9.342876635	85.45078445	0	0	0	-1706.142257	0.3801925887	276.39516853455	-1706.142257	0.01469160487			
1703.582257	4	7	89	0.3893387211	0.01453418701		2.352327045	3.837709897	93.80996306				5.248431272	9.424069125	85.3274996	0	0	0	-1703.582257	0.3893387211	283.544521114929	-1703.582257	0.01453418701			
1701.022257	4	7	89	0.3982555392	0.01438051351		2.373741545	3.884965251	93.7412932				5.290373785	9.504885773	85.20474044	0	0	0	-1701.022257	0.3982555392	290.791670492217	-1701.022257	0.01438051351			
1698.462257	4	7	89	0.4069513724	0.0142304697		2.395071435	3.932401487	93.67252708				5.332169923	9.585328895	85.08250118	0	0	0	-1698.462257	0.4069513724	298.136487437839	-1698.462257	0.0142304697			
1695.902257	4	7	89	0.4154341649	0.01408394585		2.416316098	3.980021218	93.60366268				5.373823144	9.665400788	84.96077607	0	0	0	-1695.902257	0.4154341649	305.578812479394	-1695.902257	0.01408394585			
1693.342257	4	7	89	0.4237114974	0.01394083686		2.4374749	4.027827095	93.53469801				5.415336887	9.745103729	84.83955938	0	0	0	-1693.342257	0.4237114974	313.118474080652	-1693.342257	0.01394083686			
1690.782257	4	7	89	0.4317906069	0.01380104206		2.458547189	4.075821805	93.46563101				5.45671458	9.824439974	84.71884545	0	0	0	-1690.782257	0.4317906069	320.755286318343	-1690.782257	0.01380104206			
1688.222257	4	7	89	0.4396784058	0.01366446495		2.479532297	4.124008073	93.39645963				5.497959637	9.903411761	84.5986286	0	0	0	-1688.222257	0.4396784058	328.489030319967	-1688.222257	0.01366446495			
1685.662257	4	7	89	0.4473815001	0.01353101304		2.500429538	4.172388664	93.3271818				5.53907546	9.982021308	84.47890323	0	0	0	-1685.662257	0.4473815001	336.319470912549	-1685.662257	0.01353101304			
1683.102257	4	7	89	0.4549062053	0.01340059762		2.521238208	4.220966378	93.25779541				5.580065443	10.06027081	84.35966374	0	0	0	-1683.102257	0.4549062053	344.246357774457	-1683.102257	0.01340059762			
1680.542257	4	7	89	0.4622585623	0.01327313358		2.541957584	4.269744059	93.18829836				5.620932967	10.13816246	84.24090458	0	0	0	-1680.542257	0.4622585623	352.269415629424	-1680.542257	0.01327313358			
1677.982257	4	7	89	0.4694443518	0.01314853925		2.562586927	4.318724587	93.11868849				5.661681409	10.21569839	84.1226202	0	0	0	-1677.982257	0.4694443518	360.388344923931	-1677.982257	0.01314853925			
1675.422257	4	7	89	0.4764691082	0.01302673622		2.583125478	4.367910885	93.04896364				5.702314137	10.29288076	84.00480511	0	0	0	-1675.422257	0.4764691082	368.602826174549	-1675.422257	0.01302673622			
1672.862257	4	7	89	0.4833381321	0.0129076492		2.603572459	4.417305917	92.97912162				5.742834513	10.36971167	83.88745381	0	0	0	-1672.862257	0.4833381321	376.912521024029	-1672.862257	0.0129076492			
1670.302257	4	7	89	0.4900565025	0.01279120587		2.623927074	4.466912689	92.90916024				5.783245897	10.44619324	83.77056086	0	0	0	-1670.302257	0.4900565025	385.317061593454	-1670.302257	0.01279120587			
1667.742257	4	7	89	0.4966290882	0.01267733674		2.644188507	4.516734249	92.83907724				5.823551644	10.52232752	83.65412083	0	0	0	-1667.742257	0.4966290882	393.816060874847	-1667.742257	0.01267733674			
1665.182257	4	7	89	0.5030605582	0.01256597503		2.664355924	4.56677369	92.76887039				5.863755107	10.59811659	83.5381283	0	0	0	-1665.182257	0.5030605582	402.409115511302	-1665.182257	0.01256597503			
1662.622257	4	7	89	0.5093553917	0.01245705654		2.684428469	4.617034149	92.69853738				5.903859639	10.67356247	83.42257789	0	0	0	-1662.622257	0.5093553917	411.09578981859	-1662.622257	0.01245705654			
