T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1809.227481	3	6	91	0	0		1.260135912	2.116635627	96.62322846				3	6	91	-0.0001801094024	-0.0004020053107	0.000582114713	-1809.227481	0	95.5980746275338	-1809.227481	0			
1809.217481	3	6	91	0.0001045803429	0.0001035414977		1.260222311	2.116806187	96.6229715				3.00018003	6.000401787	90.99941818	0	0	0	-1809.217481	0.0001045803429	95.6424534237641	-1809.217481	0.0001035414977			
1809.197481	3	6	91	0.0003135955855	0.0002069701956		1.260395104	2.117147333	96.62245756				3.000540142	6.00120557	90.99825429	0	0	0	-1809.197481	0.0003135955855	95.685996241788	-1809.197481	0.0002069701956			
1809.157481	3	6	91	0.0007316366232	0.0004140369428		1.260740665	2.117829661	96.62142967				3.001260677	6.002813869	90.99592545	0	0	0	-1809.157481	0.0007316366232	95.7247105774965	-1809.157481	0.0004140369428			
1809.077481	3	6	91	0.001566663861	0.0008273059764		1.261432053	2.119194566	96.61937338				3.00270116	6.006029267	90.99126957	0	0	0	-1809.077481	0.001566663861	95.8676295892654	-1809.077481	0.0008273059764			
1808.917481	3	6	91	0.003233467174	0.001652765022		1.26281432	2.121924519	96.61526116				3.005581226	6.012458596	90.98196018	0	0	0	-1808.917481	0.003233467174	96.1172466836325	-1808.917481	0.001652765022			
1808.597481	3	6	91	0.006554122926	0.003298166823		1.265578029	2.127385733	96.60703624				3.011337765	6.02531138	90.96335086	0	0	0	-1808.597481	0.006554122926	96.6182174524548	-1808.597481	0.003298166823			
1807.957481	3	6	91	0.01314406199	0.006567078054		1.271102147	2.138313404	96.59058445				3.022836519	6.050993466	90.92617002	0	0	0	-1807.957481	0.01314406199	97.663773178937	-1807.957481	0.006567078054			
1806.677481	3	6	91	0.02610767358	0.01300617916		1.282136252	2.160190151	96.5576736				3.045774773	6.10226493	90.8519603	0	0	0	-1806.677481	0.02610767358	99.8146722652216	-1806.677481	0.01300617916			
1804.117481	3	6	91	0.05123001491	0.02553998076		1.304150288	2.204029299	96.49182041				3.091422041	6.204436181	90.70414178	0	0	0	-1804.117481	0.05123001491	104.311713039423	-1804.117481	0.02553998076			
1801.557481	3	6	91	0.07524152918	0.02505343673		1.32609939	2.247980446	96.42592016				3.136785556	6.306104981	90.55710946	0	0	0	-1801.557481	0.07524152918	109.091990525733	-1801.557481	0.02505343673			
1798.997481	3	6	91	0.09820924312	0.02458304934		1.347982248	2.292042526	96.35997523				3.181867666	6.407268643	90.41086369	0	0	0	-1798.997481	0.09820924312	113.997634363845	-1798.997481	0.02458304934			
1796.437481	3	6	91	0.1201974086	0.02413057783		1.369799587	2.33621855	96.29398186				3.226674765	6.507933418	90.26539182	0	0	0	-1796.437481	0.1201974086	119.025384264092	-1796.437481	0.02413057783			
1793.877481	3	6	91	0.1412646547	0.02369440632		1.391551444	2.380510206	96.22793835				3.271211843	6.608102619	90.12068554	0	0	0	-1793.877481	0.1412646547	124.177369227851	-1793.877481	0.02369440632			
1791.317481	3	6	91	0.1614651471	0.02327369297		1.413237826	2.424919195	96.16184298				3.315483782	6.707779527	89.97673669	0	0	0	-1791.317481	0.1614651471	129.454194428155	-1791.317481	0.02327369297			
1788.757481	3	6	91	0.1808490042	0.02286766013		1.434858722	2.469447251	96.09569403				3.359495382	6.806967417	89.8335372	0	0	0	-1788.757481	0.1808490042	134.856427944607	-1788.757481	0.02286766013			
1786.197481	3	6	91	0.1994626608	0.02247558062		1.456414099	2.514096135	96.02948977				3.403251352	6.905669553	89.6910791	0	0	0	-1786.197481	0.1994626608	140.384619661033	-1786.197481	0.02247558062			
1783.637481	3	6	91	0.2173491946	0.0220967748		1.477903907	2.558867636	95.96322846				3.446756322	7.003889187	89.54935449	0	0	0	-1783.637481	0.2173491946	146.039297669464	-1783.637481	0.0220967748			
1781.077481	3	6	91	0.2345486192	0.02173060667		1.499328075	2.603763569	95.89690836				3.490014845	7.101629555	89.4083556	0	0	0	-1781.077481	0.2345486192	151.820967352584	-1781.077481	0.02173060667			
1778.517481	3	6	91	0.2510981473	0.02137648052		1.520686514	2.648785779	95.83052771				3.533031396	7.198893881	89.26807472	0	0	0	-1778.517481	0.2510981473	157.730113511015	-1778.517481	0.02137648052			
1775.957481	3	6	91	0.2670324271	0.02103383772		1.541979119	2.693936136	95.76408475				3.575810382	7.295685373	89.12850424	0	0	0	-1775.957481	0.2670324271	163.767198392337	-1775.957481	0.02103383772			
1773.397481	3	6	91	0.2823837562	0.02070215398		1.563205764	2.739216537	95.6975777				3.618356138	7.392007224	88.98963664	0	0	0	-1773.397481	0.2823837562	169.932663528782	-1773.397481	0.02070215398			
1770.837481	3	6	91	0.2971822737	0.02038093666		1.58436631	2.78462891	95.63100478				3.660672937	7.487862609	88.85146445	0	0	0	-1770.837481	0.2971822737	176.226928177191	-1770.837481	0.02038093666			
