T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1722.43964	6	8	86	0	0		2.645858777	3.141743138	94.21239809				6	8	86	-0.0002064661479	-0.0002990523991	0.000505518547	-1722.43964	0	159.793621845714	-1722.43964	0			
1722.42964	6	8	86	6.255952549E-05	6.159229674E-05		2.645962957	3.141903447	94.2121336				6.000206372	8.00029888	85.99949475	0	0	0	-1722.42964	6.255952549E-05	159.901897634829	-1722.42964	6.159229674E-05			
1722.40964	6	8	86	0.0001875516638	0.0001230792897		2.646171356	3.142224104	94.21160454				6.000619183	8.000896807	85.99848401	0	0	0	-1722.40964	0.0001875516638	159.99667417664	-1722.40964	0.0001230792897			
1722.36964	6	8	86	0.0004375987217	0.0002462510111		2.646588128	3.142865458	94.21054641				6.001445208	8.002093239	85.99646155	0	0	0	-1722.36964	0.0004375987217	160.014786115949	-1722.36964	0.0002462510111			
1722.28964	6	8	86	0.0009372723548	0.000492210338		2.647422098	3.14414842	94.20842948				6.003096658	8.004485189	85.99241815	0	0	0	-1722.28964	0.0009372723548	160.167512590219	-1722.28964	0.000492210338			
1722.12964	6	8	86	0.001935442098	0.0009836685562		2.649089284	3.146714549	94.20419617				6.006398938	8.009268007	85.98433306	0	0	0	-1722.12964	0.001935442098	160.415926863043	-1722.12964	0.0009836685562			
1721.80964	6	8	86	0.003927220231	0.001964794491		2.652422568	3.151848331	94.1957291				6.013000986	8.018829333	85.96816968	0	0	0	-1721.80964	0.003927220231	160.906374575409	-1721.80964	0.001964794491			
1721.16964	6	8	86	0.007892623242	0.003919461561		2.659084776	3.162121998	94.17879323				6.026195073	8.037934755	85.93587017	0	0	0	-1721.16964	0.007892623242	161.891014310371	-1721.16964	0.003919461561			
1719.88964	6	8	86	0.0157515476	0.007798755829		2.672391766	3.18269383	94.1449144				6.0525435	8.076076722	85.87137978	0	0	0	-1719.88964	0.0157515476	163.942878737061	-1719.88964	0.007798755829			
1717.32964	6	8	86	0.03116920222	0.01542375185		2.698934083	3.223936875	94.07712904				6.105079201	8.152087543	85.74283326	0	0	0	-1717.32964	0.03116920222	168.37266536794	-1717.32964	0.01542375185			
1714.76964	6	8	86	0.04617161805	0.01524537026		2.725379706	3.265316482	94.00930381				6.15740141	8.227740809	85.61485778	0	0	0	-1714.76964	0.04617161805	173.007336099674	-1714.76964	0.01524537026			
1712.20964	6	8	86	0.06077412511	0.01507060611		2.751727028	3.306833197	93.94143978				6.209512098	8.303035884	85.48745202	0	0	0	-1712.20964	0.06077412511	177.714005756356	-1712.20964	0.01507060611			
1709.64964	6	8	86	0.07499220639	0.01490025578		2.777975931	3.348489723	93.87353435				6.261416023	8.37797579	85.36060819	0	0	0	-1709.64964	0.07499220639	182.488931426382	-1709.64964	0.01490025578			
1707.08964	6	8	86	0.08884037067	0.0147339522		2.804125835	3.390288119	93.80558605				6.313117114	8.452562379	85.23432051	0	0	0	-1707.08964	0.08884037067	187.333437644717	-1707.08964	0.0147339522			
1704.52964	6	8	86	0.1023324271	0.01457156485		2.830176137	3.432230467	93.7375934				6.364619268	8.526797478	85.10858325	0	0	0	-1704.52964	0.1023324271	192.247551014338	-1704.52964	0.01457156485			
1701.96964	6	8	86	0.1154815279	0.01441297105		2.856126219	3.474318885	93.6695549				6.415926355	8.600682905	84.98339074	0	0	0	-1701.96964	0.1154815279	197.231275377967	-1701.96964	0.01441297105			
