T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1616.632138	12	8	80	0	0	5.360431998	3.542019111	91.09754889	12	8	80				-0.0002721261074	-0.0001827107732	0.0004548368807	-1616.632138	0	121.103469995312	
1616.622138	12	8	80	4.200842865E-05	4.102926767E-05	5.360560962	3.542150847	91.09728819	12.00027201	8.000182625	79.99954537				0	0	0	-1616.622138	4.102926767E-05	366.353439078538	
1616.602138	12	8	80	0.0001259032555	8.195641394E-05	5.360818897	3.542414325	91.09676678	12.00081613	8.000547952	79.99863592				0	0	0	-1616.602138	8.195641394E-05	488.502551380114	
1616.562138	12	8	80	0.0002936623292	0.0001638966148	5.361334743	3.54294131	91.09572395	12.00190435	8.001278562	79.99681709				0	0	0	-1616.562138	0.0001638966148	488.069421570654	
1616.482138	12	8	80	0.0006292023139	0.0003278692065	5.362366287	3.543995419	91.09363829	12.00408166	8.00274024	79.9931781				0	0	0	-1616.482138	0.0003278692065	-395334.583167262	
1616.402138	12	8	80	0.0009644243874	0.0003276665956	5.363397991	3.545049694	91.09155231	12.0062583	8.004201355	79.98954035				0	0	0	-1616.402138	0.0003276665956	-800789.168552527	
1616.322138	12	8	80	0.001299450614	0.0003275838322	5.364429524	3.546104114	91.08946636	12.00843477	8.005662233	79.985903				0	0	0	-1616.322138	0.0003275838322	-967058.19459228	
1616.242138	12	8	80	0.001634281173	0.0003275011453	5.365460885	3.547158679	91.08738044	12.01061106	8.007122876	79.98226606				0	0	0	-1616.242138	0.0003275011453	-967768.61446515	
1616.162138	12	8	80	0.001968916232	0.0003274185034	5.366492076	3.548213389	91.08529453	12.01278718	8.008583283	79.97862954				0	0	0	-1616.162138	0.0003274185034	-968315.672403802	
1616.082138	12	8	80	0.00230335596	0.0003273359099	5.367523096	3.549268245	91.08320866	12.01496313	8.010043454	79.97499342				0	0	0	-1616.082138	0.0003273359099	-968869.177421923	
1616.002138	12	8	80	0.002637600525	0.0003272533624	5.368553944	3.550323245	91.08112281	12.0171389	8.01150339	79.97135771				0	0	0	-1616.002138	0.0003272533624	-969409.235175979	
1615.922138	12	8	80	0.002971650095	0.0003271708609	5.369584622	3.55137839	91.07903699	12.0193145	8.01296309	79.96772241				0	0	0	-1615.922138	0.0003271708609	-969955.782016412	
1615.842138	12	8	80	0.003305504836	0.0003270884064	5.370615128	3.552433681	91.07695119	12.02148992	8.014422554	79.96408753				0	0	0	-1615.842138	0.0003270884064	-970499.396268534	
1615.762138	12	8	80	0.003639164916	0.0003270059973	5.371645463	3.553489117	91.07486542	12.02366517	8.015881783	79.96045305				0	0	0	-1615.762138	0.0003270059973	-971049.541462372	
1615.682138	12	8	80	0.003972630503	0.0003269236362	5.372675627	3.554544699	91.07277967	12.02584025	8.017340775	79.95681898				0	0	0	-1615.682138	0.0003269236362	-971603.229248783	
1615.602138	12	8	80	0.004305901764	0.000326841321	5.373705619	3.555600426	91.07069395	12.02801515	8.018799533	79.95318532				0	0	0	-1615.602138	0.000326841321	-972143.384832351	
1615.522138	12	8	80	0.004638978866	0.0003267590514	5.37473544	3.556656299	91.06860826	12.03018988	8.020258054	79.94955207				0	0	0	-1615.522138	0.0003267590514	-972692.433241184	
1615.442138	12	8	80	0.004971861975	0.0003266768291	5.37576509	3.557712317	91.06652259	12.03236444	8.021716341	79.94591922				0	0	0	-1615.442138	0.0003266768291	-973237.930905078	
1615.362138	12	8	80	0.005304551257	0.0003265946517	5.376794568	3.558768482	91.06443695	12.03453882	8.023174391	79.94228679				0	0	0	-1615.362138	0.0003265946517	-973787.039401173	
1615.282138	12	8	80	0.005637046879	0.0003265125221	5.377823875	3.559824792	91.06235133	12.03671303	8.024632206	79.93865476				0	0	0	-1615.282138	0.0003265125221	-974337.917004832	
1615.202138	12	8	80	0.005969349007	0.0003264304376	5.37885301	3.560881248	91.06026574	12.03888707	8.026089785	79.93502315				0	0	0	-1615.202138	0.0003264304376	-974885.886377433	
1615.122138	12	8	80	0.006301457808	0.0003263484003	5.379881973	3.56193785	91.05818018	12.04106093	8.027547129	79.93139194				0	0	0	-1615.122138	0.0003263484003	-975437.421010128	
1615.042138	12	8	80	0.006633373447	0.0003262664086	5.380910765	3.562994598	91.05609464	12.04323462	8.029004238	79.92776114				0	0	0	-1615.042138	0.0003262664086	-975980.065355225	
1614.962138	12	8	80	0.006965096088	0.0003261844625	5.381939385	3.564051492	91.05400912	12.04540814	8.03046111	79.92413075				0	0	0	-1614.962138	0.0003261844625	-976530.473898497	
1614.882138	12	8	80	0.007296625898	0.0003261025632	5.382967834	3.565108532	91.05192363	12.04758149	8.031917748	79.92050076				0	0	0	-1614.882138	0.0003261025632	-977083.279494333	
1614.802138	12	8	80	0.007627963043	0.0003260207098	5.383996111	3.566165719	91.04983817	12.04975467	8.03337415	79.91687118				0	0	0	-1614.802138	0.0003260207098	-977632.537254395	
1614.722138	12	8	80	0.007959107687	0.0003259389025	5.385024216	3.567223052	91.04775273	12.05192767	8.034830316	79.91324201				0	0	0	-1614.722138	0.0003259389025	-978184.20629606	
1614.642138	12	8	80	0.008290059994	0.0003258571414	5.386052149	3.568280531	91.04566732	12.0541005	8.036286247	79.90961325				0	0	0	-1614.642138	0.0003258571414	-978734.698814503	
1614.562138	12	8	80	0.008620820131	0.0003257754261	5.38707991	3.569338157	91.04358193	12.05627316	8.037741943	79.9059849				0	0	0	-1614.562138	0.0003257754261	-979276.216104566	
1614.482138	12	8	80	0.008951388259	0.0003256937554	5.388107499	3.570395929	91.04149657	12.05844565	8.039197403	79.90235695				0	0	0	-1614.482138	0.0003256937554	-979832.165590845	
1614.402138	12	8	80	0.009281764546	0.0003256121328	5.389134916	3.571453848	91.03941124	12.06061796	8.040652627	79.89872941				0	0	0	-1614.402138	0.0003256121328	-980389.901702258	
1614.322138	12	8	80	0.009611949155	0.000325530555	5.390162161	3.572511914	91.03732592	12.06279011	8.042107617	79.89510228				0	0	0	-1614.322138	0.000325530555	-980938.082558262	
1614.242138	12	8	80	0.009941942249	0.0003254490236	5.391189234	3.573570127	91.03524064	12.06496208	8.043562371	79.89147555				0	0	0	-1614.242138	0.0003254490236	-981488.663455533	
1614.162138	12	8	80	0.01027174399	0.0003253675373	5.392216135	3.574628486	91.03315538	12.06713388	8.04501689	79.88784923				0	0	0	-1614.162138	0.0003253675373	-982036.863188037	
1614.082138	12	8	80	0.01060135455	0.0003252860969	5.393242864	3.575686993	91.03107014	12.06930551	8.046471173	79.88422332				0	0	0	-1614.082138	0.0003252860969	-982587.477138982	
1614.002138	12	8	80	0.01093077408	0.0003252047019	5.39426942	3.576745646	91.02898493	12.07147697	8.047925221	79.88059781				0	0	0	-1614.002138	0.0003252047019	-983143.553988961	
1613.922138	12	8	80	0.01126000275	0.0003251233536	5.395295804	3.577804447	91.02689975	12.07364826	8.049379034	79.87697271				0	0	0	-1613.922138	0.0003251233536	-983698.426408713	
1613.842138	12	8	80	0.01158904073	0.0003250420504	5.396322016	3.578863395	91.02481459	12.07581937	8.050832611	79.87334801				0	0	0	-1613.842138	0.0003250420504	-984250.916562487	
1613.762138	12	8	80	0.01191788817	0.0003249607934	5.397348056	3.57992249	91.02272945	12.07799032	8.052285953	79.86972373				0	0	0	-1613.762138	0.0003249607934	-984804.012696328	
1613.682138	12	8	80	0.01224654524	0.0003248795815	5.398373923	3.580981732	91.02064435	12.0801611	8.05373906	79.86609984				0	0	0	-1613.682138	0.0003248795815	-985349.848208175	
1613.602138	12	8	80	0.0125750121	0.0003247984145	5.399399617	3.582041122	91.01855926	12.0823317	8.055191932	79.86247637				0	0	0	-1613.602138	0.0003247984145	-985907.847452954	
1613.522138	12	8	80	0.01290328891	0.0003247172945	5.400425139	3.583100659	91.0164742	12.08450214	8.056644568	79.85885329				0	0	0	-1613.522138	0.0003247172945	-986466.450111835	
1613.442138	12	8	80	0.01323137584	0.0003246362194	5.401450489	3.584160344	91.01438917	12.0866724	8.05809697	79.85523063				0	0	0	-1613.442138	0.0003246362194	-987016.571454218	
1613.362138	12	8	80	0.01355927304	0.0003245551898	5.402475666	3.585220177	91.01230416	12.0888425	8.059549136	79.85160837				0	0	0	-1613.362138	0.0003245551898	-987570.349736119	
1613.282138	12	8	80	0.01388698069	0.0003244742056	5.40350067	3.586280157	91.01021917	12.09101242	8.061001067	79.84798651				0	0	0	-1613.282138	0.0003244742056	-988125.973008646	
1613.202138	12	8	80	0.01421449893	0.0003243932671	5.404525502	3.587340285	91.00813421	12.09318218	8.062452763	79.84436506				0	0	0	-1613.202138	0.0003243932671	-988679.159652852	
1613.122138	12	8	80	0.01454182794	0.0003243123735	5.405550161	3.588400561	91.00604928	12.09535176	8.063904223	79.84074401				0	0	0	-1613.122138	0.0003243123735	-989233.589291214	
1613.042138	12	8	80	0.01486896787	0.0003242315257	5.406574647	3.589460985	91.00396437	12.09752118	8.065355449	79.83712337				0	0	0	-1613.042138	0.0003242315257	-989788.015760125	
1612.962138	12	8	80	0.01519591889	0.0003241507227	5.40759896	3.590521557	91.00187948	12.09969042	8.066806439	79.83350314				0	0	0	-1612.962138	0.0003241507227	-990346.759926375	
1612.882138	12	8	80	0.01552268115	0.0003240699661	5.408623101	3.591582277	90.99979462	12.1018595	8.068257194	79.82988331				0	0	0	-1612.882138	0.0003240699661	-990906.113108667	
1612.802138	12	8	80	0.01584925482	0.0003239892543	5.409647068	3.592643145	90.99770979	12.10402841	8.069707715	79.82626388				0	0	0	-1612.802138	0.0003239892543	-991451.359328544	
1612.722138	12	8	80	0.01617564006	0.0003239085865	5.410670863	3.593704161	90.99562498	12.10619715	8.071158	79.82264485				0	0	0	-1612.722138	0.0003239085865	-992015.073597062	
1612.642138	12	8	80	0.01650183702	0.0003238279664	5.411694484	3.594765326	90.99354019	12.10836572	8.07260805	79.81902623				0	0	0	-1612.642138	0.0003238279664	-992573.213247659	
1612.562138	12	8	80	0.01682784588	0.0003237473893	5.412717932	3.595826639	90.99145543	12.11053412	8.074057865	79.81540802				0	0	0	-1612.562138	0.0003237473893	-993125.257730762	
1612.482138	12	8	80	0.01715366678	0.0003236668588	5.413741208	3.596888101	90.98937069	12.11270235	8.075507445	79.81179021				0	0	0	-1612.482138	0.0003236668588	-993685.89855841	
1612.402138	12	8	80	0.01747929988	0.0003235863726	5.41476431	3.597949711	90.98728598	12.11487041	8.07695679	79.8081728				0	0	0	-1612.402138	0.0003235863726	-994238.545408654	
1612.322138	12	8	80	0.01780474536	0.0003235059316	5.415787239	3.59901147	90.98520129	12.1170383	8.0784059	79.8045558				0	0	0	-1612.322138	0.0003235059316	-994794.890904336	
1612.242138	12	8	80	0.01813000336	0.0003234255354	5.416809995	3.600073377	90.98311663	12.11920603	8.079854775	79.8009392				0	0	0	-1612.242138	0.0003234255354	-995353.724633206	
1612.162138	12	8	80	0.01845507405	0.0003233451847	5.417832577	3.601135434	90.98103199	12.12137359	8.081303415	79.797323				0	0	0	-1612.162138	0.0003233451847	-995918.141643943	
1612.082138	12	8	80	0.01877995759	0.0003232648796	5.418854986	3.602197639	90.97894737	12.12354098	8.082751821	79.7937072				0	0	0	-1612.082138	0.0003232648796	-996475.120813292	
1612.002138	12	8	80	0.01910465413	0.0003231846187	5.419877222	3.603259993	90.97686278	12.1257082	8.084199991	79.79009181				0	0	0	-1612.002138	0.0003231846187	-997032.120785522	
1611.922138	12	8	80	0.01942916383	0.0003231044033	5.420899284	3.604322496	90.97477822	12.12787525	8.085647926	79.78647682				0	0	0	-1611.922138	0.0003231044033	-997584.121724608	
1611.842138	12	8	80	0.01975348686	0.0003230242312	5.421921173	3.605385149	90.97269368	12.13004214	8.087095627	79.78286224				0	0	0	-1611.842138	0.0003230242312	-998146.11552837	
1611.762138	12	8	80	0.02007762337	0.0003229441061	5.422942888	3.60644795	90.97060916	12.13220885	8.088543092	79.77924805				0	0	0	-1611.762138	0.0003229441061	-998712.435329963	
1611.682138	12	8	80	0.02040157352	0.0003228640249	5.42396443	3.607510901	90.96852467	12.1343754	8.089990323	79.77563427				0	0	0	-1611.682138	0.0003228640249	-999264.446725968	
1611.602138	12	8	80	0.02072533746	0.0003227839883	5.424985798	3.608574001	90.9664402	12.13654179	8.091437319	79.77202089				0	0	0	-1611.602138	0.0003227839883	-999828.943114657	
1611.522138	12	8	80	0.02104891536	0.0003227039975	5.426006992	3.60963725	90.96435576	12.138708	8.09288408	79.76840792				0	0	0	-1611.522138	0.0003227039975	-1000387.79889882	
1611.442138	12	8	80	0.02137230738	0.0003226240503	5.427028013	3.610700649	90.96227134	12.14087405	8.094330606	79.76479534				0	0	0	-1611.442138	0.0003226240503	-1000941.04167485	
1611.362138	12	8	80	0.02169551366	0.0003225441479	5.42804886	3.611764197	90.96018694	12.14303993	8.095776898	79.76118317				0	0	0	-1611.362138	0.0003225441479	-1001506.17642697	
1611.282138	12	8	80	0.02201853438	0.0003224642909	5.429069533	3.612827896	90.95810257	12.14520564	8.097222955	79.7575714				0	0	0	-1611.282138	0.0003224642909	-1002073.82608963	
