T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1808.367431	10	90	0.2038847267	0.02964569564	4.567081101	95.4329189	11.43832907	88.56167093	0	0	-1808.367431	0.2038847267	106.174291626059	-1808.367431	0.02964569564	-4323.31632424256	
1805.807431	10	90	0.2274215057	0.02906437131	4.65426328	95.34573672	11.64140502	88.35859498	0	0	-1805.807431	0.2274215057	111.574236488347	-1805.807431	0.02906437131	-4488.72816391678	
1803.247431	10	90	0.2498289431	0.02850427167	4.741342115	95.25865789	11.84385611	88.15614389	0	0	-1803.247431	0.2498289431	117.140509853283	-1803.247431	0.02850427167	-4657.05782190108	
1800.687431	10	90	0.2711806135	0.02796423333	4.82831484	95.17168516	12.04568344	87.95431656	0	0	-1800.687431	0.2711806135	122.875093202683	-1800.687431	0.02796423333	-4828.29300647871	
1798.127431	10	90	0.2915440683	0.0274431766	4.915178753	95.08482125	12.24688801	87.75311199	0	0	-1798.127431	0.2915440683	128.77995986554	-1798.127431	0.0274431766	-5002.42132052304	
1795.567431	10	90	0.3109814263	0.02694009798	5.001931219	94.99806878	12.44747079	87.55252921	0	0	-1795.567431	0.3109814263	134.857076692115	-1795.567431	0.02694009798	-5179.43043458748	
1793.007431	10	90	0.3295498968	0.02645406368	5.088569666	94.91143033	12.64743268	87.35256732	0	0	-1793.007431	0.3295498968	141.108404056951	-1793.007431	0.02645406368	-5359.30831969977	
1790.447431	10	90	0.3473022447	0.02598420362	5.175091585	94.82490841	12.84677452	87.15322548	0	0	-1790.447431	0.3473022447	147.53589597321	-1790.447431	0.02598420362	-5542.04293172144	
1787.887431	10	90	0.3642872042	0.02552970613	5.261494534	94.73850547	13.04549712	86.95450288	0	0	-1787.887431	0.3642872042	154.1415001801	-1787.887431	0.02552970613	-5727.6223459748	
1785.327431	10	90	0.3805498481	0.02508981311	5.347776133	94.65222387	13.24360123	86.75639877	0	0	-1785.327431	0.3805498481	160.927158882681	-1785.327431	0.02508981311	-5916.03480571549	
1782.767431	10	90	0.3961319175	0.02466381572	5.433934063	94.56606594	13.44108753	86.55891247	0	0	-1782.767431	0.3961319175	167.894807937185	-1782.767431	0.02466381572	-6107.26898112654	
1780.207431	10	90	0.4110721175	0.02425105046	5.519966071	94.48003393	13.63795671	86.36204329	0	0	-1780.207431	0.4110721175	175.046379072022	-1780.207431	0.02425105046	-6301.31348282966	
1777.647431	10	90	0.4254063817	0.02385089557	5.605869963	94.39413004	13.83420937	86.16579063	0	0	-1777.647431	0.4254063817	182.383797893076	-1777.647431	0.02385089557	-6498.15711199065	
1775.087431	10	90	0.4391681109	0.02346276784	5.691643609	94.30835639	14.02984609	85.97015391	0	0	-1775.087431	0.4391681109	189.908985382534	-1775.087431	0.02346276784	-6697.78921389516	
1772.527431	10	90	0.4523883869	0.02308611968	5.777284939	94.22271506	14.22486742	85.77513258	0	0	-1772.527431	0.4523883869	197.623857263331	-1772.527431	0.02308611968	-6900.19926321412	
1769.967431	10	90	0.4650961663	0.02272043643	5.862791945	94.13720806	14.41927387	85.58072613	0	0	-1769.967431	0.4650961663	205.530324502802	-1769.967431	0.02272043643	-7105.37686276303	
1767.407431	10	90	0.4773184546	0.02236523393	5.948162676	94.05183732	14.61306592	85.38693408	0	0	-1767.407431	0.4773184546	213.630294090616	-1767.407431	0.02236523393	-7313.31203189078	
1764.847431	10	90	0.4890804644	0.02202005631	6.033395245	93.96660476	14.80624403	85.19375597	0	0	-1764.847431	0.4890804644	221.925669306494	-1764.847431	0.02202005631	-7523.9950988881	
1762.287431	10	90	0.5004057581	0.02168447395	6.118487821	93.88151218	14.99880861	85.00119139	0	0	-1762.287431	0.5004057581	230.418347648565	-1762.287431	0.02168447395	-7737.4169529968	
1759.727431	10	90	0.5113163781	0.02135808165	6.203438633	93.79656137	15.19076006	84.80923994	0	0	-1759.727431	0.5113163781	239.110221132839	-1759.727431	0.02135808165	-7953.56871521907	
1757.167431	10	90	0.5218329644	0.02104049689	6.288245969	93.71175403	15.38209876	84.61790124	0	0	-1757.167431	0.5218329644	248.003180984172	-1757.167431	0.02104049689	-8172.44117957852	
1754.607431	10	90	0.5319748618	0.02073135825	6.372908172	93.62709183	15.57282507	84.42717493	0	0	-1754.607431	0.5319748618	257.099111477731	-1754.607431	0.02073135825	-8394.02667212998	
1752.047431	10	90	0.5417602179	0.02043032408	6.457423646	93.54257635	15.76293931	84.23706069	0	0	-1752.047431	0.5417602179	266.399895088292	-1752.047431	0.02043032408	-8618.31749364513	
1749.487431	10	90	0.5512060718	0.02013707105	6.541790848	93.45820915	15.95244181	84.04755819	0	0	-1749.487431	0.5512060718	275.907408656614	-1749.487431	0.02013707105	-8845.30570752141	
1746.927431	10	90	0.560328436	0.01985129301	6.626008293	93.37399171	16.14133287	83.85866713	0	0	-1746.927431	0.560328436	285.623525110265	-1746.927431	0.01985129301	-9074.98483685697	
1744.367431	10	90	0.5691423704	0.01957269987	6.710074552	93.28992545	16.32961278	83.67038722	0	0	-1744.367431	0.5691423704	295.550112267786	-1744.367431	0.01957269987	-9307.34831648455	
1741.807431	10	90	0.5776620509	0.01930101653	6.793988249	93.20601175	16.51728181	83.48271819	0	0	-1741.807431	0.5776620509	305.689037321954	-1741.807431	0.01930101653	-9542.38988258458	
1739.247431	10	90	0.5859008313	0.01903598195	6.877748063	93.12225194	16.70434024	83.29565976	0	0	-1739.247431	0.5859008313	316.042162788321	-1739.247431	0.01903598195	-9780.10400868564	
1736.687431	10	90	0.5938713012	0.01877734826	6.961352729	93.03864727	16.89078831	83.10921169	0	0	-1736.687431	0.5938713012	326.611342622942	-1736.687431	0.01877734826	-10020.485694418	
1734.127431	10	90	0.6015853384	0.01852487995	7.044801032	92.95519897	17.07662627	82.92337373	0	0	-1734.127431	0.6015853384	337.398430192533	-1734.127431	0.01852487995	-10263.5303354492	
1731.567431	10	90	0.6090541574	0.0182783531	7.128091812	92.87190819	17.26185438	82.73814562	0	0	-1731.567431	0.6090541574	348.405276244697	-1731.567431	0.0182783531	-10509.2338640272	
1729.007431	10	90	0.6162883539	0.01803755469	7.211223959	92.78877604	17.44647286	82.55352714	0	0	-1729.007431	0.6162883539	359.633725082136	-1729.007431	0.01803755469	-10757.5925880675	
1726.447431	10	90	0.6232979461	0.01780228193	7.294196418	92.70580358	17.63048196	82.36951804	0	0	-1726.447431	0.6232979461	371.085618131116	-1726.447431	0.01780228193	-11008.6033212392	
1723.887431	10	90	0.6300924124	0.01757234167	7.377008181	92.62299182	17.81388191	82.18611809	0	0	-1723.887431	0.6300924124	382.762793220546	-1723.887431	0.01757234167	-11262.263866928	
1721.327431	10	90	0.6366807266	0.01734754984	7.459658292	92.54034171	17.99667294	82.00332706	0	0	-1721.327431	0.6366807266	394.667081284757	-1721.327431	0.01734754984	-11518.5723143125	
1718.767431	10	90	0.6430713902	0.01712773091	7.542145846	92.45785415	18.17885528	81.82114472	0	0	-1718.767431	0.6430713902	406.800308830073	-1718.767431	0.01712773091	-11777.5266048639	
1716.207431	10	90	0.6492724624	0.01691271739	7.624469986	92.37553001	18.36042918	81.63957082	0	0	-1716.207431	0.6492724624	419.164297084825	-1716.207431	0.01691271739	-12039.1264708788	
1713.647431	10	90	0.6552915878	0.01670234943	7.706629902	92.2933701	18.54139487	81.45860513	0	0	-1713.647431	0.6552915878	431.760867384712	-1713.647431	0.01670234943	-12303.3719048233	
1711.087431	10	90	0.661136022	0.01649647433	7.788624835	92.21137517	18.72175259	81.27824741	0	0	-1711.087431	0.661136022	444.591838656144	-1711.087431	0.01649647433	-12570.2624892085	
1708.527431	10	90	0.6668126555	0.01629494617	7.870454071	92.12954593	18.9015026	81.0984974	0	0	-1708.527431	0.6668126555	457.659017149655	-1708.527431	0.01629494617	-12839.7991373919	
1705.967431	10	90	0.672328036	0.01609762544	7.952116944	92.04788306	19.08064515	80.91935485	0	0	-1705.967431	0.672328036	470.964200152145	-1705.967431	0.01609762544	-13111.9836521111	
1703.407431	10	90	0.6776883889	0.0159043787	8.033612835	91.96638717	19.2591805	80.7408195	0	0	-1703.407431	0.6776883889	484.509197450034	-1703.407431	0.0159043787	-13386.8185475407	
1700.847431	10	90	0.6828996361	0.01571507825	8.114941167	91.88505883	19.43710894	80.56289106	0	0	-1700.847431	0.6828996361	498.295795870772	-1700.847431	0.01571507825	-13664.3054826947	
1698.287431	10	90	0.6879674145	0.01552960179	8.196101412	91.80389859	19.61443073	80.38556927	0	0	-1698.287431	0.6879674145	512.325784155053	-1698.287431	0.01552960179	-13944.4482255949	
1695.727431	10	90	0.6928970918	0.01534783221	8.277093084	91.72290692	19.79114617	80.20885383	0	0	-1695.727431	0.6928970918	526.600954952433	-1695.727431	0.01534783221	-14227.251115305	
1693.167431	10	90	0.6976937825	0.01516965725	8.357915742	91.64208426	19.96725557	80.03274443	0	0	-1693.167431	0.6976937825	541.12306965394	-1693.167431	0.01516965725	-14512.7180798441	
1690.607431	10	90	0.7023623623	0.01499496929	8.438568987	91.56143101	20.14275924	79.85724076	0	0	-1690.607431	0.7023623623	555.893917227826	-1690.607431	0.01499496929	-14800.8546265233	
1688.047431	10	90	0.706907481	0.0148236651	8.519052464	91.48094754	20.3176575	79.6823425	0	0	-1688.047431	0.706907481	570.915256693615	-1688.047431	0.0148236651	-15091.6659569046	
1685.487431	10	90	0.711333576	0.01465564561	8.599365859	91.40063414	20.49195072	79.50804928	0	0	-1685.487431	0.711333576	586.18883430251	-1685.487431	0.01465564561	-15385.1588030944	
1682.927431	10	90	0.7156448833	0.01449081573	8.6795089	91.3204911	20.66563923	79.33436077	0	0	-1682.927431	0.7156448833	601.716422888336	-1682.927431	0.01449081573	-15681.3402070333	
1680.367431	10	90	0.7198454487	0.01432908412	8.759481354	91.24051865	20.83872341	79.16127659	0	0	-1680.367431	0.7198454487	617.499770952975	-1680.367431	0.01432908412	-15980.2174983775	
1677.807431	10	90	0.7239391382	0.01417036303	8.839283031	91.16071697	21.01120365	78.98879635	0	0	-1677.807431	0.7239391382	633.540600085407	-1677.807431	0.01417036303	-16281.7994944109	
1675.247431	10	90	0.7279296478	0.01401456812	8.918913778	91.08108622	21.18308036	78.81691964	0	0	-1675.247431	0.7279296478	649.84065572677	-1675.247431	0.01401456812	-16586.0945266904	
1672.687431	10	90	0.731820512	0.01386161828	8.998373483	91.00162652	21.35435396	78.64564604	0	0	-1672.687431	0.731820512	666.401666905836	-1672.687431	0.01386161828	-16893.112038533	
1670.127431	10	90	0.7356151129	0.0137114355	9.077662072	90.92233793	21.52502489	78.47497511	0	0	-1670.127431	0.7356151129	683.225336520633	-1670.127431	0.0137114355	-17202.8626282493	
1667.567431	10	90	0.7393166878	0.01356394471	9.156779507	90.84322049	21.69509361	78.30490639	0	0	-1667.567431	0.7393166878	700.313386528649	-1667.567431	0.01356394471	-17515.3572702537	
1665.007431	10	90	0.7429283367	0.01341907365	9.23572579	90.76427421	21.8645606	78.1354394	0	0	-1665.007431	0.7429283367	717.667522747619	-1665.007431	0.01341907365	-17830.6067913521	
1662.447431	10	90	0.7464530294	0.01327675272	9.314500958	90.68549904	22.03342635	77.96657365	0	0	-1662.447431	0.7464530294	735.28944701169	-1662.447431	0.01327675272	-18148.6228704266	
1659.887431	10	90	0.749893612	0.01313691488	9.393105084	90.60689492	22.20169138	77.79830862	0	0	-1659.887431	0.749893612	753.180831364386	-1659.887431	0.01313691488	-18469.4189989769	
1657.327431	10	90	0.7532528134	0.01299949553	9.471538278	90.52846172	22.36935623	77.63064377	0	0	-1657.327431	0.7532528134	771.343358656659	-1657.327431	0.01299949553	-18793.0077593027	
1654.767431	10	90	0.7565332507	0.01286443238	9.549800683	90.45019932	22.53642147	77.46357853	0	0	-1654.767431	0.7565332507	789.778718134046	-1654.767431	0.01286443238	-19119.4041565217	
1652.207431	10	90	0.759737435	0.01273166539	9.627892479	90.37210752	22.70288766	77.29711234	0	0	-1652.207431	0.759737435	808.488543104433	-1652.207431	0.01273166539	-19448.6216845914	
1649.647431	10	90	0.7628677767	0.0126011366	9.705813877	90.29418612	22.86875542	77.13124458	0	0	-1649.647431	0.7628677767	827.474478637714	-1649.647431	0.0126011366	-19780.6748635129	
1647.087431	10	90	0.7659265901	0.01247279011	9.783565122	90.21643488	23.03402537	76.96597463	0	0	-1647.087431	0.7659265901	846.738214809467	-1647.087431	0.01247279011	-20115.5809872432	
1644.527431	10	90	0.7689160979	0.01234657195	9.861146494	90.13885351	23.19869815	76.80130185	0	0	-1644.527431	0.7689160979	866.281358148953	-1644.527431	0.01234657195	-20453.3561121964	
1641.967431	10	90	0.7718384362	0.01222243001	9.938558302	90.0614417	23.36277443	76.63722557	0	0	-1641.967431	0.7718384362	886.10550356096	-1641.967431	0.01222243001	-20794.0162493995	
1639.407431	10	90	0.774695658	0.01210031394	10.01580089	89.98419911	23.5262549	76.4737451	0	0	-1639.407431	0.774695658	906.212321568834	-1639.407431	0.01210031394	-21137.5794073181	
1636.847431	10	90	0.7774897371	0.01198017511	10.09287463	89.90712537	23.68914029	76.31085971	0	0	-1636.847431	0.7774897371	926.603388069953	-1636.847431	0.01198017511	-21484.0638358446	
1634.287431	10	90	0.7802225723	0.0118619665	10.16977992	89.83022008	23.85143132	76.14856868	0	0	-1634.287431	0.7802225723	947.280260911094	-1634.287431	0.0118619665	-21833.4886571633	
1631.727431	10	90	0.7828959904	0.01174564267	10.24651721	89.75348279	24.01312876	75.98687124	0	0	-1631.727431	0.7828959904	968.244579563841	-1631.727431	0.01174564267	-22185.8727353875	
1629.167431	10	90	0.7855117494	0.01163115965	10.32308694	89.67691306	24.1742334	75.8257666	0	0	-1629.167431	0.7855117494	989.497900613595	-1629.167431	0.01163115965	-22541.2343907801	
1626.607431	10	90	0.7880715421	0.01151847491	10.39948963	89.60051037	24.33474605	75.66525395	0	0	-1626.607431	0.7880715421	1011.041744407	-1626.607431	0.01151847491	-22899.5974566705	
1624.047431	10	90	0.7905769987	0.01140754732	10.47572577	89.52427423	24.49466754	75.50533246	0	0	-1624.047431	0.7905769987	1032.87770066516	-1624.047431	0.01140754732	-23260.9806297165	
1621.487431	10	90	0.7930296895	0.01129833702	10.55179593	89.44820407	24.65399873	75.34600127	0	0	-1621.487431	0.7930296895	1055.00731533685	-1621.487431	0.01129833702	-23625.4055302563	
1618.927431	10	90	0.7954311278	0.01119080546	10.62770069	89.37229931	24.8127405	75.1872595	0	0	-1618.927431	0.7954311278	1077.43206972154	-1618.927431	0.01119080546	-23992.8964715538	
1616.367431	10	90	0.7977827724	0.01108491528	10.70344063	89.29655937	24.97089376	75.02910624	0	0	-1616.367431	0.7977827724	1100.15347049467	-1616.367431	0.01108491528	-24363.473003469	
1613.807431	10	90	0.8000860298	0.01098063028	10.7790164	89.2209836	25.12845945	74.87154055	0	0	-1613.807431	0.8000860298	1123.17306764166	-1613.807431	0.01098063028	-24737.1601535529	
1611.247431	10	90	0.8023422564	0.0108779154	10.85442865	89.14557135	25.2854385	74.7145615	0	0	-1611.247431	0.8023422564	1146.49232550087	-1611.247431	0.0108779154	-25113.9822513227	
1608.687431	10	90	0.804552761	0.01077673664	10.92967805	89.07032195	25.44183192	74.55816808	0	0	-1608.687431	0.804552761	1170.1126928967	-1608.687431	0.01077673664	-25493.9613386945	
1606.127431	10	90	0.8067188065	0.01067706103	11.00476532	88.99523468	25.5976407	74.4023593	0	0	-1606.127431	0.8067188065	1194.03564237538	-1606.127431	0.01067706103	-25877.125246666	
1603.567431	10	90	0.808841612	0.01057885662	11.07969118	88.92030882	25.75286587	74.24713413	0	0	-1603.567431	0.808841612	1218.26266065328	-1603.567431	0.01057885662	-26263.4980302427	
1601.007431	10	90	0.8109223544	0.01048209238	11.15445639	88.84554361	25.90750848	74.09249152	0	0	-1601.007431	0.8109223544	1242.79512283303	-1601.007431	0.01048209238	-26653.1038246753	
1598.447431	10	90	0.8129621707	0.01038673822	11.22906173	88.77093827	26.06156961	73.93843039	0	0	-1598.447431	0.8129621707	1267.63446273487	-1598.447431	0.01038673822	-27045.9711748979	
1595.887431	10	90	0.8149621589	0.01029276493	11.30350799	88.69649201	26.21505037	73.78494963	0	0	-1595.887431	0.8149621589	1292.78209799135	-1595.887431	0.01029276493	-27442.1262795424	
1593.327431	10	90	0.8169233803	0.01020014415	11.37779601	88.62220399	26.36795189	73.63204811	0	0	-1593.327431	0.8169233803	1318.23937848713	-1593.327431	0.01020014415	-27841.5964930514	
1590.767431	10	90	0.8188468605	0.01010884834	11.45192661	88.54807339	26.5202753	73.4797247	0	0	-1590.767431	0.8188468605	1344.00774382707	-1590.767431	0.01010884834	-28244.409975713	
1588.207431	10	90	0.820733591	0.01001885075	11.52590068	88.47409932	26.67202179	73.32797821	0	0	-1588.207431	0.820733591	1370.08855806348	-1588.207431	0.01001885075	-28650.5938123511	
1585.647431	10	90	0.8225845306	0.009930125381	11.5997191	88.4002809	26.82319255	73.17680745	0	0	-1585.647431	0.8225845306	1396.48307991149	-1585.647431	0.009930125381	-29060.1764902404	
1583.087431	10	90	0.8244006069	0.009842646973	11.67338278	88.32661722	26.97378881	73.02621119	0	0	-1583.087431	0.8244006069	1423.19264514026	-1583.087431	0.009842646973	-29473.188405827	
1580.527431	10	90	0.8261827171	0.009756390972	11.74689264	88.25310736	27.12381182	72.87618818	0	0	-1580.527431	0.8261827171	1450.21861519212	-1580.527431	0.009756390972	-29889.6586372751	
1577.967431	10	90	0.8279317295	0.0096713335	11.82024964	88.17975036	27.27326283	72.72673717	0	0	-1577.967431	0.8279317295	1477.56231539441	-1577.967431	0.0096713335	-30309.6170122205	
1575.407431	10	90	0.8296484844	0.009587451337	11.89345475	88.10654525	27.42214314	72.57785686	0	0	-1575.407431	0.8296484844	1505.22500913088	-1575.407431	0.009587451337	-30733.0938244021	
1572.847431	10	90	0.8313337955	0.009504721892	11.96650895	88.03349105	27.57045406	72.42954594	0	0	-1572.847431	0.8313337955	1533.20785965922	-1572.847431	0.009504721892	-31160.1195678502	
1570.287431	10	90	0.8329884508	0.009423123185	12.03941324	87.96058676	27.71819694	72.28180306	0	0	-1570.287431	0.8329884508	1561.51224660543	-1570.287431	0.009423123185	-31590.7260097079	
1567.727431	10	90	0.8346132132	0.009342633826	12.11216866	87.88783134	27.86537313	72.13462687	0	0	-1567.727431	0.8346132132	1590.13934562912	-1567.727431	0.009342633826	-32024.9443264724	
1565.167431	10	90	0.8362088222	0.009263232989	12.18477624	87.81522376	28.01198402	71.98801598	0	0	-1565.167431	0.8362088222	1619.09030123976	-1565.167431	0.009263232989	-32462.8057105888	
1562.607431	10	90	0.8377759941	0.009184900396	12.25723705	87.74276295	28.158031	71.841969	0	0	-1562.607431	0.8377759941	1648.36645385319	-1562.607431	0.009184900396	-32904.3430213983	
1560.047431	10	90	0.8393154231	0.009107616301	12.32955215	87.67044785	28.3035155	71.6964845	0	0	-1560.047431	0.8393154231	1677.96886008006	-1560.047431	0.009107616301	-33349.5886088757	
1557.487431	10	90	0.8408277824	0.009031361465	12.40172264	87.59827736	28.44843897	71.55156103	0	0	-1557.487431	0.8408277824	1707.89873149771	-1557.487431	0.009031361465	-33798.5748705676	
1554.927431	10	90	0.8423137244	0.008956117144	12.47374964	87.52625036	28.59280287	71.40719713	0	0	-1554.927431	0.8423137244	1738.15726624428	-1554.927431	0.008956117144	-34251.3351265517	
1552.367431	10	90	0.843773882	0.00888186507	12.54563426	87.45436574	28.7366087	71.2633913	0	0	-1552.367431	0.843773882	1768.74552950219	-1552.367431	0.00888186507	-34707.9029762223	
1549.807431	10	90	0.845208869	0.008808587437	12.61737765	87.38262235	28.87985795	71.12014205	0	0	-1549.807431	0.845208869	1799.66454886975	-1549.807431	0.008808587437	-35168.3119020063	
1547.247431	10	90	0.8466192811	0.008736266882	12.68898095	87.31101905	29.02255217	70.97744783	0	0	-1547.247431	0.8466192811	1830.91550321095	-1547.247431	0.008736266882	-35632.5954673951	
1544.687431	10	90	0.848005696	0.008664886473	12.76044534	87.23955466	29.16469289	70.83530711	0	0	-1544.687431	0.848005696	1862.49953224837	-1544.687431	0.008664886473	-36100.7874062507	
1542.127431	10	90	0.8493686746	0.008594429692	12.83177201	87.16822799	29.30628168	70.69371832	0	0	-1542.127431	0.8493686746	1894.41760172716	-1542.127431	0.008594429692	-36572.9227131966	
1539.567431	10	90	0.8507087613	0.008524880428	12.90296214	87.09703786	29.44732013	70.55267987	0	0	-1539.567431	0.8507087613	1926.67069346976	-1539.567431	0.008524880428	-37049.0359609484	
1537.007431	10	90	0.8520264848	0.008456222955	12.97401695	87.02598305	29.58780985	70.41219015	0	0	-1537.007431	0.8520264848	1959.25987865987	-1537.007431	0.008456222955	-37529.1611259916	
1534.447431	10	90	0.8533223583	0.008388441925	13.04493767	86.95506233	29.72775245	70.27224755	0	0	-1534.447431	0.8533223583	1992.18626916576	-1534.447431	0.008388441925	-38013.3332867383	
1531.887431	10	90	0.8545968803	0.008321522354	13.11572552	86.88427448	29.86714958	70.13285042	0	0	-1531.887431	0.8545968803	2025.45069214262	-1531.887431	0.008321522354	-38501.587077982	
1529.327431	10	90	0.8558505352	0.00825544961	13.18638176	86.81361824	30.0060029	69.9939971	0	0	-1529.327431	0.8558505352	2059.05411098159	-1529.327431	0.00825544961	-38993.9575132759	
1526.767431	10	90	0.8570837935	0.008190209403	13.25690765	86.74309235	30.14431408	69.85568592	0	0	-1526.767431	0.8570837935	2092.99759584526	-1526.767431	0.008190209403	-39490.480330448	
1524.207431	10	90	0.8582971124	0.008125787775	13.32730446	86.67269554	30.28208481	69.71791519	0	0	-1524.207431	0.8582971124	2127.28196845158	-1524.207431	0.008125787775	-39991.1901911376	
1521.647431	10	90	0.8594909364	0.008062171085	13.39757347	86.60242653	30.4193168	69.5806832	0	0	-1521.647431	0.8594909364	2161.90810605042	-1521.647431	0.008062171085	-40496.1219772778	
1519.087431	10	90	0.8606656975	0.007999346004	13.46771598	86.53228402	30.55601177	69.44398823	0	0	-1519.087431	0.8606656975	2196.87689729673	-1519.087431	0.007999346004	-41005.3110527669	
1516.527431	10	90	0.8618218158	0.007937299502	13.53773329	86.46226671	30.69217147	69.30782853	0	0	-1516.527431	0.8618218158	2232.18924002311	-1516.527431	0.007937299502	-41518.7925005906	
1513.967431	10	90	0.8629596997	0.007876018841	13.60762671	86.39237329	30.82779765	69.17220235	0	0	-1513.967431	0.8629596997	2267.84609142291	-1513.967431	0.007876018841	-42036.6014260015	
1511.407431	10	90	0.8640797464	0.007815491564	13.67739758	86.32260242	30.96289207	69.03710793	0	0	-1511.407431	0.8640797464	2303.84814754896	-1511.407431	0.007815491564	-42558.7727729572	
1508.847431	10	90	0.8651823424	0.007755705488	13.74704721	86.25295279	31.09745653	68.90254347	0	0	-1508.847431	0.8651823424	2340.19621352901	-1508.847431	0.007755705488	-43085.3417244986	
1506.287431	10	90	0.8662678636	0.007696648695	13.81657697	86.18342303	31.2314928	68.7685072	0	0	-1506.287431	0.8662678636	2376.89105312091	-1506.287431	0.007696648695	-43616.3427643788	
1503.727431	10	90	0.8673366759	0.007638309523	13.88598818	86.11401182	31.36500272	68.63499728	0	0	-1503.727431	0.8673366759	2413.93350789553	-1503.727431	0.007638309523	-44151.8101315119	
1501.167431	10	90	0.8683891352	0.007580676559	13.95528223	86.04471777	31.49798809	68.50201191	0	0	-1501.167431	0.8683891352	2451.32443895478	-1501.167431	0.007580676559	-44691.7787217757	
1498.607431	10	90	0.869425588	0.007523738633	14.02446047	85.97553953	31.63045075	68.36954925	0	0	-1498.607431	0.869425588	2489.06449811991	-1498.607431	0.007523738633	-45236.2822899298	
1496.047431	10	90	0.8704463716	0.007467484807	14.09352428	85.90647572	31.76239254	68.23760746	0	0	-1496.047431	0.8704463716	2527.15429470355	-1496.047431	0.007467484807	-45785.3544466179	
1493.487431	10	90	0.8714518145	0.007411904372	14.16247504	85.83752496	31.89381533	68.10618467	0	0	-1493.487431	0.8714518145	2565.59451242386	-1493.487431	0.007411904372	-46339.0286995114	
1490.927431	10	90	0.8724422365	0.007356986838	14.23131414	85.76868586	32.02472099	67.97527901	0	0	-1490.927431	0.8724422365	2604.38587245945	-1490.927431	0.007356986838	-46897.3392628943	
1488.367431	10	90	0.8734179491	0.007302721933	14.30004298	85.69995702	32.15511138	67.84488862	0	0	-1488.367431	0.8734179491	2643.52927954966	-1488.367431	0.007302721933	-47460.3167008911	
