T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1638.90414	3	14	83	0	0	1.392528772	6.524662389	92.08280884	3	14	83				-7.547057063E-05	-0.000350961161	0.0004264317316	-1638.90414	0	106.063486734617	
1638.89414	3	14	83	4.768010078E-05	4.696835004E-05	1.392564813	6.524936051	92.08249914	3.00007541	14.00035068	82.99957391				0	0	0	-1638.89414	4.696835004E-05	319.755175895623	
1638.87414	3	14	83	0.0001429546023	9.386779564E-05	1.392636919	6.52548342	92.08187966	3.000226292	14.0010523	82.9987214				0	0	0	-1638.87414	9.386779564E-05	426.135314624916	
1638.83414	3	14	83	0.0003336231926	0.0001878713005	1.392781308	6.526578493	92.0806402	3.000528301	14.00245662	82.99701508				0	0	0	-1638.83414	0.0001878713005	425.778501627373	
1638.75414	3	14	83	0.0007146735042	0.0003755314986	1.393069869	6.528768665	92.07816147	3.001132092	14.00526387	82.99360403				0	0	0	-1638.75414	0.0003755314986	-629810.93362241	
1638.67414	3	14	83	0.001095450901	0.0003754043902	1.393358379	6.530959231	92.07568239	3.001735884	14.00807081	82.9901933				0	0	0	-1638.67414	0.0003754043902	-925682.492335941	
1638.59414	3	14	83	0.001476009864	0.0003753313879	1.393646837	6.53315019	92.07320297	3.002339677	14.01087744	82.98678288				0	0	0	-1638.59414	0.0003753313879	-1096454.31021141	
1638.51414	3	14	83	0.001856350601	0.0003752584652	1.393935244	6.535341542	92.07072321	3.002943471	14.01368375	82.98337278				0	0	0	-1638.51414	0.0003752584652	-1097511.50346412	
1638.43414	3	14	83	0.002236473314	0.0003751856035	1.3942236	6.537533289	92.06824311	3.003547266	14.01648975	82.97996299				0	0	0	-1638.43414	0.0003751856035	-1098439.79282336	
1638.35414	3	14	83	0.002616378204	0.000375112804	1.394511904	6.539725429	92.06576267	3.004151062	14.01929543	82.97655351				0	0	0	-1638.35414	0.000375112804	-1099384.00007788	
1638.27414	3	14	83	0.002996065472	0.0003750400674	1.394800157	6.541917964	92.06328188	3.004754859	14.0221008	82.97314434				0	0	0	-1638.27414	0.0003750400674	-1100330.571777	
1638.19414	3	14	83	0.003375535319	0.0003749673931	1.395088359	6.544110894	92.06080075	3.005358658	14.02490585	82.96973549				0	0	0	-1638.19414	0.0003749673931	-1101266.64179246	
1638.11414	3	14	83	0.003754787945	0.0003748947801	1.395376509	6.546304218	92.05831927	3.005962458	14.02771059	82.96632695				0	0	0	-1638.11414	0.0003748947801	-1102202.04991292	
1638.03414	3	14	83	0.004133823551	0.0003748222291	1.395664608	6.548497936	92.05583746	3.00656626	14.03051502	82.96291872				0	0	0	-1638.03414	0.0003748222291	-1103145.88720618	
1637.95414	3	14	83	0.004512642335	0.0003747497403	1.395952656	6.55069205	92.05335529	3.007170063	14.03331913	82.95951081				0	0	0	-1637.95414	0.0003747497403	-1104093.62670677	
1637.87414	3	14	83	0.004891244499	0.0003746773138	1.396240652	6.552886558	92.05087279	3.007773868	14.03612293	82.9561032				0	0	0	-1637.87414	0.0003746773138	-1105041.46441887	
1637.79414	3	14	83	0.005269630242	0.0003746049493	1.396528597	6.555081462	92.04838994	3.008377675	14.03892641	82.95269591				0	0	0	-1637.79414	0.0003746049493	-1105979.45174563	
1637.71414	3	14	83	0.005647799763	0.0003745326456	1.396816491	6.557276761	92.04590675	3.008981483	14.04172958	82.94928893				0	0	0	-1637.71414	0.0003745326456	-1106926.73524248	
1637.63414	3	14	83	0.00602575326	0.0003744604049	1.397104333	6.559472456	92.04342321	3.009585294	14.04453244	82.94588226				0	0	0	-1637.63414	0.0003744604049	-1107882.50084599	
1637.55414	3	14	83	0.006403490934	0.0003743882259	1.397392123	6.561668547	92.04093933	3.010189106	14.04733499	82.94247591				0	0	0	-1637.55414	0.0003743882259	-1108816.0907308	
1637.47414	3	14	83	0.00678101298	0.0003743161068	1.397679862	6.563865033	92.0384551	3.01079292	14.05013722	82.93906986				0	0	0	-1637.47414	0.0003743161068	-1109772.12120463	
1637.39414	3	14	83	0.007158319601	0.0003742440521	1.39796755	6.566061915	92.03597054	3.011396736	14.05293914	82.93566413				0	0	0	-1637.39414	0.0003742440521	-1110736.63338948	
1637.31414	3	14	83	0.007535410992	0.0003741720582	1.398255186	6.568259194	92.03348562	3.012000555	14.05574074	82.9322587				0	0	0	-1637.31414	0.0003741720582	-1111675.83886633	
1637.23414	3	14	83	0.007912287352	0.0003741001252	1.39854277	6.570456869	92.03100036	3.012604375	14.05854204	82.92885359				0	0	0	-1637.23414	0.0003741001252	-1112629.80696853	
1637.15414	3	14	83	0.008288948878	0.0003740282547	1.398830303	6.57265494	92.02851476	3.013208198	14.06134302	82.92544878				0	0	0	-1637.15414	0.0003740282547	-1113583.04211799	
1637.07414	3	14	83	0.008665395768	0.0003739564448	1.399117785	6.574853408	92.02602881	3.013812023	14.06414368	82.92204429				0	0	0	-1637.07414	0.0003739564448	-1114537.96257019	
1636.99414	3	14	83	0.00904162822	0.0003738846974	1.399405214	6.577052273	92.02354251	3.014415851	14.06694404	82.91864011				0	0	0	-1636.99414	0.0003738846974	-1115499.14564819	
1636.91414	3	14	83	0.009417646429	0.0003738130112	1.399692593	6.579251535	92.02105587	3.015019681	14.06974408	82.91523624				0	0	0	-1636.91414	0.0003738130112	-1116457.34053151	
1636.83414	3	14	83	0.009793450594	0.0003737413869	1.399979919	6.581451194	92.01856889	3.015623514	14.07254381	82.91183267				0	0	0	-1636.83414	0.0003737413869	-1117419.50938878	
1636.75414	3	14	83	0.01016904091	0.0003736698241	1.400267194	6.583651251	92.01608156	3.01622735	14.07534323	82.90842942				0	0	0	-1636.75414	0.0003736698241	-1118371.60285492	
1636.67414	3	14	83	0.01054441757	0.0003735983217	1.400554418	6.585851705	92.01359388	3.016831188	14.07814234	82.90502647				0	0	0	-1636.67414	0.0003735983217	-1119324.56511975	
1636.59414	3	14	83	0.01091958078	0.0003735268807	1.400841589	6.588052556	92.01110585	3.017435029	14.08094113	82.90162384				0	0	0	-1636.59414	0.0003735268807	-1120295.62687402	
1636.51414	3	14	83	0.01129453073	0.0003734555022	1.401128709	6.590253805	92.00861749	3.018038873	14.08373962	82.89822151				0	0	0	-1636.51414	0.0003734555022	-1121264.40936585	
1636.43414	3	14	83	0.01166926761	0.0003733841846	1.401415778	6.592455453	92.00612877	3.01864272	14.08653779	82.89481949				0	0	0	-1636.43414	0.0003733841846	-1122223.08508294	
