T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1688.532442	8	8	84	0	0		3.551109488	3.257022672	93.19186784				8	8	84	-0.00023630541	-0.0002519249289	0.0004882303389	-1688.532442	0	184.651634924037	-1688.532442	0			
1688.522442	8	8	84	5.413508436E-05	5.315592594E-05		3.551227523	3.257169533	93.19160294				8.000236201	8.000251787	83.99951201	0	0	0	-1688.522442	5.413508436E-05	184.794542844547	-1688.522442	5.315592594E-05			
1688.502442	8	8	84	0.0001622798534	0.0001062070418		3.551463562	3.257463265	93.19107317				8.000708683	8.000755495	83.99853582	0	0	0	-1688.502442	0.0001622798534	184.921347974756	-1688.502442	0.0001062070418			
1688.462442	8	8	84	0.0003786253329	0.0002124918713		3.551935608	3.258050767	93.19001362				8.001654085	8.001763363	83.99658255	0	0	0	-1688.462442	0.0003786253329	184.935521815933	-1688.462442	0.0002124918713			
1688.382442	8	8	84	0.0008109933394	0.0004247579173		3.55288018	3.259225993	93.18789383				8.003544263	8.003778356	83.99267738	0	0	0	-1688.382442	0.0008109933394	185.090756021906	-1688.382442	0.0004247579173			
1688.222442	8	8	84	0.001674844901	0.0008489415595		3.554768435	3.261576666	93.1836549				8.007324029	8.007807403	83.98486857	0	0	0	-1688.222442	0.001674844901	185.339154337051	-1688.222442	0.0008489415595			
1687.902442	8	8	84	0.003399141057	0.001695992949		3.558543589	3.266279481	93.17517693				8.014881175	8.015861758	83.96925707	0	0	0	-1687.902442	0.003399141057	185.827956581351	-1687.902442	0.001695992949			
1687.262442	8	8	84	0.006834165349	0.003384453307		3.566088478	3.275690996	93.15822053				8.029985954	8.031955522	83.93805852	0	0	0	-1687.262442	0.006834165349	186.808732916394	-1687.262442	0.003384453307			
1685.982442	8	8	84	0.01365041773	0.006738999956		3.581156571	3.294537643	93.12430579				8.060157766	8.064083259	83.87575897	0	0	0	-1685.982442	0.01365041773	188.84924589004	-1685.982442	0.006738999956			
