T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1869.620488	5	1	94	0	0		1.938838666	0.3208806145	97.74028072				5	1	94	-0.0006404536854	-0.0001420867252	0.0007825404106	-1869.620488	0	47.3719194461518	-1869.620488	0			
1869.610488	5	1	94	0.0002110498121	0.0002092404577		1.93910268	0.3209296814	97.73996764				5.000640366	1.000142061	93.99921757	0	0	0	-1869.610488	0.0002110498121	47.3924387922028	-1869.610488	0.0002092404577			
1869.590488	5	1	94	0.0006328755408	0.0004183034113		1.9396307	0.3210278197	97.73934148				5.00192115	1.000426215	93.99765263	0	0	0	-1869.590488	0.0006328755408	47.4259246463116	-1869.590488	0.0004183034113			
1869.550488	5	1	94	0.001475835068	0.0008362047841		1.94068673	0.3212241	97.73808917				5.004482953	1.000994603	93.99452244	0	0	0	-1869.550488	0.001475835068	47.483125177175	-1869.550488	0.0008362047841			
1869.470488	5	1	94	0.003158432909	0.001670518505		1.942798686	0.321616713	97.7355846				5.00960548	1.002131259	93.98826326	0	0	0	-1869.470488	0.003158432909	47.6057180177261	-1869.470488	0.001670518505			
1869.310488	5	1	94	0.006510928057	0.003334023613		1.947022223	0.3224021191	97.73057566				5.019847839	1.004404445	93.97574772	0	0	0	-1869.310488	0.006510928057	47.8467571156342	-1869.310488	0.003334023613			
1868.990488	5	1	94	0.01316551161	0.006640161945		1.955468182	0.3239735458	97.72055827				5.040321792	1.008950318	93.95072789	0	0	0	-1868.990488	0.01316551161	48.3507480422268	-1868.990488	0.006640161945			
1868.350488	5	1	94	0.02626161668	0.01315693443		1.972352652	0.3271190247	97.70052832				5.081225128	1.018040755	93.90073412	0	0	0	-1868.350488	0.02626161668	49.3888148050387	-1868.350488	0.01315693443			
1867.070488	5	1	94	0.05166045793	0.02585941464		2.006095198	0.3334201473	97.66048465				5.162857895	1.036214791	93.80092731	0	0	0	-1867.070488	0.05166045793	51.4835933524331	-1867.070488	0.02585941464			
1864.510488	5	1	94	0.09948287732	0.04999140756		2.073474031	0.3460623925	97.58046358				5.325432997	1.072533348	93.60203366	0	0	0	-1864.510488	0.09948287732	56.0198696565113	-1864.510488	0.04999140756			
1861.950488	5	1	94	0.1433901929	0.04832291311		2.140727138	0.3587465629	97.5005263				5.48714148	1.108777002	93.40408152	0	0	0	-1861.950488	0.1433901929	60.9198249128105	-1861.950488	0.04832291311			
