T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1914.904997	1	99	0.758780447	0.0767271527	0.8926158553	99.10738414	2.404757652	97.59524235	0	0	-1914.904997	0.758780447	68.2353689315488	-1914.904997	0.0767271527	-339.634034244637	
1913.624997	1	99	0.7764841059	0.07312606566	0.9366844697	99.06331553	2.520581808	97.47941819	0	0	-1913.624997	0.7764841059	77.2745445361945	-1913.624997	0.07312606566	-373.711010915042	
1912.344997	1	99	0.7921556294	0.06984688379	0.9807718216	99.01922818	2.636208909	97.36379109	0	0	-1912.344997	0.7921556294	86.8286814543267	-1912.344997	0.06984688379	-416.143676046303	
1909.784997	1	99	0.8189257202	0.1282997812	1.068999925	98.93100008	2.866876063	97.13312394	0	0	-1909.784997	0.8189257202	108.447843338103	-1909.784997	0.1282997812	-323.48727736145	
1907.224997	1	99	0.8404801515	0.1185332758	1.157294537	98.84270546	3.096767685	96.90323231	0	0	-1907.224997	0.8404801515	133.210130115924	-1907.224997	0.1185332758	-285.249485033434	
1904.664997	1	99	0.8581309624	0.1101431106	1.245650151	98.75434985	3.325891619	96.67410838	0	0	-1904.664997	0.8581309624	161.167748817288	-1904.664997	0.1101431106	-329.883670232144	
1902.104997	1	99	0.8727955332	0.1028577038	1.334061289	98.66593871	3.554255457	96.44574454	0	0	-1902.104997	0.8727955332	192.460001267573	-1902.104997	0.1028577038	-377.779264868758	
1899.544997	1	99	0.8851322962	0.096472247	1.422522549	98.57747745	3.781866498	96.2181335	0	0	-1899.544997	0.8851322962	227.222175509662	-1899.544997	0.096472247	-428.928759886416	
1896.984997	1	99	0.895624642	0.09082959363	1.511028595	98.4889714	4.008731731	95.99126827	0	0	-1896.984997	0.895624642	265.585822917518	-1896.984997	0.09082959363	-483.3294061842	
1894.424997	1	99	0.9046345195	0.0858071631	1.59957416	98.40042584	4.234857852	95.76514215	0	0	-1894.424997	0.9046345195	307.679099600647	-1894.424997	0.0858071631	-540.978235669495	
1891.864997	1	99	0.9124376856	0.08130793237	1.688154044	98.31184596	4.460251271	95.53974873	0	0	-1891.864997	0.9124376856	353.627081701315	-1891.864997	0.08130793237	-601.871874212836	
1889.304997	1	99	0.919247483	0.07725410548	1.776763114	98.22323689	4.684918126	95.31508187	0	0	-1889.304997	0.919247483	403.552032036163	-1889.304997	0.07725410548	-666.006530347209	
1886.744997	1	99	0.9252312463	0.07358257576	1.865396305	98.13460369	4.908864294	95.09113571	0	0	-1886.744997	0.9252312463	457.573629510962	-1886.744997	0.07358257576	-733.377995947159	
1884.184997	1	99	0.9305218503	0.07024161545	1.954048621	98.04595138	5.132095395	94.8679046	0	0	-1884.184997	0.9305218503	515.80916654064	-1884.184997	0.07024161545	-803.981646117664	
1881.624997	1	99	0.9352259868	0.06718842185	2.042715133	97.95728487	5.354616812	94.64538319	0	0	-1881.624997	0.9352259868	578.373762298274	-1881.624997	0.06718842185	-877.812436918093	
1879.064997	1	99	0.9394301928	0.06438727227	2.131390982	97.86860902	5.576433689	94.42356631	0	0	-1879.064997	0.9394301928	645.380485343529	-1879.064997	0.06438727227	-954.864905718653	
1876.504997	1	99	0.9432053075	0.06180811847	2.220071376	97.77992862	5.797550949	94.20244905	0	0	-1876.504997	0.9432053075	716.94052618616	-1876.504997	0.06180811847	-1035.13316072302	
1873.944997	1	99	0.9466098102	0.05942550313	2.308751594	97.69124841	6.017973298	93.9820267	0	0	-1873.944997	0.9466098102	793.163315136095	-1873.944997	0.05942550313	-1118.61091485072	
1871.384997	1	99	0.9496923525	0.0572177156	2.397426983	97.60257302	6.237705231	93.76229477	0	0	-1871.384997	0.9496923525	874.156675684062	-1871.384997	0.0572177156	-1205.29146796667	
1868.824997	1	99	0.9524936996	0.05516612715	2.486092957	97.51390704	6.456751048	93.54324895	0	0	-1868.824997	0.9524936996	960.026886753199	-1868.824997	0.05516612715	-1295.16771247987	
1866.264997	1	99	0.9550482355	0.05325466304	2.574745001	97.425255	6.675114852	93.32488515	0	0	-1866.264997	0.9550482355	1050.8788103181	-1866.264997	0.05325466304	-1388.23214577052	
1863.704997	1	99	0.9573851399	0.05146937942	2.663378671	97.33662133	6.892800562	93.10719944	0	0	-1863.704997	0.9573851399	1146.81593359093	-1863.704997	0.05146937942	-1484.47688495929	
1861.144997	1	99	0.9595293179	0.04979812172	2.751989589	97.24801041	7.109811921	92.89018808	0	0	-1861.144997	0.9595293179	1247.94052089358	-1861.144997	0.04979812172	-1583.89366709103	
1858.584997	1	99	0.9615021392	0.04823024663	2.840573448	97.15942655	7.326152498	92.6738475	0	0	-1858.584997	0.9615021392	1354.35372254035	-1858.584997	0.04823024663	-1686.4738674494	
1856.024997	1	99	0.9633220315	0.04675639443	2.92912601	97.07087399	7.541825697	92.4581743	0	0	-1856.024997	0.9633220315	1466.15554229949	-1856.024997	0.04675639443	-1792.20851828603	
1853.464997	1	99	0.9650049598	0.04536830122	3.017643106	96.98235689	7.756834767	92.24316523	0	0	-1853.464997	0.9650049598	1583.44490767712	-1853.464997	0.04536830122	-1901.08827531943	
1850.904997	1	99	0.9665648162	0.04405864315	3.106120638	96.89387936	7.971182799	92.0288172	0	0	-1850.904997	0.9665648162	1706.3198071003	-1850.904997	0.04405864315	-2013.10350955617	
1848.344997	1	99	0.9680137388	0.0428209066	3.194554575	96.80544542	8.184872743	91.81512726	0	0	-1848.344997	0.9680137388	1834.87735038856	-1848.344997	0.0428209066	-2128.24426215424	
1845.784997	1	99	0.9693623744	0.04164927913	3.282940957	96.71705904	8.397907405	91.6020926	0	0	-1845.784997	0.9693623744	1969.21376599462	-1845.784997	0.04164927913	-2246.50026716343	
1843.224997	1	99	0.970620096	0.04053855772	3.371275892	96.62872411	8.610289455	91.38971055	0	0	-1843.224997	0.970620096	2109.42428387608	-1843.224997	0.04053855772	-2367.86101719114	
1840.664997	1	99	0.971795184	0.03948407098	3.459555559	96.54044444	8.822021435	91.17797856	0	0	-1840.664997	0.971795184	2255.6036009304	-1840.664997	0.03948407098	-2492.31568954762	
1838.104997	1	99	0.9728949772	0.03848161296	3.547776203	96.4522238	9.033105761	90.96689424	0	0	-1838.104997	0.9728949772	2407.78134791918	-1838.104997	0.03848161296	-2622.66113815932	
1835.544997	1	99	0.9739260507	0.03752928583	3.635938212	96.36406179	9.24355378	90.75644622	0	0	-1835.544997	0.9739260507	2566.18447852883	-1835.544997	0.03752928583	-2750.27806883129	
1832.984997	1	99	0.974894124	0.03661816181	3.724029697	96.2759703	9.453349244	90.54665076	0	0	-1832.984997	0.974894124	2730.88612317197	-1832.984997	0.03661816181	-2881.59666418006	
1830.424997	1	99	0.9758044476	0.03575038212	3.812051298	96.1879487	9.662503573	90.33749643	0	0	-1830.424997	0.9758044476	2901.8740761613	-1830.424997	0.03575038212	-3020.78572613799	
1827.864997	1	99	0.9766616867	0.03492145969	3.899999568	96.10000043	9.871018798	90.1289812	0	0	-1827.864997	0.9766616867	3079.29367310949	-1827.864997	0.03492145969	-3160.55734586436	
1825.304997	1	99	0.9774700344	0.03412879416	3.987871089	96.01212891	10.07889676	89.92110324	0	0	-1825.304997	0.9774700344	3263.2360800195	-1825.304997	0.03412879416	-3303.33187796751	
1822.744997	1	99	0.9782332692	0.03337002868	4.075662517	95.92433748	10.28613923	89.71386077	0	0	-1822.744997	0.9782332692	3453.79122671267	-1822.744997	0.03337002868	-3449.12427927091	
1820.184997	1	99	0.9789548038	0.03264300387	4.163370576	95.83662942	10.49274788	89.50725212	0	0	-1820.184997	0.9789548038	3651.04921976678	-1820.184997	0.03264300387	-3597.91696682442	
1817.624997	1	99	0.9796377272	0.03194573988	4.250992061	95.74900794	10.69872427	89.30127573	0	0	-1817.624997	0.9796377272	3855.09944883678	-1817.624997	0.03194573988	-3749.69751185337	
1815.064997	1	99	0.9802848416	0.03127641821	4.338523831	95.66147617	10.90406992	89.09593008	0	0	-1815.064997	0.9802848416	4066.03023467621	-1815.064997	0.03127641821	-3904.45345839497	
1812.504997	1	99	0.9808986942	0.03063336558	4.425962813	95.57403719	11.10878623	88.89121377	0	0	-1812.504997	0.9808986942	4283.93071736521	-1812.504997	0.03063336558	-4062.17244418066	
1809.944997	1	99	0.9814816046	0.03001503982	4.513306002	95.486694	11.31287454	88.68712546	0	0	-1809.944997	0.9814816046	4508.88883048891	-1809.944997	0.03001503982	-4222.84195276624	
1807.384997	1	99	0.9820356896	0.02942001719	4.600550458	95.39944954	11.51633611	88.48366389	0	0	-1807.384997	0.9820356896	4740.99214950052	-1807.384997	0.02942001719	-4386.4494373459	
1804.824997	1	99	0.982562884	0.02884698133	4.687693308	95.31230669	11.71917213	88.28082787	0	0	-1804.824997	0.982562884	4980.32815507485	-1804.824997	0.02884698133	-4552.98254132887	
1802.264997	1	99	0.9830649596	0.02829471331	4.774731746	95.22526825	11.92138372	88.07861628	0	0	-1802.264997	0.9830649596	5226.98288530082	-1802.264997	0.02829471331	-4722.42875456353	
1799.704997	1	99	0.9835435416	0.02776208278	4.861663029	95.13833697	12.12297194	87.87702806	0	0	-1799.704997	0.9835435416	5481.04413907027	-1799.704997	0.02776208278	-4894.77563352187	
1797.144997	1	99	0.9840001228	0.0272480401	4.948484481	95.05151552	12.32393778	87.67606222	0	0	-1797.144997	0.9840001228	5742.59880147719	-1797.144997	0.0272480401	-5070.01090339741	
1794.584997	1	99	0.9844360769	0.02675160928	5.035193491	94.96480651	12.52428218	87.47571782	0	0	-1794.584997	0.9844360769	6011.7317485125	-1794.584997	0.02675160928	-5248.12243471022	
1792.024997	1	99	0.9848526698	0.02627188165	5.121787512	94.87821249	12.72400602	87.27599398	0	0	-1792.024997	0.9848526698	6288.52826177572	-1792.024997	0.02627188165	-5429.09802669669	
1789.464997	1	99	0.9852510697	0.02580801013	5.20826406	94.79173594	12.92311013	87.07688987	0	0	-1789.464997	0.9852510697	6573.07483480301	-1789.464997	0.02580801013	-5612.92572254126	
1786.904997	1	99	0.985632356	0.02535920416	5.294620718	94.70537928	13.12159529	86.87840471	0	0	-1786.904997	0.985632356	6865.45696882687	-1786.904997	0.02535920416	-5799.593788361	
1784.344997	1	99	0.9859975276	0.02492472504	5.380855127	94.61914487	13.31946223	86.68053777	0	0	-1784.344997	0.9859975276	7165.75807006951	-1784.344997	0.02492472504	-5989.09047799551	
1781.784997	1	99	0.9863475101	0.02450388176	5.466964996	94.533035	13.51671163	86.48328837	0	0	-1781.784997	0.9863475101	7474.06522455651	-1781.784997	0.02450388176	-6181.40439875684	
1779.224997	1	99	0.9866831619	0.02409602724	5.552948094	94.44705191	13.71334413	86.28665587	0	0	-1779.224997	0.9866831619	7790.46119953642	-1779.224997	0.02409602724	-6376.52440538251	
1776.664997	1	99	0.9870052807	0.02370055489	5.638802251	94.36119775	13.90936035	86.09063965	0	0	-1776.664997	0.9870052807	8115.03110393651	-1776.664997	0.02370055489	-6574.43940450348	
1774.104997	1	99	0.9873146079	0.02331689549	5.724525361	94.27547464	14.10476084	85.89523916	0	0	-1774.104997	0.9873146079	8447.85857828759	-1774.104997	0.02331689549	-6775.13880720712	
1771.544997	1	99	0.9876118341	0.0229445144	5.810115376	94.18988462	14.29954615	85.70045385	0	0	-1771.544997	0.9876118341	8789.02630384721	-1771.544997	0.0229445144	-6978.61222408885	
1768.984997	1	99	0.9878976027	0.02258290894	5.895570312	94.10442969	14.49371676	85.50628324	0	0	-1768.984997	0.9878976027	9138.61955652611	-1768.984997	0.02258290894	-7184.84924164884	
1766.424997	1	99	0.9881725141	0.02223160605	5.980888242	94.01911176	14.68727315	85.31272685	0	0	-1766.424997	0.9881725141	9496.72126757921	-1766.424997	0.02223160605	-7393.84006193262	
1763.864997	1	99	0.988437129	0.02189016017	6.0660673	93.9339327	14.88021576	85.11978424	0	0	-1763.864997	0.988437129	9863.41582772293	-1763.864997	0.02189016017	-7605.57527436217	
1761.304997	1	99	0.9886919716	0.02155815126	6.151105678	93.84889432	15.072545	84.927455	0	0	-1761.304997	0.9886919716	10238.7857523046	-1761.304997	0.02155815126	-7820.04570932843	
1758.744997	1	99	0.9889375325	0.02123518301	6.236001629	93.76399837	15.26426126	84.73573874	0	0	-1758.744997	0.9889375325	10622.9121120504	-1758.744997	0.02123518301	-8037.24245563277	
1756.184997	1	99	0.9891742713	0.02092088118	6.32075346	93.67924654	15.4553649	84.5446351	0	0	-1756.184997	0.9891742713	11015.879237113	-1756.184997	0.02092088118	-8257.15723569841	
1753.624997	1	99	0.9894026188	0.02061489212	6.40535954	93.59464046	15.64585628	84.35414372	0	0	-1753.624997	0.9894026188	11417.7716197263	-1753.624997	0.02061489212	-8479.7818730581	
1751.064997	1	99	0.9896229793	0.02031688133	6.489818292	93.51018171	15.83573572	84.16426428	0	0	-1751.064997	0.9896229793	11828.6664566675	-1751.064997	0.02031688133	-8705.10861532021	
1748.504997	1	99	0.9898357327	0.02002653223	6.574128196	93.4258718	16.02500354	83.97499646	0	0	-1748.504997	0.9898357327	12248.6479149544	-1748.504997	0.02002653223	-8933.13029448774	
1745.944997	1	99	0.9900412359	0.01974354495	6.658287787	93.34171221	16.21366003	83.78633997	0	0	-1745.944997	0.9900412359	12677.8001993566	-1745.944997	0.01974354495	-9163.84031384398	
1743.384997	1	99	0.9902398248	0.01946763528	6.742295658	93.25770434	16.40170548	83.59829452	0	0	-1743.384997	0.9902398248	13116.2041734043	-1743.384997	0.01946763528	-9397.23230075901	
1740.824997	1	99	0.9904318156	0.01919853362	6.826150453	93.17384955	16.58914015	83.41085985	0	0	-1740.824997	0.9904318156	13563.9424420859	-1740.824997	0.01919853362	-9633.30003107173	
1738.264997	1	99	0.9906175063	0.01893598408	6.909850874	93.09014913	16.77596431	83.22403569	0	0	-1738.264997	0.9906175063	14021.0920273648	-1738.264997	0.01893598408	-9872.03851245133	
1735.704997	1	99	0.990797178	0.01867974364	6.993395674	93.00660433	16.96217822	83.03782178	0	0	-1735.704997	0.990797178	14487.7388035514	-1735.704997	0.01867974364	-10113.4426895597	
1733.144997	1	99	0.9909710958	0.01842958131	7.07678366	92.92321634	17.14778211	82.85221789	0	0	-1733.144997	0.9909710958	14963.9652709734	-1733.144997	0.01842958131	-10357.5080660358	
1730.584997	1	99	0.9911395102	0.01818527744	7.160013691	92.83998631	17.33277624	82.66722376	0	0	-1730.584997	0.9911395102	15449.8440525328	-1730.584997	0.01818527744	-10604.2309737307	
1728.024997	1	99	0.991302658	0.01794662301	7.243084678	92.75691532	17.51716084	82.48283916	0	0	-1728.024997	0.991302658	15945.4657082169	-1728.024997	0.01794662301	-10853.6078151528	
1725.464997	1	99	0.9914607629	0.017713419	7.325995583	92.67400442	17.70093614	82.29906386	0	0	-1725.464997	0.9914607629	16450.9071448007	-1725.464997	0.017713419	-11105.6358122046	
1722.904997	1	99	0.9916140369	0.01748547581	7.408745421	92.59125458	17.88410238	82.11589762	0	0	-1722.904997	0.9916140369	16966.2429054391	-1722.904997	0.01748547581	-11360.3126612865	
1720.344997	1	99	0.9917626806	0.0172626127	7.491333253	92.50866675	18.06665979	81.93334021	0	0	-1720.344997	0.9917626806	17491.5608899942	-1720.344997	0.0172626127	-11617.6366083281	
1717.784997	1	99	0.9919068841	0.01704465729	7.573758193	92.42624181	18.2486086	81.7513914	0	0	-1717.784997	0.9919068841	18026.9375420083	-1717.784997	0.01704465729	-11877.6063286795	
1715.224997	1	99	0.9920468277	0.01683144507	7.656019403	92.3439806	18.42994906	81.57005094	0	0	-1715.224997	0.9920468277	18572.4540645177	-1715.224997	0.01683144507	-12140.2213665141	
1712.664997	1	99	0.9921826824	0.01662281898	7.738116092	92.26188391	18.61068141	81.38931859	0	0	-1712.664997	0.9921826824	19128.1896986824	-1712.664997	0.01662281898	-12405.4817479103	
1710.104997	1	99	0.9923146106	0.01641862897	7.820047519	92.17995248	18.79080588	81.20919412	0	0	-1710.104997	0.9923146106	19694.2324907519	-1710.104997	0.01641862897	-12673.3878757372	
1707.544997	1	99	0.9924427664	0.01621873163	7.901812987	92.09818701	18.97032274	81.02967726	0	0	-1707.544997	0.9924427664	20270.6464308022	-1707.544997	0.01621873163	-12943.9402843564	
1704.984997	1	99	0.9925672966	0.0160229898	7.983411849	92.01658815	19.14923224	80.85076776	0	0	-1704.984997	0.9925672966	20857.5008302957	-1704.984997	0.0160229898	-13217.1415128706	
1702.424997	1	99	0.9926883406	0.0158312723	8.064843502	91.9351565	19.32753465	80.67246535	0	0	-1702.424997	0.9926883406	21454.9121983037	-1702.424997	0.0158312723	-13492.9940982707	
1699.864997	1	99	0.9928060308	0.01564345353	8.146107389	91.85389261	19.50523024	80.49476976	0	0	-1699.864997	0.9928060308	22062.9373847763	-1699.864997	0.01564345353	-13771.5000729183	
1697.304997	1	99	0.9929204937	0.01545941322	8.227202997	91.772797	19.6823193	80.3176807	0	0	-1697.304997	0.9929204937	22681.6422989494	-1697.304997	0.01545941322	-14052.6631892172	
1694.744997	1	99	0.9930318495	0.01527903614	8.308129857	91.69187014	19.85880213	80.14119787	0	0	-1694.744997	0.9930318495	23311.1157086771	-1694.744997	0.01527903614	-14336.4874522275	
1692.184997	1	99	0.9931402129	0.01510221184	8.388887546	91.61111245	20.03467903	79.96532097	0	0	-1692.184997	0.9931402129	23951.4383992657	-1692.184997	0.01510221184	-14622.9781663899	
1689.624997	1	99	0.9932456931	0.01492883442	8.46947568	91.53052432	20.20995033	79.79004967	0	0	-1689.624997	0.9932456931	24602.7024146848	-1689.624997	0.01492883442	-14912.1406375403	
1687.064997	1	99	0.9933483943	0.01475880227	8.549893921	91.45010608	20.38461636	79.61538364	0	0	-1687.064997	0.9933483943	25264.9632371009	-1687.064997	0.01475880227	-15203.9802651213	
1684.504997	1	99	0.9934484161	0.01459201787	8.63014197	91.36985803	20.55867746	79.44132254	0	0	-1684.504997	0.9934484161	25938.2922763243	-1684.504997	0.01459201787	-15498.5038966763	
1681.944997	1	99	0.9935458535	0.01442838759	8.710219571	91.28978043	20.73213401	79.26786599	0	0	-1681.944997	0.9935458535	26622.7858366888	-1681.944997	0.01442838759	-15795.7187933162	
1679.384997	1	99	0.9936407972	0.01426782149	8.790126507	91.20987349	20.90498638	79.09501362	0	0	-1679.384997	0.9936407972	27318.5105203615	-1679.384997	0.01426782149	-16095.6335174201	
1676.824997	1	99	0.993733334	0.01411023316	8.869862603	91.1301374	21.07723496	78.92276504	0	0	-1676.824997	0.993733334	28025.5402148177	-1676.824997	0.01411023316	-16398.2556810708	
1674.264997	1	99	0.9938235468	0.0139555395	8.949427722	91.05057228	21.24888017	78.75111983	0	0	-1674.264997	0.9938235468	28743.9642017508	-1674.264997	0.0139555395	-16703.593613702	
1671.704997	1	99	0.9939115149	0.01380366061	9.028821766	90.97117823	21.41992243	78.58007757	0	0	-1671.704997	0.9939115149	29473.8386211392	-1671.704997	0.01380366061	-17011.6589724045	
1669.144997	1	99	0.9939973143	0.01365451964	9.108044674	90.89195533	21.5903622	78.4096378	0	0	-1669.144997	0.9939973143	30215.2482739996	-1669.144997	0.01365451964	-17322.4621473559	
1666.584997	1	99	0.9940810176	0.01350804261	9.187096426	90.81290357	21.76019994	78.23980006	0	0	-1666.584997	0.9940810176	30968.2831959832	-1666.584997	0.01350804261	-17636.0116484684	
1664.024997	1	99	0.9941626944	0.01336415827	9.265977034	90.73402297	21.92943613	78.07056387	0	0	-1664.024997	0.9941626944	31732.9835401225	-1664.024997	0.01336415827	-17952.3216291983	
1661.464997	1	99	0.9942424115	0.01322279806	9.344686552	90.65531345	22.09807129	77.90192871	0	0	-1661.464997	0.9942424115	32509.448648791	-1661.464997	0.01322279806	-18271.403322148	
1658.904997	1	99	0.9943202327	0.01308389585	9.423225066	90.57677493	22.26610593	77.73389407	0	0	-1658.904997	0.9943202327	33297.7495566893	-1658.904997	0.01308389585	-18593.269405096	
1656.344997	1	99	0.9943962194	0.01294738797	9.501592699	90.4984073	22.4335406	77.5664594	0	0	-1656.344997	0.9943962194	34097.9351911099	-1656.344997	0.01294738797	-18917.9347435165	
1653.784997	1	99	0.9944704304	0.01281321299	9.579789607	90.42021039	22.60037588	77.39962412	0	0	-1653.784997	0.9944704304	34910.1298665041	-1653.784997	0.01281321299	-19245.4110867525	
1651.224997	1	99	0.994542922	0.01268131167	9.657815984	90.34218402	22.76661234	77.23338766	0	0	-1651.224997	0.994542922	35734.3727754917	-1651.224997	0.01268131167	-19575.7147472807	
1648.664997	1	99	0.9946137485	0.01255162687	9.735672052	90.26432795	22.93225061	77.06774939	0	0	-1648.664997	0.9946137485	36570.739434739	-1648.664997	0.01255162687	-19908.8619154979	
1646.104997	1	99	0.9946829618	0.01242410344	9.813358072	90.18664193	23.0972913	76.9027087	0	0	-1646.104997	0.9946829618	37419.296169159	-1646.104997	0.01242410344	-20244.8670053231	
1643.544997	1	99	0.994750612	0.01229868812	9.890874333	90.10912567	23.26173509	76.73826491	0	0	-1643.544997	0.994750612	38280.1210397197	-1643.544997	0.01229868812	-20583.7465485288	
1640.984997	1	99	0.994816747	0.01217532949	9.968221158	90.03177884	23.42558264	76.57441736	0	0	-1640.984997	0.994816747	39153.2759693429	-1640.984997	0.01217532949	-20925.5193233698	
1638.424997	1	99	0.9948814131	0.01205397788	10.0453989	89.9546011	23.58883465	76.41116535	0	0	-1638.424997	0.9948814131	40038.8281782792	-1638.424997	0.01205397788	-21270.2015760615	
1635.864997	1	99	0.9949446546	0.01193458527	10.12240795	89.87759205	23.75149186	76.24850814	0	0	-1635.864997	0.9949446546	40936.8873427667	-1635.864997	0.01193458527	-21617.81149259	
1633.304997	1	99	0.9950065142	0.01181710526	10.19924871	89.80075129	23.913555	76.086445	0	0	-1633.304997	0.9950065142	41847.4938050159	-1633.304997	0.01181710526	-21968.3692958992	
1630.744997	1	99	0.995067033	0.01170149298	10.27592164	89.72407836	24.07502486	75.92497514	0	0	-1630.744997	0.995067033	42770.6983618921	-1630.744997	0.01170149298	-22321.8931768468	
1628.184997	1	99	0.9951262506	0.01158770502	10.35242721	89.64757279	24.23590221	75.76409779	0	0	-1628.184997	0.9951262506	43706.5656721757	-1628.184997	0.01158770502	-22678.4053311958	
1625.624997	1	99	0.9951842051	0.01147569941	10.42876592	89.57123408	24.3961879	75.6038121	0	0	-1625.624997	0.9951842051	44655.2527083769	-1625.624997	0.01147569941	-23037.925144888	
1623.064997	1	99	0.995240933	0.01136543549	10.5049383	89.4950617	24.55588275	75.44411725	0	0	-1623.064997	0.995240933	45616.7259669895	-1623.064997	0.01136543549	-23400.4720681705	
1620.504997	1	99	0.9952964699	0.01125687392	10.58094492	89.41905508	24.71498764	75.28501236	0	0	-1620.504997	0.9952964699	46591.05406958	-1620.504997	0.01125687392	-23766.0708042591	
1617.944997	1	99	0.9953508497	0.01114997661	10.65678635	89.34321365	24.87350345	75.12649655	0	0	-1617.944997	0.9953508497	47578.4188240631	-1617.944997	0.01114997661	-24134.7438377619	
1615.384997	1	99	0.9954041052	0.01104470666	10.73246321	89.26753679	25.03143111	74.96856889	0	0	-1615.384997	0.9954041052	48578.7590096049	-1615.384997	0.01104470666	-24506.5115328611	
1612.824997	1	99	0.9954562682	0.0109410283	10.80797615	89.19202385	25.18877155	74.81122845	0	0	-1612.824997	0.9954562682	49592.1441260806	-1612.824997	0.0109410283	-24881.3986384814	
1610.264997	1	99	0.9955073692	0.01083890689	10.88332582	89.11667418	25.34552574	74.65447426	0	0	-1610.264997	0.9955073692	50618.733223625	-1610.264997	0.01083890689	-25259.4300539929	
1607.704997	1	99	0.9955574376	0.01073830883	10.95851292	89.04148708	25.50169468	74.49830532	0	0	-1607.704997	0.9955574376	51658.5411853218	-1607.704997	0.01073830883	-25640.6282808213	
