T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1794.643086	4	6	90	0	0		1.691063157	2.147183028	96.16175382				4	6	90	-0.000215231627	-0.0003591487116	0.0005743803386	-1794.643086	0	106.003206526134	-1794.643086	0			
1794.633086	4	6	90	9.431301079E-05	9.324526376E-05		1.69116711	2.147339877	96.16149301				4.000215141	6.000358958	89.9994259	0	0	0	-1794.633086	9.431301079E-05	106.056612500472	-1794.633086	9.324526376E-05			
1794.613086	4	6	90	0.0002827966986	0.000186377477		1.691375031	2.147653609	96.16097136				4.000645482	6.00107706	89.99827746	0	0	0	-1794.613086	0.0002827966986	106.108054114141	-1794.613086	0.000186377477			
1794.573086	4	6	90	0.0006597845824	0.0003728451336		1.691790844	2.148281106	96.15992805				4.001506526	6.002513892	89.99597958	0	0	0	-1794.573086	0.0006597845824	106.145172135778	-1794.573086	0.0003728451336			
1794.493086	4	6	90	0.001412888712	0.0007450468093		1.692622781	2.149536326	96.15784089				4.00322795	6.005386519	89.99138553	0	0	0	-1794.493086	0.001412888712	106.289294726541	-1794.493086	0.0007450468093			
1794.333086	4	6	90	0.002916455283	0.001488596063		1.694286052	2.152046894	96.15366705				4.006669817	6.011130493	89.98219969	0	0	0	-1794.333086	0.002916455283	106.538550858303	-1794.333086	0.001488596063			
1794.013086	4	6	90	0.005913061052	0.002971219849		1.697611609	2.157069212	96.14531918				4.013549629	6.022613311	89.96383706	0	0	0	-1794.013086	0.005913061052	107.038624504019	-1794.013086	0.002971219849			
1793.373086	4	6	90	0.01186447907	0.005918694989		1.704258783	2.167118585	96.12862263				4.027293613	6.045558444	89.92714794	0	0	0	-1793.373086	0.01186447907	108.081365421913	-1793.373086	0.005918694989			
1792.093086	4	6	90	0.02359111669	0.01173355822		1.717536443	2.18723672	96.09522684				4.054717113	6.091367892	89.85391499	0	0	0	-1792.093086	0.02359111669	110.223418236466	-1792.093086	0.01173355822			
1789.533086	4	6	90	0.0463864253	0.02308242817		1.744027313	2.227550397	96.02842229				4.10931405	6.182662156	89.70802379	0	0	0	-1789.533086	0.0463864253	114.698831337318	-1789.533086	0.02308242817			
1786.973086	4	6	90	0.06826718523	0.02268268039		1.77043834	2.267965535	95.96159612				4.163596889	6.273517809	89.5628853	0	0	0	-1786.973086	0.06826718523	119.452698417762	-1786.973086	0.02268268039			
1784.413086	4	6	90	0.08928341257	0.02229486351		1.796767942	2.30848132	95.89475074				4.217567892	6.363932544	89.41849956	0	0	0	-1784.413086	0.08928341257	124.319803879344	-1784.413086	0.02229486351			
1781.853086	4	6	90	0.1094835927	0.02192053109		1.823016779	2.349100309	95.82788291				4.271233718	6.453911202	89.27485508	0	0	0	-1781.853086	0.1094835927	129.296799395852	-1781.853086	0.02192053109			
1779.293086	4	6	90	0.1289122565	0.02155848659		1.849184763	2.389823966	95.76099127				4.324599536	6.543456267	89.1319442	0	0	0	-1779.293086	0.1289122565	134.385679466468	-1779.293086	0.02155848659			
1776.733086	4	6	90	0.14761084	0.0212081513		1.87527178	2.430653773	95.69407445				4.377670417	6.6325702	88.98975938	0	0	0	-1776.733086	0.14761084	139.586938303862	-1776.733086	0.0212081513			
1774.173086	4	6	90	0.1656179494	0.02086898805		1.901277698	2.471591239	95.62713106				4.430451353	6.72125546	88.84829319	0	0	0	-1774.173086	0.1656179494	144.901037496315	-1774.173086	0.02086898805			
1771.613086	4	6	90	0.1829695937	0.0205404914		1.927202368	2.5126379	95.56015973				4.48294726	6.809514498	88.70753824	0	0	0	-1771.613086	0.1829695937	150.328425102556	-1771.613086	0.0205404914			
1769.053086	4	6	90	0.1996993955	0.02022218613		1.953045621	2.553795321	95.49315906				4.535162978	6.897349759	88.56748726	0	0	0	-1769.053086	0.1996993955	155.869532420743	-1769.053086	0.02022218613			
1766.493086	4	6	90	0.2158387822	0.01991362506		1.978807272	2.595065091	95.42612764				4.587103276	6.984763678	88.42813305	0	0	0	-1766.493086	0.2158387822	161.524772481837	-1766.493086	0.01991362506			
1763.933086	4	6	90	0.2314171593	0.01961438696		2.004487117	2.636448825	95.35906406				4.638772853	7.07175868	88.28946847	0	0	0	-1763.933086	0.2314171593	167.29454191101	-1763.933086	0.01961438696			
1761.373086	4	6	90	0.2464620674	0.01932407477		2.030084937	2.677948169	95.29196689				4.690176343	7.158337182	88.15148647	0	0	0	-1761.373086	0.2464620674	173.179220138411	-1761.373086	0.01932407477			
1758.813086	4	6	90	0.2609993254	0.01904231386		2.055600495	2.71956479	95.22483471				4.741318318	7.24450159	88.01418009	0	0	0	-1758.813086	0.2609993254	179.179167924556	-1758.813086	0.01904231386			
1756.253086	4	6	90	0.2750531607	0.01876875047		2.081033536	2.761300387	95.15766608				4.792203288	7.330254296	87.87754242	0	0	0	-1756.253086	0.2750531607	185.294729529737	-1756.253086	0.01876875047			
1753.693086	4	6	90	0.2886463277	0.01850305032		2.106383792	2.803156682	95.09045953				4.842835703	7.415597685	87.74156661	0	0	0	-1753.693086	0.2886463277	191.526233325781	-1753.693086	0.01850305032			
1751.133086	4	6	90	0.3018002161	0.01824489725		2.131650974	2.845135426	95.0232136				4.89321996	7.500534126	87.60624591	0	0	0	-1751.133086	0.3018002161	197.873987917811	-1751.133086	0.01824489725			
1748.573086	4	6	90	0.3145349503	0.01799399205		2.15683478	2.887238398	94.95592682				4.943360402	7.585065977	87.47157362	0	0	0	-1748.573086	0.3145349503	204.338284191639	-1748.573086	0.01799399205			
1746.013086	4	6	90	0.3268694797	0.01775005132		2.181934892	2.929467402	94.88859771				4.993261319	7.669195583	87.3375431	0	0	0	-1746.013086	0.3268694797	210.919395494005	-1746.013086	0.01775005132			
1743.453086	4	6	90	0.338821662	0.01751280648		2.206950974	2.971824271	94.82122476				5.042926952	7.752925276	87.20414777	0	0	0	-1743.453086	0.338821662	217.617578829705	-1743.453086	0.01751280648			
1740.893086	4	6	90	0.350408339	0.01728200278		2.231882675	3.014310866	94.75380646				5.092361496	7.836257373	87.07138113	0	0	0	-1740.893086	0.350408339	224.433072597501	-1740.893086	0.01728200278			
1738.333086	4	6	90	0.361645407	0.01705739845		2.256729627	3.056929076	94.6863413				5.1415691	7.919194178	86.93923672	0	0	0	-1738.333086	0.361645407	231.366094479818	-1738.333086	0.01705739845			
1735.773086	4	6	90	0.372547881	0.01683876391		2.281491449	3.099680818	94.61882773				5.190553868	8.00173798	86.80770815	0	0	0	-1735.773086	0.372547881	238.41684611774	-1735.773086	0.01683876391			
1733.213086	4	6	90	0.3831299538	0.01662588097		2.306167739	3.142568037	94.55126422				5.239319865	8.083891054	86.67678908	0	0	0	-1733.213086	0.3831299538	245.585511617203	-1733.213086	0.01662588097			
1730.653086	4	6	90	0.3934050506	0.01641854217		2.330758084	3.185592709	94.48364921				5.287871114	8.165655661	86.54647323	0	0	0	-1730.653086	0.3934050506	252.872255363338	-1730.653086	0.01641854217			
1728.093086	4	6	90	0.4033858794	0.01621655014		2.355262051	3.228756837	94.41598111				5.336211602	8.247034044	86.41675435	0	0	0	-1728.093086	0.4033858794	260.277220163338	-1728.093086	0.01621655014			
1725.533086	4	6	90	0.4130844776	0.01601971699		2.379679193	3.272062455	94.34825835				5.384345277	8.328028434	86.28762629	0	0	0	-1725.533086	0.4130844776	267.80053251376	-1725.533086	0.01601971699			
1722.973086	4	6	90	0.4225122546	0.01582786374		2.404009048	3.315511626	94.28047933				5.432276055	8.408641044	86.1590829	0	0	0	-1722.973086	0.4225122546	275.442301849088	-1722.973086	0.01582786374			
1720.413086	4	6	90	0.4316800317	0.01564081984		2.428251133	3.359106444	94.21264242				5.480007817	8.488874073	86.03111811	0	0	0	-1720.413086	0.4316800317	283.202614257463	-1720.413086	0.01564081984			
1717.853086	4	6	90	0.440598079	0.01545842264		2.452404954	3.402849034	94.14474601				5.527544413	8.568729703	85.90372588	0	0	0	-1717.853086	0.440598079	291.081537315521	-1717.853086	0.01545842264			
1715.293086	4	6	90	0.4492761493	0.01528051699		2.476469996	3.446741551	94.07678845				5.574889662	8.6482101	85.77690024	0	0	0	-1715.293086	0.4492761493	299.079116675384	-1715.293086	0.01528051699			
1712.733086	4	6	90	0.45772351	0.0151069548		2.500445731	3.490786183	94.00876809				5.622047357	8.727317415	85.65063523	0	0	0	-1712.733086	0.45772351	307.195385317294	-1712.733086	0.0151069548			
1710.173086	4	6	90	0.4659489718	0.01493759462		2.524331613	3.534985148	93.94068324				5.669021261	8.806053781	85.52492496	0	0	0	-1710.173086	0.4659489718	315.430346203598	-1710.173086	0.01493759462			
1707.613086	4	6	90	0.4739609171	0.01477230133		2.548127076	3.579340699	93.87253222				5.715815112	8.884421314	85.39976357	0	0	0	-1707.613086	0.4739609171	323.783986309131	-1707.613086	0.01477230133			
1705.053086	4	6	90	0.4817673241	0.01461094578		2.571831542	3.623855119	93.80431334				5.762432625	8.962422116	85.27514526	0	0	0	-1705.053086	0.4817673241	332.25627756441	-1705.053086	0.01461094578			
1702.493086	4	6	90	0.4893757913	0.01445340444		2.595444412	3.668530727	93.73602486				5.808877491	9.040058269	85.15106424	0	0	0	-1702.493086	0.4893757913	340.847155182126	-1702.493086	0.01445340444			
1699.933086	4	6	90	0.4967935594	0.01429955913		2.61896507	3.713369874	93.66766506				5.855153379	9.117331841	85.02751478	0	0	0	-1699.933086	0.4967935594	349.556548086358	-1699.933086	0.01429955913			
1697.373086	4	6	90	0.5040275312	0.01414929675		2.642392885	3.758374947	93.59923217				5.901263939	9.19424488	84.90449118	0	0	0	-1697.373086	0.5040275312	358.384358677506	-1697.373086	0.01414929675			
1694.813086	4	6	90	0.5110842915	0.014002509		2.665727205	3.803548367	93.53072443				5.947212802	9.270799418	84.78198778	0	0	0	-1694.813086	0.5110842915	367.33046351947	-1694.813086	0.014002509			
1692.253086	4	6	90	0.5179701244	0.01385909213		2.68896736	3.84889259	93.46214005				5.993003579	9.346997471	84.65999895	0	0	0	-1692.253086	0.5179701244	376.394721622777	-1692.253086	0.01385909213			
1689.693086	4	6	90	0.5246910303	0.01371894672		2.712112664	3.894410109	93.39347723				6.038639867	9.422841034	84.5385191	0	0	0	-1689.693086	0.5246910303	385.57697001877	-1689.693086	0.01371894672			
1687.133086	4	6	90	0.5312527412	0.01358197747		2.735162411	3.940103454	93.32473414				6.084125247	9.498332089	84.41754266	0	0	0	-1687.133086	0.5312527412	394.877015653006	-1687.133086	0.01358197747			
1684.573086	4	6	90	0.5376607358	0.01344809297		2.758115875	3.98597519	93.25590893				6.129463287	9.573472595	84.29706412	0	0	0	-1684.573086	0.5376607358	404.294644592887	-1684.573086	0.01344809297			
