T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1502.094413	12	12	76	0	0	5.312092999	6.552155703	88.1357513	12	12	76										-0.0002141429875	-0.0001744316663	0.0003885746538	-1502.094413	0	155.10711175774	
1502.084413	12	12	76	3.287231504E-05	3.205038913E-05	5.312159834	6.552373336	88.13546683	12.00021397	12.00017437	75.99961166										0	0	0	-1502.084413	3.205038913E-05	468.910272831868	
1502.064413	12	12	76	9.852642675E-05	6.402726492E-05	5.312293543	6.552808537	88.13489792	12.00064215	12.00052313	75.99883472										0	0	0	-1502.064413	6.402726492E-05	625.233571570701	
1502.024413	12	12	76	0.0002298195006	0.0001280481292	5.312560924	6.553679006	88.13376007	12.00149855	12.00122058	75.99728087										0	0	0	-1502.024413	0.0001280481292	624.603833536986	
1501.944413	12	12	76	0.0004924862474	0.0002562083773	5.31309626	6.555420369	88.13148337	12.00321238	12.002616	75.99417163										0	0	0	-1501.944413	0.0002562083773	-589278.954959449	
1501.864413	12	12	76	0.0007549462141	0.0002560724739	5.313630944	6.557162083	88.12920697	12.00492583	12.00401078	75.99106338										0	0	0	-1501.864413	0.0002560724739	-2213414.92171046	
1501.784413	12	12	76	0.001017306222	0.0002560415094	5.31416536	6.558904214	88.12693043	12.00663938	12.00540531	75.9879553										0	0	0	-1501.784413	0.0002560415094	-2583925.15900414	
1501.704413	12	12	76	0.001279566321	0.0002560105526	5.314699508	6.560646761	88.12465373	12.00835303	12.00679959	75.98484738										0	0	0	-1501.704413	0.0002560105526	-2585328.84637292	
1501.624413	12	12	76	0.001541726582	0.0002559796217	5.315233387	6.562389725	88.12237689	12.01006677	12.0081936	75.98173963										0	0	0	-1501.624413	0.0002559796217	-2587452.66800743	
1501.544413	12	12	76	0.001803787071	0.0002559487157	5.315766998	6.564133106	88.1200999	12.01178061	12.00958736	75.97863204										0	0	0	-1501.544413	0.0002559487157	-2589538.13935414	
1501.464413	12	12	76	0.002065747857	0.0002559178346	5.316300341	6.565876905	88.11782275	12.01349454	12.01098085	75.97552461										0	0	0	-1501.464413	0.0002559178346	-2591605.95265215	
1501.384413	12	12	76	0.002327609007	0.0002558869779	5.316833415	6.567621121	88.11554546	12.01520857	12.0123741	75.97241734										0	0	0	-1501.384413	0.0002558869779	-2593702.40647162	
1501.304413	12	12	76	0.002589370588	0.0002558561467	5.317366221	6.569365755	88.11326802	12.01692269	12.01376708	75.96931023										0	0	0	-1501.304413	0.0002558561467	-2595789.45103301	
1501.224413	12	12	76	0.002851032669	0.0002558253396	5.317898757	6.571110808	88.11099043	12.01863691	12.0151598	75.96620329										0	0	0	-1501.224413	0.0002558253396	-2597867.37198037	
