T	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1745.256954	9	91	0.3566870432	0.0179007447	4.735544835	95.26445516	11.76433214	88.23566786	0	0	-1745.256954	0.3566870432	219.463434541504	-1745.256954	0.0179007447	-11949.2414667834	
1742.696954	9	91	0.3681819359	0.01768971643	4.806852275	95.19314773	11.88962381	88.11037619	0	0	-1742.696954	0.3681819359	226.1008694955	-1742.696954	0.01768971643	-12323.3784927011	
1740.136954	9	91	0.3793417155	0.01748507782	4.878519463	95.12148054	12.0143946	87.9856054	0	0	-1740.136954	0.3793417155	232.838414292805	-1740.136954	0.01748507782	-12707.0982011707	
1737.576954	9	91	0.3901807836	0.01728660354	4.950551708	95.04944829	12.13865192	87.86134808	0	0	-1737.576954	0.3901807836	239.675501755405	-1737.576954	0.01728660354	-13100.7673102812	
1735.016954	9	91	0.4007127561	0.01709407993	5.022954375	94.97704562	12.26240312	87.73759688	0	0	-1735.016954	0.4007127561	246.611526162191	-1735.016954	0.01709407993	-13504.7794633039	
1732.456954	9	91	0.4109505151	0.01690730433	5.095732889	94.90426711	12.38565556	87.61434444	0	0	-1732.456954	0.4109505151	253.645841916769	-1732.456954	0.01690730433	-13919.5557999064	
1729.896954	9	91	0.4209062573	0.01672608439	5.168892731	94.83110727	12.50841657	87.49158343	0	0	-1729.896954	0.4209062573	260.777765836674	-1729.896954	0.01672608439	-14345.5467728388	
1727.336954	9	91	0.430591538	0.01655023748	5.242439445	94.75756056	12.63069345	87.36930655	0	0	-1727.336954	0.430591538	268.006573741681	-1727.336954	0.01655023748	-14783.2360123014	
1724.776954	9	91	0.4400173126	0.01637959013	5.316378634	94.68362137	12.7524935	87.2475065	0	0	-1724.776954	0.4400173126	275.33149880317	-1724.776954	0.01637959013	-15233.1428128767	
1722.216954	9	91	0.4491939743	0.01621397751	5.390715966	94.60928403	12.87382399	87.12617601	0	0	-1722.216954	0.4491939743	282.751735974868	-1722.216954	0.01621397751	-15695.8260353875	
1719.656954	9	91	0.4581313893	0.01605324296	5.465457171	94.53454283	12.99469218	87.00530782	0	0	-1719.656954	0.4581313893	290.266434432339	-1719.656954	0.01605324296	-16171.8861558531	
1717.096954	9	91	0.4668389296	0.01589723751	5.540608045	94.45939195	13.11510532	86.88489468	0	0	-1717.096954	0.4668389296	297.874701081596	-1717.096954	0.01589723751	-16661.9706748372	
1714.536954	9	91	0.475325503	0.0157458195	5.61617445	94.38382555	13.23507066	86.76492934	0	0	-1714.536954	0.475325503	305.575604582259	-1714.536954	0.0157458195	-17166.7776532306	
1711.976954	9	91	0.4835995811	0.01559885415	5.692162314	94.30783769	13.35459542	86.64540458	0	0	-1711.976954	0.4835995811	313.368165307961	-1711.976954	0.01559885415	-17687.0607730591	
1709.416954	9	91	0.4916692257	0.01545621323	5.768577635	94.23142236	13.47368682	86.52631318	0	0	-1709.416954	0.4916692257	321.251358238191	-1709.416954	0.01545621323	-18223.6341558056	
1706.856954	9	91	0.4995421128	0.01531777468	5.845426482	94.15457352	13.59235208	86.40764792	0	0	-1706.856954	0.4995421128	329.224115234224	-1706.856954	0.01531777468	-18777.3820129631	
1704.296954	9	91	0.5072255553	0.01518342237	5.922714992	94.07728501	13.71059841	86.28940159	0	0	-1704.296954	0.5072255553	337.2853275227	-1704.296954	0.01518342237	-19349.2612319422	
1701.736954	9	91	0.5147265237	0.01505304571	6.000449378	93.99955062	13.82843302	86.17156698	0	0	-1701.736954	0.5147265237	345.433836190488	-1701.736954	0.01505304571	-19940.3084758033	
1699.176954	9	91	0.5220516662	0.01492653943	6.078635923	93.92136408	13.94586312	86.05413688	0	0	-1699.176954	0.5220516662	353.668431410537	-1699.176954	0.01492653943	-20551.6565756611	
1696.616954	9	91	0.5292073267	0.01480380334	6.157280989	93.84271901	14.06289592	85.93710408	0	0	-1696.616954	0.5292073267	361.987858875563	-1696.616954	0.01480380334	-21184.535897551	
1694.056954	9	91	0.536199562	0.01468474203	6.236391011	93.76360899	14.17953864	85.82046136	0	0	-1694.056954	0.536199562	370.39082284758	-1694.056954	0.01468474203	-21840.2880295836	
1691.496954	9	91	0.5430341574	0.01456926469	6.315972504	93.6840275	14.29579848	85.70420152	0	0	-1691.496954	0.5430341574	378.875972409358	-1691.496954	0.01456926469	-22520.3822911303	
1688.936954	9	91	0.5497166422	0.01445728489	6.39603206	93.60396794	14.41168268	85.58831732	0	0	-1688.936954	0.5497166422	387.441911002745	-1688.936954	0.01445728489	-23226.4254511235	
1686.376954	9	91	0.556252303	0.01434872037	6.476576354	93.52342365	14.52719846	85.47280154	0	0	-1686.376954	0.556252303	396.087188458614	-1686.376954	0.01434872037	-23960.1805596183	
1683.816954	9	91	0.5626461975	0.01424349287	6.557612142	93.44238786	14.64235308	85.35764692	0	0	-1683.816954	0.5626461975	404.810309706812	-1683.816954	0.01424349287	-24723.588948047	
1681.256954	9	91	0.5689031659	0.01414152797	6.639146262	93.36085374	14.75715378	85.24284622	0	0	-1681.256954	0.5689031659	413.609731182456	-1681.256954	0.01414152797	-25518.7833685081	
1678.696954	9	91	0.5750278431	0.01404275487	6.721185638	93.27881436	14.87160784	85.12839216	0	0	-1678.696954	0.5750278431	422.483844567732	-1678.696954	0.01404275487	-26348.125329496	
1676.136954	9	91	0.5810246692	0.01394710634	6.803737282	93.19626272	14.98572255	85.01427745	0	0	-1676.136954	0.5810246692	431.431001616713	-1676.136954	0.01394710634	-27214.2244636473	
1673.576954	9	91	0.5868978995	0.01385451846	6.88680829	93.11319171	15.0995052	84.9004948	0	0	-1673.576954	0.5868978995	440.449510053571	-1673.576954	0.01385451846	-28119.9774327455	
1671.016954	9	91	0.5926516139	0.0137649306	6.970405851	93.02959415	15.21296313	84.78703687	0	0	-1671.016954	0.5926516139	449.537610780443	-1671.016954	0.0137649306	-29068.607120631	
1668.456954	9	91	0.5982897263	0.0136782852	7.054537244	92.94546276	15.32610368	84.67389632	0	0	-1668.456954	0.5982897263	458.693484665878	-1668.456954	0.0136782852	-30063.7092082448	
1665.896954	9	91	0.6038159927	0.01359452774	7.139209839	92.86079016	15.43893422	84.56106578	0	0	-1665.896954	0.6038159927	467.915282506191	-1665.896954	0.01359452774	-31109.3095345412	
1663.336954	9	91	0.6092340188	0.01351360657	7.224431101	92.7755689	15.55146216	84.44853784	0	0	-1663.336954	0.6092340188	477.201089941713	-1663.336954	0.01351360657	-32209.9221029581	
1660.776954	9	91	0.614547268	0.01343547284	7.310208593	92.68979141	15.66369492	84.33630508	0	0	-1660.776954	0.614547268	486.54893292813	-1660.776954	0.01343547284	-33370.6324910194	
1658.216954	9	91	0.619759068	0.01336008039	7.396549972	92.60345003	15.77563996	84.22436004	0	0	-1658.216954	0.619759068	495.956785989718	-1658.216954	0.01336008039	-34597.1864462621	
1655.656954	9	91	0.6248726177	0.01328738567	7.483462996	92.516537	15.88730478	84.11269522	0	0	-1655.656954	0.6248726177	505.422566136966	-1655.656954	0.01328738567	-35896.1118510601	
1653.096954	9	91	0.6298909932	0.01321734769	7.570955525	92.42904448	15.9986969	84.0013031	0	0	-1653.096954	0.6298909932	514.944150098903	-1653.096954	0.01321734769	-37274.8312801064	
1650.536954	9	91	0.6348171536	0.01314992787	7.65903552	92.34096448	16.1098239	83.8901761	0	0	-1650.536954	0.6348171536	524.519339721255	-1650.536954	0.01314992787	-38741.8361707602	
1647.976954	9	91	0.639653947	0.01308509004	7.747711048	92.25228895	16.22069339	83.77930661	0	0	-1647.976954	0.639653947	534.145892742405	-1647.976954	0.01308509004	-40306.9025090662	
1645.416954	9	91	0.6444041151	0.01302280037	7.836990281	92.16300972	16.33131301	83.66868699	0	0	-1645.416954	0.6444041151	543.821502603526	-1645.416954	0.01302280037	-41981.2983807592	
1642.856954	9	91	0.6490702989	0.01296302725	7.926881501	92.0731185	16.44169047	83.55830953	0	0	-1642.856954	0.6490702989	553.543811627473	-1642.856954	0.01296302725	-43778.1181171451	
1640.296954	9	91	0.6536550426	0.01290574132	8.017393099	91.9826069	16.55183351	83.44816649	0	0	-1640.296954	0.6536550426	563.310403660179	-1640.296954	0.01290574132	-45712.6490705905	
1637.736954	9	91	0.6581607988	0.01285091534	8.10853358	91.89146642	16.66174993	83.33825007	0	0	-1637.736954	0.6581607988	573.118804725141	-1637.736954	0.01285091534	-47802.8527831235	
1635.176954	9	91	0.662589932	0.01279852421	8.200311562	91.79968844	16.77144759	83.22855241	0	0	-1635.176954	0.662589932	582.966492501638	-1635.176954	0.01279852421	-50069.9853527824	
1632.616954	9	91	0.6669447231	0.01274854489	8.292735781	91.70726422	16.8809344	83.1190656	0	0	-1632.616954	0.6669447231	592.850880076232	-1632.616954	0.01274854489	-52539.369810263	
1630.056954	9	91	0.6712273728	0.01270095638	8.385815089	91.61418491	16.99021833	83.00978167	0	0	-1630.056954	0.6712273728	602.769317208763	-1630.056954	0.01270095638	-55241.4250238145	
1627.496954	9	91	0.6754400056	0.01265573967	8.479558461	91.52044154	17.09930741	82.90069259	0	0	-1627.496954	0.6754400056	612.71909474772	-1627.496954	0.01265573967	-58213.0356546702	
1624.936954	9	91	0.6795846728	0.01261287775	8.573974996	91.426025	17.20820975	82.79179025	0	0	-1624.936954	0.6795846728	622.697474996652	-1624.936954	0.01261287775	-61499.3276830716	
1622.376954	9	91	0.6836633557	0.01257235553	8.669073916	91.33092608	17.3169335	82.6830665	0	0	-1622.376954	0.6836633557	632.701647154042	-1622.376954	0.01257235553	-65156.1261245162	
1619.816954	9	91	0.6876779689	0.01253415986	8.764864573	91.23513543	17.42548692	82.57451308	0	0	-1619.816954	0.6876779689	642.728732917724	-1619.816954	0.01253415986	-69253.3646158441	
1617.256954	9	91	0.6916303631	0.01249827951	8.861356448	91.13864355	17.53387833	82.46612167	0	0	-1617.256954	0.6916303631	652.775800467339	-1617.256954	0.01249827951	-73879.7548817877	
1614.696954	9	91	0.6955223279	0.01246470511	8.958559155	91.04144084	17.6421161	82.3578839	0	0	-1614.696954	0.6955223279	662.839867814562	-1614.696954	0.01246470511	-79149.6841287928	
1612.136954	9	91	0.6993555943	0.01243342922	9.056482446	90.94351755	17.75020874	82.24979126	0	0	-1612.136954	0.6993555943	672.91790647306	-1612.136954	0.01243342922	-85213.1604527559	
1609.576954	9	91	0.7031318372	0.01240444625	9.155136207	90.84486379	17.8581648	82.1418352	0	0	-1609.576954	0.7031318372	683.006829960978	-1609.576954	0.01240444625	-92270.8905515381	
1607.016954	9	91	0.7068526778	0.0123777525	9.254530469	90.74546953	17.96599294	82.03400706	0	0	-1607.016954	0.7068526778	693.103490469058	-1607.016954	0.0123777525	-100597.812317783	
1604.456954	9	91	0.7105196859	0.01235334614	9.354675404	90.6453246	18.07370191	81.92629809	0	0	-1604.456954	0.7105196859	703.204676267371	-1604.456954	0.01235334614	-110581.042057326	
1601.896954	9	91	0.7141343821	0.01233122723	9.455581332	90.54441867	18.18130056	81.81869944	0	0	-1601.896954	0.7141343821	713.307140660565	-1601.896954	0.01233122723	-122783.788761764	
1599.336954	9	91	0.7176982396	0.01231139768	9.557258723	90.44274128	18.28879784	81.71120216	0	0	-1599.336954	0.7176982396	723.407582907109	-1599.336954	0.01231139768	-138059.555711934	
1596.776954	9	91	0.7212126864	0.01229386136	9.6597182	90.3402818	18.3962028	81.6037972	0	0	-1596.776954	0.7212126864	733.502653098181	-1596.776954	0.01229386136	-157767.986182526	
1594.216954	9	91	0.7246791069	0.01227862401	9.762970543	90.23702946	18.5035246	81.4964754	0	0	-1594.216954	0.7246791069	743.588930626772	-1594.216954	0.01227862401	-184220.45007896	
1591.656954	9	91	0.7280988441	0.01226569331	9.867026689	90.13297331	18.61077254	81.38922746	0	0	-1591.656954	0.7280988441	753.662964484526	-1591.656954	0.01226569331	-221705.098415648	
1589.096954	9	91	0.7314732007	0.0122550789	9.971897742	90.02810226	18.71795602	81.28204398	0	0	-1589.096954	0.7314732007	763.721263927891	-1589.096954	0.0122550789	-279231.356899282	
1586.536954	9	91	0.7348034412	0.0122467924	10.07759497	89.92240503	18.82508455	81.17491545	0	0	-1586.536954	0.7348034412	773.760265555333	-1586.536954	0.0122467924	-379786.759683147	
1583.976954	9	91	0.7380907932	0.01224084744	10.18412982	89.81587018	18.93216779	81.06783221	0	0	-1583.976954	0.7380907932	783.776370558856	-1583.976954	0.01224084744	-607059.355229595	
1581.416954	9	91	0.741336449	0.0122372597	10.29151389	89.70848611	19.03921553	80.96078447	0	0	-1581.416954	0.741336449	793.765945609376	-1581.416954	0.0122372597	-1757842.74292219	
1578.856954	9	91	0.7445415668	0.01223604692	10.39975899	89.60024101	19.14623771	80.85376229	0	0	-1578.856954	0.7445415668	803.725306965018	-1578.856954	0.01223604692	166830065.620939	
1576.296954	9	91	0.7477072723	0.012237229	10.50887709	89.49112291	19.25324439	80.74675561	0	0	-1576.296954	0.7477072723	813.650747808383	-1576.296954	0.012237229	1806094.75026387	
1573.736954	9	91	0.7508346596	0.01224082799	10.61888036	89.38111964	19.3602458	80.6397542	0	0	-1573.736954	0.7508346596	823.538495259688	-1573.736954	0.01224082799	603973.187731201	
1571.176954	9	91	0.753924793	0.01224686816	10.72978114	89.27021886	19.46725232	80.53274768	0	0	-1571.176954	0.753924793	833.38472785609	-1571.176954	0.01224686816	372789.003299658	
1568.616954	9	91	0.7569787077	0.01225537608	10.841592	89.158408	19.57427449	80.42572551	0	0	-1568.616954	0.7569787077	843.185639836679	-1568.616954	0.01225537608	271130.620034503	
1566.056954	9	91	0.759997411	0.01226638066	10.95432569	89.04567431	19.68132303	80.31867697	0	0	-1566.056954	0.759997411	852.937366150783	-1566.056954	0.01226638066	213140.61952375	
1563.496954	9	91	0.7629818835	0.0122799132	11.06799517	88.93200483	19.78840882	80.21159118	0	0	-1563.496954	0.7629818835	862.635997589113	-1563.496954	0.0122799132	175419.865155649	
1560.936954	9	91	0.7659330801	0.01229600751	11.18261362	88.81738638	19.89554293	80.10445707	0	0	-1560.936954	0.7659330801	872.277612650132	-1560.936954	0.01229600751	148833.775363616	
1558.376954	9	91	0.7688519309	0.01231469993	11.29819443	88.70180557	20.00273663	79.99726337	0	0	-1558.376954	0.7688519309	881.858268415196	-1558.376954	0.01231469993	129045.484396226	
1555.816954	9	91	0.7717393422	0.01233602947	11.41475122	88.58524878	20.11000138	79.88999862	0	0	-1555.816954	0.7717393422	891.373975996377	-1555.816954	0.01233602947	113721.006375003	
1553.256954	9	91	0.7745961975	0.01236003786	11.53229784	88.46770216	20.21734882	79.78265118	0	0	-1553.256954	0.7745961975	900.820753404273	-1553.256954	0.01236003786	101489.245528426	
1550.696954	9	91	0.7774233581	0.01238676968	11.65084837	88.34915163	20.32479083	79.67520917	0	0	-1550.696954	0.7774233581	910.194600343486	-1550.696954	0.01238676968	91490.3943338888	
1548.136954	9	91	0.7802216642	0.01241627243	11.77041714	88.22958286	20.4323395	79.5676605	0	0	-1548.136954	0.7802216642	919.49147622503	-1548.136954	0.01241627243	83157.3620936261	
1545.576954	9	91	0.7829919356	0.01244859668	11.89101874	88.10898126	20.54000716	79.45999284	0	0	-1545.576954	0.7829919356	928.707355412595	-1545.576954	0.01244859668	76100.6679884051	
1543.016954	9	91	0.7857349724	0.01248379615	12.01266801	87.98733199	20.64780636	79.35219364	0	0	-1543.016954	0.7857349724	937.838204872148	-1543.016954	0.01248379615	70043.8447168963	
1540.456954	9	91	0.7884515558	0.01252192788	12.13538006	87.86461994	20.7557499	79.2442501	0	0	-1540.456954	0.7884515558	946.879995563122	-1540.456954	0.01252192788	64785.1079503598	
1537.896954	9	91	0.7911424487	0.01256305235	12.25917027	87.74082973	20.86385085	79.13614915	0	0	-1537.896954	0.7911424487	955.828640532968	-1537.896954	0.01256305235	60173.7524462793	
1535.336954	9	91	0.7938083968	0.0126072336	12.3840543	87.6159457	20.97212254	79.02787746	0	0	-1535.336954	0.7938083968	964.680116232725	-1535.336954	0.0126072336	56094.8810578433	
1532.776954	9	91	0.7964501285	0.01265453946	12.51004813	87.48995187	21.08057856	78.91942144	0	0	-1532.776954	0.7964501285	973.430435234366	-1532.776954	0.01265453946	52459.3586891322	
1530.216954	9	91	0.7990683561	0.01270504165	12.63716801	87.36283199	21.1892328	78.8107672	0	0	-1530.216954	0.7990683561	982.075556389083	-1530.216954	0.01270504165	49197.0137758438	
1527.656954	9	91	0.8016637762	0.01275881597	12.76543052	87.23456948	21.29809947	78.70190053	0	0	-1527.656954	0.8016637762	990.611446174475	-1527.656954	0.01275881597	46251.7839929191	
1525.096954	9	91	0.8042370705	0.01281594256	12.89485257	87.10514743	21.40719305	78.59280695	0	0	-1525.096954	0.8042370705	999.034175298043	-1525.096954	0.01281594256	43578.3663614051	
1522.536954	9	91	0.8067889057	0.01287650602	13.02545139	86.97454861	21.51652836	78.48347164	0	0	-1522.536954	0.8067889057	1007.33979452235	-1522.536954	0.01287650602	41139.7707554823	
1519.976954	9	91	0.8093199349	0.01294059568	13.15724456	86.84275544	21.62612058	78.37387942	0	0	-1519.976954	0.8093199349	1015.52433689796	-1519.976954	0.01294059568	38905.4611227665	
1517.416954	9	91	0.8118307975	0.01300830584	13.29025004	86.70974996	21.73598521	78.26401479	0	0	-1517.416954	0.8118307975	1023.58398718701	-1517.416954	0.01300830584	36850.0257794876	
1514.856954	9	91	0.8143221197	0.01307973601	13.42448614	86.57551386	21.84613812	78.15386188	0	0	-1514.856954	0.8143221197	1031.51490206124	-1514.856954	0.01307973601	34952.1495456085	
1512.296954	9	91	0.8167945153	0.01315499117	13.55997157	86.44002843	21.95659556	78.04340444	0	0	-1512.296954	0.8167945153	1039.31324631933	-1512.296954	0.01315499117	33193.8055317335	
1509.736954	9	91	0.819248586	0.01323418212	13.69672543	86.30327457	22.06737418	77.93262582	0	0	-1509.736954	0.819248586	1046.97531446114	-1509.736954	0.01323418212	31559.6569578631	
1507.176954	9	91	0.8216849216	0.0133174257	13.83476726	86.16523274	22.17849103	77.82150897	0	0	-1507.176954	0.8216849216	1054.49746747545	-1507.176954	0.0133174257	30036.5744835602	
1504.616954	9	91	0.8241041006	0.01340484521	13.97411701	86.02588299	22.28996361	77.71003639	0	0	-1504.616954	0.8241041006	1061.87604447453	-1504.616954	0.01340484521	28613.2377144019	
1502.056954	9	91	0.8265066908	0.01349657074	14.1147951	85.8852049	22.40180983	77.59819017	0	0	-1502.056954	0.8265066908	1069.10753580863	-1502.056954	0.01349657074	27279.8548574088	
1499.496954	9	91	0.8288932491	0.01359273952	14.2568224	85.7431776	22.51404809	77.48595191	0	0	-1499.496954	0.8288932491	1076.18851340252	-1499.496954	0.01359273952	26027.8997002346	
1496.936954	9	91	0.8312643224	0.01369349641	14.40022031	85.59977969	22.62669727	77.37330273	0	0	-1496.936954	0.8312643224	1083.1155900496	-1496.936954	0.01369349641	24849.9171528857	
1494.376954	9	91	0.8336204476	0.01379899426	14.54501069	85.45498931	22.73977674	77.26022326	0	0	-1494.376954	0.8336204476	1089.88548044737	-1494.376954	0.01379899426	23739.3652375819	
1491.816954	9	91	0.8359621522	0.01390939445	14.69121597	85.30878403	22.85330643	77.14669357	0	0	-1491.816954	0.8359621522	1096.4950522548	-1491.816954	0.01390939445	22690.4698962172	
1489.256954	9	91	0.8382899541	0.01402486739	14.83885912	85.16114088	22.96730679	77.03269321	0	0	-1489.256954	0.8382899541	1102.94122783899	-1489.256954	0.01402486739	21698.124969531	
1486.696954	9	91	0.8406043626	0.01414559305	14.9879637	85.0120363	23.08179885	76.91820115	0	0	-1486.696954	0.8406043626	1109.22106053349	-1486.696954	0.01414559305	20757.7952154009	
1484.136954	9	91	0.8429058779	0.01427176158	15.13855386	84.86144614	23.19680424	76.80319576	0	0	-1484.136954	0.8429058779	1115.33175134299	-1484.136954	0.01427176158	19865.4373646756	
1481.576954	9	91	0.845194992	0.01440357394	15.29065441	84.70934559	23.31234522	76.68765478	0	0	-1481.576954	0.845194992	1121.27060830475	-1481.576954	0.01440357394	19017.4363848578	
1479.016954	9	91	0.8474721884	0.01454124261	15.44429081	84.55570919	23.42844471	76.57155529	0	0	-1479.016954	0.8474721884	1127.03508866611	-1479.016954	0.01454124261	18210.5503771983	
1476.456954	9	91	0.8497379428	0.01468499232	15.5994892	84.4005108	23.5451263	76.4548737	0	0	-1476.456954	0.8497379428	1132.62277943143	-1476.456954	0.01468499232	17441.8665792635	
1473.896954	9	91	0.8519927229	0.01483506083	15.75627648	84.24372352	23.66241432	76.33758568	0	0	-1473.896954	0.8519927229	1138.03149398593	-1473.896954	0.01483506083	16708.7551431041	
1471.336954	9	91	0.8542369887	0.01499169989	15.9146803	84.0853197	23.78033382	76.21966618	0	0	-1471.336954	0.8542369887	1143.25920069601	-1471.336954	0.01499169989	16008.8386954074	
1468.776954	9	91	0.8564711926	0.01515517608	16.07472911	83.92527089	23.89891065	76.10108935	0	0	-1468.776954	0.8564711926	1148.30396931694	-1468.776954	0.01515517608	15339.9655615495	
1466.216954	9	91	0.8586957799	0.01532577189	16.23645219	83.76354781	24.0181715	75.9818285	0	0	-1466.216954	0.8586957799	1153.16415292267	-1466.216954	0.01532577189	14700.1771000395	
1463.656954	9	91	0.8609111882	0.01550378685	16.39987974	83.60012026	24.1381439	75.8618561	0	0	-1463.656954	0.8609111882	1157.83828136827	-1463.656954	0.01550378685	14087.6927842536	
1461.096954	9	91	0.8631178483	0.01568953864	16.56504285	83.43495715	24.25885628	75.74114372	0	0	-1461.096954	0.8631178483	1162.32506685473	-1461.096954	0.01568953864	13500.8879625525	
1458.536954	9	91	0.8653161836	0.0158833645	16.73197361	83.26802639	24.38033805	75.61966195	0	0	-1458.536954	0.8653161836	1166.6235032546	-1458.536954	0.0158833645	12938.2747591522	
