T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1754.163281	14	1	85	0	0	5.767003844	0.3615344783	93.87146168	14	1	85							-0.0006472944394	-5.019739833E-05	0.0006974918378	-1754.163281	0	63.2876356160958	
1754.153281	14	1	85	8.041571174E-05	7.867892166E-05	5.767294999	0.3615565953	93.87114841	14.0006472	1.000050186	84.99930261							0	0	0	-1754.153281	7.867892166E-05	190.910052633993	
1754.133281	14	1	85	0.0002410894734	0.0001572284759	5.767877314	0.3616008349	93.87052185	14.00194167	1.000150572	84.99790776							0	0	0	-1754.133281	0.0001572284759	254.580543151295	
1754.093281	14	1	85	0.0005623213757	0.0003143938911	5.769041916	0.3616893172	93.86926877	14.0045305	1.000351336	84.99511817							0	0	0	-1754.093281	0.0003143938911	254.557936379761	
1754.013281	14	1	85	0.001204383943	0.0006285432814	5.771371157	0.3618663083	93.86676253	14.00970844	1.000752885	84.98953868							0	0	0	-1754.013281	0.0006285432814	-221616.798698053	
1753.933281	14	1	85	0.00184561692	0.0006281818817	5.77370015	0.3620433073	93.86425654	14.0148854	1.001154363	84.98396024							0	0	0	-1753.933281	0.0006281818817	-251621.158344352	
1753.853281	14	1	85	0.002486147402	0.0006278919208	5.776028978	0.3622203215	93.8617507	14.02006176	1.001555796	84.97838244							0	0	0	-1753.853281	0.0006278919208	-276052.954295726	
1753.773281	14	1	85	0.003125976524	0.0006276022824	5.778357639	0.3623973509	93.85924501	14.02523752	1.001957185	84.9728053							0	0	0	-1753.773281	0.0006276022824	-276323.963142996	
1753.693281	14	1	85	0.003765105356	0.0006273128901	5.780686135	0.3625743955	93.85673947	14.03041268	1.00235853	84.96722879							0	0	0	-1753.693281	0.0006273128901	-276557.709179048	
1753.613281	14	1	85	0.00440353496	0.0006270237411	5.783014465	0.3627514554	93.85423408	14.03558724	1.00275983	84.96165293							0	0	0	-1753.613281	0.0006270237411	-276788.83383863	
1753.533281	14	1	85	0.005041266395	0.0006267348319	5.785342629	0.3629285305	93.85172884	14.0407612	1.003161086	84.95607772							0	0	0	-1753.533281	0.0006267348319	-277020.062483385	
1753.453281	14	1	85	0.005678300719	0.0006264461654	5.787670627	0.3631056208	93.84922375	14.04593455	1.003562298	84.95050315							0	0	0	-1753.453281	0.0006264461654	-277253.309331967	
1753.373281	14	1	85	0.006314638992	0.0006261577421	5.789998459	0.3632827264	93.84671881	14.05110731	1.003963465	84.94492923							0	0	0	-1753.373281	0.0006261577421	-277484.731085556	
1753.293281	14	1	85	0.006950282264	0.0006258695569	5.792326126	0.3634598472	93.84421403	14.05627947	1.004364588	84.93935595							0	0	0	-1753.293281	0.0006258695569	-277715.630287978	
1753.213281	14	1	85	0.007585231587	0.000625581613	5.794653626	0.3636369832	93.84170939	14.06145102	1.004765666	84.93378331							0	0	0	-1753.213281	0.000625581613	-277949.133733211	
1753.133281	14	1	85	0.008219488015	0.0006252939118	5.79698096	0.3638141345	93.83920491	14.06662198	1.0051667	84.92821132							0	0	0	-1753.133281	0.0006252939118	-278181.332266177	
1753.053281	14	1	85	0.008853052593	0.0006250064484	5.799308128	0.363991301	93.83670057	14.07179233	1.005567689	84.92263998							0	0	0	-1753.053281	0.0006250064484	-278414.02406968	
1752.973281	14	1	85	0.00948592637	0.0006247192279	5.80163513	0.3641684827	93.83419639	14.07696209	1.005968634	84.91706928							0	0	0	-1752.973281	0.0006247192279	-278646.31947927	
1752.893281	14	1	85	0.01011811039	0.0006244322436	5.803961966	0.3643456797	93.83169235	14.08213124	1.006369534	84.91149922							0	0	0	-1752.893281	0.0006244322436	-278878.283358154	
1752.813281	14	1	85	0.01074960569	0.0006241455007	5.806288636	0.3645228919	93.82918847	14.0872998	1.00677039	84.90592981							0	0	0	-1752.813281	0.0006241455007	-279111.259340116	
1752.733281	14	1	85	0.01138041331	0.0006238589953	5.808615139	0.3647001194	93.82668474	14.09246775	1.007171201	84.90036104							0	0	0	-1752.733281	0.0006238589953	-279343.703062043	
1752.653281	14	1	85	0.01201053429	0.0006235727294	5.810941477	0.3648773621	93.82418116	14.09763511	1.007571968	84.89479292							0	0	0	-1752.653281	0.0006235727294	-279577.36287908	
1752.573281	14	1	85	0.01263996967	0.0006232867027	5.813267647	0.3650546201	93.82167773	14.10280187	1.00797269	84.88922544							0	0	0	-1752.573281	0.0006232867027	-279810.777204531	
1752.493281	14	1	85	0.01326872049	0.0006230009142	5.815593652	0.3652318933	93.81917445	14.10796802	1.008373367	84.88365861							0	0	0	-1752.493281	0.0006230009142	-280043.552199067	
1752.413281	14	1	85	0.01389678777	0.0006227153628	5.81791949	0.3654091818	93.81667133	14.11313358	1.008774	84.87809242							0	0	0	-1752.413281	0.0006227153628	-280275.929750644	
1752.333281	14	1	85	0.01452417254	0.000622430048	5.820245162	0.3655864855	93.81416835	14.11829854	1.009174589	84.87252687							0	0	0	-1752.333281	0.000622430048	-280508.497048259	
1752.253281	14	1	85	0.01515087583	0.0006221449699	5.822570668	0.3657638044	93.81166553	14.12346289	1.009575133	84.86696197							0	0	0	-1752.253281	0.0006221449699	-280742.980078686	
1752.173281	14	1	85	0.01577689867	0.0006218601315	5.824896007	0.3659411386	93.80916285	14.12862665	1.009975632	84.86139771							0	0	0	-1752.173281	0.0006218601315	-280976.1700905	
1752.093281	14	1	85	0.01640224208	0.0006215755264	5.827221179	0.3661184881	93.80666033	14.13378981	1.010376087	84.8558341							0	0	0	-1752.093281	0.0006215755264	-281209.510779658	
1752.013281	14	1	85	0.01702690708	0.0006212911605	5.829546185	0.3662958528	93.80415796	14.13895237	1.010776497	84.85027113							0	0	0	-1752.013281	0.0006212911605	-281443.923883573	
1751.933281	14	1	85	0.0176508947	0.0006210070293	5.831871024	0.3664732328	93.80165574	14.14411433	1.011176862	84.8447088							0	0	0	-1751.933281	0.0006210070293	-281676.848032488	
1751.853281	14	1	85	0.01827420595	0.0006207231335	5.834195697	0.366650628	93.79915367	14.1492757	1.011577183	84.83914712							0	0	0	-1751.853281	0.0006207231335	-281911.350974839	
1751.773281	14	1	85	0.01889684185	0.0006204394748	5.836520203	0.3668280385	93.79665176	14.15443646	1.011977459	84.83358608							0	0	0	-1751.773281	0.0006204394748	-282144.946148417	
1751.693281	14	1	85	0.01951880341	0.0006201560489	5.838844543	0.3670054642	93.79414999	14.15959662	1.01237769	84.82802569							0	0	0	-1751.693281	0.0006201560489	-282378.686269062	
1751.613281	14	1	85	0.02014009165	0.0006198728596	5.841168715	0.3671829052	93.79164838	14.16475619	1.012777877	84.82246593							0	0	0	-1751.613281	0.0006198728596	-282612.357698265	
1751.533281	14	1	85	0.02076070757	0.0006195899022	5.843492721	0.3673603614	93.78914692	14.16991516	1.013178019	84.81690683							0	0	0	-1751.533281	0.0006195899022	-282846.323787925	
1751.453281	14	1	85	0.02138065218	0.0006193071812	5.845816561	0.367537833	93.78664561	14.17507352	1.013578116	84.81134836							0	0	0	-1751.453281	0.0006193071812	-283081.924298989	
1751.373281	14	1	85	0.0219999265	0.0006190246946	5.848140233	0.3677153197	93.78414445	14.18023129	1.013978169	84.80579054							0	0	0	-1751.373281	0.0006190246946	-283315.810428843	
1751.293281	14	1	85	0.02261853152	0.0006187424402	5.850463739	0.3678928218	93.78164344	14.18538846	1.014378176	84.80023336							0	0	0	-1751.293281	0.0006187424402	-283550.036677542	
1751.213281	14	1	85	0.02323646825	0.0006184604201	5.852787077	0.3680703391	93.77914258	14.19054504	1.014778139	84.79467682							0	0	0	-1751.213281	0.0006184604201	-283784.798286747	
