T	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(FE@LIQUID)	w(TI@LIQUID)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
1780.164374	10	90	0	0	3.796457548	96.20354245	10	90			-0.0005213328102	0.0005213328102	-1780.164374	0	59.2229522768096	
1780.154374	10	90	8.485114021E-05	8.409109331E-05	3.796718319	96.20328168	10.00052119	89.99947881			0	0	-1780.154374	8.409109331E-05	178.614364527388	
1780.134374	10	90	0.0002543937956	0.0001680487428	3.797239873	96.20276013	10.00156369	89.99843631			0	0	-1780.134374	0.0001680487428	238.183880833224	
1780.094374	10	90	0.0005933544242	0.0003360306109	3.798283037	96.20171696	10.0036486	89.9963514			0	0	-1780.094374	0.0003360306109	238.150874406211	
1780.014374	10	90	0.001270907259	0.0006718677153	3.800369589	96.19963041	10.00781898	89.99218102			0	0	-1780.014374	0.0006718677153	-180972.006171081	
1779.934374	10	90	0.001947501129	0.0006714250738	3.802456496	96.1975435	10.01198821	89.98801179			0	0	-1779.934374	0.0006714250738	-218740.176994537	
1779.854374	10	90	0.002623312017	0.0006711006565	3.804543685	96.19545631	10.01615683	89.98384317			0	0	-1779.854374	0.0006711006565	-246757.130293773	
1779.774374	10	90	0.003298341297	0.0006707766624	3.806631156	96.19336884	10.02032483	89.97967517			0	0	-1779.774374	0.0006707766624	-247052.693849271	
1779.694374	10	90	0.00397259029	0.000670453021	3.808718908	96.19128109	10.02449222	89.97550778			0	0	-1779.694374	0.000670453021	-247321.960681818	
1779.614374	10	90	0.004646060312	0.000670129732	3.810806942	96.18919306	10.02865898	89.97134102			0	0	-1779.614374	0.000670129732	-247591.738818261	
1779.534374	10	90	0.005318752678	0.0006698067955	3.812895258	96.18710474	10.03282513	89.96717487			0	0	-1779.534374	0.0006698067955	-247861.143960324	
1779.454374	10	90	0.005990668698	0.0006694842089	3.814983857	96.18501614	10.03699067	89.96300933			0	0	-1779.454374	0.0006694842089	-248131.024682018	
1779.374374	10	90	0.006661809682	0.0006691619745	3.817072738	96.18292726	10.04115559	89.95884441			0	0	-1779.374374	0.0006691619745	-248401.412597438	
1779.294374	10	90	0.007332176934	0.0006688400898	3.819161901	96.1808381	10.04531989	89.95468011			0	0	-1779.294374	0.0006688400898	-248671.348862896	
1779.214374	10	90	0.008001771757	0.0006685185546	3.821251347	96.17874865	10.04948358	89.95051642			0	0	-1779.214374	0.0006685185546	-248941.368163394	
1779.134374	10	90	0.008670595449	0.0006681973678	3.823341076	96.17665892	10.05364665	89.94635335			0	0	-1779.134374	0.0006681973678	-249211.04273793	
1779.054374	10	90	0.009338649307	0.0006678765281	3.825431088	96.17456891	10.05780911	89.94219089			0	0	-1779.054374	0.0006678765281	-249482.824855368	
1778.974374	10	90	0.01000593463	0.0006675560407	3.827521383	96.17247862	10.06197095	89.93802905			0	0	-1778.974374	0.0006675560407	-249754.800867811	
1778.894374	10	90	0.0106724527	0.0006672358994	3.829611961	96.17038804	10.06613218	89.93386782			0	0	-1778.894374	0.0006672358994	-250025.070879063	
1778.814374	10	90	0.01133820482	0.0006669161045	3.831702822	96.16829718	10.0702928	89.9297072			0	0	-1778.814374	0.0006669161045	-250296.475318872	
1778.734374	10	90	0.01200319226	0.0006665966571	3.833793967	96.16620603	10.0744528	89.9255472			0	0	-1778.734374	0.0006665966571	-250567.681245555	
1778.654374	10	90	0.01266741631	0.0006662775541	3.835885396	96.1641146	10.07861219	89.92138781			0	0	-1778.654374	0.0006662775541	-250839.007888496	
1778.574374	10	90	0.01333087825	0.0006659587974	3.837977108	96.16202289	10.08277096	89.91722904			0	0	-1778.574374	0.0006659587974	-251111.432983478	
1778.494374	10	90	0.01399357936	0.0006656403864	3.840069104	96.1599309	10.08692912	89.91307088			0	0	-1778.494374	0.0006656403864	-251384.016086281	
1778.414374	10	90	0.01465552091	0.0006653223206	3.842161385	96.15783862	10.09108667	89.90891333			0	0	-1778.414374	0.0006653223206	-251656.04211091	
1778.334374	10	90	0.01531670417	0.0006650045976	3.844253949	96.15574605	10.09524361	89.90475639			0	0	-1778.334374	0.0006650045976	-251928.621866316	
1778.254374	10	90	0.01597713042	0.0006646872197	3.846346798	96.1536532	10.09939993	89.90060007			0	0	-1778.254374	0.0006646872197	-252201.310716263	
1778.174374	10	90	0.01663680091	0.0006643701834	3.848439931	96.15156007	10.10355565	89.89644435			0	0	-1778.174374	0.0006643701834	-252473.837967204	
1778.094374	10	90	0.01729571692	0.0006640534903	3.850533349	96.14946665	10.10771075	89.89228925			0	0	-1778.094374	0.0006640534903	-252747.472233929	
1778.014374	10	90	0.0179538797	0.0006637371401	3.852627052	96.14737295	10.11186523	89.88813477			0	0	-1778.014374	0.0006637371401	-253020.77852647	
1777.934374	10	90	0.01861129051	0.0006634211308	3.854721039	96.14527896	10.11601911	89.88398089			0	0	-1777.934374	0.0006634211308	-253294.278144714	
1777.854374	10	90	0.0192679506	0.0006631054634	3.856815312	96.14318469	10.12017238	89.87982762			0	0	-1777.854374	0.0006631054634	-253568.126303237	
1777.774374	10	90	0.01992386124	0.0006627901363	3.85890987	96.14109013	10.12432503	89.87567497			0	0	-1777.774374	0.0006627901363	-253841.52068486	
1777.694374	10	90	0.02057902367	0.0006624751485	3.861004713	96.13899529	10.12847708	89.87152292			0	0	-1777.694374	0.0006624751485	-254115.587878025	
1777.614374	10	90	0.02123343913	0.0006621605012	3.863099841	96.13690016	10.13262851	89.86737149			0	0	-1777.614374	0.0006621605012	-254390.407559017	
1777.534374	10	90	0.02188710887	0.0006618461936	3.865195255	96.13480474	10.13677933	89.86322067			0	0	-1777.534374	0.0006618461936	-254665.336246645	
1777.454374	10	90	0.02254003414	0.0006615322253	3.867290955	96.13270904	10.14092955	89.85907045			0	0	-1777.454374	0.0006615322253	-254938.702967823	
1777.374374	10	90	0.02319221616	0.0006612185914	3.869386941	96.13061306	10.14507915	89.85492085			0	0	-1777.374374	0.0006612185914	-255213.563301873	
1777.294374	10	90	0.02384365619	0.000660905299	3.871483213	96.12851679	10.14922814	89.85077186			0	0	-1777.294374	0.000660905299	-255490.558075529	
1777.214374	10	90	0.02449435545	0.0006605923448	3.873579771	96.12642023	10.15337653	89.84662347			0	0	-1777.214374	0.0006605923448	-255765.415383196	
1777.134374	10	90	0.02514431518	0.0006602797254	3.875676615	96.12432338	10.1575243	89.8424757			0	0	-1777.134374	0.0006602797254	-256039.844174024	
1777.054374	10	90	0.02579353659	0.0006599674417	3.877773746	96.12222625	10.16167147	89.83832853			0	0	-1777.054374	0.0006599674417	-256316.013106021	
1776.974374	10	90	0.02644202093	0.0006596554956	3.879871163	96.12012884	10.16581803	89.83418197			0	0	-1776.974374	0.0006596554956	-256592.362685556	
1776.894374	10	90	0.02708976941	0.0006593438842	3.881968867	96.11803113	10.16996398	89.83003602			0	0	-1776.894374	0.0006593438842	-256866.958327887	
1776.814374	10	90	0.02773678325	0.0006590326047	3.884066858	96.11593314	10.17410932	89.82589068			0	0	-1776.814374	0.0006590326047	-257144.259507912	
1776.734374	10	90	0.02838306367	0.000658721665	3.886165136	96.11383486	10.17825406	89.82174594			0	0	-1776.734374	0.000658721665	-257422.104423745	
1776.654374	10	90	0.02902861189	0.0006584110571	3.888263701	96.1117363	10.18239819	89.81760181			0	0	-1776.654374	0.0006584110571	-257697.237143082	
1776.574374	10	90	0.02967342912	0.000658100781	3.890362553	96.10963745	10.18654171	89.81345829			0	0	-1776.574374	0.000658100781	-257974.125750462	
1776.494374	10	90	0.03031751656	0.0006577908395	3.892461693	96.10753831	10.19068462	89.80931538			0	0	-1776.494374	0.0006577908395	-258251.646773798	
1776.414374	10	90	0.03096087544	0.0006574812299	3.894561121	96.10543888	10.19482692	89.80517308			0	0	-1776.414374	0.0006574812299	-258528.891258887	
1776.334374	10	90	0.03160350695	0.0006571719528	3.896660836	96.10333916	10.19896862	89.80103138			0	0	-1776.334374	0.0006571719528	-258806.352997941	
1776.254374	10	90	0.03224541229	0.0006568630067	3.898760839	96.10123916	10.20310972	89.79689028			0	0	-1776.254374	0.0006568630067	-259084.455685007	
1776.174374	10	90	0.03288659267	0.0006565543932	3.90086113	96.09913887	10.2072502	89.7927498			0	0	-1776.174374	0.0006565543932	-259362.226871243	
1776.094374	10	90	0.03352704928	0.0006562461085	3.902961709	96.09703829	10.21139008	89.78860992			0	0	-1776.094374	0.0006562461085	-259639.798920817	
1776.014374	10	90	0.03416678332	0.0006559381545	3.905062576	96.09493742	10.21552936	89.78447064			0	0	-1776.014374	0.0006559381545	-259918.977832195	
1775.934374	10	90	0.03480579598	0.0006556305317	3.907163732	96.09283627	10.21966803	89.78033197			0	0	-1775.934374	0.0006556305317	-260197.399896351	
1775.854374	10	90	0.03544408845	0.0006553232364	3.909265176	96.09073482	10.22380609	89.77619391			0	0	-1775.854374	0.0006553232364	-260475.490895502	
1775.774374	10	90	0.03608166192	0.0006550162701	3.911366909	96.08863309	10.22794355	89.77205645			0	0	-1775.774374	0.0006550162701	-260754.387168502	
1775.694374	10	90	0.03671851757	0.0006547096318	3.913468931	96.08653107	10.23208041	89.76791959			0	0	-1775.694374	0.0006547096318	-261033.797788939	
1775.614374	10	90	0.03735465658	0.0006544033223	3.915571242	96.08442876	10.23621666	89.76378334			0	0	-1775.614374	0.0006544033223	-261313.464236641	
1775.534374	10	90	0.03799008014	0.00065409734	3.917673842	96.08232616	10.24035231	89.75964769			0	0	-1775.534374	0.00065409734	-261592.962017981	
1775.454374	10	90	0.03862478942	0.0006537916847	3.919776732	96.08022327	10.24448735	89.75551265			0	0	-1775.454374	0.0006537916847	-261872.414414376	
1775.374374	10	90	0.03925878559	0.0006534863551	3.92187991	96.07812009	10.24862179	89.75137821			0	0	-1775.374374	0.0006534863551	-262152.251675485	
1775.294374	10	90	0.03989206983	0.000653181352	3.923983379	96.07601662	10.25275562	89.74724438			0	0	-1775.294374	0.000653181352	-262432.858720211	
1775.214374	10	90	0.04052464331	0.000652876675	3.926087137	96.07391286	10.25688886	89.74311114			0	0	-1775.214374	0.000652876675	-262711.99291674	
1775.134374	10	90	0.0411565072	0.0006525723197	3.928191185	96.07180882	10.26102149	89.73897851			0	0	-1775.134374	0.0006525723197	-262993.289204471	
1775.054374	10	90	0.04178766265	0.0006522682941	3.930295523	96.06970448	10.26515351	89.73484649			0	0	-1775.054374	0.0006522682941	-263275.390751386	
1774.974374	10	90	0.04241811084	0.0006519645907	3.932400151	96.06759985	10.26928494	89.73071506			0	0	-1774.974374	0.0006519645907	-263555.197133239	
1774.894374	10	90	0.04304785292	0.0006516612103	3.934505069	96.06549493	10.27341576	89.72658424			0	0	-1774.894374	0.0006516612103	-263836.730987957	
1774.814374	10	90	0.04367689005	0.0006513581547	3.936610278	96.06338972	10.27754598	89.72245402			0	0	-1774.814374	0.0006513581547	-264117.378100262	
1774.734374	10	90	0.04430522338	0.0006510554187	3.938715777	96.06128422	10.28167559	89.71832441			0	0	-1774.734374	0.0006510554187	-264398.807714703	
1774.654374	10	90	0.04493285407	0.0006507530079	3.940821567	96.05917843	10.28580461	89.71419539			0	0	-1774.654374	0.0006507530079	-264681.309927644	
1774.574374	10	90	0.04555978326	0.0006504509178	3.942927648	96.05707235	10.28993303	89.71006697			0	0	-1774.574374	0.0006504509178	-264963.017790435	
1774.494374	10	90	0.04618601212	0.0006501491497	3.945034019	96.05496598	10.29406084	89.70593916			0	0	-1774.494374	0.0006501491497	-265245.631977895	
