T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1841.024262	2	5	93	0	0	0.8184824212	1.694225767	97.48729181	2	5	93				-0.000162429237	-0.0004544660006	0.0006168952375	-1841.024262	0	36.375677385066	
1841.014262	2	5	93	0.0001385488408	0.000137483341	0.8185571283	1.694403027	97.48703984	2.000162361	5.000454238	92.9993834				0	0	0	-1841.014262	0.000137483341	109.096492948515	
1840.994262	2	5	93	0.0004156116375	0.0002749782281	0.8187065439	1.694757585	97.48653587	2.000487282	5.001363364	92.99814935				0	0	0	-1840.994262	0.0002749782281	145.521639529698	
1840.954262	2	5	93	0.0009692443593	0.0005496188975	0.8190054874	1.695466807	97.48552771	2.001136904	5.00318107	92.99568203				0	0	0	-1840.954262	0.0005496188975	145.698025223032	
1840.874262	2	5	93	0.00207504441	0.001098299738	0.8196032126	1.696885238	97.48351155	2.00243591	5.006816051	92.99074804				0	0	0	-1840.874262	0.001098299738	-79806.5086869644	
1840.794262	2	5	93	0.003178524886	0.001097295472	0.8202008761	1.698303771	97.48149535	2.003734596	5.010450454	92.98581495				0	0	0	-1840.794262	0.001097295472	-83975.1244215126	
1840.714262	2	5	93	0.004279876271	0.001096385204	0.8207984822	1.699722405	97.47947911	2.005032973	5.01408427	92.98088276				0	0	0	-1840.714262	0.001096385204	-87974.1351300566	
1840.634262	2	5	93	0.005379104722	0.001095476752	0.821396031	1.701141138	97.47746283	2.006331041	5.017717501	92.97595146				0	0	0	-1840.634262	0.001095476752	-88133.2138603803	
1840.554262	2	5	93	0.006476216048	0.001094569768	0.8219935226	1.702559972	97.47544651	2.007628801	5.021350147	92.97102105				0	0	0	-1840.554262	0.001094569768	-88276.5642394364	
1840.474262	2	5	93	0.007571216048	0.001093664264	0.822590957	1.703978907	97.47343014	2.008926254	5.024982209	92.96609154				0	0	0	-1840.474262	0.001093664264	-88419.9857161962	
1840.394262	2	5	93	0.00866411049	0.00109276022	0.8231883343	1.705397941	97.47141372	2.010223398	5.028613686	92.96116292				0	0	0	-1840.394262	0.00109276022	-88563.1918071952	
1840.314262	2	5	93	0.009754905126	0.001091857642	0.8237856543	1.706817077	97.46939727	2.011520235	5.032244578	92.95623519				0	0	0	-1840.314262	0.001091857642	-88706.860616594	
1840.234262	2	5	93	0.01084360569	0.001090956524	0.8243829173	1.708236312	97.46738077	2.012816764	5.035874886	92.95130835				0	0	0	-1840.234262	0.001090956524	-88850.4537241316	
1840.154262	2	5	93	0.01193021788	0.001090056861	0.8249801231	1.709655648	97.46536423	2.014112986	5.03950461	92.9463824				0	0	0	-1840.154262	0.001090056861	-88994.3650852274	
1840.074262	2	5	93	0.01301474741	0.001089158655	0.8255772718	1.711075085	97.46334764	2.015408901	5.04313375	92.94145735				0	0	0	-1840.074262	0.001089158655	-89138.5434614972	
1839.994262	2	5	93	0.01409719994	0.0010882619	0.8261743634	1.712494623	97.46133101	2.01670451	5.046762305	92.93653319				0	0	0	-1839.994262	0.0010882619	-89282.4919376467	
1839.914262	2	5	93	0.01517758112	0.001087366588	0.826771398	1.713914261	97.45931434	2.017999811	5.050390277	92.93160991				0	0	0	-1839.914262	0.001087366588	-89426.5075187317	
1839.834262	2	5	93	0.01625589658	0.001086472719	0.8273683755	1.715334	97.45729762	2.019294806	5.054017664	92.92668753				0	0	0	-1839.834262	0.001086472719	-89570.9381494806	
1839.754262	2	5	93	0.01733215193	0.001085580292	0.8279652959	1.71675384	97.45528086	2.020589495	5.057644468	92.92176604				0	0	0	-1839.754262	0.001085580292	-89715.3821819498	
1839.674262	2	5	93	0.01840635277	0.001084689299	0.8285621593	1.71817378	97.45326406	2.021883878	5.061270689	92.91684543				0	0	0	-1839.674262	0.001084689299	-89859.8397622125	
1839.594262	2	5	93	0.01947850466	0.001083799739	0.8291589657	1.719593822	97.45124721	2.023177956	5.064896326	92.91192572				0	0	0	-1839.594262	0.001083799739	-90004.7636240392	
1839.514262	2	5	93	0.02054861317	0.001082911613	0.8297557152	1.721013964	97.44923032	2.024471727	5.068521379	92.90700689				0	0	0	-1839.514262	0.001082911613	-90149.5438877471	
1839.434262	2	5	93	0.02161668382	0.001082024908	0.8303524076	1.722434207	97.44721339	2.025765193	5.07214585	92.90208896				0	0	0	-1839.434262	0.001082024908	-90294.2837339793	
1839.354262	2	5	93	0.02268272213	0.001081139627	0.8309490431	1.723854551	97.44519641	2.027058354	5.075769737	92.89717191				0	0	0	-1839.354262	0.001081139627	-90439.436833632	
1839.274262	2	5	93	0.0237467336	0.001080255766	0.8315456216	1.725274997	97.44317938	2.02835121	5.079393041	92.89225575				0	0	0	-1839.274262	0.001080255766	-90584.4927396848	
1839.194262	2	5	93	0.02480872368	0.001079373318	0.8321421432	1.726695543	97.44116231	2.029643761	5.083015763	92.88734048				0	0	0	-1839.194262	0.001079373318	-90729.8621695675	
1839.114262	2	5	93	0.02586869786	0.001078492287	0.8327386079	1.72811619	97.4391452	2.030936007	5.086637901	92.88242609				0	0	0	-1839.114262	0.001078492287	-90875.4386995396	
1839.034262	2	5	93	0.02692666155	0.001077612664	0.8333350157	1.729536939	97.43712805	2.032227949	5.090259458	92.87751259				0	0	0	-1839.034262	0.001077612664	-91020.9147140717	
1838.954262	2	5	93	0.02798262019	0.001076734447	0.8339313666	1.730957789	97.43511084	2.033519587	5.093880431	92.87259998				0	0	0	-1838.954262	0.001076734447	-91166.4410072961	
1838.874262	2	5	93	0.02903657917	0.00107585763	0.8345276606	1.73237874	97.4330936	2.03481092	5.097500822	92.86768826				0	0	0	-1838.874262	0.00107585763	-91312.1739919828	
1838.794262	2	5	93	0.03008854386	0.001074982214	0.8351238978	1.733799793	97.43107631	2.03610195	5.101120631	92.86277742				0	0	0	-1838.794262	0.001074982214	-91458.3208618566	
1838.714262	2	5	93	0.03113851964	0.001074108197	0.8357200782	1.735220947	97.42905898	2.037392676	5.104739858	92.85786747				0	0	0	-1838.714262	0.001074108197	-91604.4108344997	
1838.634262	2	5	93	0.03218651185	0.001073235571	0.8363162018	1.736642202	97.4270416	2.038683099	5.108358503	92.8529584				0	0	0	-1838.634262	0.001073235571	-91750.3375726179	
1838.554262	2	5	93	0.03323252581	0.001072364332	0.8369122685	1.738063559	97.42502417	2.039973218	5.111976566	92.84805022				0	0	0	-1838.554262	0.001072364332	-91896.5724747195	
1838.474262	2	5	93	0.03427656682	0.001071494481	0.8375082785	1.739485017	97.4230067	2.041263034	5.115594047	92.84314292				0	0	0	-1838.474262	0.001071494481	-92043.1676951842	
1838.394262	2	5	93	0.03531864018	0.001070626015	0.8381042316	1.740906576	97.42098919	2.042552548	5.119210947	92.83823651				0	0	0	-1838.394262	0.001070626015	-92189.5929288105	
1838.314262	2	5	93	0.03635875116	0.001069758925	0.8387001281	1.742328238	97.41897163	2.043841759	5.122827265	92.83333098				0	0	0	-1838.314262	0.001069758925	-92336.274002397	
1838.234262	2	5	93	0.037396905	0.001068893216	0.8392959678	1.743750001	97.41695403	2.045130667	5.126443001	92.82842633				0	0	0	-1838.234262	0.001068893216	-92483.2063733804	
1838.154262	2	5	93	0.03843310694	0.001068028879	0.8398917507	1.745171865	97.41493638	2.046419273	5.130058157	92.82352257				0	0	0	-1838.154262	0.001068028879	-92629.8570104514	
1838.074262	2	5	93	0.0394673622	0.001067165909	0.840487477	1.746593832	97.41291869	2.047707576	5.133672731	92.81861969				0	0	0	-1838.074262	0.001067165909	-92776.8672443105	
