T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1504.757271	8	15	77	0	0	3.538517009	8.492757017	87.96872597	8	15	77							-0.0001564709404	-0.0002282108639	0.0003846818043	-1504.757271	0	141.960700170955	
1504.747271	8	15	77	3.583689978E-05	3.508948736E-05	3.538559445	8.493047926	87.96839263	8.00015631	15.00022809	76.9996156							0	0	0	-1504.747271	3.508948736E-05	428.010579112557	
1504.727271	8	15	77	0.0001074439439	7.012666155E-05	3.538644449	8.493629767	87.96772578	8.000469164	15.00068435	76.99884649							0	0	0	-1504.727271	7.012666155E-05	570.437940365858	
1504.687271	8	15	77	0.0002507393636	0.0001403430371	3.538814439	8.494793528	87.96639203	8.001095333	15.00159741	76.99730726							0	0	0	-1504.687271	0.0001403430371	569.936361386485	
1504.607271	8	15	77	0.0005371782793	0.0002805775544	3.539154933	8.497121793	87.96372327	8.002347432	15.00342266	76.9942299							0	0	0	-1504.607271	0.0002805775544	-1367473.121851	
1504.527271	8	15	77	0.0008234766045	0.0002805190279	3.539494909	8.499450426	87.96105466	8.003599698	15.00524766	76.99115264							0	0	0	-1504.527271	0.0002805190279	-3595119.46537081	
1504.447271	8	15	77	0.001109674431	0.000280500436	3.539834695	8.501779604	87.9583857	8.004852138	15.0070724	76.98807546							0	0	0	-1504.447271	0.000280500436	-4306650.15577936	
1504.367271	8	15	77	0.001395771832	0.000280481876	3.54017429	8.504109327	87.95571638	8.00610475	15.00889688	76.98499837							0	0	0	-1504.367271	0.000280481876	-4313836.86581331	
1504.287271	8	15	77	0.001681768877	0.000280463346	3.540513695	8.506439596	87.95304671	8.007357536	15.01072109	76.98192138							0	0	0	-1504.287271	0.000280463346	-4320967.11709541	
1504.207271	8	15	77	0.001967665636	0.0002804448472	3.540852909	8.508770411	87.95037668	8.008610496	15.01254504	76.97884447							0	0	0	-1504.207271	0.0002804448472	-4328167.03465573	
1504.127271	8	15	77	0.002253462181	0.0002804263788	3.541191932	8.511101771	87.9477063	8.009863629	15.01436872	76.97576765							0	0	0	-1504.127271	0.0002804263788	-4335379.82587479	
1504.047271	8	15	77	0.00253915858	0.0002804079415	3.541530764	8.513433678	87.94503556	8.011116937	15.01619215	76.97269091							0	0	0	-1504.047271	0.0002804079415	-4342769.89319638	
1503.967271	8	15	77	0.002824754907	0.0002803895359	3.541869405	8.515766131	87.94236446	8.012370419	15.01801531	76.96961427							0	0	0	-1503.967271	0.0002803895359	-4349947.40081631	
