T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1601.210524	10	10	80	0	0		4.521315278	4.615401417	90.8632833				10	10	80	-0.0002165802303	-0.0002128580802	0.0004294383105	-1601.210524	0	247.114815639482	-1601.210524	0			
1601.200524	10	10	80	4.04484332E-05	3.956965882E-05		4.521415016	4.615570436	90.86301455				10.00021646	10.00021275	79.99957079	0	0	0	-1601.200524	4.04484332E-05	247.341914021479	-1601.200524	3.956965882E-05			
1601.180524	10	10	80	0.0001212340898	7.904664094E-05		4.521614498	4.615908474	90.86247703				10.00064951	10.00063834	79.99871215	0	0	0	-1601.180524	0.0001212340898	247.539466551531	-1601.180524	7.904664094E-05			
1601.140524	10	10	80	0.0002828626733	0.0001581620362		4.522013423	4.616584608	90.86140197				10.00151604	10.00148991	79.99699404	0	0	0	-1601.140524	0.0002828626733	247.531223173038	-1601.140524	0.0001581620362			
1601.060524	10	10	80	0.0006059231527	0.0003161824663		4.522811858	4.617937131	90.85925101				10.00324862	10.0031924	79.99355899	0	0	0	-1601.060524	0.0006059231527	247.69187344989	-1601.060524	0.0003161824663			
1600.900524	10	10	80	0.001251573289	0.0006320544504		4.524407609	4.62064266	90.85494973				10.00671361	10.00659649	79.9866899	0	0	0	-1600.900524	0.001251573289	247.926273579578	-1600.900524	0.0006320544504			
1600.580524	10	10	80	0.002541094875	0.001263179917		4.52759737	4.626056134	90.8463465				10.01364297	10.01340119	79.97295585	0	0	0	-1600.580524	0.002541094875	248.382514500558	-1600.580524	0.001263179917			
1599.940524	10	10	80	0.005113047318	0.002522655903		4.533969916	4.63689277	90.82913731				10.02749924	10.02699662	79.94550413	0	0	0	-1599.940524	0.005113047318	249.296633877215	-1599.940524	0.002522655903			
1598.660524	10	10	80	0.01022878094	0.005030591904		4.546687064	4.658604929	90.79470801				10.05520236	10.0541316	79.89066604	0	0	0	-1598.660524	0.01022878094	251.131355502329	-1598.660524	0.005030591904			
1596.100524	10	10	80	0.02034907704	0.01000306342		4.572009192	4.702185926	90.72580488				10.11057341	10.10817764	79.78124895	0	0	0	-1596.100524	0.02034907704	255.245493649817	-1596.100524	0.01000306342			
1593.540524	10	10	80	0.03029107007	0.009928946849		4.597164387	4.745992231	90.65684338				10.16586462	10.16195176	79.67218361	0	0	0	-1593.540524	0.03029107007	259.706661642845	-1593.540524	0.009928946849			
1590.980524	10	10	80	0.04006644299	0.009861697953		4.622150573	4.790027702	90.58782172				10.22107946	10.21545504	79.5634655	0	0	0	-1590.980524	0.04006644299	264.112592022175	-1590.980524	0.009861697953			
1588.420524	10	10	80	0.04967946065	0.009795739829		4.646965899	4.834296189	90.51873791				10.27622208	10.26868828	79.45508964	0	0	0	-1588.420524	0.04967946065	268.552697537364	-1588.420524	0.009795739829			
1585.860524	10	10	80	0.05913422898	0.009731024601		4.67160839	4.878801499	90.44959011				10.33129654	10.32165214	79.34705132	0	0	0	-1585.860524	0.05913422898	273.026972259417	-1585.860524	0.009731024601			
1583.300524	10	10	80	0.06843472444	0.00966752996		4.696076023	4.923547511	90.38037647				10.38630692	10.37434726	79.23934582	0	0	0	-1583.300524	0.06843472444	277.535088531989	-1583.300524	0.00966752996			
1580.740524	10	10	80	0.07758479924	0.0096052345		4.720366729	4.968538177	90.31109509				10.44125732	10.42677424	79.13196844	0	0	0	-1580.740524	0.07758479924	282.076704338847	-1580.740524	0.0096052345			
1578.180524	10	10	80	0.08658818614	0.0095441175		4.744478388	5.013777527	90.24174408				10.49615187	10.47893368	79.02491444	0	0	0	-1578.180524	0.08658818614	286.651466013115	-1578.180524	0.0095441175			
1575.620524	10	10	80	0.09544850301	0.009484158939		4.768408833	5.059269665	90.1723215				10.55099475	10.53082614	78.91817911	0	0	0	-1575.620524	0.09544850301	291.259008210357	-1575.620524	0.009484158939			
1573.060524	10	10	80	0.1041692572	0.009425339469		4.792155843	5.105018776	90.10282538				10.60579014	10.58245215	78.81175771	0	0	0	-1573.060524	0.1041692572	295.898952040339	-1573.060524	0.009425339469			
1570.500524	10	10	80	0.1127538498	0.009367640403		4.815717146	5.151029125	90.03325373				10.66054227	10.63381224	78.70564549	0	0	0	-1570.500524	0.1127538498	300.570905322693	-1570.500524	0.009367640403			
1567.940524	10	10	80	0.1212055796	0.009311043684		4.839090416	5.197305058	89.96360453				10.71525542	10.68490688	78.59983769	0	0	0	-1567.940524	0.1212055796	305.274463833561	-1567.940524	0.009311043684			
1565.380524	10	10	80	0.1295276469	0.009255531883		4.862273275	5.243851008	89.89387572				10.76993389	10.73573655	78.49432956	0	0	0	-1565.380524	0.1295276469	310.009209871998	-1565.380524	0.009255531883			
1562.820524	10	10	80	0.1377231572	0.009201088169		4.885263286	5.290671492	89.82406522				10.82458201	10.78630167	78.38911632	0	0	0	-1562.820524	0.1377231572	314.774709753374	-1562.820524	0.009201088169			
1560.260524	10	10	80	0.1457951248	0.009147696297		4.908057957	5.337771117	89.75417093				10.87920417	10.83660265	78.28419318	0	0	0	-1560.260524	0.1457951248	319.570519054997	-1560.260524	0.009147696297			
1557.700524	10	10	80	0.1537464759	0.009095340594		4.930654737	5.385154578	89.68419069				10.9338048	10.88663987	78.17955533	0	0	0	-1557.700524	0.1537464759	324.396176213881	-1557.700524	0.009095340594			
1555.140524	10	10	80	0.1615800522	0.009044005944		4.953051017	5.432826664	89.61412232				10.98838836	10.93641369	78.07519795	0	0	0	-1555.140524	0.1615800522	329.251207444141	-1555.140524	0.009044005944			
1552.580524	10	10	80	0.1692986135	0.00899367777		4.975244127	5.480792259	89.54396361				11.04295938	10.98592441	77.97111621	0	0	0	-1552.580524	0.1692986135	334.135124227606	-1552.580524	0.00899367777			
1550.020524	10	10	80	0.1769048411	0.008944342026		4.997231333	5.529056342	89.47371232				11.09752241	11.03517233	77.86730526	0	0	0	-1550.020524	0.1769048411	339.047418443026	-1550.020524	0.008944342026			
1547.460524	10	10	80	0.1844013404	0.008895985184		5.019009842	5.577623991	89.40336617				11.15208208	11.08415771	77.76376021	0	0	0	-1547.460524	0.1844013404	343.987571422437	-1547.460524	0.008895985184			
1544.900524	10	10	80	0.1917906436	0.008848594215		5.040576792	5.626500387	89.33292282				11.20664304	11.13288077	77.66047618	0	0	0	-1544.900524	0.1917906436	348.955046669117	-1544.900524	0.008848594215			
1542.340524	10	10	80	0.1990752124	0.00880215659		5.061929258	5.675690812	89.26237993				11.26121004	11.18134171	77.55744826	0	0	0	-1542.340524	0.1990752124	353.949296502243	-1542.340524	0.00880215659			
1539.780524	10	10	80	0.2062574402	0.008756660257		5.083064247	5.725200655	89.1917351				11.31578783	11.22954068	77.45467149	0	0	0	-1539.780524	0.2062574402	358.969748758031	-1539.780524	0.008756660257			
1537.220524	10	10	80	0.2133396551	0.008712093641		5.103978698	5.775035413	89.12098589				11.37038128	11.2774778	77.35214092	0	0	0	-1537.220524	0.2133396551	364.015814657469	-1537.220524	0.008712093641			
1534.660524	10	10	80	0.2203241216	0.008668445626		5.124669478	5.825200694	89.05012983				11.42499527	11.32515317	77.24985155	0	0	0	-1534.660524	0.2203241216	369.086900732133	-1534.660524	0.008668445626			
1532.100524	10	10	80	0.2272130429	0.008625705554		5.145133386	5.875702219	88.9791644				11.47963478	11.37256684	77.14779838	0	0	0	-1532.100524	0.2272130429	374.182380985807	-1532.100524	0.008625705554			
1529.540524	10	10	80	0.2340085635	0.00858386321		5.165367144	5.926545825	88.90808703				11.53430484	11.41971881	77.04597635	0	0	0	-1529.540524	0.2340085635	379.301621802322	-1529.540524	0.00858386321			
1526.980524	10	10	80	0.2407127704	0.00854290882		5.185367403	5.977737466	88.83689513				11.58901056	11.46660906	76.94438038	0	0	0	-1526.980524	0.2407127704	384.443967242823	-1526.980524	0.00854290882			
1524.420524	10	10	80	0.247327696	0.00850283304		5.205130736	6.02928322	88.76558604				11.6437571	11.51323754	76.84300536	0	0	0	-1524.420524	0.247327696	389.60873926765	-1524.420524	0.00850283304			
1521.860524	10	10	80	0.2538553192	0.008463626949		5.224653641	6.081189287	88.69415707				11.69854972	11.55960412	76.74184616	0	0	0	-1521.860524	0.2538553192	394.79525130908	-1521.860524	0.008463626949			
1519.300524	10	10	80	0.2602975676	0.008425282046		5.243932536	6.133461993	88.62260547				11.75339375	11.60570866	76.64089759	0	0	0	-1519.300524	0.2602975676	400.002790698956	-1519.300524	0.008425282046			
1516.740524	10	10	80	0.2666563191	0.008387790242		5.262963757	6.186107795	88.55092845				11.8082946	11.65155097	76.54015443	0	0	0	-1516.740524	0.2666563191	405.230625147825	-1516.740524	0.008387790242			
1514.180524	10	10	80	0.2729334037	0.008351143854		5.281743562	6.239133282	88.47912316				11.86325776	11.69713081	76.43961143	0	0	0	-1514.180524	0.2729334037	410.47800522748	-1514.180524	0.008351143854			
1511.620524	10	10	80	0.2791306049	0.008315335602		5.300268122	6.292545179	88.4071867				11.91828882	11.7424479	76.33926328	0	0	0	-1511.620524	0.2791306049	415.744156044411	-1511.620524	0.008315335602			
1509.060524	10	10	80	0.2852496616	0.008280358605		5.318533526	6.346350349	88.33511613				11.97339344	11.7875019	76.23910466	0	0	0	-1509.060524	0.2852496616	421.028287199549	-1509.060524	0.008280358605			
1506.500524	10	10	80	0.2912922691	0.008246206374		5.336535774	6.400555796	88.26290843				12.0285774	11.83229244	76.13913017	0	0	0	-1506.500524	0.2912922691	426.32959110997	-1506.500524	0.008246206374			
1503.940524	10	10	80	0.2972600809	0.008212872814		5.354270781	6.455168669	88.19056055				12.08384655	11.87681907	76.03933438	0	0	0	-1503.940524	0.2972600809	431.64722573681	-1503.940524	0.008212872814			
1501.380524	10	10	80	0.3031547101	0.008180352215		5.371734369	6.510196265	88.11806937				12.13920687	11.92108133	75.93971181	0	0	0	-1501.380524	0.3031547101	436.980330877778	-1501.380524	0.008180352215			
1498.820524	10	10	80	0.3089777306	0.008148639254		5.388922272	6.565646032	88.0454317				12.19466442	11.96507866	75.84025692	0	0	0	-1498.820524	0.3089777306	442.328039815771	-1498.820524	0.008148639254			
1496.260524	10	10	80	0.3147306781	0.00811772899		5.405830131	6.621525572	87.9726443				12.25022538	12.00881049	75.74096414	0	0	0	-1496.260524	0.3147306781	447.689444738764	-1496.260524	0.00811772899			
1493.700524	10	10	80	0.3204150521	0.008087616864		5.422453491	6.677842646	87.89970386				12.30589604	12.05227615	75.64182781	0	0	0	-1493.700524	0.3204150521	453.063612882307	-1493.700524	0.008087616864			
1491.140524	10	10	80	0.3260323164	0.008058298699		5.438787805	6.734605175	87.82660702				12.36168282	12.09547494	75.54284224	0	0	0	-1491.140524	0.3260323164	458.449608870634	-1491.140524	0.008058298699			
1488.580524	10	10	80	0.3315839004	0.008029770696		5.454828424	6.791821242	87.75335033				12.41759224	12.13840609	75.44400167	0	0	0	-1488.580524	0.3315839004	463.846447691195	-1488.580524	0.008029770696			
1486.020524	10	10	80	0.3370712007	0.008002029434		5.470570606	6.849499103	87.67993029				12.47363097	12.18106877	75.34530027	0	0	0	-1486.020524	0.3370712007	469.253136792722	-1486.020524	0.008002029434			
1483.460524	10	10	80	0.3424955813	0.007975071877		5.486009505	6.90764718	87.60634332				12.52980578	12.22346207	75.24673215	0	0	0	-1483.460524	0.3424955813	474.668653519615	-1483.460524	0.007975071877			
1480.900524	10	10	80	0.3478583756	0.007948895362		5.501140175	6.966274073	87.53258575				12.58612361	12.26558503	75.14829136	0	0	0	-1480.900524	0.3478583756	480.091944561352	-1480.900524	0.007948895362			
1478.340524	10	10	80	0.3531608866	0.007923497613		5.515957569	7.025388559	87.45865387				12.64259152	12.30743661	75.04997187	0	0	0	-1478.340524	0.3531608866	485.521946186995	-1478.340524	0.007923497613			
1475.780524	10	10	80	0.3584043883	0.007898876731		5.530456532	7.084999598	87.38454387				12.69921672	12.34901572	74.95176757	0	0	0	-1475.780524	0.3584043883	490.95754654522	-1475.780524	0.007898876731			
1473.220524	10	10	80	0.3635901267	0.007875031207		5.544631809	7.145116333	87.31025186				12.75600657	12.39032116	74.85367228	0	0	0	-1473.220524	0.3635901267	496.397618159141	-1473.220524	0.007875031207			
1470.660524	10	10	80	0.3687193204	0.007851959915		5.558478034	7.205748099	87.23577387				12.81296859	12.43135167	74.75567974	0	0	0	-1470.660524	0.3687193204	501.841004894564	-1470.660524	0.007851959915			
1468.100524	10	10	80	0.3737931618	0.007829662117		5.571989735	7.26690442	87.16110585				12.87011046	12.47210592	74.65778362	0	0	0	-1468.100524	0.3737931618	507.286530049102	-1468.100524	0.007829662117			
1465.540524	10	10	80	0.3788128175	0.007808137473		5.585161332	7.328595019	87.08624365				12.92744004	12.51258249	74.55997747	0	0	0	-1465.540524	0.3788128175	512.732981560228	-1465.540524	0.007808137473			
1462.980524	10	10	80	0.3837794297	0.007787386034		5.597987134	7.390829818	87.01118305				12.98496536	12.55277986	74.46225478	0	0	0	-1462.980524	0.3837794297	518.17910487681	-1462.980524	0.007787386034			
1460.420524	10	10	80	0.3886941167	0.007767408253		5.610461341	7.453618939	86.93591972				13.04269462	12.59269645	74.36460894	0	0	0	-1460.420524	0.3886941167	523.623634547806	-1460.420524	0.007767408253			
1457.860524	10	10	80	0.3935579736	0.00774820499		5.62257804	7.516972716	86.86044924				13.10063621	12.63233056	74.26703322	0	0	0	-1457.860524	0.3935579736	529.065282424633	-1457.860524	0.00774820499			
