T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1671.089096	9	8	83	0	0	4.004867029	3.320534361	92.67459861	9	8	83										-0.0002476880825	-0.0002320341557	0.0004797222381	-1671.089096	0	100.219815346808	
1671.079096	9	8	83	5.060900897E-05	4.962746103E-05	4.004989632	3.320676096	92.67433427	9.00024758	8.000231911	82.99952051										0	0	0	-1671.079096	4.962746103E-05	302.782868749639	
1671.059096	9	8	83	0.0001517024279	9.915061283E-05	4.005234892	3.320959599	92.67380551	9.000742825	8.000695852	82.99856132										0	0	0	-1671.059096	9.915061283E-05	403.612927823034	
1671.019096	9	8	83	0.0003539421012	0.0001983729822	4.005725377	3.321526642	92.67274798	9.001733766	8.001624135	82.9966421										0	0	0	-1671.019096	0.0001983729822	403.319740804871	
1670.939096	9	8	83	0.0007581356693	0.0003965453798	4.006706847	3.322660936	92.67063222	9.003715019	8.003480024	82.99280496										0	0	0	-1670.939096	0.0003965453798	-449419.836878768	
1670.859096	9	8	83	0.001161986387	0.0003963672122	4.007687895	3.323795294	92.66851681	9.005696066	8.005335633	82.9889683										0	0	0	-1670.859096	0.0003963672122	-575608.664913709	
1670.779096	9	8	83	0.001565552222	0.0003962462811	4.008668811	3.32492978	92.66640141	9.007676904	8.007190961	82.98513214										0	0	0	-1670.779096	0.0003962462811	-661861.602560583	
1670.699096	9	8	83	0.0019688335	0.0003961254697	4.009649595	3.326064396	92.66428601	9.009657534	8.009046009	82.98129646										0	0	0	-1670.699096	0.0003961254697	-662403.961284149	
1670.619096	9	8	83	0.002371830511	0.0003960047366	4.010630247	3.32719914	92.66217061	9.011637957	8.010900776	82.97746127										0	0	0	-1670.619096	0.0003960047366	-662833.694936694	
1670.539096	9	8	83	0.002774543547	0.0003958840818	4.011610767	3.328334014	92.66005522	9.013618172	8.012755263	82.97362657										0	0	0	-1670.539096	0.0003958840818	-663258.755829284	
1670.459096	9	8	83	0.003176972898	0.0003957635034	4.012591155	3.329469016	92.65793983	9.015598179	8.01460947	82.96979235										0	0	0	-1670.459096	0.0003957635034	-663696.229489829	
1670.379096	9	8	83	0.003579118857	0.0003956430076	4.013571411	3.330604147	92.65582444	9.017577979	8.016463397	82.96595862										0	0	0	-1670.379096	0.0003956430076	-664133.683498125	
1670.299096	9	8	83	0.003980981714	0.000395522588	4.014551536	3.331739408	92.65370906	9.019557572	8.018317044	82.96212538										0	0	0	-1670.299096	0.000395522588	-664557.388554004	
1670.219096	9	8	83	0.004382561758	0.0003954022458	4.015531528	3.332874798	92.65159367	9.021536957	8.02017041	82.95829263										0	0	0	-1670.219096	0.0003954022458	-664989.928200887	
1670.139096	9	8	83	0.004783859278	0.0003952819828	4.016511388	3.334010317	92.64947829	9.023516136	8.022023497	82.95446037										0	0	0	-1670.139096	0.0003952819828	-665421.355719938	
1670.059096	9	8	83	0.005184874564	0.0003951617966	4.017491116	3.335145966	92.64736292	9.025495107	8.023876303	82.95062859										0	0	0	-1670.059096	0.0003951617966	-665850.031117247	
1669.979096	9	8	83	0.005585607903	0.0003950416884	4.018470713	3.336281744	92.64524754	9.027473872	8.02572883	82.9467973										0	0	0	-1669.979096	0.0003950416884	-666284.529125602	
1669.899096	9	8	83	0.005986059585	0.0003949216589	4.019450176	3.337417651	92.64313217	9.02945243	8.027581076	82.94296649										0	0	0	-1669.899096	0.0003949216589	-666718.476763252	
1669.819096	9	8	83	0.006386229898	0.000394801707	4.020429508	3.338553688	92.6410168	9.031430782	8.029433043	82.93913618										0	0	0	-1669.819096	0.000394801707	-667151.60526259	
1669.739096	9	8	83	0.00678611913	0.0003946818333	4.021408708	3.339689855	92.63890144	9.033408927	8.031284729	82.93530634										0	0	0	-1669.739096	0.0003946818333	-667584.455830497	
1669.659096	9	8	83	0.007185727567	0.0003945620369	4.022387775	3.340826151	92.63678607	9.035386866	8.033136136	82.931477										0	0	0	-1669.659096	0.0003945620369	-668015.920082438	
1669.579096	9	8	83	0.007585055497	0.000394442318	4.02336671	3.341962577	92.63467071	9.037364599	8.034987263	82.92764814										0	0	0	-1669.579096	0.000394442318	-668449.618729181	
1669.499096	9	8	83	0.007984103205	0.000394322677	4.024345513	3.343099133	92.63255535	9.039342125	8.03683811	82.92381976										0	0	0	-1669.499096	0.000394322677	-668884.437963285	
1669.419096	9	8	83	0.008382870979	0.0003942031137	4.025324184	3.344235818	92.63044	9.041319446	8.038688677	82.91999188										0	0	0	-1669.419096	0.0003942031137	-669313.657005419	
1669.339096	9	8	83	0.008781359103	0.0003940836261	4.026302722	3.345372634	92.62832464	9.043296561	8.040538965	82.91616447										0	0	0	-1669.339096	0.0003940836261	-669747.93313655	
1669.259096	9	8	83	0.009179567863	0.0003939642178	4.027281128	3.346509579	92.62620929	9.04527347	8.042388973	82.91233756										0	0	0	-1669.259096	0.0003939642178	-670185.838786376	
1669.179096	9	8	83	0.009577497544	0.0003938448863	4.028259401	3.347646655	92.62409394	9.047250174	8.044238701	82.90851113										0	0	0	-1669.179096	0.0003938448863	-670615.892365804	
1669.099096	9	8	83	0.009975148431	0.0003937256311	4.029237542	3.34878386	92.6219786	9.049226672	8.046088149	82.90468518										0	0	0	-1669.099096	0.0003937256311	-671052.138023276	
1669.019096	9	8	83	0.01037252081	0.0003936064547	4.030215551	3.349921196	92.61986325	9.051202965	8.047937318	82.90085972										0	0	0	-1669.019096	0.0003936064547	-671488.651114555	
1668.939096	9	8	83	0.01076961496	0.0003934873545	4.031193427	3.351058662	92.61774791	9.053179053	8.049786207	82.89703474										0	0	0	-1668.939096	0.0003934873545	-671918.970538874	
1668.859096	9	8	83	0.01116643117	0.0003933683307	4.032171171	3.352196259	92.61563257	9.055154935	8.051634817	82.89321025										0	0	0	-1668.859096	0.0003933683307	-672353.518109353	
1668.779096	9	8	83	0.01156296971	0.0003932493844	4.033148782	3.353333985	92.61351723	9.057130613	8.053483147	82.88938624										0	0	0	-1668.779096	0.0003932493844	-672791.169485924	
1668.699096	9	8	83	0.01195923088	0.0003931305154	4.034126261	3.354471842	92.6114019	9.059106085	8.055331198	82.88556272										0	0	0	-1668.699096	0.0003931305154	-673228.25789967	
1668.619096	9	8	83	0.01235521496	0.0003930117235	4.035103607	3.35560983	92.60928656	9.061081353	8.057178969	82.88173968										0	0	0	-1668.619096	0.0003930117235	-673661.372002404	
1668.539096	9	8	83	0.01275092222	0.0003928930073	4.03608082	3.356747948	92.60717123	9.063056417	8.059026461	82.87791712										0	0	0	-1668.539096	0.0003928930073	-674096.475840719	
1668.459096	9	8	83	0.01314635296	0.0003927743687	4.037057901	3.357886197	92.6050559	9.065031275	8.060873673	82.87409505										0	0	0	-1668.459096	0.0003927743687	-674531.843401039	
1668.379096	9	8	83	0.01354150744	0.0003926558057	4.038034849	3.359024576	92.60294058	9.06700593	8.062720606	82.87027346										0	0	0	-1668.379096	0.0003926558057	-674970.354435087	
1668.299096	9	8	83	0.01393638596	0.0003925373212	4.039011664	3.360163086	92.60082525	9.06898038	8.06456726	82.86645236										0	0	0	-1668.299096	0.0003925373212	-675401.992377858	
1668.219096	9	8	83	0.01433098878	0.0003924189097	4.039988347	3.361301727	92.59870993	9.070954626	8.066413634	82.86263174										0	0	0	-1668.219096	0.0003924189097	-675839.940014173	
1668.139096	9	8	83	0.0147253162	0.0003923005787	4.040964897	3.362440499	92.5965946	9.072928668	8.068259729	82.8588116										0	0	0	-1668.139096	0.0003923005787	-676280.403776173	
1668.059096	9	8	83	0.01511936849	0.0003921823214	4.041941314	3.363579401	92.59447928	9.074902506	8.070105545	82.85499195										0	0	0	-1668.059096	0.0003921823214	-676714.900943501	
1667.979096	9	8	83	0.01551314593	0.0003920641423	4.042917598	3.364718435	92.59236397	9.076876141	8.071951081	82.85117278										0	0	0	-1667.979096	0.0003920641423	-677151.358349949	
1667.899096	9	8	83	0.0159066488	0.0003919460374	4.04389375	3.3658576	92.59024865	9.078849572	8.073796338	82.84735409										0	0	0	-1667.899096	0.0003919460374	-677588.121400738	
1667.819096	9	8	83	0.01629987738	0.0003918280106	4.044869768	3.366996895	92.58813334	9.080822799	8.075641317	82.84353588										0	0	0	-1667.819096	0.0003918280106	-678025.131644393	
1667.739096	9	8	83	0.01669283195	0.0003917100579	4.045845654	3.368136322	92.58601802	9.082795823	8.077486016	82.83971816										0	0	0	-1667.739096	0.0003917100579	-678461.871414423	
1667.659096	9	8	83	0.01708551278	0.000391592183	4.046821407	3.36927588	92.58390271	9.084768643	8.079330435	82.83590092										0	0	0	-1667.659096	0.000391592183	-678903.761658961	
1667.579096	9	8	83	0.01747792016	0.0003914743838	4.047797027	3.37041557	92.5817874	9.086741261	8.081174576	82.83208416										0	0	0	-1667.579096	0.0003914743838	-679339.023261566	
1667.499096	9	8	83	0.01787005436	0.0003913566599	4.048772514	3.371555391	92.5796721	9.088713675	8.083018438	82.82826789										0	0	0	-1667.499096	0.0003913566599	-679778.894893141	
1667.419096	9	8	83	0.01826191565	0.0003912390131	4.049747867	3.372695343	92.57755679	9.090685886	8.084862021	82.82445209										0	0	0	-1667.419096	0.0003912390131	-680214.400688067	
1667.339096	9	8	83	0.01865350432	0.0003911214399	4.050723088	3.373835427	92.57544149	9.092657895	8.086705325	82.82063678										0	0	0	-1667.339096	0.0003911214399	-680651.940506842	
1667.259096	9	8	83	0.01904482064	0.0003910039443	4.051698176	3.374975642	92.57332618	9.094629701	8.08854835	82.81682195										0	0	0	-1667.259096	0.0003910039443	-681094.368177036	
1667.179096	9	8	83	0.01943586488	0.0003908865238	4.052673131	3.376115989	92.57121088	9.096601304	8.090391096	82.8130076										0	0	0	-1667.179096	0.0003908865238	-681528.37915491	
1667.099096	9	8	83	0.01982663732	0.0003907691778	4.053647952	3.377256467	92.56909558	9.098572705	8.092233563	82.80919373										0	0	0	-1667.099096	0.0003907691778	-681971.388620271	
1667.019096	9	8	83	0.02021713824	0.0003906519098	4.054622641	3.378397077	92.56698028	9.100543903	8.094075751	82.80538035										0	0	0	-1667.019096	0.0003906519098	-682412.033680289	
1666.939096	9	8	83	0.02060736791	0.0003905347153	4.055597196	3.379537819	92.56486498	9.1025149	8.09591766	82.80156744										0	0	0	-1666.939096	0.0003905347153	-682848.321631394	
1666.859096	9	8	83	0.02099732661	0.0003904175971	4.056571618	3.380678693	92.56274969	9.104485694	8.097759291	82.79775501										0	0	0	-1666.859096	0.0003904175971	-683291.866916103	
1666.779096	9	8	83	0.02138701461	0.0003903005547	4.057545906	3.381819699	92.56063439	9.106456286	8.099600643	82.79394307										0	0	0	-1666.779096	0.0003903005547	-683728.67867956	
1666.699096	9	8	83	0.02177643218	0.0003901835861	4.058520062	3.382960837	92.5585191	9.108426677	8.101441716	82.79013161										0	0	0	-1666.699096	0.0003901835861	-684167.528916272	
1666.619096	9	8	83	0.02216557959	0.0003900666938	4.059494084	3.384102107	92.55640381	9.110396866	8.103282511	82.78632062										0	0	0	-1666.619096	0.0003900666938	-684607.510663591	
1666.539096	9	8	83	0.02255445713	0.0003899498755	4.060467973	3.385243508	92.55428852	9.112366853	8.105123026	82.78251012										0	0	0	-1666.539096	0.0003899498755	-685047.194957364	
1666.459096	9	8	83	0.02294306505	0.0003898331332	4.061441728	3.386385043	92.55217323	9.114336638	8.106963264	82.7787001										0	0	0	-1666.459096	0.0003898331332	-685493.016488618	
1666.379096	9	8	83	0.02333140364	0.0003897164668	4.062415351	3.387526709	92.55005794	9.116306223	8.108803222	82.77489056										0	0	0	-1666.379096	0.0003897164668	-685932.941632414	
1666.299096	9	8	83	0.02371947317	0.0003895998742	4.063388839	3.388668507	92.54794265	9.118275606	8.110642902	82.77108149										0	0	0	-1666.299096	0.0003895998742	-686373.152841811	
1666.219096	9	8	83	0.02410727391	0.0003894833574	4.064362194	3.389810438	92.54582737	9.120244787	8.112482304	82.76727291										0	0	0	-1666.219096	0.0003894833574	-686813.323920078	
1666.139096	9	8	83	0.02449480612	0.0003893669142	4.065335416	3.390952502	92.54371208	9.122213768	8.114321427	82.76346481										0	0	0	-1666.139096	0.0003893669142	-687251.711942435	
1666.059096	9	8	83	0.02488207009	0.000389250546	4.066308505	3.392094698	92.5415968	9.124182548	8.116160271	82.75965718										0	0	0	-1666.059096	0.000389250546	-687694.496785761	
1665.979096	9	8	83	0.02526906607	0.0003891342527	4.067281459	3.393237026	92.53948151	9.126151128	8.117998837	82.75585004										0	0	0	-1665.979096	0.0003891342527	-688141.409457408	
1665.899096	9	8	83	0.02565579434	0.0003890180356	4.06825428	3.394379487	92.53736623	9.128119506	8.119837125	82.75204337										0	0	0	-1665.899096	0.0003890180356	-688582.365516878	
1665.819096	9	8	83	0.02604225518	0.0003889018912	4.069226968	3.395522081	92.53525095	9.130087684	8.121675134	82.74823718										0	0	0	-1665.819096	0.0003889018912	-689021.239714933	
1665.739096	9	8	83	0.02642844885	0.0003887858221	4.070199522	3.396664807	92.53313567	9.132055662	8.123512865	82.74443147										0	0	0	-1665.739096	0.0003887858221	-689462.736324659	
1665.659096	9	8	83	0.02681437561	0.0003886698264	4.071171942	3.397807667	92.53102039	9.134023439	8.125350317	82.74062624										0	0	0	-1665.659096	0.0003886698264	-689906.302915878	
1665.579096	9	8	83	0.02720003574	0.0003885539065	4.072144229	3.398950659	92.52890511	9.135991017	8.127187492	82.73682149										0	0	0	-1665.579096	0.0003885539065	-690354.299429555	
1665.499096	9	8	83	0.02758542951	0.0003884380613	4.073116382	3.400093784	92.52678983	9.137958394	8.129024388	82.73301722										0	0	0	-1665.499096	0.0003884380613	-690791.837294183	
1665.419096	9	8	83	0.02797055718	0.0003883222882	4.074088401	3.401237042	92.52467456	9.139925571	8.130861005	82.72921342										0	0	0	-1665.419096	0.0003883222882	-691235.930159851	
