T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1916.173096	1	1	98	0	0	0.3737287952	0.305574022	99.32069718	1	1	98				-0.0003678340557	-0.0004078811186	0.0007757151744	-1916.173096	0	8.49055474465782	
1916.163096	1	1	98	0.0005886069733	0.0005871122093	0.3738708903	0.3057025452	99.32042656	1.000367779	1.000407814	97.99922441				0	0	0	-1916.163096	0.0005871122093	25.5744837321051	
1916.143096	1	1	98	0.001764511001	0.00117351669	0.3741550709	0.3059596093	99.31988532	1.001103447	1.001223635	97.99767292				0	0	0	-1916.143096	0.00117351669	34.1356854846113	
1916.103096	1	1	98	0.004109811264	0.002343292005	0.3747233863	0.3064737723	99.31880284	1.002574419	1.002855132	97.99457045				0	0	0	-1916.103096	0.002343292005	34.245719971128	
1916.023096	1	1	98	0.008775272237	0.004672427834	0.3758598917	0.3075022651	99.31663784	1.005515381	1.006118058	97.98836656				0	0	0	-1916.023096	0.004672427834	-4742.66493119977	
1915.943096	1	1	98	0.0134016407	0.004655434804	0.3769960967	0.3085308931	99.31447301	1.008455096	1.009380817	97.98216409				0	0	0	-1915.943096	0.004655434804	-5019.3795942008	
1915.863096	1	1	98	0.01799151146	0.004640329994	0.3781320723	0.3095596583	99.31230827	1.011393638	1.012643356	97.97596301				0	0	0	-1915.863096	0.004640329994	-5314.73073114772	
1915.783096	1	1	98	0.02254529531	0.004625329081	0.3792678212	0.3105885622	99.31014362	1.014331013	1.015905679	97.96976331				0	0	0	-1915.783096	0.004625329081	-5350.09304505471	
1915.703096	1	1	98	0.02706338986	0.004610423366	0.3804033439	0.3116176042	99.30797905	1.017267224	1.019167783	97.96356499				0	0	0	-1915.703096	0.004610423366	-5384.19743498929	
1915.623096	1	1	98	0.031546187	0.004595611891	0.3815386412	0.312646784	99.30581457	1.020202273	1.022429669	97.95736806				0	0	0	-1915.623096	0.004595611891	-5418.40193631863	
1915.543096	1	1	98	0.03599407312	0.004580893774	0.3826737135	0.3136761011	99.30365019	1.023136163	1.025691333	97.9511725				0	0	0	-1915.543096	0.004580893774	-5452.72162646276	
1915.463096	1	1	98	0.0404074292	0.004566268163	0.3838085616	0.3147055553	99.30148588	1.026068895	1.028952776	97.94497833				0	0	0	-1915.463096	0.004566268163	-5487.15053869274	
1915.383096	1	1	98	0.04478663088	0.004551734166	0.384943186	0.3157351461	99.29932167	1.029000471	1.032213996	97.93878553				0	0	0	-1915.383096	0.004551734166	-5521.68627225355	
1915.303096	1	1	98	0.04913204854	0.004537290939	0.3860775874	0.3167648731	99.29715754	1.031930894	1.035474992	97.93259411				0	0	0	-1915.303096	0.004537290939	-5556.33336748793	
1915.223096	1	1	98	0.05344404742	0.004522937636	0.3872117663	0.3177947359	99.2949935	1.034860167	1.038735762	97.92640407				0	0	0	-1915.223096	0.004522937636	-5591.08661832099	
1915.143096	1	1	98	0.05772298766	0.004508673407	0.3883457234	0.3188247341	99.29282954	1.03778829	1.041996305	97.9202154				0	0	0	-1915.143096	0.004508673407	-5625.94623734169	
1915.063096	1	1	98	0.06196922443	0.004494497428	0.3894794592	0.3198548674	99.29066567	1.040715267	1.04525662	97.91402811				0	0	0	-1915.063096	0.004494497428	-5660.9220982685	
1914.983096	1	1	98	0.06618310803	0.004480408919	0.3906129744	0.3208851354	99.28850189	1.043641099	1.048516706	97.9078422				0	0	0	-1914.983096	0.004480408919	-5696.00462914504	
1914.903096	1	1	98	0.07036498391	0.004466407029	0.3917462696	0.3219155377	99.28633819	1.046565788	1.051776561	97.90165765				0	0	0	-1914.903096	0.004466407029	-5731.1902414046	
1914.823096	1	1	98	0.07451519279	0.004452490979	0.3928793453	0.3229460738	99.28417458	1.049489337	1.055036184	97.89547448				0	0	0	-1914.823096	0.004452490979	-5766.48817591381	
1914.743096	1	1	98	0.07863407073	0.004438659984	0.3940122021	0.3239767436	99.28201105	1.052411748	1.058295574	97.88929268				0	0	0	-1914.743096	0.004438659984	-5801.89624962592	
1914.663096	1	1	98	0.08272194922	0.004424913273	0.3951448405	0.3250075465	99.27984761	1.055333022	1.06155473	97.88311225				0	0	0	-1914.663096	0.004424913273	-5837.41622174902	
1914.583096	1	1	98	0.08677915526	0.004411250088	0.3962772613	0.3260384822	99.27768426	1.058253163	1.064813651	97.87693319				0	0	0	-1914.583096	0.004411250088	-5873.03865665422	
1914.503096	1	1	98	0.09080601138	0.004397669633	0.3974094649	0.3270695504	99.27552098	1.061172171	1.068072335	97.87075549				0	0	0	-1914.503096	0.004397669633	-5908.77364343086	
1914.423096	1	1	98	0.09480283579	0.004384171214	0.3985414519	0.3281007506	99.2733578	1.064090049	1.071330781	97.86457917				0	0	0	-1914.423096	0.004384171214	-5944.61699616971	
1914.343096	1	1	98	0.0987699424	0.004370754036	0.3996732229	0.3291320826	99.27119469	1.067006799	1.074588989	97.85840421				0	0	0	-1914.343096	0.004370754036	-5980.56638668365	
1914.263096	1	1	98	0.1027076409	0.00435741741	0.4008047784	0.330163546	99.26903168	1.069922423	1.077846956	97.85223062				0	0	0	-1914.263096	0.00435741741	-6016.62471475766	
1914.183096	1	1	98	0.1066162369	0.004344160574	0.401936119	0.3311951403	99.26686874	1.072836922	1.081104682	97.8460584				0	0	0	-1914.183096	0.004344160574	-6052.79769208586	
1914.103096	1	1	98	0.1104960318	0.004330982879	0.4030672452	0.3322268653	99.26470589	1.0757503	1.084362166	97.83988753				0	0	0	-1914.103096	0.004330982879	-6089.08165304505	
1914.023096	1	1	98	0.1143473231	0.004317883566	0.4041981577	0.3332587206	99.26254312	1.078662558	1.087619406	97.83371804				0	0	0	-1914.023096	0.004317883566	-6125.46361969128	
1913.943096	1	1	98	0.1181704043	0.004304861945	0.4053288568	0.3342907059	99.26038044	1.081573698	1.090876402	97.8275499				0	0	0	-1913.943096	0.004304861945	-6161.95905259849	
1913.863096	1	1	98	0.1219655652	0.004291917341	0.4064593433	0.3353228208	99.25821784	1.084483721	1.094133152	97.82138313				0	0	0	-1913.863096	0.004291917341	-6198.56484631391	
1913.783096	1	1	98	0.1257330914	0.004279049067	0.4075896176	0.3363550649	99.25605532	1.087392631	1.097389655	97.81521771				0	0	0	-1913.783096	0.004279049067	-6235.28115275938	
1913.703096	1	1	98	0.129473265	0.004266256464	0.4087196802	0.337387438	99.25389288	1.090300428	1.10064591	97.80905366				0	0	0	-1913.703096	0.004266256464	-6272.10347678338	
1913.623096	1	1	98	0.1331863645	0.004253538843	0.4098495318	0.3384199397	99.25173053	1.093207115	1.103901916	97.80289097				0	0	0	-1913.623096	0.004253538843	-6309.03430268907	
1913.543096	1	1	98	0.1368726646	0.00424089557	0.4109791727	0.3394525696	99.24956826	1.096112694	1.107157672	97.79672963				0	0	0	-1913.543096	0.00424089557	-6346.0793538057	
1913.463096	1	1	98	0.1405324364	0.004228325995	0.4121086036	0.3404853274	99.24740607	1.099017166	1.110413176	97.79056966				0	0	0	-1913.463096	0.004228325995	-6383.22681143572	
1913.383096	1	1	98	0.1441659475	0.004215829452	0.413237825	0.3415182128	99.24524396	1.101920534	1.113668428	97.78441104				0	0	0	-1913.383096	0.004215829452	-6420.48259909443	
1913.303096	1	1	98	0.1477734621	0.004203405329	0.4143668374	0.3425512255	99.24308194	1.104822799	1.116923427	97.77825377				0	0	0	-1913.303096	0.004203405329	-6457.85650945411	
1913.223096	1	1	98	0.1513552409	0.004191053013	0.4154956412	0.343584365	99.24091999	1.107723964	1.120178172	97.77209786				0	0	0	-1913.223096	0.004191053013	-6495.33224425083	
1913.143096	1	1	98	0.1549115414	0.004178771844	0.4166242371	0.3446176312	99.23875813	1.11062403	1.123432661	97.76594331				0	0	0	-1913.143096	0.004178771844	-6532.91493460375	
1913.063096	1	1	98	0.1584426175	0.004166561242	0.4177526256	0.3456510237	99.23659635	1.113522999	1.126686893	97.75979011				0	0	0	-1913.063096	0.004166561242	-6570.61222175341	
1912.983096	1	1	98	0.1619487202	0.004154420591	0.418880807	0.346684542	99.23443465	1.116420872	1.129940868	97.75363826				0	0	0	-1912.983096	0.004154420591	-6608.41494101701	
1912.903096	1	1	98	0.1654300971	0.00414234929	0.420008782	0.347718186	99.23227303	1.119317653	1.133194584	97.74748776				0	0	0	-1912.903096	0.00414234929	-6646.33026499462	
1912.823096	1	1	98	0.1688869926	0.004130346763	0.4211365511	0.3487519554	99.23011149	1.122213342	1.136448041	97.74133862				0	0	0	-1912.823096	0.004130346763	-6684.35297935992	
1912.743096	1	1	98	0.1723196481	0.004118412404	0.4222641147	0.3497858497	99.22795004	1.125107942	1.139701237	97.73519082				0	0	0	-1912.743096	0.004118412404	-6722.48203552643	
1912.663096	1	1	98	0.1757283019	0.004106545646	0.4233914733	0.3508198687	99.22578866	1.128001454	1.142954171	97.72904437				0	0	0	-1912.663096	0.004106545646	-6760.72432144951	
1912.583096	1	1	98	0.1791131893	0.004094745921	0.4245186275	0.351854012	99.22362736	1.13089388	1.146206843	97.72289928				0	0	0	-1912.583096	0.004094745921	-6799.06778020238	
1912.503096	1	1	98	0.1824745426	0.004083012633	0.4256455777	0.3528882794	99.22146614	1.133785222	1.149459251	97.71675553				0	0	0	-1912.503096	0.004083012633	-6837.5242657049	
1912.423096	1	1	98	0.1858125913	0.004071345267	0.4267723244	0.3539226706	99.21930501	1.136675482	1.152711395	97.71061312				0	0	0	-1912.423096	0.004071345267	-6876.09982299787	
1912.343096	1	1	98	0.1891275619	0.004059743261	0.4278988681	0.3549571852	99.21714395	1.139564662	1.155963272	97.70447207				0	0	0	-1912.343096	0.004059743261	-6914.77599390902	
1912.263096	1	1	98	0.1924196781	0.004048206049	0.4290252093	0.3559918229	99.21498297	1.142452762	1.159214883	97.69833235				0	0	0	-1912.263096	0.004048206049	-6953.55524181493	
1912.183096	1	1	98	0.1956891609	0.00403673309	0.4301513484	0.3570265834	99.21282207	1.145339786	1.162466227	97.69219399				0	0	0	-1912.183096	0.00403673309	-6992.44988979287	
1912.103096	1	1	98	0.1989362285	0.004025323871	0.4312772859	0.3580614665	99.21066125	1.148225735	1.165717302	97.68605696				0	0	0	-1912.103096	0.004025323871	-7031.4556640942	
1912.023096	1	1	98	0.2021610963	0.004013977849	0.4324030223	0.3590964719	99.20850051	1.15111061	1.168968107	97.67992128				0	0	0	-1912.023096	0.004013977849	-7070.56412615333	
1911.943096	1	1	98	0.2053639771	0.004002694495	0.4335285581	0.3601315991	99.20633984	1.153994414	1.172218642	97.67378694				0	0	0	-1911.943096	0.004002694495	-7109.78952008683	
1911.863096	1	1	98	0.2085450812	0.003991473323	0.4346538937	0.361166848	99.20417926	1.156877148	1.175468906	97.66765395				0	0	0	-1911.863096	0.003991473323	-7149.12235120163	
1911.783096	1	1	98	0.2117046162	0.003980313786	0.4357790296	0.3622022182	99.20201875	1.159758814	1.178718897	97.66152229				0	0	0	-1911.783096	0.003980313786	-7188.55610194691	
1911.703096	1	1	98	0.2148427872	0.003969215388	0.4369039663	0.3632377095	99.19985832	1.162639413	1.181968615	97.65539197				0	0	0	-1911.703096	0.003969215388	-7228.10632095332	
1911.623096	1	1	98	0.2179597967	0.003958177642	0.4380287042	0.3642733216	99.19769797	1.165518948	1.185218059	97.64926299				0	0	0	-1911.623096	0.003958177642	-7267.76457250743	
1911.543096	1	1	98	0.2210558449	0.003947200037	0.4391532437	0.3653090541	99.1955377	1.168397419	1.188467228	97.64313535				0	0	0	-1911.543096	0.003947200037	-7307.53178164081	
1911.463096	1	1	98	0.2241311294	0.003936282099	0.4402775854	0.3663449068	99.19337751	1.17127483	1.19171612	97.63700905				0	0	0	-1911.463096	0.003936282099	-7347.40476227961	
1911.383096	1	1	98	0.2271858456	0.003925423319	0.4414017296	0.3673808795	99.19121739	1.174151181	1.194964736	97.63088408				0	0	0	-1911.383096	0.003925423319	-7387.39284110692	
1911.303096	1	1	98	0.2302201863	0.00391462326	0.4425256769	0.3684169717	99.18905735	1.177026474	1.198213074	97.62476045				0	0	0	-1911.303096	0.00391462326	-7427.48931657928	
1911.223096	1	1	98	0.2332343422	0.003903881405	0.4436494276	0.3694531833	99.18689739	1.17990071	1.201461133	97.61863816				0	0	0	-1911.223096	0.003903881405	-7467.68451237321	
1911.143096	1	1	98	0.2362285015	0.003893197298	0.4447729822	0.3704895139	99.1847375	1.182773893	1.204708912	97.6125172				0	0	0	-1911.143096	0.003893197298	-7508.00185015323	
1911.063096	1	1	98	0.2392028503	0.0038825705	0.4458963412	0.3715259634	99.1825777	1.185646022	1.207956411	97.60639757				0	0	0	-1911.063096	0.0038825705	-7548.42620441668	
1910.983096	1	1	98	0.2421575724	0.003872000522	0.4470195049	0.3725625313	99.18041796	1.1885171	1.211203629	97.60027927				0	0	0	-1910.983096	0.003872000522	-7588.95181192706	
1910.903096	1	1	98	0.2450928495	0.003861486918	0.4481424739	0.3735992175	99.17825831	1.191387129	1.214450564	97.59416231				0	0	0	-1910.903096	0.003861486918	-7629.58926738384	
1910.823096	1	1	98	0.2480088611	0.003851029239	0.4492652485	0.3746360216	99.17609873	1.194256109	1.217697216	97.58804668				0	0	0	-1910.823096	0.003851029239	-7670.34037267931	
1910.743096	1	1	98	0.2509057845	0.003840627053	0.4503878293	0.3756729434	99.17393923	1.197124044	1.220943584	97.58193237				0	0	0	-1910.743096	0.003840627053	-7711.20276097267	
1910.663096	1	1	98	0.2537837949	0.003830279914	0.4515102165	0.3767099827	99.1717798	1.199990933	1.224189667	97.5758194				0	0	0	-1910.663096	0.003830279914	-7752.16704299057	
1910.583096	1	1	98	0.2566430656	0.003819987374	0.4526324106	0.3777471391	99.16962045	1.20285678	1.227435464	97.56970776				0	0	0	-1910.583096	0.003819987374	-7793.24102399406	
1910.503096	1	1	98	0.2594837676	0.003809749017	0.4537544122	0.3787844124	99.16746118	1.205721585	1.230680975	97.56359744				0	0	0	-1910.503096	0.003809749017	-7834.42835194156	
1910.423096	1	1	98	0.2623060702	0.003799564414	0.4548762214	0.3798218023	99.16530198	1.208585351	1.233926198	97.55748845				0	0	0	-1910.423096	0.003799564414	-7875.72305727559	
1910.343096	1	1	98	0.2651101405	0.003789433142	0.4559978389	0.3808593085	99.16314285	1.211448078	1.237171134	97.55138079				0	0	0	-1910.343096	0.003789433142	-7917.12236683792	
1910.263096	1	1	98	0.2678961436	0.003779354774	0.457119265	0.3818969309	99.1609838	1.214309768	1.24041578	97.54527445				0	0	0	-1910.263096	0.003779354774	-7958.63952131955	
1910.183096	1	1	98	0.2706642429	0.003769328929	0.4582405001	0.382934669	99.15882483	1.217170424	1.243660136	97.53916944				0	0	0	-1910.183096	0.003769328929	-8000.26369477677	
1910.103096	1	1	98	0.2734145998	0.003759355162	0.4593615447	0.3839725228	99.15666593	1.220030046	1.246904201	97.53306575				0	0	0	-1910.103096	0.003759355162	-8041.99233489031	
1910.023096	1	1	98	0.2761473738	0.003749433093	0.4604823991	0.3850104919	99.15450711	1.222888636	1.250147975	97.52696339				0	0	0	-1910.023096	0.003749433093	-8083.83204793085	
1909.943096	1	1	98	0.2788627226	0.003739562303	0.4616030638	0.386048576	99.15234836	1.225746196	1.253391456	97.52086235				0	0	0	-1909.943096	0.003739562303	-8125.77939775822	
1909.863096	1	1	98	0.2815608019	0.003729742411	0.4627235391	0.387086775	99.15018969	1.228602727	1.256634645	97.51476263				0	0	0	-1909.863096	0.003729742411	-8167.84029302809	
1909.783096	1	1	98	0.284241766	0.003719973021	0.4638438254	0.3881250885	99.14803109	1.231458231	1.259877539	97.50866423				0	0	0	-1909.783096	0.003719973021	-8210.00777412733	
1909.703096	1	1	98	0.286905767	0.003710253743	0.4649639233	0.3891635163	99.14587256	1.23431271	1.263120138	97.50256715				0	0	0	-1909.703096	0.003710253743	-8252.2877798329	
1909.623096	1	1	98	0.2895529557	0.003700584203	0.4660838329	0.3902020582	99.14371411	1.237166164	1.266362442	97.49647139				0	0	0	-1909.623096	0.003700584203	-8294.67385263061	
1909.543096	1	1	98	0.2921834807	0.003690964004	0.4672035548	0.3912407139	99.14155573	1.240018595	1.26960445	97.49037695				0	0	0	-1909.543096	0.003690964004	-8337.168435231	
1909.463096	1	1	98	0.2947974893	0.003681392785	0.4683230894	0.3922794831	99.13939743	1.242870006	1.272846161	97.48428383				0	0	0	-1909.463096	0.003681392785	-8379.77003918245	
1909.383096	1	1	98	0.2973951269	0.003671870154	0.469442437	0.3933183657	99.1372392	1.245720397	1.276087573	97.47819203				0	0	0	-1909.383096	0.003671870154	-8422.48761815898	
1909.303096	1	1	98	0.2999765374	0.003662395777	0.470561598	0.3943573613	99.13508104	1.24856977	1.279328687	97.47210154				0	0	0	-1909.303096	0.003662395777	-8465.3129837436	
1909.223096	1	1	98	0.302541863	0.003652969252	0.4716805729	0.3953964698	99.13292296	1.251418126	1.282569502	97.46601237				0	0	0	-1909.223096	0.003652969252	-8508.23926643504	
1909.143096	1	1	98	0.3050912443	0.003643590236	0.4727993619	0.3964356909	99.13076495	1.254265467	1.285810016	97.45992452				0	0	0	-1909.143096	0.003643590236	-8551.28311394003	
1909.063096	1	1	98	0.3076248203	0.003634258372	0.4739179655	0.3974750243	99.12860701	1.257111795	1.289050229	97.45383798				0	0	0	-1909.063096	0.003634258372	-8594.43693067743	
1908.983096	1	1	98	0.3101427285	0.003624973307	0.475036384	0.3985144698	99.12644915	1.259957111	1.292290141	97.44775275				0	0	0	-1908.983096	0.003624973307	-8637.69927437446	
1908.903096	1	1	98	0.3126451049	0.003615734688	0.4761546179	0.3995540272	99.12429135	1.262801416	1.29552975	97.44166883				0	0	0	-1908.903096	0.003615734688	-8681.06539351245	
1908.823096	1	1	98	0.3151320838	0.003606542159	0.4772726675	0.4005936963	99.12213364	1.265644712	1.298769056	97.43558623				0	0	0	-1908.823096	0.003606542159	-8724.54435041864	
1908.743096	1	1	98	0.3176037982	0.003597395393	0.4783905332	0.4016334767	99.11997599	1.268487001	1.302008058	97.42950494				0	0	0	-1908.743096	0.003597395393	-8768.13171991895	
1908.663096	1	1	98	0.3200603795	0.003588294032	0.4795082154	0.4026733683	99.11781842	1.271328283	1.305246756	97.42342496				0	0	0	-1908.663096	0.003588294032	-8811.82793049455	
1908.583096	1	1	98	0.3225019577	0.003579237756	0.4806257143	0.4037133709	99.11566091	1.27416856	1.308485148	97.41734629				0	0	0	-1908.583096	0.003579237756	-8855.63725073836	
1908.503096	1	1	98	0.3249286615	0.003570226223	0.4817430305	0.4047534842	99.11350349	1.277007835	1.311723234	97.41126893				0	0	0	-1908.503096	0.003570226223	-8899.55525130969	
1908.423096	1	1	98	0.3273406179	0.00356125911	0.4828601643	0.4057937079	99.11134613	1.279846107	1.314961013	97.40519288				0	0	0	-1908.423096	0.00356125911	-8943.57948280782	
1908.343096	1	1	98	0.3297379527	0.003552336077	0.4839771159	0.4068340419	99.10918884	1.282683379	1.318198484	97.39911814				0	0	0	-1908.343096	0.003552336077	-8987.71442658827	
1908.263096	1	1	98	0.3321207902	0.003543456816	0.4850938859	0.407874486	99.10703163	1.285519653	1.321435647	97.3930447				0	0	0	-1908.263096	0.003543456816	-9031.95656756685	
1908.183096	1	1	98	0.3344892536	0.003534620987	0.4862104745	0.4089150398	99.10487449	1.288354928	1.324672502	97.38697257				0	0	0	-1908.183096	0.003534620987	-9076.30345885791	
1908.103096	1	1	98	0.3368434643	0.003525828283	0.4873268821	0.4099557033	99.10271741	1.291189208	1.327909046	97.38090175				0	0	0	-1908.103096	0.003525828283	-9120.77136085723	
1908.023096	1	1	98	0.3391835429	0.003517078402	0.4884431091	0.4109964761	99.10056041	1.294022493	1.33114528	97.37483223				0	0	0	-1908.023096	0.003517078402	-9165.35099432491	
1907.943096	1	1	98	0.3415096083	0.003508371025	0.4895591558	0.412037358	99.09840349	1.296854785	1.334381204	97.36876401				0	0	0	-1907.943096	0.003508371025	-9210.02869319822	
1907.863096	1	1	98	0.3438217783	0.00349970583	0.4906750225	0.4130783488	99.09624663	1.299686084	1.337616815	97.3626971				0	0	0	-1907.863096	0.00349970583	-9254.81447295913	
1907.783096	1	1	98	0.3461201693	0.003491082523	0.4917907097	0.4141194484	99.09408984	1.302516394	1.340852114	97.35663149				0	0	0	-1907.783096	0.003491082523	-9299.71409381567	
1907.703096	1	1	98	0.3484048967	0.003482500799	0.4929062177	0.4151606564	99.09193313	1.305345714	1.3440871	97.35056719				0	0	0	-1907.703096	0.003482500799	-9344.72627688601	
1907.623096	1	1	98	0.3506760743	0.003473960367	0.4940215468	0.4162019727	99.08977648	1.308174047	1.347321772	97.34450418				0	0	0	-1907.623096	0.003473960367	-9389.84556799478	
1907.543096	1	1	98	0.352933815	0.003465460918	0.4951366973	0.417243397	99.08761991	1.311001393	1.350556129	97.33844248				0	0	0	-1907.543096	0.003465460918	-9435.06949023257	
1907.463096	1	1	98	0.3551782303	0.003457002162	0.4962516697	0.4182849292	99.0854634	1.313827754	1.353790172	97.33238207				0	0	0	-1907.463096	0.003457002162	-9480.41212453448	
