T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1778.890227	8	92	0.6004884728	0.02404362036	5.564182569	94.43581743	13.73901208	86.26098792	0	0	-1778.890227	0.6004884728	260.236531207013	-1778.890227	0.02404362036	-6402.24700817148	
1776.330227	8	92	0.6101318253	0.02364972436	5.650019708	94.34998029	13.93494775	86.06505225	0	0	-1776.330227	0.6101318253	271.056227647388	-1776.330227	0.02364972436	-6600.52672611948	
1773.770227	8	92	0.6193929895	0.0232675695	5.735725528	94.26427447	14.13026777	85.86973223	0	0	-1773.770227	0.6193929895	282.150650786847	-1773.770227	0.0232675695	-6801.58956538348	
1771.210227	8	92	0.6282925535	0.02289662545	5.82129799	94.17870201	14.32497266	85.67502734	0	0	-1771.210227	0.6282925535	293.522589234577	-1771.210227	0.02289662545	-7005.42483229061	
1768.650227	8	92	0.6368497081	0.02253639352	5.906735118	94.09326488	14.51906292	85.48093708	0	0	-1768.650227	0.6368497081	305.174818754433	-1768.650227	0.02253639352	-7212.02244099685	
1766.090227	8	92	0.6450823612	0.02218640438	5.992034992	94.00796501	14.71253903	85.28746097	0	0	-1766.090227	0.6450823612	317.110110327719	-1766.090227	0.02218640438	-7421.37281283206	
1763.530227	8	92	0.6530072403	0.02184621592	6.077195755	93.92280424	14.9054014	85.0945986	0	0	-1763.530227	0.6530072403	329.331231678836	-1763.530227	0.02184621592	-7633.46628458685	
1760.970227	8	92	0.6606399863	0.02151541129	6.162215606	93.83778439	15.09765046	84.90234954	0	0	-1760.970227	0.6606399863	341.840941244079	-1760.970227	0.02151541129	-7848.29370788623	
1758.410227	8	92	0.6679952382	0.02119359716	6.247092806	93.75290719	15.28928658	84.71071342	0	0	-1758.410227	0.6679952382	354.641992692512	-1758.410227	0.02119359716	-8065.84643199995	
1755.850227	8	92	0.6750867103	0.02088040207	6.331825669	93.66817433	15.48031014	84.51968986	0	0	-1755.850227	0.6750867103	367.73713309764	-1755.850227	0.02088040207	-8286.1158679116	
1753.290227	8	92	0.6819272624	0.02057547493	6.416412571	93.58358743	15.67072148	84.32927852	0	0	-1753.290227	0.6819272624	381.129098822736	-1753.290227	0.02057547493	-8509.09407081859	
1750.730227	8	92	0.688528964	0.02027848367	6.500851943	93.49914806	15.86052093	84.13947907	0	0	-1750.730227	0.688528964	394.82063138212	-1750.730227	0.02027848367	-8734.77377854485	
1748.170227	8	92	0.6949031522	0.01998911397	6.585142273	93.41485773	16.04970879	83.95029121	0	0	-1748.170227	0.6949031522	408.814457028948	-1748.170227	0.01998911397	-8963.14757175297	
1745.610227	8	92	0.7010604859	0.01970706806	6.669282103	93.3307179	16.23828535	83.76171465	0	0	-1745.610227	0.7010604859	423.113298304797	-1745.610227	0.01970706806	-9194.20864388743	
1743.050227	8	92	0.7070109939	0.01943206369	6.753270032	93.24672997	16.42625091	83.57374909	0	0	-1743.050227	0.7070109939	437.719873404149	-1743.050227	0.01943206369	-9427.95067459326	
1740.490227	8	92	0.7127641203	0.0191638331	6.837104712	93.16289529	16.61360574	83.38639426	0	0	-1740.490227	0.7127641203	452.636895616077	-1740.490227	0.0191638331	-9664.36805519508	
1737.930227	8	92	0.718328765	0.01890212215	6.920784853	93.07921515	16.80035008	83.19964992	0	0	-1737.930227	0.718328765	467.867072776595	-1737.930227	0.01890212215	-9903.45552631074	
1735.370227	8	92	0.7237133219	0.01864668942	7.004309213	92.99569079	16.9864842	83.0135158	0	0	-1735.370227	0.7237133219	483.413098976033	-1735.370227	0.01864668942	-10145.2079007032	
1732.810227	8	92	0.7289257133	0.01839730545	7.087676606	92.91232339	17.17200834	82.82799166	0	0	-1732.810227	0.7289257133	499.277672260759	-1732.810227	0.01839730545	-10389.6209161069	
1730.250227	8	92	0.7339734218	0.01815375201	7.1708859	92.8291141	17.35692275	82.64307725	0	0	-1730.250227	0.7339734218	515.463478971861	-1730.250227	0.01815375201	-10636.6909580991	
1727.690227	8	92	0.7388635198	0.01791582143	7.253936011	92.74606399	17.54122766	82.45877234	0	0	-1727.690227	0.7388635198	531.973203980307	-1727.690227	0.01791582143	-10886.4148252998	
1725.130227	8	92	0.7436026964	0.01768331596	7.336825909	92.66317409	17.7249233	82.2750767	0	0	-1725.130227	0.7436026964	548.809518932877	-1725.130227	0.01768331596	-11138.7894356397	
1722.570227	8	92	0.7481972827	0.01745604718	7.419554613	92.58044539	17.90800991	82.09199009	0	0	-1722.570227	0.7481972827	565.975097645397	-1722.570227	0.01745604718	-11393.8123912147	
1720.010227	8	92	0.7526532745	0.01723383547	7.502121194	92.49787881	18.09048772	81.90951228	0	0	-1720.010227	0.7526532745	583.472610197524	-1720.010227	0.01723383547	-11651.4823144613	
1717.450227	8	92	0.756976354	0.01701650951	7.58452477	92.41547523	18.27235697	81.72764303	0	0	-1717.450227	0.756976354	601.304697881453	-1717.450227	0.01701650951	-11911.7980663665	
1714.890227	8	92	0.7611719096	0.01680390579	7.666764509	92.33323549	18.45361789	81.54638211	0	0	-1714.890227	0.7611719096	619.474023188513	-1714.890227	0.01680390579	-12174.7588556091	
1712.330227	8	92	0.7652450538	0.01659586818	7.748839628	92.25116037	18.63427073	81.36572927	0	0	-1712.330227	0.7652450538	637.983225157788	-1712.330227	0.01659586818	-12440.3650386284	
1709.770227	8	92	0.7692006408	0.01639224753	7.83074939	92.16925061	18.81431573	81.18568427	0	0	-1709.770227	0.7692006408	656.834936997157	-1709.770227	0.01639224753	-12708.6173920559	
1707.210227	8	92	0.7730432817	0.01619290127	7.912493108	92.08750689	18.99375315	81.00624685	0	0	-1707.210227	0.7730432817	676.031798248959	-1707.210227	0.01619290127	-12979.5163998849	
1704.650227	8	92	0.7767773595	0.01599769304	7.994070137	92.00592986	19.17258325	80.82741675	0	0	-1704.650227	0.7767773595	695.576423617795	-1704.650227	0.01599769304	-13253.0639102312	
1702.090227	8	92	0.7804070426	0.01580649239	8.075479882	91.92452012	19.35080629	80.64919371	0	0	-1702.090227	0.7804070426	715.47142577531	-1702.090227	0.01580649239	-13529.2630124012	
1699.530227	8	92	0.7839362975	0.01561917445	8.156721792	91.84327821	19.52842255	80.47157745	0	0	-1699.530227	0.7839362975	735.719427647739	-1699.530227	0.01561917445	-13808.1163500492	
1696.970227	8	92	0.7873689004	0.01543561962	8.237795358	91.76220464	19.70543231	80.29456769	0	0	-1696.970227	0.7873689004	756.323008260434	-1696.970227	0.01543561962	-14089.6271774251	
1694.410227	8	92	0.7907084487	0.01525571331	8.318700119	91.68129988	19.88183589	80.11816411	0	0	-1694.410227	0.7907084487	777.284770020889	-1694.410227	0.01525571331	-14373.8002998609	
1691.850227	8	92	0.7939583705	0.01507934569	8.399435656	91.60056434	20.05763358	79.94236642	0	0	-1691.850227	0.7939583705	798.607287866178	-1691.850227	0.01507934569	-14660.6399906996	
1689.290227	8	92	0.797121935	0.01490641141	8.480001592	91.51999841	20.2328257	79.7671743	0	0	-1689.290227	0.797121935	820.293151429074	-1689.290227	0.01490641141	-14950.1521564754	
1686.730227	8	92	0.8002022605	0.01473680943	8.560397593	91.43960241	20.40741261	79.59258739	0	0	-1686.730227	0.8002022605	842.344927806313	-1686.730227	0.01473680943	-15242.3423997827	
1684.170227	8	92	0.8032023237	0.01457044273	8.640623366	91.35937663	20.58139463	79.41860537	0	0	-1684.170227	0.8032023237	864.765136467073	-1684.170227	0.01457044273	-15537.2169892255	
1681.610227	8	92	0.8061249669	0.01440721818	8.720678661	91.27932134	20.75477215	79.24522785	0	0	-1681.610227	0.8061249669	887.556352092011	-1681.610227	0.01440721818	-15834.7851358868	
1679.050227	8	92	0.8089729054	0.01424704633	8.800563266	91.19943673	20.92754554	79.07245446	0	0	-1679.050227	0.8089729054	910.721121221232	-1679.050227	0.01424704633	-16135.0533185599	
1676.490227	8	92	0.8117487344	0.01408984118	8.88027701	91.11972299	21.09971519	78.90028481	0	0	-1676.490227	0.8117487344	934.261974341809	-1676.490227	0.01408984118	-16438.0295877811	
1673.930227	8	92	0.8144549354	0.01393552008	8.959819762	91.04018024	21.27128153	78.72871847	0	0	-1673.930227	0.8144549354	958.181397880511	-1673.930227	0.01393552008	-16743.7244168561	
1671.370227	8	92	0.8170938824	0.01378400354	9.039191429	90.96080857	21.44224498	78.55775502	0	0	-1671.370227	0.8170938824	982.4819139332	-1671.370227	0.01378400354	-17052.1468369405	
1668.810227	8	92	0.8196678471	0.01363521507	9.118391956	90.88160804	21.61260599	78.38739401	0	0	-1668.810227	0.8196678471	1007.16603511411	-1668.810227	0.01363521507	-17363.3077603854	
1666.250227	8	92	0.8221790046	0.01348908107	9.197421325	90.80257867	21.78236504	78.21763496	0	0	-1666.250227	0.8221790046	1032.2362236065	-1666.250227	0.01348908107	-17677.218375996	
1663.690227	8	92	0.8246294382	0.01334553066	9.276279557	90.72372044	21.9515226	78.0484774	0	0	-1663.690227	0.8246294382	1057.69497804131	-1663.690227	0.01334553066	-17993.8900446054	
1661.130227	8	92	0.827021144	0.01320449558	9.354966707	90.64503329	22.1200792	77.8799208	0	0	-1661.130227	0.827021144	1083.54473327733	-1661.130227	0.01320449558	-18313.3349879548	
1658.570227	8	92	0.8293560356	0.01306591005	9.433482867	90.56651713	22.28803535	77.71196465	0	0	-1658.570227	0.8293560356	1109.78792160185	-1658.570227	0.01306591005	-18635.5663247553	
1656.010227	8	92	0.8316359479	0.01292971068	9.511828165	90.48817184	22.45539161	77.54460839	0	0	-1656.010227	0.8316359479	1136.42703884763	-1656.010227	0.01292971068	-18960.5984464545	
1653.450227	8	92	0.833862641	0.01279583635	9.590002761	90.40999724	22.62214855	77.37785145	0	0	-1653.450227	0.833862641	1163.46445897126	-1653.450227	0.01279583635	-19288.4441712397	
1650.890227	8	92	0.8360378043	0.01266422809	9.668006853	90.33199315	22.78830675	77.21169325	0	0	-1650.890227	0.8360378043	1190.90263858588	-1650.890227	0.01266422809	-19619.1181866913	
1648.330227	8	92	0.8381630592	0.01253482902	9.745840669	90.25415933	22.95386684	77.04613316	0	0	-1648.330227	0.8381630592	1218.74395412766	-1648.330227	0.01253482902	-19952.6377667646	
1645.770227	8	92	0.8402399633	0.01240758425	9.823504472	90.17649553	23.11882944	76.88117056	0	0	-1645.770227	0.8402399633	1246.99073870393	-1645.770227	0.01240758425	-20289.0183890056	
1643.210227	8	92	0.8422700127	0.01228244077	9.900998557	90.09900144	23.28319521	76.71680479	0	0	-1643.210227	0.8422700127	1275.64543894146	-1643.210227	0.01228244077	-20628.2760303755	
1640.650227	8	92	0.8442546452	0.01215934739	9.978323251	90.02167675	23.44696484	76.55303516	0	0	-1640.650227	0.8442546452	1304.71038841692	-1640.650227	0.01215934739	-20970.4270166856	
1638.090227	8	92	0.8461952431	0.01203825464	10.05547891	89.94452109	23.61013903	76.38986097	0	0	-1638.090227	0.8461952431	1334.1879524193	-1638.090227	0.01203825464	-21315.4902534751	
1635.530227	8	92	0.8480931356	0.01191911474	10.13246593	89.86753407	23.77271851	76.22728149	0	0	-1635.530227	0.8480931356	1364.08038160243	-1635.530227	0.01191911474	-21663.4854942131	
1632.970227	8	92	0.8499496017	0.01180188149	10.20928472	89.79071528	23.93470403	76.06529597	0	0	-1632.970227	0.8499496017	1394.39001894203	-1632.970227	0.01180188149	-22014.4312242289	
1630.410227	8	92	0.8517658718	0.01168651022	10.28593574	89.71406426	24.09609636	75.90390364	0	0	-1630.410227	0.8517658718	1425.11917774799	-1630.410227	0.01168651022	-22368.3453143273	
1627.850227	8	92	0.8535431306	0.0115729577	10.36241945	89.63758055	24.2568963	75.7431037	0	0	-1627.850227	0.8535431306	1456.2701282353	-1627.850227	0.0115729577	-22725.2475691703	
1625.290227	8	92	0.8552825186	0.01146118212	10.43873638	89.56126362	24.41710467	75.58289533	0	0	-1625.290227	0.8552825186	1487.84516576917	-1625.290227	0.01146118212	-23085.1620909493	
1622.730227	8	92	0.8569851345	0.01135114303	10.51488705	89.48511295	24.57672232	75.42327768	0	0	-1622.730227	0.8569851345	1519.84651203284	-1622.730227	0.01135114303	-23448.1086718282	
1620.170227	8	92	0.8586520368	0.01124280124	10.59087203	89.40912797	24.73575012	75.26424988	0	0	-1620.170227	0.8586520368	1552.27632259465	-1620.170227	0.01124280124	-23814.1073736268	
1617.610227	8	92	0.8602842459	0.01113611881	10.66669191	89.33330809	24.89418897	75.10581103	0	0	-1617.610227	0.8602842459	1585.1368610934	-1617.610227	0.01113611881	-24183.1819855408	
1615.050227	8	92	0.8618827452	0.01103105899	10.7423473	89.2576527	25.05203979	74.94796021	0	0	-1615.050227	0.8618827452	1618.43034029605	-1615.050227	0.01103105899	-24555.3566919968	
1612.490227	8	92	0.8634484833	0.01092758618	10.81783885	89.18216115	25.20930351	74.79069649	0	0	-1612.490227	0.8634484833	1652.15887412072	-1612.490227	0.01092758618	-24930.6553271166	
1609.930227	8	92	0.8649823751	0.01082566587	10.89316722	89.10683278	25.36598111	74.63401889	0	0	-1609.930227	0.8649823751	1686.32472700514	-1609.930227	0.01082566587	-25309.0982572268	
1607.370227	8	92	0.8664853033	0.01072526458	10.96833311	89.03166689	25.52207358	74.47792642	0	0	-1607.370227	0.8664853033	1720.92998268033	-1607.370227	0.01072526458	-25690.7118618842	
1604.810227	8	92	0.86795812	0.01062634988	11.04333724	88.95666276	25.67758195	74.32241805	0	0	-1604.810227	0.86795812	1755.97661746605	-1604.810227	0.01062634988	-26075.5241442536	
1602.250227	8	92	0.8694016479	0.0105288903	11.11818034	88.88181966	25.83250724	74.16749276	0	0	-1602.250227	0.8694016479	1791.46690207297	-1602.250227	0.0105288903	-26463.5582304496	
1599.690227	8	92	0.8708166811	0.0104328553	11.1928632	88.8071368	25.98685052	74.01314948	0	0	-1599.690227	0.8708166811	1827.40289124949	-1599.690227	0.0104328553	-26854.8392389584	
1597.130227	8	92	0.872203987	0.01033821524	11.26738658	88.73261342	26.1406129	73.8593871	0	0	-1597.130227	0.872203987	1863.78650211668	-1597.130227	0.01033821524	-27249.3940471131	
1594.570227	8	92	0.8735643069	0.01024494135	11.34175132	88.65824868	26.29379548	73.70620452	0	0	-1594.570227	0.8735643069	1900.61985349468	-1594.570227	0.01024494135	-27647.2510166914	
1592.010227	8	92	0.8748983572	0.0101530057	11.41595823	88.58404177	26.44639939	73.55360061	0	0	-1592.010227	0.8748983572	1937.9050419862	-1592.010227	0.0101530057	-28048.438095475	
1589.450227	8	92	0.8762068303	0.01006238116	11.49000819	88.50999181	26.59842581	73.40157419	0	0	-1589.450227	0.8762068303	1975.64404683166	-1589.450227	0.01006238116	-28452.9810148641	
1586.890227	8	92	0.8774903958	0.009973041362	11.56390206	88.43609794	26.74987592	73.25012408	0	0	-1586.890227	0.8774903958	2013.83865407942	-1586.890227	0.009973041362	-28860.9101364716	
1584.330227	8	92	0.8787497014	0.009884960706	11.63764074	88.36235926	26.90075093	73.09924907	0	0	-1584.330227	0.8787497014	2052.49084434211	-1584.330227	0.009884960706	-29272.2545428979	
1581.770227	8	92	0.8799853735	0.009798114289	11.71122516	88.28877484	27.05105207	72.94894793	0	0	-1581.770227	0.8799853735	2091.60274666995	-1581.770227	0.009798114289	-29687.0421055198	
1579.210227	8	92	0.8811980181	0.009712477911	11.78465625	88.21534375	27.2007806	72.7992194	0	0	-1579.210227	0.8811980181	2131.17606824035	-1579.210227	0.009712477911	-30105.3033424563	
1576.650227	8	92	0.882388222	0.009628028033	11.85793497	88.14206503	27.34993781	72.65006219	0	0	-1576.650227	0.882388222	2171.21273090623	-1576.650227	0.009628028033	-30527.0682797698	
1574.090227	8	92	0.8835565529	0.009544741764	11.93106231	88.06893769	27.49852499	72.50147501	0	0	-1574.090227	0.8835565529	2211.71467361845	-1574.090227	0.009544741764	-30952.3673483653	
1571.530227	8	92	0.8847035607	0.009462596828	12.00403925	87.99596075	27.64654347	72.35345653	0	0	-1571.530227	0.8847035607	2252.68357273195	-1571.530227	0.009462596828	-31381.2318052159	
1568.970227	8	92	0.8858297779	0.009381571554	12.07686681	87.92313319	27.7939946	72.2060054	0	0	-1568.970227	0.8858297779	2294.12130148348	-1568.970227	0.009381571554	-31813.6925544582	
1566.410227	8	92	0.8869357203	0.00930164484	12.14954603	87.85045397	27.94087974	72.05912026	0	0	-1566.410227	0.8869357203	2336.02960087042	-1566.410227	0.00930164484	-32249.7810055348	
1563.850227	8	92	0.8880218877	0.009222796148	12.22207796	87.77792204	28.0872003	71.9127997	0	0	-1563.850227	0.8880218877	2378.4103386475	-1563.850227	0.009222796148	-32689.5300921096	
1561.290227	8	92	0.8890887643	0.009145005476	12.29446366	87.70553634	28.23295769	71.76704231	0	0	-1561.290227	0.8890887643	2421.26521296903	-1561.290227	0.009145005476	-33132.9710422952	
1558.730227	8	92	0.8901368196	0.009068253338	12.36670422	87.63329578	28.37815334	71.62184666	0	0	-1558.730227	0.8901368196	2464.59582856486	-1558.730227	0.009068253338	-33580.1373953678	
1556.170227	8	92	0.8911665087	0.008992520757	12.43880074	87.56119926	28.52278871	71.47721129	0	0	-1556.170227	0.8911665087	2508.40382641112	-1556.170227	0.008992520757	-34031.0615261557	
1553.610227	8	92	0.892178273	0.008917789231	12.51075434	87.48924566	28.66686528	71.33313472	0	0	-1553.610227	0.892178273	2552.69100466104	-1553.610227	0.008917789231	-34485.7765832819	
1551.050227	8	92	0.8931725404	0.008844040735	12.58256615	87.41743385	28.81038454	71.18961546	0	0	-1551.050227	0.8931725404	2597.45911023223	-1551.050227	0.008844040735	-34944.3165028267	
1548.490227	8	92	0.8941497261	0.00877125769	12.65423731	87.34576269	28.95334802	71.04665198	0	0	-1548.490227	0.8941497261	2642.70926737705	-1548.490227	0.00877125769	-35406.7146720726	
1545.930227	8	92	0.8951102332	0.008699422959	12.72576899	87.27423101	29.09575724	70.90424276	0	0	-1545.930227	0.8951102332	2688.44340170998	-1545.930227	0.008699422959	-35873.0052028993	
1543.370227	8	92	0.8960544524	0.008628519824	12.79716237	87.20283763	29.23761378	70.76238622	0	0	-1543.370227	0.8960544524	2734.66333786807	-1543.370227	0.008628519824	-36343.2221470331	
1540.810227	8	92	0.8969827632	0.008558531979	12.86841864	87.13158136	29.37891921	70.62108079	0	0	-1540.810227	0.8969827632	2781.36994481537	-1540.810227	0.008558531979	-36817.3994693152	
1538.250227	8	92	0.8978955342	0.008489443509	12.93953899	87.06046101	29.51967512	70.48032488	0	0	-1538.250227	0.8978955342	2828.56492295205	-1538.250227	0.008489443509	-37295.5725761589	
1535.690227	8	92	0.898793123	0.008421238889	13.01052465	86.98947535	29.65988312	70.34011688	0	0	-1535.690227	0.898793123	2876.25002737523	-1535.690227	0.008421238889	-37777.776177906	
1533.130227	8	92	0.899675877	0.008353902957	13.08137685	86.91862315	29.79954486	70.20045514	0	0	-1533.130227	0.899675877	2924.42643705889	-1533.130227	0.008353902957	-38264.0436723741	
1530.570227	8	92	0.9005441337	0.008287420911	13.15209683	86.84790317	29.93866197	70.06133803	0	0	-1530.570227	0.9005441337	2973.09579787187	-1530.570227	0.008287420911	-38754.4114185556	
1528.010227	8	92	0.9013982208	0.008221778299	13.22268584	86.77731416	30.07723613	69.92276387	0	0	-1528.010227	0.9013982208	3022.25931276901	-1528.010227	0.008221778299	-39248.9143062187	
1525.450227	8	92	0.902238457	0.008156961001	13.29314515	86.70685485	30.21526901	69.78473099	0	0	-1525.450227	0.902238457	3071.91808560231	-1525.450227	0.008156961001	-39747.5866532502	
1522.890227	8	92	0.9030651519	0.008092955223	13.36347605	86.63652395	30.35276233	69.64723767	0	0	-1522.890227	0.9030651519	3122.07393284858	-1522.890227	0.008092955223	-40250.4642487625	
1520.330227	8	92	0.9038786063	0.008029747487	13.4336798	86.5663202	30.48971779	69.51028221	0	0	-1520.330227	0.9038786063	3172.72788712072	-1520.330227	0.008029747487	-40757.5823347619	
1517.770227	8	92	0.9046791129	0.007967324619	13.50375773	86.49624227	30.62613713	69.37386287	0	0	-1517.770227	0.9046791129	3223.88132965392	-1517.770227	0.007967324619	-41268.9756325317	
1515.210227	8	92	0.905466956	0.00790567374	13.57371113	86.42628887	30.7620221	69.2379779	0	0	-1515.210227	0.905466956	3275.53544012334	-1515.210227	0.00790567374	-41784.6793561152	
1512.650227	8	92	0.9062424124	0.007844782258	13.64354133	86.35645867	30.89737445	69.10262555	0	0	-1512.650227	0.9062424124	3327.6912869962	-1512.650227	0.007844782258	-42304.728999371	
