T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1870.803151	1	4	95	0	0		0.3978832676	1.305147123	98.29696961				1	4	95	-0.0001186578927	-0.0005310770805	0.0006497349733	-1870.803151	0	50.4752804661254	-1870.803151	0			
1870.793151	1	4	95	0.0001981073728	0.0001970457181		0.3979351926	1.305338826	98.29672598				1.00011861	4.000530833	94.99935056	0	0	0	-1870.793151	0.0001981073728	50.4800737809519	-1870.793151	0.0001970457181			
1870.773151	1	4	95	0.0005942656955	0.0003941196142		0.3980390407	1.305722269	98.29623869				1.000355962	4.001593181	94.99805086	0	0	0	-1870.773151	0.0005942656955	50.5046973001985	-1870.773151	0.0003941196142			
1870.733151	1	4	95	0.001385650484	0.0007875597685		0.3982468042	1.306489254	98.29526394				1.000830505	4.003717273	94.99545222	0	0	0	-1870.733151	0.001385650484	50.5756305992473	-1870.733151	0.0007875597685			
1870.653151	1	4	95	0.002965487003	0.00157344217		0.3986622202	1.308023221	98.29331456				1.001779368	4.007964931	94.9902557	0	0	0	-1870.653151	0.002965487003	50.700970212387	-1870.653151	0.00157344217			
1870.493151	1	4	95	0.006113473193	0.003140195218		0.3994928858	1.311091478	98.28941564				1.003676193	4.01645814	94.97986567	0	0	0	-1870.493151	0.006113473193	50.9525035895004	-1870.493151	0.003140195218			
1870.173151	1	4	95	0.01236306299	0.006253798735		0.4011535519	1.317229289	98.28161716				1.007466252	4.033436142	94.95909761	0	0	0	-1870.173151	0.01236306299	51.4784545406224	-1870.173151	0.006253798735			
1869.533151	1	4	95	0.02466602216	0.01239020397		0.404471899	1.329510172	98.26601793				1.015031224	4.06735873	94.91761005	0	0	0	-1869.533151	0.02466602216	52.5610521039513	-1869.533151	0.01239020397			
1868.253151	1	4	95	0.0485417049	0.02434791303		0.4110974545	1.354093074	98.23480947				1.030102836	4.135070332	94.83482683	0	0	0	-1868.253151	0.0485417049	54.741243019966	-1868.253151	0.02434791303			
