T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1597.721104	13	8	79	0	0	5.807036459	3.628810058	90.56415348	13	8	79										-0.0002779220472	-0.0001688921832	0.0004468142303	-1597.721104	0	128.409988430704	
1597.711104	13	8	79	3.965835758E-05	3.868216028E-05	5.80716534	3.628940101	90.56389456	13.0002778	8.000168818	78.99955339										0	0	0	-1597.711104	3.868216028E-05	388.624216877692	
1597.691104	13	8	79	0.0001188539334	7.726308895E-05	5.807423043	3.629200175	90.56337678	13.00083351	8.000506516	78.99865997										0	0	0	-1597.691104	7.726308895E-05	518.196619407693	
1597.651104	13	8	79	0.0002772179291	0.0001545118374	5.807938422	3.629720352	90.56234123	13.00194492	8.001181869	78.99687321										0	0	0	-1597.651104	0.0001545118374	517.710532312886	
1597.571104	13	8	79	0.0005939706644	0.0003090964289	5.808969017	3.630760856	90.56027013	13.00416862	8.002532977	78.9932984										0	0	0	-1597.571104	0.0003090964289	-433842.192730718	
1597.491104	13	8	79	0.0009104358683	0.0003089118093	5.80999977	3.631801528	90.5581987	13.00639167	8.003883565	78.98972476										0	0	0	-1597.491104	0.0003089118093	-903451.255989799	
1597.411104	13	8	79	0.001226726887	0.0003088384348	5.811030337	3.632842354	90.55612731	13.00861456	8.005233927	78.98615151										0	0	0	-1597.411104	0.0003088384348	-1090777.62914776	
1597.331104	13	8	79	0.001542843869	0.0003087651249	5.812060718	3.633883334	90.55405595	13.01083729	8.006584063	78.98257864										0	0	0	-1597.331104	0.0003087651249	-1091562.46168215	
1597.251104	13	8	79	0.001858786957	0.0003086918559	5.813090914	3.634924469	90.55198462	13.01305986	8.007933975	78.97900616										0	0	0	-1597.251104	0.0003086918559	-1092165.24359741	
1597.171104	13	8	79	0.002174556295	0.0003086186269	5.814120924	3.635965758	90.54991332	13.01528228	8.009283662	78.97543406										0	0	0	-1597.171104	0.0003086186269	-1092756.75206543	
1597.091104	13	8	79	0.002490152022	0.0003085454372	5.815150749	3.637007201	90.54784205	13.01750453	8.010633124	78.97186235										0	0	0	-1597.091104	0.0003085454372	-1093342.92942967	
1597.011104	13	8	79	0.00280557428	0.0003084722867	5.816180387	3.638048799	90.54577081	13.01972662	8.011982361	78.96829102										0	0	0	-1597.011104	0.0003084722867	-1093810.72829304	
1596.931104	13	8	79	0.003120823206	0.0003083991596	5.81720984	3.639090552	90.54369961	13.02194856	8.013331372	78.96472007										0	0	0	-1596.931104	0.0003083991596	-1094411.03810393	
