T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1729.891823	15	1	84	0.07263710102	0.0005516289541	6.511406166	0.3890433992	93.09955043	15.66033349	1.047544907	83.29212161							0	0	0	-1729.891823	0.0005516289541	-349103.524256702	
1729.811823	15	1	84	0.0731609613	0.0005513998816	6.513703227	0.3892135454	93.09708323	15.66537972	1.047908111	83.28671217							0	0	0	-1729.811823	0.0005513998816	-349365.519710174	
1729.731823	15	1	84	0.07368431223	0.0005511709809	6.516000113	0.3893837065	93.09461618	15.67042537	1.048271271	83.28130336							0	0	0	-1729.731823	0.0005511709809	-349623.853801083	
1729.651823	15	1	84	0.0742071545	0.0005509422468	6.518296825	0.3895538824	93.09214929	15.67547045	1.048634386	83.27589517							0	0	0	-1729.651823	0.0005509422468	-349881.815729725	
1729.571823	15	1	84	0.07472948879	0.0005507136835	6.520593363	0.3897240732	93.08968256	15.68051494	1.048997457	83.2704876							0	0	0	-1729.571823	0.0005507136835	-350140.99320163	
1729.491823	15	1	84	0.07525131579	0.0005504852879	6.522889726	0.3898942789	93.08721599	15.68555885	1.049360483	83.26508066							0	0	0	-1729.491823	0.0005504852879	-350398.717547864	
1729.411823	15	1	84	0.07577263617	0.0005502570607	6.525185915	0.3900644994	93.08474959	15.69060219	1.049723465	83.25967435							0	0	0	-1729.411823	0.0005502570607	-350659.205895355	
1729.331823	15	1	84	0.07629345062	0.0005500290043	6.52748193	0.3902347348	93.08228334	15.69564494	1.050086402	83.25426865							0	0	0	-1729.331823	0.0005500290043	-350919.459703874	
1729.251823	15	1	84	0.07681375982	0.0005498011155	6.52977777	0.390404985	93.07981724	15.70068712	1.050449295	83.24886359							0	0	0	-1729.251823	0.0005498011155	-351179.026711848	
1729.171823	15	1	84	0.07733356444	0.0005495733961	6.532073436	0.3905752502	93.07735131	15.70572872	1.050812144	83.24345914							0	0	0	-1729.171823	0.0005495733961	-351438.04620684	
1729.091823	15	1	84	0.07785286517	0.0005493458431	6.534368927	0.3907455302	93.07488554	15.71076973	1.051174948	83.23805532							0	0	0	-1729.091823	0.0005493458431	-351696.525858609	
