T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1770.053912	7	5	88	0	0		2.960538711	1.81771196	95.22174933				7	5	88	-0.0003251783719	-0.00025617614	0.0005813545119	-1770.053912	0	122.300568447853	-1770.053912	0			
1770.043912	7	5	88	8.174195807E-05	8.053974157E-05		2.960694152	1.817827159	95.22147869				7.000325064	5.000256057	87.99941888	0	0	0	-1770.043912	8.174195807E-05	122.371818563659	-1770.043912	8.053974157E-05			
1770.023912	7	5	88	0.0002450832592	0.0001609630888		2.961005029	1.818057578	95.22093739				7.000975267	5.000768292	87.99825644	0	0	0	-1770.023912	0.0002450832592	122.441861287293	-1770.023912	0.0001609630888			
1769.983912	7	5	88	0.0005717750285	0.0003219874841		2.961626758	1.818518437	95.21985481				7.002276125	5.001793127	87.99593075	0	0	0	-1769.983912	0.0005717750285	122.480363964147	-1769.983912	0.0003219874841			
1769.903912	7	5	88	0.001224506589	0.000643488532		2.962870551	1.819440312	95.21768914				7.004877	5.003842156	87.99128084	0	0	0	-1769.903912	0.001224506589	122.624127102968	-1769.903912	0.000643488532			
1769.743912	7	5	88	0.002527985327	0.001285855489		2.965357349	1.821284144	95.21335851				7.010077489	5.007939344	87.98198317	0	0	0	-1769.743912	0.002527985327	122.873265617786	-1769.743912	0.001285855489			
1769.423912	7	5	88	0.005127030658	0.002567236102		2.970329478	1.824972601	95.20469792				7.020473421	5.016130245	87.96339633	0	0	0	-1769.423912	0.005127030658	123.372918246999	-1769.423912	0.002567236102			
1768.783912	7	5	88	0.01029367686	0.005116664691		2.980267872	1.832352695	95.18737943				7.041245159	5.032498144	87.9262567	0	0	0	-1768.783912	0.01029367686	124.377697778026	-1768.783912	0.005116664691			
1767.503912	7	5	88	0.0205028036	0.01016282727		3.000121214	1.84712563	95.15275316				7.082708508	5.065178309	87.85211318	0	0	0	-1767.503912	0.0205028036	126.478934088158	-1767.503912	0.01016282727			
