T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1817.743984	5	4	91	0	0	2.052260291	1.375945999	96.57179371	5	4	91							-0.0003339842665	-0.0002973120534	0.0006312963199	-1817.743984	0	43.9986277312743	
1817.733984	5	4	91	0.0001146065278	0.0001133314168	2.052413302	1.376064886	96.57152181	5.000333873	4.000297186	90.99936894							0	0	0	-1817.733984	0.0001133314168	132.474944775778	
1817.713984	5	4	91	0.0003436598935	0.0002265399456	2.052719305	1.376302673	96.57097802	5.00100169	4.000891685	90.99810663							0	0	0	-1817.713984	0.0002265399456	176.624566109036	
1817.673984	5	4	91	0.000801695878	0.0004531131631	2.053331283	1.376778267	96.56989045	5.002337728	4.002081072	90.9955812							0	0	0	-1817.673984	0.0004531131631	176.655112511788	
1817.593984	5	4	91	0.001716591728	0.0009054018795	2.054555494	1.377729609	96.5677149	5.005008908	4.00445915	90.99053194							0	0	0	-1817.593984	0.0009054018795	-118147.115340445	
1817.513984	5	4	91	0.002629895171	0.0009047237393	2.055779419	1.378680956	96.56553962	5.007679561	4.006836904	90.98548353							0	0	0	-1817.513984	0.0009047237393	-124078.863430796	
1817.433984	5	4	91	0.003541745928	0.000904106637	2.057003232	1.379632363	96.5633644	5.010349701	4.009214326	90.98043597							0	0	0	-1817.433984	0.000904106637	-129748.076883158	
1817.353984	5	4	91	0.004452147491	0.0009034905786	2.058226933	1.38058383	96.56118924	5.013019327	4.011591416	90.97538926							0	0	0	-1817.353984	0.0009034905786	-129943.081399455	
1817.273984	5	4	91	0.005361103114	0.0009028753276	2.059450522	1.381535358	96.55901412	5.015688441	4.013968174	90.97034339							0	0	0	-1817.273984	0.0009028753276	-130113.284299061	
1817.193984	5	4	91	0.006268616039	0.0009022608799	2.060674	1.382486945	96.55683906	5.018357042	4.016344599	90.96529836							0	0	0	-1817.193984	0.0009022608799	-130284.382676787	
1817.113984	5	4	91	0.007174689508	0.0009016472438	2.061897365	1.383438592	96.55466404	5.021025131	4.018720694	90.96025418							0	0	0	-1817.113984	0.0009016472438	-130455.724364913	
1817.033984	5	4	91	0.008079326747	0.0009010344091	2.063120618	1.384390299	96.55248908	5.023692708	4.021096456	90.95521084							0	0	0	-1817.033984	0.0009010344091	-130626.218538202	
1816.953984	5	4	91	0.008982530969	0.0009004223738	2.064343759	1.385342066	96.55031418	5.026359773	4.023471886	90.95016834							0	0	0	-1816.953984	0.0009004223738	-130797.363744412	
1816.873984	5	4	91	0.009884305387	0.0008998111418	2.065566788	1.386293894	96.54813932	5.029026326	4.025846985	90.94512669							0	0	0	-1816.873984	0.0008998111418	-130968.386145146	
1816.793984	5	4	91	0.01078465319	0.0008992007039	2.066789704	1.387245781	96.54596451	5.031692368	4.028221751	90.94008588							0	0	0	-1816.793984	0.0008992007039	-131139.742994761	
1816.713984	5	4	91	0.01168357758	0.0008985910682	2.068012509	1.388197729	96.54378976	5.034357899	4.030596186	90.93504591							0	0	0	-1816.713984	0.0008985910682	-131311.371388395	
1816.633984	5	4	91	0.01258108173	0.000897982225	2.069235202	1.389149736	96.54161506	5.037022919	4.032970289	90.93000679							0	0	0	-1816.633984	0.000897982225	-131483.075926541	
1816.553984	5	4	91	0.01347716882	0.0008973741805	2.070457783	1.390101804	96.53944041	5.039687429	4.035344061	90.92496851							0	0	0	-1816.553984	0.0008973741805	-131654.574908652	
1816.473984	5	4	91	0.014371842	0.0008967669225	2.071680252	1.391053932	96.53726582	5.042351428	4.0377175	90.91993107							0	0	0	-1816.473984	0.0008967669225	-131826.212968149	
1816.393984	5	4	91	0.01526510443	0.0008961604603	2.072902609	1.392006119	96.53509127	5.045014917	4.040090608	90.91489447							0	0	0	-1816.393984	0.0008961604603	-131998.304778485	
1816.313984	5	4	91	0.01615695925	0.0008955547847	2.074124854	1.392958368	96.53291678	5.047677896	4.042463384	90.90985872							0	0	0	-1816.313984	0.0008955547847	-132170.348181249	
1816.233984	5	4	91	0.0170474096	0.0008949499003	2.075346987	1.393910676	96.53074234	5.050340366	4.044835829	90.90482381							0	0	0	-1816.233984	0.0008949499003	-132342.464867092	
1816.153984	5	4	91	0.0179364586	0.0008943457991	2.076569008	1.394863044	96.52856795	5.053002326	4.047207941	90.89978973							0	0	0	-1816.153984	0.0008943457991	-132514.550816552	
1816.073984	5	4	91	0.01882410937	0.0008937424847	2.077790917	1.395815473	96.52639361	5.055663777	4.049579723	90.8947565							0	0	0	-1816.073984	0.0008937424847	-132687.093850622	
1815.993984	5	4	91	0.01971036502	0.0008931399536	2.079012714	1.396767961	96.52421932	5.058324719	4.051951172	90.88972411							0	0	0	-1815.993984	0.0008931399536	-132859.391961719	
1815.913984	5	4	91	0.02059522864	0.000892538203	2.080234399	1.39772051	96.52204509	5.060985152	4.05432229	90.88469256							0	0	0	-1815.913984	0.000892538203	-133032.306079366	
1815.833984	5	4	91	0.02147870334	0.0008919372372	2.081455972	1.398673119	96.51987091	5.063645077	4.056693076	90.87966185							0	0	0	-1815.833984	0.0008919372372	-133205.034635486	
1815.753984	5	4	91	0.02236079218	0.0008913370462	2.082677433	1.399625789	96.51769678	5.066304494	4.059063531	90.87463198							0	0	0	-1815.753984	0.0008913370462	-133377.538090295	
1815.673984	5	4	91	0.02324149824	0.0008907376339	2.083898782	1.400578518	96.5155227	5.068963403	4.061433654	90.86960294							0	0	0	-1815.673984	0.0008907376339	-133550.631954982	
1815.593984	5	4	91	0.02412082459	0.0008901389977	2.08512002	1.401531308	96.51334867	5.071621804	4.063803445	90.86457475							0	0	0	-1815.593984	0.0008901389977	-133723.493663919	
1815.513984	5	4	91	0.02499877428	0.0008895411341	2.086341145	1.402484158	96.5111747	5.074279698	4.066172905	90.8595474							0	0	0	-1815.513984	0.0008895411341	-133896.850409203	
1815.433984	5	4	91	0.02587535035	0.000888944047	2.087562158	1.403437068	96.50900077	5.076937084	4.068542034	90.85452088							0	0	0	-1815.433984	0.000888944047	-134070.508515088	
1815.353984	5	4	91	0.02675055585	0.0008883477312	2.088783059	1.404390039	96.5068269	5.079593964	4.070910831	90.84949521							0	0	0	-1815.353984	0.0008883477312	-134243.525316497	
1815.273984	5	4	91	0.02762439379	0.0008877521822	2.090003849	1.405343069	96.50465308	5.082250337	4.073279296	90.84447037							0	0	0	-1815.273984	0.0008877521822	-134417.206985493	
1815.193984	5	4	91	0.02849686722	0.0008871574064	2.091224526	1.40629616	96.50247931	5.084906203	4.07564743	90.83944637							0	0	0	-1815.193984	0.0008871574064	-134590.83546108	
1815.113984	5	4	91	0.02936797912	0.000886563393	2.092445091	1.407249312	96.5003056	5.087561563	4.078015233	90.8344232							0	0	0	-1815.113984	0.000886563393	-134764.225204159	
