T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(TI@CUTI2)	w(CU@CUTI)	w(TI@CUTI)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1760.201517	15	85	0.01763992655	0.000668271966	6.187715582	93.81228442	15.1552549	84.8447451					0	0	-1760.201517	0.000668271966	-253506.159014419	
1760.121517	15	85	0.01831116541	0.0006679565253	6.190368823	93.80963118	15.16124705	84.83875295					0	0	-1760.121517	0.0006679565253	-253723.687664895	
1760.041517	15	85	0.01898163495	0.0006676413585	6.193021923	93.80697808	15.16723861	84.83276139					0	0	-1760.041517	0.0006676413585	-253941.298076747	
1759.961517	15	85	0.01965133639	0.0006673264582	6.195674884	93.80432512	15.17322957	84.82677043					0	0	-1759.961517	0.0006673264582	-254158.604801407	
1759.881517	15	85	0.02032027095	0.0006670118301	6.198327705	93.8016723	15.17921993	84.82078007					0	0	-1759.881517	0.0006670118301	-254376.924043074	
1759.801517	15	85	0.02098843982	0.0006666974701	6.200980386	93.79901961	15.1852097	84.8147903					0	0	-1759.801517	0.0006666974701	-254593.351849202	
1759.721517	15	85	0.02165584421	0.0006663833767	6.203632926	93.79636707	15.19119886	84.80880114					0	0	-1759.721517	0.0006663833767	-254811.776329789	
1759.641517	15	85	0.02232248534	0.0006660695554	6.206285327	93.79371467	15.19718743	84.80281257					0	0	-1759.641517	0.0006660695554	-255029.916740696	
1759.561517	15	85	0.0229883644	0.0006657559991	6.208937587	93.79106241	15.20317539	84.79682461					0	0	-1759.561517	0.0006657559991	-255247.094798439	
1759.481517	15	85	0.0236534826	0.0006654427116	6.211589708	93.78841029	15.20916276	84.79083724					0	0	-1759.481517	0.0006654427116	-255465.332370174	
1759.401517	15	85	0.02431784112	0.0006651296908	6.214241687	93.78575831	15.21514953	84.78485047					0	0	-1759.401517	0.0006651296908	-255683.209665789	
1759.321517	15	85	0.02498144118	0.000664816937	6.216893527	93.78310647	15.22113571	84.77886429					0	0	-1759.321517	0.000664816937	-255901.130514932	
1759.241517	15	85	0.02564428395	0.0006645044491	6.219545226	93.78045477	15.22712128	84.77287872					0	0	-1759.241517	0.0006645044491	-256119.999650048	
1759.161517	15	85	0.02630637063	0.0006641922296	6.222196785	93.77780322	15.23310626	84.76689374					0	0	-1759.161517	0.0006641922296	-256338.540634206	
1759.081517	15	85	0.02696770241	0.0006638802743	6.224848203	93.7751518	15.23909063	84.76090937					0	0	-1759.081517	0.0006638802743	-256556.719023471	
1759.001517	15	85	0.02762828047	0.0006635685856	6.227499481	93.77250052	15.24507441	84.75492559					0	0	-1759.001517	0.0006635685856	-256774.894256079	
1758.921517	15	85	0.028288106	0.0006632571602	6.230150618	93.76984938	15.25105759	84.74894241					0	0	-1758.921517	0.0006632571602	-256992.411790846	
1758.841517	15	85	0.02894718017	0.0006629459989	6.232801615	93.76719839	15.25704018	84.74295982					0	0	-1758.841517	0.0006629459989	-257212.16090315	
1758.761517	15	85	0.02960550417	0.0006626351054	6.23545247	93.76454753	15.26302216	84.73697784					0	0	-1758.761517	0.0006626351054	-257431.990472154	
1758.681517	15	85	0.03026307917	0.0006623244753	6.238103186	93.76189681	15.26900355	84.73099645					0	0	-1758.681517	0.0006623244753	-257650.165873975	
1758.601517	15	85	0.03091990635	0.0006620141081	6.24075376	93.75924624	15.27498434	84.72501566					0	0	-1758.601517	0.0006620141081	-257868.712105092	
1758.521517	15	85	0.03157598688	0.0006617040043	6.243404193	93.75659581	15.28096453	84.71903547					0	0	-1758.521517	0.0006617040043	-258087.420192356	
1758.441517	15	85	0.03223132192	0.0006613941629	6.246054486	93.75394551	15.28694412	84.71305588					0	0	-1758.441517	0.0006613941629	-258306.292136835	
1758.361517	15	85	0.03288591264	0.0006610845844	6.248704638	93.75129536	15.29292311	84.70707689					0	0	-1758.361517	0.0006610845844	-258525.660448221	
1758.281517	15	85	0.03353976021	0.0006607752686	6.251354648	93.74864535	15.29890151	84.70109849					0	0	-1758.281517	0.0006607752686	-258745.485789155	
1758.201517	15	85	0.03419286579	0.0006604662159	6.254004518	93.74599548	15.3048793	84.6951207					0	0	-1758.201517	0.0006604662159	-258965.348829182	
1758.121517	15	85	0.03484523053	0.0006601574251	6.256654246	93.74334575	15.3108565	84.6891435					0	0	-1758.121517	0.0006601574251	-259184.115565897	
1758.041517	15	85	0.03549685561	0.0006598488939	6.259303834	93.74069617	15.3168331	84.6831669					0	0	-1758.041517	0.0006598488939	-259402.876352418	
1757.961517	15	85	0.03614774216	0.0006595406237	6.26195328	93.73804672	15.3228091	84.6771909					0	0	-1757.961517	0.0006595406237	-259622.595522903	
1757.881517	15	85	0.03679789135	0.0006592326145	6.264602585	93.73539742	15.32878451	84.67121549					0	0	-1757.881517	0.0006592326145	-259843.363553848	
1757.801517	15	85	0.03744730433	0.0006589248679	6.267251749	93.73274825	15.33475931	84.66524069					0	0	-1757.801517	0.0006589248679	-260062.76904494	
1757.721517	15	85	0.03809598223	0.0006586173782	6.269900771	93.73009923	15.34073352	84.65926648					0	0	-1757.721517	0.0006586173782	-260281.747658842	
1757.641517	15	85	0.03874392622	0.0006583101492	6.272549652	93.72745035	15.34670713	84.65329287					0	0	-1757.641517	0.0006583101492	-260503.25666199	
1757.561517	15	85	0.03939113743	0.0006580031822	6.275198391	93.72480161	15.35268014	84.64731986					0	0	-1757.561517	0.0006580031822	-260722.119603004	
1757.481517	15	85	0.040037617	0.0006576964688	6.277846989	93.72215301	15.35865256	84.64134744					0	0	-1757.481517	0.0006576964688	-260941.746288819	
1757.401517	15	85	0.04068336608	0.0006573900183	6.280495446	93.71950455	15.36462437	84.63537563					0	0	-1757.401517	0.0006573900183	-261163.437939696	
1757.321517	15	85	0.04132838579	0.0006570838254	6.283143761	93.71685624	15.37059559	84.62940441					0	0	-1757.321517	0.0006570838254	-261382.905104939	
1757.241517	15	85	0.04197267728	0.0006567778893	6.285791934	93.71420807	15.37656621	84.62343379					0	0	-1757.241517	0.0006567778893	-261602.485519594	
1757.161517	15	85	0.04261624168	0.0006564722102	6.288439965	93.71156003	15.38253623	84.61746377					0	0	-1757.161517	0.0006564722102	-261823.507806041	
1757.081517	15	85	0.04325908011	0.0006561667904	6.291087855	93.70891214	15.38850565	84.61149435					0	0	-1757.081517	0.0006561667904	-262044.943536648	
1757.001517	15	85	0.04390119371	0.0006558616277	6.293735603	93.7062644	15.39447448	84.60552552					0	0	-1757.001517	0.0006558616277	-262265.293221741	
1756.921517	15	85	0.04454258359	0.0006555567209	6.296383209	93.70361679	15.40044271	84.59955729					0	0	-1756.921517	0.0006555567209	-262485.541057296	
1756.841517	15	85	0.04518325089	0.0006552520701	6.299030674	93.70096933	15.40641034	84.59358966					0	0	-1756.841517	0.0006552520701	-262706.331810469	
1756.761517	15	85	0.04582319673	0.0006549476756	6.301677996	93.698322	15.41237737	84.58762263					0	0	-1756.761517	0.0006549476756	-262926.931247935	
1756.681517	15	85	0.04646242222	0.0006546435358	6.304325176	93.69567482	15.4183438	84.5816562					0	0	-1756.681517	0.0006546435358	-263147.426933256	
1756.601517	15	85	0.04710092848	0.0006543396512	6.306972215	93.69302779	15.42430964	84.57569036					0	0	-1756.601517	0.0006543396512	-263369.942188765	
1756.521517	15	85	0.04773871662	0.0006540360251	6.309619111	93.69038089	15.43027487	84.56972513					0	0	-1756.521517	0.0006540360251	-263591.132809708	
1756.441517	15	85	0.04837578777	0.0006537326503	6.312265865	93.68773413	15.43623951	84.56376049					0	0	-1756.441517	0.0006537326503	-263810.919365253	
1756.361517	15	85	0.04901214301	0.0006534295299	6.314912477	93.68508752	15.44220355	84.55779645					0	0	-1756.361517	0.0006534295299	-264032.770337787	
1756.281517	15	85	0.04964778348	0.0006531266647	6.317558947	93.68244105	15.448167	84.551833					0	0	-1756.281517	0.0006531266647	-264254.119237035	
1756.201517	15	85	0.05028271026	0.0006528240519	6.320205274	93.67979473	15.45412984	84.54587016					0	0	-1756.201517	0.0006528240519	-264475.624728743	
1756.121517	15	85	0.05091692447	0.0006525216938	6.322851459	93.67714854	15.46009209	84.53990791					0	0	-1756.121517	0.0006525216938	-264696.840550607	
1756.041517	15	85	0.0515504272	0.0006522195866	6.325497502	93.6745025	15.46605374	84.53394626					0	0	-1756.041517	0.0006522195866	-264918.959578025	
1755.961517	15	85	0.05218321956	0.0006519177353	6.328143402	93.6718566	15.47201479	84.52798521					0	0	-1755.961517	0.0006519177353	-265141.576356411	
1755.881517	15	85	0.05281530264	0.0006516161352	6.33078916	93.66921084	15.47797525	84.52202475					0	0	-1755.881517	0.0006516161352	-265361.444531013	
1755.801517	15	85	0.05344667753	0.0006513147839	6.333434775	93.66656522	15.4839351	84.5160649					0	0	-1755.801517	0.0006513147839	-265584.418991344	
1755.721517	15	85	0.05407734534	0.00065101369	6.336080248	93.66391975	15.48989436	84.51010564					0	0	-1755.721517	0.00065101369	-265806.82686451	
1755.641517	15	85	0.05470730714	0.0006507128428	6.338725578	93.66127442	15.49585302	84.50414698					0	0	-1755.641517	0.0006507128428	-266028.338489133	
1755.561517	15	85	0.05533656404	0.0006504122501	6.341370765	93.65862923	15.50181108	84.49818892					0	0	-1755.561517	0.0006504122501	-266250.030585394	
1755.481517	15	85	0.0559651171	0.0006501119037	6.34401581	93.65598419	15.50776855	84.49223145					0	0	-1755.481517	0.0006501119037	-266472.326885188	
1755.401517	15	85	0.05659296743	0.0006498118123	6.346660712	93.65333929	15.51372541	84.48627459					0	0	-1755.401517	0.0006498118123	-266695.471575103	
1755.321517	15	85	0.05722011609	0.0006495119683	6.349305471	93.65069453	15.51968168	84.48031832					0	0	-1755.321517	0.0006495119683	-266917.262102074	
1755.241517	15	85	0.05784656418	0.0006492123754	6.351950087	93.64804991	15.52563735	84.47436265					0	0	-1755.241517	0.0006492123754	-267140.309865665	
1755.161517	15	85	0.05847231276	0.0006489130319	6.35459456	93.64540544	15.53159243	84.46840757					0	0	-1755.161517	0.0006489130319	-267362.345962875	
1755.081517	15	85	0.05909736292	0.0006486139364	6.357238891	93.64276111	15.5375469	84.4624531					0	0	-1755.081517	0.0006486139364	-267585.022500405	
1755.001517	15	85	0.05972171572	0.0006483150909	6.359883078	93.64011692	15.54350078	84.45649922					0	0	-1755.001517	0.0006483150909	-267806.675395249	
1754.921517	15	85	0.06034537224	0.0006480164903	6.362527122	93.63747288	15.54945406	84.45054594					0	0	-1754.921517	0.0006480164903	-268030.367492369	
1754.841517	15	85	0.06096833354	0.0006477181434	6.365171023	93.63482898	15.55540674	84.44459326					0	0	-1754.841517	0.0006477181434	-268255.231260391	
1754.761517	15	85	0.06159060071	0.0006474200432	6.367814781	93.63218522	15.56135883	84.43864117					0	0	-1754.761517	0.0006474200432	-268476.692648334	
1754.681517	15	85	0.06221217479	0.0006471221883	6.370458396	93.6295416	15.56731031	84.43268969					0	0	-1754.681517	0.0006471221883	-268699.200076334	
1754.601517	15	85	0.06283305685	0.0006468245816	6.373101868	93.62689813	15.5732612	84.4267388					0	0	-1754.601517	0.0006468245816	-268922.20810625	
1754.521517	15	85	0.06345324796	0.0006465272205	6.375745196	93.6242548	15.57921149	84.42078851					0	0	-1754.521517	0.0006465272205	-269145.409123692	
1754.441517	15	85	0.06407274917	0.0006462301072	6.378388381	93.62161162	15.58516119	84.41483881					0	0	-1754.441517	0.0006462301072	-269369.749870951	
1754.361517	15	85	0.06469156154	0.0006459332412	6.381031422	93.61896858	15.59111028	84.40888972					0	0	-1754.361517	0.0006459332412	-269593.00964962	
1754.281517	15	85	0.06530968612	0.0006456366198	6.38367432	93.61632568	15.59705878	84.40294122					0	0	-1754.281517	0.0006456366198	-269816.871776872	
1754.201517	15	85	0.06592712397	0.0006453402462	6.386317075	93.61368292	15.60300668	84.39699332					0	0	-1754.201517	0.0006453402462	-270039.777267464	
1754.121517	15	85	0.06654387613	0.0006450441143	6.388959686	93.61104031	15.60895399	84.39104601					0	0	-1754.121517	0.0006450441143	-270262.328927625	
1754.041517	15	85	0.06715994366	0.0006447482286	6.391602153	93.60839785	15.61490069	84.38509931					0	0	-1754.041517	0.0006447482286	-270487.622660278	
1753.961517	15	85	0.0677753276	0.0006444525898	6.394244477	93.60575552	15.6208468	84.3791532					0	0	-1753.961517	0.0006444525898	-270711.777240853	
1753.881517	15	85	0.068390029	0.0006441571939	6.396886657	93.60311334	15.62679231	84.37320769					0	0	-1753.881517	0.0006441571939	-270934.011997535	
1753.801517	15	85	0.06900404889	0.0006438620399	6.399528694	93.60047131	15.63273722	84.36726278					0	0	-1753.801517	0.0006438620399	-271158.961000129	
1753.721517	15	85	0.06961738833	0.0006435671339	6.402170586	93.59782941	15.63868154	84.36131846					0	0	-1753.721517	0.0006435671339	-271383.859569551	
1753.641517	15	85	0.07023004834	0.0006432724689	6.404812335	93.59518766	15.64462525	84.35537475					0	0	-1753.641517	0.0006432724689	-271606.92539758	
1753.561517	15	85	0.07084202996	0.0006429780471	6.40745394	93.59254606	15.65056837	84.34943163					0	0	-1753.561517	0.0006429780471	-271831.511353196	
1753.481517	15	85	0.07145333423	0.0006426838688	6.410095401	93.5899046	15.65651089	84.34348911					0	0	-1753.481517	0.0006426838688	-272055.634531922	
1753.401517	15	85	0.07206396219	0.0006423899319	6.412736718	93.58726328	15.66245282	84.33754718					0	0	-1753.401517	0.0006423899319	-272280.502098838	
1753.321517	15	85	0.07267391485	0.0006420962393	6.415377891	93.58462211	15.66839415	84.33160585					0	0	-1753.321517	0.0006420962393	-272504.761005722	
1753.241517	15	85	0.07328319325	0.000641802786	6.41801892	93.58198108	15.67433488	84.32566512					0	0	-1753.241517	0.000641802786	-272728.745372164	
1753.161517	15	85	0.07389179841	0.0006415095756	6.420659805	93.5793402	15.68027501	84.31972499					0	0	-1753.161517	0.0006415095756	-272954.818473861	
1753.081517	15	85	0.07449973137	0.0006412166082	6.423300546	93.57669945	15.68621454	84.31378546					0	0	-1753.081517	0.0006412166082	-273179.21090136	
1753.001517	15	85	0.07510699313	0.0006409238793	6.425941142	93.57405886	15.69215348	84.30784652					0	0	-1753.001517	0.0006409238793	-273402.996775853	
1752.921517	15	85	0.07571358473	0.0006406313913	6.428581594	93.57141841	15.69809182	84.30190818					0	0	-1752.921517	0.0006406313913	-273628.73956744	
1752.841517	15	85	0.07631950717	0.0006403391452	6.431221902	93.5687781	15.70402956	84.29597044					0	0	-1752.841517	0.0006403391452	-273854.008807075	
1752.761517	15	85	0.07692476149	0.0006400471382	6.433862066	93.56613793	15.7099667	84.2900333					0	0	-1752.761517	0.0006400471382	-274077.443349401	
1752.681517	15	85	0.07752934867	0.0006397553684	6.436502085	93.56349791	15.71590325	84.28409675					0	0	-1752.681517	0.0006397553684	-274303.930642245	
1752.601517	15	85	0.07813326976	0.0006394638434	6.43914196	93.56085804	15.7218392	84.2781608					0	0	-1752.601517	0.0006394638434	-274530.450466781	
1752.521517	15	85	0.07873652575	0.0006391725549	6.44178169	93.55821831	15.72777455	84.27222545					0	0	-1752.521517	0.0006391725549	-274754.569305733	
1752.441517	15	85	0.07933911765	0.0006388815053	6.444421276	93.55557872	15.7337093	84.2662907					0	0	-1752.441517	0.0006388815053	-274979.855374897	
1752.361517	15	85	0.07994104646	0.0006385906939	6.447060717	93.55293928	15.73964346	84.26035654					0	0	-1752.361517	0.0006385906939	-275205.085558212	
1752.281517	15	85	0.0805423132	0.0006383001205	6.449700014	93.55029999	15.74557702	84.25442298					0	0	-1752.281517	0.0006383001205	-275431.017759147	
1752.201517	15	85	0.08114291887	0.000638009786	6.452339166	93.54766083	15.75150998	84.24849002					0	0	-1752.201517	0.000638009786	-275656.939266877	
1752.121517	15	85	0.08174286446	0.0006377196887	6.454978173	93.54502183	15.75744235	84.24255765					0	0	-1752.121517	0.0006377196887	-275882.376697351	
1752.041517	15	85	0.08234215097	0.0006374298285	6.457617035	93.54238296	15.76337411	84.23662589					0	0	-1752.041517	0.0006374298285	-276108.565124492	
1751.961517	15	85	0.0829407794	0.0006371402063	6.460255753	93.53974425	15.76930528	84.23069472					0	0	-1751.961517	0.0006371402063	-276334.358482806	
1751.881517	15	85	0.08353875076	0.0006368508196	6.462894326	93.53710567	15.77523586	84.22476414					0	0	-1751.881517	0.0006368508196	-276560.477464252	
1751.801517	15	85	0.08413606602	0.0006365616708	6.465532754	93.53446725	15.78116583	84.21883417					0	0	-1751.801517	0.0006365616708	-276787.298766571	
1751.721517	15	85	0.08473272618	0.0006362727582	6.468171037	93.53182896	15.78709521	84.21290479					0	0	-1751.721517	0.0006362727582	-277012.861783961	
1751.641517	15	85	0.08532873223	0.0006359840801	6.470809175	93.52919083	15.79302399	84.20697601					0	0	-1751.641517	0.0006359840801	-277237.688722503	
1751.561517	15	85	0.08592408515	0.0006356956359	6.473447168	93.52655283	15.79895217	84.20104783					0	0	-1751.561517	0.0006356956359	-277465.3398153	
1751.481517	15	85	0.08651878594	0.0006354074313	6.476085015	93.52391498	15.80487976	84.19512024					0	0	-1751.481517	0.0006354074313	-277692.583677082	
1751.401517	15	85	0.08711283558	0.000635119459	6.478722718	93.52127728	15.81080674	84.18919326					0	0	-1751.401517	0.000635119459	-277918.277447772	
1751.321517	15	85	0.08770623504	0.0006348317223	6.481360276	93.51863972	15.81673313	84.18326687					0	0	-1751.321517	0.0006348317223	-278145.108093388	
1751.241517	15	85	0.0882989853	0.0006345442195	6.483997688	93.51600231	15.82265893	84.17734107					0	0	-1751.241517	0.0006345442195	-278371.875396837	
1751.161517	15	85	0.08889108735	0.0006342569514	6.486634955	93.51336504	15.82858412	84.17141588					0	0	-1751.161517	0.0006342569514	-278598.962905708	
1751.081517	15	85	0.08948254217	0.0006339699171	6.489272077	93.51072792	15.83450872	84.16549128					0	0	-1751.081517	0.0006339699171	-278823.989230185	
1751.001517	15	85	0.09007335071	0.0006336831125	6.491909053	93.50809095	15.84043272	84.15956728					0	0	-1751.001517	0.0006336831125	-279052.115731472	
1750.921517	15	85	0.09066351396	0.0006333965473	6.494545884	93.50545412	15.84635613	84.15364387					0	0	-1750.921517	0.0006333965473	-279280.942146026	
1750.841517	15	85	0.09125303289	0.0006331102125	6.49718257	93.50281743	15.85227894	84.14772106					0	0	-1750.841517	0.0006331102125	-279506.099178589	
1750.761517	15	85	0.09184190846	0.0006328241088	6.49981911	93.50018089	15.85820114	84.14179886					0	0	-1750.761517	0.0006328241088	-279733.528895449	
1750.681517	15	85	0.09243014164	0.0006325382394	6.502455504	93.4975445	15.86412276	84.13587724					0	0	-1750.681517	0.0006325382394	-279961.422054954	
1750.601517	15	85	0.0930177334	0.0006322526013	6.505091753	93.49490825	15.87004377	84.12995623					0	0	-1750.601517	0.0006322526013	-280187.873232618	
1750.521517	15	85	0.0936046847	0.0006319671938	6.507727857	93.49227214	15.87596419	84.12403581					0	0	-1750.521517	0.0006319671938	-280415.085958087	
1750.441517	15	85	0.09419099649	0.0006316820184	6.510363814	93.48963619	15.88188401	84.11811599					0	0	-1750.441517	0.0006316820184	-280643.79911962	
1750.361517	15	85	0.09477666975	0.0006313970759	6.512999626	93.48700037	15.88780323	84.11219677					0	0	-1750.361517	0.0006313970759	-280871.995441499	
1750.281517	15	85	0.09536170542	0.0006311123637	6.515635292	93.48436471	15.89372186	84.10627814					0	0	-1750.281517	0.0006311123637	-281098.836036014	
1750.201517	15	85	0.09594610446	0.0006308278809	6.518270813	93.48172919	15.89963989	84.10036011					0	0	-1750.201517	0.0006308278809	-281325.797044893	
1750.121517	15	85	0.09652986783	0.0006305436279	6.520906187	93.47909381	15.90555732	84.09444268					0	0	-1750.121517	0.0006305436279	-281554.265601545	
1750.041517	15	85	0.09711299648	0.0006302596066	6.523541416	93.47645858	15.91147416	84.08852584					0	0	-1750.041517	0.0006302596066	-281783.450428571	
1749.961517	15	85	0.09769549135	0.0006299758158	6.526176498	93.4738235	15.91739039	84.08260961					0	0	-1749.961517	0.0006299758158	-282010.023410417	
1749.881517	15	85	0.0982773534	0.0006296922507	6.528811435	93.47118857	15.92330603	84.07669397					0	0	-1749.881517	0.0006296922507	-282238.165555956	
1749.801517	15	85	0.09885858357	0.0006294089185	6.531446226	93.46855377	15.92922108	84.07077892					0	0	-1749.801517	0.0006294089185	-282467.564558551	
1749.721517	15	85	0.0994391828	0.0006291258138	6.53408087	93.46591913	15.93513552	84.06486448					0	0	-1749.721517	0.0006291258138	-282694.944117954	
1749.641517	15	85	0.100019152	0.0006288429372	6.536715369	93.46328463	15.94104937	84.05895063					0	0	-1749.641517	0.0006288429372	-282923.440713569	
1749.561517	15	85	0.1005984922	0.0006285602896	6.539349721	93.46065028	15.94696262	84.05303738					0	0	-1749.561517	0.0006285602896	-283151.90400724	
1749.481517	15	85	0.1011772043	0.0006282778693	6.541983927	93.45801607	15.95287528	84.04712472					0	0	-1749.481517	0.0006282778693	-283381.091231464	
1749.401517	15	85	0.1017552892	0.0006279956787	6.544617987	93.45538201	15.95878734	84.04121266					0	0	-1749.401517	0.0006279956787	-283608.833194587	
1749.321517	15	85	0.1023327479	0.0006277137118	6.5472519	93.4527481	15.9646988	84.0353012					0	0	-1749.321517	0.0006277137118	-283837.001653404	
1749.241517	15	85	0.1029095813	0.0006274319747	6.549885667	93.45011433	15.97060966	84.02939034					0	0	-1749.241517	0.0006274319747	-284067.901828173	
1749.161517	15	85	0.1034857903	0.000627150466	6.552519288	93.44748071	15.97651993	84.02348007					0	0	-1749.161517	0.000627150466	-284295.840879807	
1749.081517	15	85	0.1040613758	0.0006268691805	6.555152762	93.44484724	15.98242959	84.01757041					0	0	-1749.081517	0.0006268691805	-284524.458543954	
1749.001517	15	85	0.1046363389	0.000626588124	6.55778609	93.44221391	15.98833867	84.01166133					0	0	-1749.001517	0.000626588124	-284754.094600268	
1748.921517	15	85	0.1052106803	0.000626307292	6.560419272	93.43958073	15.99424714	84.00575286					0	0	-1748.921517	0.000626307292	-284982.583743143	
1748.841517	15	85	0.1057844011	0.000626026686	6.563052306	93.43694769	16.00015502	83.99984498					0	0	-1748.841517	0.000626026686	-285211.28465018	
1748.761517	15	85	0.1063575021	0.0006257463042	6.565685195	93.43431481	16.0060623	83.9939377					0	0	-1748.761517	0.0006257463042	-285441.324963264	
1748.681517	15	85	0.1069299844	0.0006254661503	6.568317936	93.43168206	16.01196899	83.98803101					0	0	-1748.681517	0.0006254661503	-285671.78165717	
1748.601517	15	85	0.1075018487	0.0006251862207	6.570950531	93.42904947	16.01787507	83.98212493					0	0	-1748.601517	0.0006251862207	-285900.672264262	
1748.521517	15	85	0.1080730961	0.0006249065152	6.573582979	93.42641702	16.02378056	83.97621944					0	0	-1748.521517	0.0006249065152	-286129.67402936	
1748.441517	15	85	0.1086437274	0.0006246270335	6.57621528	93.42378472	16.02968545	83.97031455					0	0	-1748.441517	0.0006246270335	-286359.351434254	
