T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1774.324043	6	94	0.7629812222	0.02334927463	5.717195666	94.28280433	14.08806553	85.91193447	0	0	-1774.324043	0.7629812222	451.516008361154	-1774.324043	0.02334927463	-6757.85741166795	
1771.764043	6	94	0.7685421845	0.02297594861	5.802797148	94.19720285	14.28290346	85.71709654	0	0	-1771.764043	0.7685421845	469.774507903077	-1771.764043	0.02297594861	-6961.09368659237	
1769.204043	6	94	0.7738885121	0.02261344004	5.888263718	94.11173628	14.47712665	85.52287335	0	0	-1769.204043	0.7738885121	488.484468922957	-1769.204043	0.02261344004	-7167.09468862574	
1766.644043	6	94	0.7790314656	0.02226127342	5.973593445	94.02640656	14.67073557	85.32926443	0	0	-1766.644043	0.7790314656	507.650368220029	-1766.644043	0.02226127342	-7375.85033506469	
1764.084043	6	94	0.7839815613	0.02191900091	6.058784457	93.94121554	14.86373068	85.13626932	0	0	-1764.084043	0.7839815613	527.276661083714	-1764.084043	0.02191900091	-7587.3511221559	
1761.524043	6	94	0.7887486303	0.02158620036	6.143834942	93.85616506	15.05611239	84.94388761	0	0	-1761.524043	0.7887486303	547.367807585694	-1761.524043	0.02158620036	-7801.58784372089	
1758.964043	6	94	0.7933418719	0.02126247349	6.228743146	93.77125685	15.24788108	84.75211892	0	0	-1758.964043	0.7933418719	567.928266748392	-1758.964043	0.02126247349	-8018.55178218929	
1756.404043	6	94	0.7977699025	0.02094744425	6.313507374	93.68649263	15.43903713	84.56096287	0	0	-1756.404043	0.7977699025	588.962454822111	-1756.404043	0.02094744425	-8238.23420191613	
1753.844043	6	94	0.8020408004	0.02064075725	6.398125988	93.60187401	15.62958089	84.37041911	0	0	-1753.844043	0.8020408004	610.474811896732	-1753.844043	0.02064075725	-8460.62709609712	
1751.284043	6	94	0.8061621454	0.02034207643	6.482597406	93.51740259	15.81951268	84.18048732	0	0	-1751.284043	0.8061621454	632.46975326514	-1751.284043	0.02034207643	-8685.72303665931	
1748.724043	6	94	0.8101410567	0.02005108372	6.566920103	93.4330799	16.00883282	83.99116718	0	0	-1748.724043	0.8101410567	654.951673921044	-1748.724043	0.02005108372	-8913.51456128935	
1746.164043	6	94	0.8139842259	0.01976747787	6.651092612	93.34890739	16.1975416	83.8024584	0	0	-1746.164043	0.8139842259	677.924984455886	-1746.164043	0.01976747787	-9143.99473321901	
1743.604043	6	94	0.8176979482	0.01949097335	6.735113518	93.26488648	16.38563932	83.61436068	0	0	-1743.604043	0.8176979482	701.394066373211	-1743.604043	0.01949097335	-9377.15729056905	
1741.044043	6	94	0.8212881506	0.01922129936	6.818981464	93.18101854	16.57312624	83.42687376	0	0	-1741.044043	0.8212881506	725.363308902115	-1741.044043	0.01922129936	-9612.99647074834	
1738.484043	6	94	0.8247604177	0.01895819888	6.902695143	93.09730486	16.76000264	83.23999736	0	0	-1738.484043	0.8247604177	749.837082576365	-1738.484043	0.01895819888	-9851.50657066491	
1735.924043	6	94	0.8281200157	0.0187014278	6.986253306	93.01374669	16.94626875	83.05373125	0	0	-1735.924043	0.8281200157	774.819734063509	-1735.924043	0.0187014278	-10092.6827946984	
1733.364043	6	94	0.8313719142	0.01845075415	7.069654755	92.93034525	17.13192483	82.86807517	0	0	-1733.364043	0.8313719142	800.315619856413	-1733.364043	0.01845075415	-10336.5208157732	
1730.804043	6	94	0.8345208062	0.01820595733	7.152898344	92.84710166	17.31697112	82.68302888	0	0	-1730.804043	0.8345208062	826.329078475816	-1730.804043	0.01820595733	-10583.01639516	
1728.244043	6	94	0.8375711268	0.01796682743	7.235982981	92.76401702	17.50140786	82.49859214	0	0	-1728.244043	0.8375711268	852.864442168962	-1728.244043	0.01796682743	-10832.1661068781	
1725.684043	6	94	0.8405270701	0.0177331646	7.318907623	92.68109238	17.68523529	82.31476471	0	0	-1725.684043	0.8405270701	879.926052855776	-1725.684043	0.0177331646	-11083.9673207797	
1723.124043	6	94	0.843392605	0.01750477846	7.40167128	92.59832872	17.86845363	82.13154637	0	0	-1723.124043	0.843392605	907.518183659647	-1723.124043	0.01750477846	-11338.4178552563	
1720.564043	6	94	0.8461714901	0.01728148754	7.48427301	92.51572699	18.05106313	81.94893687	0	0	-1720.564043	0.8461714901	935.645170816539	-1720.564043	0.01728148754	-11595.5151787631	
1718.004043	6	94	0.8488672864	0.01706311874	7.566711921	92.43328808	18.23306401	81.76693599	0	0	-1718.004043	0.8488672864	964.311297590851	-1718.004043	0.01706311874	-11855.2584612414	
1715.444043	6	94	0.8514833707	0.01684950692	7.648987172	92.35101283	18.41445651	81.58554349	0	0	-1715.444043	0.8514833707	993.520835351588	-1715.444043	0.01684950692	-12117.6474973136	
1712.884043	6	94	0.8540229463	0.01664049439	7.731097968	92.26890203	18.59524088	81.40475912	0	0	-1712.884043	0.8540229463	1023.27805145843	-1712.884043	0.01664049439	-12382.6814414956	
1710.324043	6	94	0.8564890544	0.01643593051	7.813043563	92.18695644	18.77541736	81.22458264	0	0	-1710.324043	0.8564890544	1053.5872025948	-1710.324043	0.01643593051	-12650.3606907171	
1707.764043	6	94	0.8588845834	0.01623567131	7.894823258	92.10517674	18.9549862	81.0450138	0	0	-1707.764043	0.8588845834	1084.45255232648	-1707.764043	0.01623567131	-12920.6869766236	
1705.204043	6	94	0.8612122786	0.01603957914	7.9764364	92.0235636	19.13394766	80.86605234	0	0	-1705.204043	0.8612122786	1115.87834128091	-1705.204043	0.01603957914	-13193.6617889337	
1702.644043	6	94	0.8634747504	0.01584752229	8.057882382	91.94211762	19.312302	80.687698	0	0	-1702.644043	0.8634747504	1147.86877164121	-1702.644043	0.01584752229	-13469.2868953596	
1700.084043	6	94	0.8656744827	0.0156593747	8.139160644	91.86083936	19.4900495	80.5099505	0	0	-1700.084043	0.8656744827	1180.42803863849	-1700.084043	0.0156593747	-13747.5655389406	
1697.524043	6	94	0.8678138399	0.01547501566	8.22027067	91.77972933	19.66719045	80.33280955	0	0	-1697.524043	0.8678138399	1213.56037857597	-1697.524043	0.01547501566	-14028.5015780719	
1694.964043	6	94	0.869895074	0.01529432953	8.301211987	91.69878801	19.84372514	80.15627486	0	0	-1694.964043	0.869895074	1247.26995266822	-1694.964043	0.01529432953	-14312.0979822479	
1692.404043	6	94	0.8719203311	0.01511720544	8.381984166	91.61801583	20.01965387	79.98034613	0	0	-1692.404043	0.8719203311	1281.56095876994	-1692.404043	0.01511720544	-14598.3603976274	
1689.844043	6	94	0.8738916572	0.01494353713	8.462586822	91.53741318	20.19497698	79.80502302	0	0	-1689.844043	0.8738916572	1316.43755369236	-1689.844043	0.01494353713	-14887.2939612046	
1687.284043	6	94	0.8758110041	0.01477322261	8.543019612	91.45698039	20.36969478	79.63030522	0	0	-1687.284043	0.8758110041	1351.90387612247	-1687.284043	0.01477322261	-15178.903809713	
1684.724043	6	94	0.8776802344	0.01460616403	8.623282234	91.37671777	20.54380763	79.45619237	0	0	-1684.724043	0.8776802344	1387.96402008104	-1684.724043	0.01460616403	-15473.1977978319	
1682.164043	6	94	0.8795011267	0.01444226744	8.703374428	91.29662557	20.71731589	79.28268411	0	0	-1682.164043	0.8795011267	1424.62210934439	-1682.164043	0.01444226744	-15770.1825956282	
1679.604043	6	94	0.8812753798	0.01428144259	8.783295975	91.21670403	20.89021994	79.10978006	0	0	-1679.604043	0.8812753798	1461.88227649153	-1679.604043	0.01428144259	-16069.8656545353	
1677.044043	6	94	0.8830046173	0.01412360276	8.863046695	91.13695331	21.06252017	78.93747983	0	0	-1677.044043	0.8830046173	1499.74857843695	-1677.044043	0.01412360276	-16372.2556235832	
1674.484043	6	94	0.8846903915	0.01396866459	8.942626448	91.05737355	21.23421699	78.76578301	0	0	-1674.484043	0.8846903915	1538.22509345386	-1674.484043	0.01396866459	-16677.360802564	
1671.924043	6	94	0.8863341872	0.0138165479	9.022035132	90.97796487	21.40531082	78.59468918	0	0	-1671.924043	0.8863341872	1577.31589527475	-1671.924043	0.0138165479	-16985.1926074093	
1669.364043	6	94	0.8879374252	0.0136671756	9.101272685	90.89872731	21.57580213	78.42419787	0	0	-1669.364043	0.8879374252	1617.02502466408	-1669.364043	0.0136671756	-17295.7609911087	
1666.804043	6	94	0.8895014657	0.01352047345	9.180339081	90.81966092	21.74569136	78.25430864	0	0	-1666.804043	0.8895014657	1657.35636719222	-1666.804043	0.01352047345	-17609.0755792082	
1664.244043	6	94	0.8910276116	0.01337637	9.259234332	90.74076567	21.914979	78.085021	0	0	-1664.244043	0.8910276116	1698.3141025342	-1664.244043	0.01337637	-17925.1482654464	
1661.684043	6	94	0.8925171107	0.01323479642	9.337958487	90.66204151	22.08366557	77.91633443	0	0	-1661.684043	0.8925171107	1739.90213516764	-1661.684043	0.01323479642	-18243.9924290913	
1659.124043	6	94	0.8939711596	0.01309568643	9.416511628	90.58348837	22.25175157	77.74824843	0	0	-1659.124043	0.8939711596	1782.12430918524	-1659.124043	0.01309568643	-18565.6202974527	
1656.564043	6	94	0.8953909053	0.01295897611	9.494893877	90.50510612	22.41923756	77.58076244	0	0	-1656.564043	0.8953909053	1824.98473217155	-1656.564043	0.01295897611	-18890.0444815941	
1654.004043	6	94	0.8967774481	0.01282460386	9.573105386	90.42689461	22.5861241	77.4138759	0	0	-1654.004043	0.8967774481	1868.48723139577	-1654.004043	0.01282460386	-19217.2800587322	
1651.444043	6	94	0.8981318439	0.01269251026	9.651146346	90.34885365	22.75241178	77.24758822	0	0	-1651.444043	0.8981318439	1912.6357978557	-1651.444043	0.01269251026	-19547.3415000411	
1648.884043	6	94	0.8994551061	0.01256263799	9.729016977	90.27098302	22.9181012	77.0818988	0	0	-1648.884043	0.8994551061	1957.43417758113	-1648.884043	0.01256263799	-19880.2445072365	
1646.324043	6	94	0.9007482082	0.01243493173	9.806717536	90.19328246	23.08319301	76.91680699	0	0	-1646.324043	0.9007482082	2002.88625371933	-1646.324043	0.01243493173	-20216.0046159632	
1643.764043	6	94	0.902012085	0.01230933807	9.88424831	90.11575169	23.24768784	76.75231216	0	0	-1643.764043	0.902012085	2048.99596844727	-1643.764043	0.01230933807	-20554.6379414366	
1641.204043	6	94	0.903247635	0.01218580543	9.96160962	90.03839038	23.41158638	76.58841362	0	0	-1641.204043	0.903247635	2095.7669865523	-1641.204043	0.01218580543	-20896.1612574393	
1638.644043	6	94	0.9044557219	0.01206428398	10.03880182	89.96119818	23.57488932	76.42511068	0	0	-1638.644043	0.9044557219	2143.20313458231	-1638.644043	0.01206428398	-21240.5940155827	
1636.084043	6	94	0.9056371762	0.01194472559	10.11582528	89.88417472	23.73759739	76.26240261	0	0	-1636.084043	0.9056371762	2191.30818456323	-1636.084043	0.01194472559	-21587.9540474978	
1633.524043	6	94	0.9067927968	0.01182708371	10.19268043	89.80731957	23.89971134	76.10028866	0	0	-1633.524043	0.9067927968	2240.08598403454	-1633.524043	0.01182708371	-21938.2578923392	
1630.964043	6	94	0.9079233523	0.01171131333	10.2693677	89.7306323	24.06123193	75.93876807	0	0	-1630.964043	0.9079233523	2289.54007155159	-1630.964043	0.01171131333	-22291.5273377433	
1628.404043	6	94	0.9090295828	0.01159737094	10.34588757	89.65411243	24.22215995	75.77784005	0	0	-1628.404043	0.9090295828	2339.67416538673	-1628.404043	0.01159737094	-22647.7833490871	
1625.844043	6	94	0.9101122006	0.01148521443	10.42224054	89.57775946	24.38249623	75.61750377	0	0	-1625.844043	0.9101122006	2390.49194652475	-1625.844043	0.01148521443	-23007.044510193	
1623.284043	6	94	0.911171892	0.01137480304	10.49842713	89.50157287	24.5422416	75.4577584	0	0	-1623.284043	0.911171892	2441.99701054625	-1623.284043	0.01137480304	-23369.3321864708	
1620.724043	6	94	0.912209318	0.01126609732	10.5744479	89.4255521	24.70139693	75.29860307	0	0	-1620.724043	0.912209318	2494.19309334284	-1620.724043	0.01126609732	-23734.6690933137	
1618.164043	6	94	0.9132251157	0.01115905907	10.65030345	89.34969655	24.85996311	75.14003689	0	0	-1618.164043	0.9132251157	2547.08363750467	-1618.164043	0.01115905907	-24103.0778014946	
1615.604043	6	94	0.9142198993	0.01105365129	10.72599437	89.27400563	25.01794106	74.98205894	0	0	-1615.604043	0.9142198993	2600.67222936445	-1615.604043	0.01105365129	-24474.5799710308	
1613.044043	6	94	0.915194261	0.01094983812	10.8015213	89.1984787	25.17533171	74.82466829	0	0	-1613.044043	0.915194261	2654.9623391925	-1613.044043	0.01094983812	-24849.1981238845	
1610.484043	6	94	0.9161487721	0.01084758481	10.87688492	89.12311508	25.33213603	74.66786397	0	0	-1610.484043	0.9161487721	2709.95733388672	-1610.484043	0.01084758481	-25226.9600556023	
1607.924043	6	94	0.9170839838	0.0107468577	10.9520859	89.0479141	25.488355	74.511645	0	0	-1607.924043	0.9170839838	2765.66090872685	-1607.924043	0.0107468577	-25607.8870831913	
1605.364043	6	94	0.9180004279	0.0106476241	11.02712496	88.97287504	25.64398964	74.35601036	0	0	-1605.364043	0.9180004279	2822.07636735248	-1605.364043	0.0106476241	-25992.0040892961	
1602.804043	6	94	0.918898618	0.01054985235	11.10200283	88.89799717	25.79904098	74.20095902	0	0	-1602.804043	0.918898618	2879.20714883221	-1602.804043	0.01054985235	-26379.338041481	
1600.244043	6	94	0.9197790498	0.0104535117	11.17672029	88.82327971	25.95351008	74.04648992	0	0	-1600.244043	0.9197790498	2937.05661028863	-1600.244043	0.0104535117	-26769.9134690848	
1597.684043	6	94	0.9206422023	0.01035857233	11.25127811	88.74872189	26.10739803	73.89260197	0	0	-1597.684043	0.9206422023	2995.62783128729	-1597.684043	0.01035857233	-27163.7592324741	
1595.124043	6	94	0.9214885382	0.01026500529	11.32567709	88.67432291	26.26070594	73.73929406	0	0	-1595.124043	0.9214885382	3054.92445894361	-1595.124043	0.01026500529	-27560.9001682778	
1592.564043	6	94	0.9223185045	0.01017278246	11.39991808	88.60008192	26.41343494	73.58656506	0	0	-1592.564043	0.9223185045	3114.94955608493	-1592.564043	0.01017278246	-27961.3636185969	
1590.004043	6	94	0.9231325335	0.01008187654	11.47400191	88.52599809	26.5655862	73.4344138	0	0	-1590.004043	0.9231325335	3175.70644866043	-1590.004043	0.01008187654	-28365.1788611222	
1587.444043	6	94	0.9239310429	0.009992261009	11.54792947	88.45207053	26.71716088	73.28283912	0	0	-1587.444043	0.9239310429	3237.19809923594	-1587.444043	0.009992261009	-28772.3735104398	
1584.884043	6	94	0.924714437	0.009903910093	11.62170165	88.37829835	26.8681602	73.1318398	0	0	-1584.884043	0.924714437	3299.42776637641	-1584.884043	0.009903910093	-29182.9759305672	
1582.324043	6	94	0.9254831065	0.009816798743	11.69531936	88.30468064	27.01858538	72.98141462	0	0	-1582.324043	0.9254831065	3362.39871962418	-1582.324043	0.009816798743	-29597.0159961744	
1579.764043	6	94	0.9262374297	0.00973090261	11.76878354	88.23121646	27.16843768	72.83156232	0	0	-1579.764043	0.9262374297	3426.1139013313	-1579.764043	0.00973090261	-30014.5232368876	
1577.204043	6	94	0.9269777725	0.009646198014	11.84209515	88.15790485	27.31771838	72.68228162	0	0	-1577.204043	0.9269777725	3490.57628148929	-1577.204043	0.009646198014	-30435.5276791424	
1574.644043	6	94	0.9277044893	0.009562661926	11.91525515	88.08474485	27.46642876	72.53357124	0	0	-1574.644043	0.9277044893	3555.78867314212	-1574.644043	0.009562661926	-30860.0597084101	
1572.084043	6	94	0.9284179231	0.009480271939	11.98826454	88.01173546	27.61457015	72.38542985	0	0	-1572.084043	0.9284179231	3621.75451275068	-1572.084043	0.009480271939	-31288.1497913078	
1569.524043	6	94	0.929118406	0.00939900625	12.06112433	87.93887567	27.7621439	72.2378561	0	0	-1569.524043	0.929118406	3688.476581462	-1569.524043	0.00939900625	-31719.8297491495	
1566.964043	6	94	0.9298062598	0.00931884364	12.13383556	87.86616444	27.90915138	72.09084862	0	0	-1566.964043	0.9298062598	3755.95765560165	-1566.964043	0.00931884364	-32155.1310925147	
1564.404043	6	94	0.9304817962	0.009239763449	12.20639926	87.79360074	28.05559396	71.94440604	0	0	-1564.404043	0.9304817962	3824.20032918934	-1564.404043	0.009239763449	-32594.085678597	
1561.844043	6	94	0.9311453174	0.009161745561	12.2788165	87.7211835	28.20147306	71.79852694	0	0	-1561.844043	0.9311453174	3893.20789435478	-1561.844043	0.009161745561	-33036.7250164584	
1559.284043	6	94	0.931797116	0.009084770378	12.35108837	87.64891163	28.34679011	71.65320989	0	0	-1559.284043	0.931797116	3962.98263632916	-1559.284043	0.009084770378	-33483.0824255955	
1556.724043	6	94	0.9324374761	0.009008818816	12.42321595	87.57678405	28.49154656	71.50845344	0	0	-1556.724043	0.9324374761	4033.52747191346	-1556.724043	0.009008818816	-33933.1910142751	
1554.164043	6	94	0.9330666727	0.008933872272	12.49520038	87.50479962	28.63574389	71.36425611	0	0	-1554.164043	0.9330666727	4104.8455830756	-1554.164043	0.008933872272	-34387.0831484175	
1551.604043	6	94	0.9336849728	0.008859912618	12.56704276	87.43295724	28.77938359	71.22061641	0	0	-1551.604043	0.9336849728	4176.93866637598	-1551.604043	0.008859912618	-34844.7927996493	
1549.044043	6	94	0.9342926354	0.008786922181	12.63874425	87.36125575	28.92246717	71.07753283	0	0	-1549.044043	0.9342926354	4249.80995576392	-1549.044043	0.008786922181	-35306.3535836936	
1546.484043	6	94	0.9348899116	0.008714883729	12.71030601	87.28969399	29.06499617	70.93500383	0	0	-1546.484043	0.9348899116	4323.4618029504	-1546.484043	0.008714883729	-35771.7987855318	
1543.924043	6	94	0.9354770453	0.008643780453	12.78172921	87.21827079	29.20697214	70.79302786	0	0	-1543.924043	0.9354770453	4397.89636978803	-1543.924043	0.008643780453	-36241.1633906883	
1541.364043	6	94	0.9360542731	0.008573595962	12.85301503	87.14698497	29.34839665	70.65160335	0	0	-1541.364043	0.9360542731	4473.11691833236	-1541.364043	0.008573595962	-36714.4813628703	
1538.804043	6	94	0.9366218246	0.008504314256	12.92416469	87.07583531	29.48927131	70.51072869	0	0	-1538.804043	0.9366218246	4549.12552753221	-1538.804043	0.008504314256	-37191.7868657125	
1536.244043	6	94	0.9371799229	0.008435919726	12.99517938	87.00482062	29.6295977	70.3704023	0	0	-1536.244043	0.9371799229	4625.92372228108	-1536.244043	0.008435919726	-37673.1158525213	
