T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1659.787738	14	5	81	0	0	6.096437961	2.048726028	91.85483601	14	5	81										-0.0003792122131	-0.0001416010431	0.0005208132563	-1659.787738	0	103.483844813274	
1659.777738	14	5	81	4.922431896E-05	4.802984542E-05	6.096619823	2.048810253	91.85456992	14.00037909	5.000141544	80.99947937										0	0	0	-1659.777738	4.802984542E-05	312.923908013964	
1659.757738	14	5	81	0.0001475372163	9.594597309E-05	6.096983555	2.048978717	91.85403773	14.00113737	5.000424688	80.99843795										0	0	0	-1659.757738	9.594597309E-05	417.266446117681	
1659.717738	14	5	81	0.000344118899	0.0001918676018	6.097710994	2.049315658	91.85297335	14.00265387	5.000990945	80.99635519										0	0	0	-1659.717738	0.0001918676018	416.969486847189	
1659.637738	14	5	81	0.0007372338783	0.0003837627911	6.099165737	2.049989604	91.85084466	14.00568766	5.002123701	80.99218864										0	0	0	-1659.637738	0.0003837627911	-332469.41867094	
1659.557738	14	5	81	0.001129950176	0.0003835218646	6.100620552	2.050663646	91.8487158	14.00872059	5.003256085	80.98802333										0	0	0	-1659.557738	0.0003835218646	-556526.070064972	
1659.477738	14	5	81	0.001522391493	0.0003834021208	6.102075192	2.051337756	91.84658705	14.01175317	5.00438829	80.98385854										0	0	0	-1659.477738	0.0003834021208	-668407.326744392	
1659.397738	14	5	81	0.001914558126	0.0003832824895	6.103529654	2.052011934	91.84445841	14.01478542	5.005520318	80.97969426										0	0	0	-1659.397738	0.0003832824895	-668924.96939015	
1659.317738	14	5	81	0.002306450351	0.000383162931	6.104983941	2.052686181	91.84232988	14.01781732	5.006652167	80.97553051										0	0	0	-1659.317738	0.000383162931	-669324.837586536	
1659.237738	14	5	81	0.002698068441	0.0003830434426	6.106438051	2.053360496	91.84020145	14.02084889	5.007783839	80.97136727										0	0	0	-1659.237738	0.0003830434426	-669718.185599031	
1659.157738	14	5	81	0.003089412668	0.0003829240245	6.107891984	2.05403488	91.83807314	14.02388011	5.008915334	80.96720456										0	0	0	-1659.157738	0.0003829240245	-670117.333750132	
1659.077738	14	5	81	0.003480483305	0.0003828046784	6.109345741	2.054709332	91.83594493	14.02691099	5.01004665	80.96304236										0	0	0	-1659.077738	0.0003828046784	-670517.509231172	
1658.997738	14	5	81	0.003871280625	0.0003826854028	6.110799322	2.055383852	91.83381683	14.02994153	5.011177789	80.95888068										0	0	0	-1658.997738	0.0003826854028	-670911.131451013	
1658.917738	14	5	81	0.004261804899	0.0003825661967	6.112252726	2.056058441	91.83168883	14.03297173	5.01230875	80.95471952										0	0	0	-1658.917738	0.0003825661967	-671305.786685434	
1658.837738	14	5	81	0.004652056398	0.0003824470613	6.113705954	2.056733099	91.82956095	14.03600158	5.013439533	80.95055888										0	0	0	-1658.837738	0.0003824470613	-671705.980370934	
1658.757738	14	5	81	0.005042035394	0.0003823279972	6.115159005	2.057407825	91.82743317	14.0390311	5.014570139	80.94639876										0	0	0	-1658.757738	0.0003823279972	-672107.495443885	
1658.677738	14	5	81	0.005431742159	0.0003822090041	6.116611879	2.05808262	91.8253055	14.04206028	5.015700567	80.94223915										0	0	0	-1658.677738	0.0003822090041	-672498.173137784	
1658.597738	14	5	81	0.00582117696	0.0003820900783	6.118064577	2.058757483	91.82317794	14.04508912	5.016830817	80.93808007										0	0	0	-1658.597738	0.0003820900783	-672898.679754228	
1658.517738	14	5	81	0.006210340071	0.0003819712268	6.119517098	2.059432416	91.82105049	14.04811761	5.017960889	80.9339215										0	0	0	-1658.517738	0.0003819712268	-673299.332800464	
1658.437738	14	5	81	0.006599231759	0.0003818524425	6.120969443	2.060107416	91.81892314	14.05114577	5.019090784	80.92976345										0	0	0	-1658.437738	0.0003818524425	-673694.262829987	
1658.357738	14	5	81	0.006987852296	0.0003817337303	6.122421611	2.060782486	91.8167959	14.05417359	5.020220501	80.92560591										0	0	0	-1658.357738	0.0003817337303	-674095.025985351	
1658.277738	14	5	81	0.007376201949	0.0003816150872	6.123873602	2.061457624	91.81466877	14.05720106	5.02135004	80.9214489										0	0	0	-1658.277738	0.0003816150872	-674493.724379141	
1658.197738	14	5	81	0.007764280989	0.0003814965153	6.125325417	2.062132832	91.81254175	14.0602282	5.022479401	80.9172924										0	0	0	-1658.197738	0.0003814965153	-674890.885504349	
1658.117738	14	5	81	0.008152089681	0.0003813780118	6.126777055	2.062808108	91.81041484	14.063255	5.023608585	80.91313642										0	0	0	-1658.117738	0.0003813780118	-675285.965283918	
1658.037738	14	5	81	0.008539628295	0.0003812595786	6.128228516	2.063483453	91.80828803	14.06628146	5.024737591	80.90898095										0	0	0	-1658.037738	0.0003812595786	-675689.494258911	
1657.957738	14	5	81	0.0089268971	0.0003811412166	6.1296798	2.064158866	91.80616133	14.06930758	5.025866419	80.904826										0	0	0	-1657.957738	0.0003811412166	-676090.63940077	
1657.877738	14	5	81	0.009313896363	0.0003810229239	6.131130908	2.064834349	91.80403474	14.07233336	5.02699507	80.90067157										0	0	0	-1657.877738	0.0003810229239	-676486.546769769	
1657.797738	14	5	81	0.009700626349	0.0003809047004	6.132581839	2.065509901	91.80190826	14.0753588	5.028123543	80.89651766										0	0	0	-1657.797738	0.0003809047004	-676886.359115297	
1657.717738	14	5	81	0.01008708733	0.0003807865474	6.134032593	2.066185522	91.79978189	14.0783839	5.029251839	80.89236426										0	0	0	-1657.717738	0.0003807865474	-677285.487388898	
1657.637738	14	5	81	0.01047327956	0.0003806684632	6.13548317	2.066861211	91.79765562	14.08140866	5.030379956	80.88821138										0	0	0	-1657.637738	0.0003806684632	-677683.661259302	
