T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1602.605967	12	1	87	0.6672270274	0.0003208931451	9.669670838	0.8421847963	89.48814437	22.35584522	1.934908828	75.70924595							0	0	0	-1602.605967	0.0003208931451	-892561.879077502	
1602.525967	12	1	87	0.667337502	0.0003208035365	9.671606064	0.842429492	89.48596444	22.35991567	1.935259412	75.70482491							0	0	0	-1602.525967	0.0003208035365	-892985.811742634	
1602.445967	12	1	87	0.6674479099	0.0003207139709	9.673541103	0.8426742151	89.48378468	22.36398568	1.935609931	75.70040439							0	0	0	-1602.445967	0.0003207139709	-893416.630240166	
1602.365967	12	1	87	0.6675582509	0.0003206244487	9.675475956	0.8429189656	89.48160508	22.36805523	1.935960387	75.69598439							0	0	0	-1602.365967	0.0003206244487	-893841.363097921	
1602.285967	12	1	87	0.6676685252	0.0003205349682	9.677410621	0.8431637434	89.47942564	22.37212433	1.936310779	75.69156489							0	0	0	-1602.285967	0.0003205349682	-894264.514934911	
1602.205967	12	1	87	0.6677787328	0.0003204455307	9.679345101	0.8434085485	89.47724635	22.37619297	1.936661106	75.68714592							0	0	0	-1602.205967	0.0003204455307	-894692.061416477	
1602.125967	12	1	87	0.6678888738	0.0003203561357	9.681279393	0.843653381	89.47506723	22.38026117	1.93701137	75.68272746							0	0	0	-1602.125967	0.0003203561357	-895119.520443518	
1602.045967	12	1	87	0.6679989482	0.0003202667836	9.683213499	0.843898241	89.47288826	22.38432892	1.93736157	75.67830951							0	0	0	-1602.045967	0.0003202667836	-895549.391223359	
1601.965967	12	1	87	0.6681089561	0.0003201774744	9.685147419	0.8441431283	89.47070945	22.38839621	1.937711706	75.67389208							0	0	0	-1601.965967	0.0003201774744	-895974.150773282	
1601.885967	12	1	87	0.6682188975	0.000320088207	9.687081151	0.844388043	89.46853081	22.39246305	1.938061778	75.66947517							0	0	0	-1601.885967	0.000320088207	-896401.837393531	
1601.805967	12	1	87	0.6683287725	0.000319998983	9.689014698	0.8446329851	89.46635232	22.39652944	1.938411786	75.66505877							0	0	0	-1601.805967	0.000319998983	-896829.413996613	
1601.725967	12	1	87	0.6684385812	0.0003199098007	9.690948057	0.8448779546	89.46417399	22.40059538	1.93876173	75.66064289							0	0	0	-1601.725967	0.0003199098007	-897252.378511599	
1601.645967	12	1	87	0.6685483236	0.0003198206608	9.69288123	0.8451229515	89.46199582	22.40466087	1.93911161	75.65622752							0	0	0	-1601.645967	0.0003198206608	-897684.305636096	
1601.565967	12	1	87	0.6686579998	0.0003197315643	9.694814217	0.8453679759	89.45981781	22.40872591	1.939461426	75.65181266							0	0	0	-1601.565967	0.0003197315643	-898114.620662087	
1601.485967	12	1	87	0.6687676097	0.0003196425098	9.696747016	0.8456130278	89.45763996	22.4127905	1.939811178	75.64739832							0	0	0	-1601.485967	0.0003196425098	-898538.795742198	
1601.405967	12	1	87	0.6688771536	0.0003195534974	9.69867963	0.8458581071	89.45546226	22.41685463	1.940160867	75.6429845							0	0	0	-1601.405967	0.0003195534974	-898966.909697948	
1601.325967	12	1	87	0.6689866314	0.0003194645277	9.700612056	0.8461032138	89.45328473	22.42091832	1.940510491	75.63857119							0	0	0	-1601.325967	0.0003194645277	-899396.438121132	
1601.245967	12	1	87	0.6690960431	0.0003193756003	9.702544297	0.8463483481	89.45110736	22.42498156	1.940860051	75.63415839							0	0	0	-1601.245967	0.0003193756003	-899821.31574865	
1601.165967	12	1	87	0.6692053889	0.0003192867146	9.70447635	0.8465935098	89.44893014	22.42904434	1.941209547	75.62974611							0	0	0	-1601.165967	0.0003192867146	-900252.684974674	
1601.085967	12	1	87	0.6693146688	0.0003191978724	9.706408217	0.846838699	89.44675308	22.43310668	1.94155898	75.62533434							0	0	0	-1601.085967	0.0003191978724	-900680.390572537	
1601.005967	12	1	87	0.6694238829	0.0003191090711	9.708339898	0.8470839157	89.44457619	22.43716856	1.941908348	75.62092309							0	0	0	-1601.005967	0.0003191090711	-901109.543837927	
1600.925967	12	1	87	0.6695330312	0.0003190203135	9.710271392	0.8473291599	89.44239945	22.44122999	1.942257652	75.61651235							0	0	0	-1600.925967	0.0003190203135	-901539.587604856	
1600.845967	12	1	87	0.6696421137	0.0003189315969	9.712202699	0.8475744316	89.44022287	22.44529098	1.942606893	75.61210213							0	0	0	-1600.845967	0.0003189315969	-901960.907062388	
1600.765967	12	1	87	0.6697511306	0.0003188429222	9.71413382	0.8478197309	89.43804645	22.44935151	1.942956069	75.60769242							0	0	0	-1600.765967	0.0003188429222	-902395.347595405	
1600.685967	12	1	87	0.6698600818	0.000318754291	9.716064754	0.8480650577	89.43587019	22.45341159	1.943305181	75.60328322							0	0	0	-1600.685967	0.000318754291	-902826.621729054	
1600.605967	12	1	87	0.6699689674	0.000318665701	9.717995502	0.8483104121	89.43369409	22.45747123	1.94365423	75.59887454							0	0	0	-1600.605967	0.000318665701	-903253.226564512	
1600.525967	12	1	87	0.6700777876	0.0003185771535	9.719926063	0.848555794	89.43151814	22.46153041	1.944003214	75.59446637							0	0	0	-1600.525967	0.0003185771535	-903683.287485167	
1600.445967	12	1	87	0.6701865423	0.0003184886478	9.721856438	0.8488012034	89.42934236	22.46558914	1.944352135	75.59005872							0	0	0	-1600.445967	0.0003184886478	-904110.18532462	
1600.365967	12	1	87	0.6702952315	0.0003184001839	9.723786627	0.8490466405	89.42716673	22.46964743	1.944700991	75.58565158							0	0	0	-1600.365967	0.0003184001839	-904540.045961015	
1600.285967	12	1	87	0.6704038555	0.0003183117623	9.725716628	0.8492921051	89.42499127	22.47370526	1.945049783	75.58124495							0	0	0	-1600.285967	0.0003183117623	-904970.310679782	
1600.205967	12	1	87	0.6705124141	0.0003182233825	9.727646444	0.8495375974	89.42281596	22.47776265	1.945398512	75.57683884							0	0	0	-1600.205967	0.0003182233825	-905403.041153538	
1600.125967	12	1	87	0.6706209075	0.0003181350454	9.729576072	0.8497831172	89.42064081	22.48181958	1.945747176	75.57243324							0	0	0	-1600.125967	0.0003181350454	-905831.557002383	
1600.045967	12	1	87	0.6707293357	0.0003180467492	9.731505515	0.8500286646	89.41846582	22.48587607	1.946095777	75.56802816							0	0	0	-1600.045967	0.0003180467492	-906261.009972126	
1599.965967	12	1	87	0.6708376988	0.0003179584958	9.73343477	0.8502742397	89.41629099	22.4899321	1.946444313	75.56362358							0	0	0	-1599.965967	0.0003179584958	-906686.737633849	
1599.885967	12	1	87	0.6709459968	0.0003178702825	9.73536384	0.8505198424	89.41411632	22.49398769	1.946792786	75.55921952							0	0	0	-1599.885967	0.0003178702825	-907118.554274149	
1599.805967	12	1	87	0.6710542297	0.0003177821131	9.737292723	0.8507654727	89.4119418	22.49804283	1.947141194	75.55481598							0	0	0	-1599.805967	0.0003177821131	-907554.867202728	
1599.725967	12	1	87	0.6711623978	0.0003176939846	9.739221419	0.8510111307	89.40976745	22.50209752	1.947489539	75.55041294							0	0	0	-1599.725967	0.0003176939846	-907981.314270493	
1599.645967	12	1	87	0.6712705009	0.000317605898	9.741149929	0.8512568164	89.40759325	22.50615176	1.947837819	75.54601042							0	0	0	-1599.645967	0.000317605898	-908412.282510443	
1599.565967	12	1	87	0.6713785391	0.0003175178531	9.743078252	0.8515025297	89.40541922	22.51020555	1.948186036	75.54160842							0	0	0	-1599.565967	0.0003175178531	-908844.178757879	
1599.485967	12	1	87	0.6714865125	0.0003174298502	9.745006389	0.8517482707	89.40324534	22.51425889	1.948534188	75.53720692							0	0	0	-1599.485967	0.0003174298502	-909271.827940975	
1599.405967	12	1	87	0.6715944212	0.0003173418881	9.74693434	0.8519940393	89.40107162	22.51831178	1.948882277	75.53280594							0	0	0	-1599.405967	0.0003173418881	-909701.444601772	
1599.325967	12	1	87	0.6717022652	0.0003172539683	9.748862104	0.8522398357	89.39889806	22.52236422	1.949230301	75.52840548							0	0	0	-1599.325967	0.0003172539683	-910138.189405883	
1599.245967	12	1	87	0.6718100446	0.0003171660906	9.750789681	0.8524856598	89.39672466	22.52641622	1.949578262	75.52400552							0	0	0	-1599.245967	0.0003171660906	-910568.093910132	
1599.165967	12	1	87	0.6719177593	0.0003170782538	9.752717073	0.8527315116	89.39455142	22.53046776	1.949926158	75.51960608							0	0	0	-1599.165967	0.0003170782538	-910995.820538131	
1599.085967	12	1	87	0.6720254096	0.0003169904586	9.754644277	0.8529773911	89.39237833	22.53451886	1.950273991	75.51520715							0	0	0	-1599.085967	0.0003169904586	-911426.540721566	
1599.005967	12	1	87	0.6721329953	0.0003169027048	9.756571296	0.8532232983	89.39020541	22.53856951	1.950621759	75.51080873							0	0	0	-1599.005967	0.0003169027048	-911863.392341053	
1598.925967	12	1	87	0.6722405166	0.0003168149937	9.758498128	0.8534692333	89.38803264	22.54261971	1.950969463	75.50641082							0	0	0	-1598.925967	0.0003168149937	-912296.484630812	
1598.845967	12	1	87	0.6723479736	0.0003167273232	9.760424773	0.8537151961	89.38586003	22.54666947	1.951317104	75.50201343							0	0	0	-1598.845967	0.0003167273232	-912722.712940693	
1598.765967	12	1	87	0.6724553662	0.000316639694	9.762351232	0.8539611866	89.38368758	22.55071877	1.95166468	75.49761655							0	0	0	-1598.765967	0.000316639694	-913155.070976633	
1598.685967	12	1	87	0.6725626946	0.0003165521065	9.764277505	0.8542072049	89.38151529	22.55476763	1.952012193	75.49322018							0	0	0	-1598.685967	0.0003165521065	-913588.87916026	
1598.605967	12	1	87	0.6726699588	0.0003164645605	9.766203591	0.8544532509	89.37934316	22.55881603	1.952359641	75.48882433							0	0	0	-1598.605967	0.0003164645605	-914014.739582589	
1598.525967	12	1	87	0.6727771588	0.0003163770546	9.768129491	0.8546993248	89.37717118	22.56286399	1.952707025	75.48442898							0	0	0	-1598.525967	0.0003163770546	-914453.566308985	
1598.445967	12	1	87	0.6728842947	0.0003162895926	9.770055204	0.8549454264	89.37499937	22.56691151	1.953054346	75.48003415							0	0	0	-1598.445967	0.0003162895926	-914890.681956042	
1598.365967	12	1	87	0.6729913665	0.0003162021703	9.771980732	0.8551915558	89.37282771	22.57095857	1.953401602	75.47563983							0	0	0	-1598.365967	0.0003162021703	-915315.678248296	
1598.285967	12	1	87	0.6730983744	0.0003161147895	9.773906072	0.8554377131	89.37065621	22.57500519	1.953748794	75.47124602							0	0	0	-1598.285967	0.0003161147895	-915747.347251696	
1598.205967	12	1	87	0.6732053183	0.0003160274496	9.775831227	0.8556838982	89.36848488	22.57905135	1.954095922	75.46685272							0	0	0	-1598.205967	0.0003160274496	-916181.530014793	
1598.125967	12	1	87	0.6733121984	0.0003159401516	9.777756194	0.8559301111	89.36631369	22.58309707	1.954442987	75.46245994							0	0	0	-1598.125967	0.0003159401516	-916618.217176965	
1598.045967	12	1	87	0.6734190146	0.0003158528949	9.779680976	0.8561763519	89.36414267	22.58714235	1.954789987	75.45806767							0	0	0	-1598.045967	0.0003158528949	-917047.435175988	
1597.965967	12	1	87	0.673525767	0.0003157656786	9.781605571	0.8564226205	89.36197181	22.59118717	1.955136923	75.4536759							0	0	0	-1597.965967	0.0003157656786	-917482.330308905	
1597.885967	12	1	87	0.6736324557	0.0003156785046	9.78352998	0.856668917	89.3598011	22.59523155	1.955483795	75.44928465							0	0	0	-1597.885967	0.0003156785046	-917918.146238571	
1597.805967	12	1	87	0.6737390807	0.0003155913711	9.785454203	0.8569152414	89.35763056	22.59927548	1.955830603	75.44489391							0	0	0	-1597.805967	0.0003155913711	-918342.787201065	
1597.725967	12	1	87	0.6738456421	0.0003155042777	9.787378239	0.8571615937	89.35546017	22.60331897	1.956177347	75.44050369							0	0	0	-1597.725967	0.0003155042777	-918779.443227247	
1597.645967	12	1	87	0.6739521399	0.000315417227	9.789302088	0.8574079738	89.35328994	22.607362	1.956524027	75.43611397							0	0	0	-1597.645967	0.000315417227	-919220.188727908	
1597.565967	12	1	87	0.6740585742	0.0003153302171	9.791225752	0.8576543819	89.35111987	22.61140459	1.956870643	75.43172477							0	0	0	-1597.565967	0.0003153302171	-919650.794332365	
1597.485967	12	1	87	0.674164945	0.0003152432479	9.793149229	0.8579008178	89.34894995	22.61544673	1.957217195	75.42733607							0	0	0	-1597.485967	0.0003152432479	-920079.156620606	
1597.405967	12	1	87	0.6742712524	0.000315156319	9.79507252	0.8581472817	89.3467802	22.61948843	1.957563683	75.42294789							0	0	0	-1597.405967	0.000315156319	-920515.343396334	
1597.325967	12	1	87	0.6743774965	0.0003150694322	9.796995624	0.8583937735	89.3446106	22.62352968	1.957910107	75.41856022							0	0	0	-1597.325967	0.0003150694322	-920951.925844388	
1597.245967	12	1	87	0.6744836773	0.0003149825857	9.798918542	0.8586402933	89.34244116	22.62757048	1.958256467	75.41417305							0	0	0	-1597.245967	0.0003149825857	-921385.754090555	
1597.165967	12	1	87	0.6745897948	0.0003148957807	9.800841274	0.858886841	89.34027188	22.63161083	1.958602763	75.4097864							0	0	0	-1597.165967	0.0003148957807	-921818.91606886	
1597.085967	12	1	87	0.6746958491	0.0003148090158	9.80276382	0.8591334166	89.33810276	22.63565074	1.958948995	75.40540026							0	0	0	-1597.085967	0.0003148090158	-922252.499509121	
1597.005967	12	1	87	0.6748018403	0.0003147222924	9.804686179	0.8593800202	89.3359338	22.6396902	1.959295162	75.40101464							0	0	0	-1597.005967	0.0003147222924	-922689.139960411	
1596.925967	12	1	87	0.6749077683	0.0003146356096	9.806608352	0.8596266518	89.333765	22.64372922	1.959641266	75.39662952							0	0	0	-1596.925967	0.0003146356096	-923119.805935329	
1596.845967	12	1	87	0.6750136334	0.0003145489671	9.808530338	0.8598733114	89.33159635	22.64776779	1.959987306	75.39224491							0	0	0	-1596.845967	0.0003145489671	-923557.280337153	
1596.765967	12	1	87	0.6751194354	0.0003144623664	9.810452139	0.860119999	89.32942786	22.65180591	1.960333281	75.38786081							0	0	0	-1596.765967	0.0003144623664	-923994.62031074	
1596.685967	12	1	87	0.6752251745	0.0003143758059	9.812373753	0.8603667146	89.32725953	22.65584358	1.960679193	75.38347722							0	0	0	-1596.685967	0.0003143758059	-924428.648527979	
1596.605967	12	1	87	0.6753308507	0.0003142892865	9.81429518	0.8606134582	89.32509136	22.65988081	1.96102504	75.37909415							0	0	0	-1596.605967	0.0003142892865	-924862.540544715	
1596.525967	12	1	87	0.6754364641	0.0003142028072	9.816216422	0.8608602299	89.32292335	22.6639176	1.961370824	75.37471158							0	0	0	-1596.525967	0.0003142028072	-925295.778873679	
1596.445967	12	1	87	0.6755420147	0.0003141163688	9.818137477	0.8611070295	89.32075549	22.66795393	1.961716543	75.37032952							0	0	0	-1596.445967	0.0003141163688	-925733.168044513	
1596.365967	12	1	87	0.6756475026	0.0003140299712	9.820058346	0.8613538572	89.3185878	22.67198982	1.962062198	75.36594798							0	0	0	-1596.365967	0.0003140299712	-926167.752197642	
1596.285967	12	1	87	0.6757529278	0.0003139436139	9.821979029	0.861600713	89.31642026	22.67602527	1.962407789	75.36156694							0	0	0	-1596.285967	0.0003139436139	-926604.89813468	
1596.205967	12	1	87	0.6758582904	0.0003138572978	9.823899525	0.8618475968	89.31425288	22.68006027	1.962753317	75.35718642							0	0	0	-1596.205967	0.0003138572978	-927041.910172593	
1596.125967	12	1	87	0.6759635904	0.0003137710219	9.825819835	0.8620945087	89.31208566	22.68409482	1.96309878	75.3528064							0	0	0	-1596.125967	0.0003137710219	-927477.192175547	
1596.045967	12	1	87	0.6760688278	0.0003136847868	9.827739959	0.8623414487	89.30991859	22.68812893	1.963444179	75.34842689							0	0	0	-1596.045967	0.0003136847868	-927906.952132746	
1595.965967	12	1	87	0.6761740029	0.0003135985908	9.829659897	0.8625884168	89.30775169	22.69216259	1.963789514	75.34404789							0	0	0	-1595.965967	0.0003135985908	-928348.449899729	
1595.885967	12	1	87	0.6762791155	0.0003135124377	9.831579648	0.8628354129	89.30558494	22.69619581	1.964134785	75.33966941							0	0	0	-1595.885967	0.0003135124377	-928789.249713667	
1595.805967	12	1	87	0.6763841657	0.0003134263235	9.833499213	0.8630824372	89.30341835	22.70022858	1.964479992	75.33529143							0	0	0	-1595.805967	0.0003134263235	-929217.544921578	
1595.725967	12	1	87	0.6764891536	0.0003133402498	9.835418592	0.8633294896	89.30125192	22.70426091	1.964825135	75.33091396							0	0	0	-1595.725967	0.0003133402498	-929657.03254615	
1595.645967	12	1	87	0.6765940793	0.000313254217	9.837337785	0.8635765702	89.29908564	22.70829279	1.965170213	75.326537							0	0	0	-1595.645967	0.000313254217	-930096.390816064	
1595.565967	12	1	87	0.6766989427	0.0003131682246	9.839256792	0.8638236788	89.29691953	22.71232422	1.965515228	75.32216055							0	0	0	-1595.565967	0.0003131682246	-930526.961036831	
1595.485967	12	1	87	0.676803744	0.0003130822714	9.841175612	0.8640708157	89.29475357	22.71635521	1.965860179	75.31778461							0	0	0	-1595.485967	0.0003130822714	-930966.075134037	
1595.405967	12	1	87	0.6769084832	0.0003129963601	9.843094246	0.8643179806	89.29258777	22.72038576	1.966205065	75.31340918							0	0	0	-1595.405967	0.0003129963601	-931408.28971486	
1595.325967	12	1	87	0.6770131603	0.0003129104885	9.845012694	0.8645651738	89.29042213	22.72441586	1.966549888	75.30903426							0	0	0	-1595.325967	0.0003129104885	-931841.169165437	
1595.245967	12	1	87	0.6771177754	0.000312824657	9.846930956	0.8648123951	89.28825665	22.72844551	1.966894646	75.30465984							0	0	0	-1595.245967	0.000312824657	-932275.534563881	
1595.165967	12	1	87	0.6772223286	0.0003127388654	9.848849031	0.8650596446	89.28609132	22.73247472	1.96723934	75.30028594							0	0	0	-1595.165967	0.0003127388654	-932712.484045267	
1595.085967	12	1	87	0.6773268199	0.0003126531143	9.850766921	0.8653069223	89.28392616	22.73650348	1.967583971	75.29591254							0	0	0	-1595.085967	0.0003126531143	-933157.463689486	
1595.005967	12	1	87	0.6774312493	0.0003125674045	9.852684624	0.8655542282	89.28176115	22.74053181	1.967928537	75.29153966							0	0	0	-1595.005967	0.0003125674045	-933595.226157494	
1594.925967	12	1	87	0.6775356169	0.0003124817338	9.854602141	0.8658015624	89.2795963	22.74455968	1.968273039	75.28716728							0	0	0	-1594.925967	0.0003124817338	-934025.235456618	
1594.845967	12	1	87	0.6776399228	0.0003123961029	9.856519471	0.8660489247	89.2774316	22.74858711	1.968617477	75.28279541							0	0	0	-1594.845967	0.0003123961029	-934463.281750669	
1594.765967	12	1	87	0.6777441669	0.0003123105125	9.858436616	0.8662963153	89.27526707	22.7526141	1.968961851	75.27842405							0	0	0	-1594.765967	0.0003123105125	-934906.653077098	
1594.685967	12	1	87	0.6778483495	0.0003122249628	9.860353575	0.8665437341	89.27310269	22.75664064	1.969306161	75.2740532							0	0	0	-1594.685967	0.0003122249628	-935340.591839392	
1594.605967	12	1	87	0.6779524704	0.0003121394518	9.862270347	0.8667911812	89.27093847	22.76066674	1.969650406	75.26968285							0	0	0	-1594.605967	0.0003121394518	-935779.336542227	
1594.525967	12	1	87	0.6780565298	0.0003120539823	9.864186933	0.8670386566	89.26877441	22.76469239	1.969994588	75.26531302							0	0	0	-1594.525967	0.0003120539823	-936222.302498951	
1594.445967	12	1	87	0.6781605277	0.0003119685522	9.866103333	0.8672861602	89.26661051	22.7687176	1.970338706	75.26094369							0	0	0	-1594.445967	0.0003119685522	-936658.025809086	
1594.365967	12	1	87	0.6782644641	0.0003118831622	9.868019547	0.8675336921	89.26444676	22.77274237	1.970682759	75.25657487							0	0	0	-1594.365967	0.0003118831622	-937094.697079427	
1594.285967	12	1	87	0.6783683392	0.0003117978117	9.869935575	0.8677812523	89.26228317	22.77676669	1.971026749	75.25220656							0	0	0	-1594.285967	0.0003117978117	-937531.781838556	
1594.205967	12	1	87	0.6784721529	0.0003117125013	9.871851416	0.8680288408	89.26011974	22.78079057	1.971370674	75.24783876							0	0	0	-1594.205967	0.0003117125013	-937974.772225395	
1594.125967	12	1	87	0.6785759053	0.0003116272314	9.873767072	0.8682764576	89.25795647	22.784814	1.971714535	75.24347147							0	0	0	-1594.125967	0.0003116272314	-938411.015603861	
1594.045967	12	1	87	0.6786795965	0.0003115420003	9.875682541	0.8685241027	89.25579336	22.78883699	1.972058332	75.23910468							0	0	0	-1594.045967	0.0003115420003	-938852.093805546	
1593.965967	12	1	87	0.6787832265	0.0003114568105	9.877597825	0.8687717762	89.2536304	22.79285953	1.972402065	75.2347384							0	0	0	-1593.965967	0.0003114568105	-939293.560924208	
1593.885967	12	1	87	0.6788867954	0.0003113716595	9.879512922	0.869019478	89.2514676	22.79688164	1.972745734	75.23037263							0	0	0	-1593.885967	0.0003113716595	-939728.839806675	
1593.805967	12	1	87	0.6789903032	0.0003112865486	9.881427833	0.8692672081	89.24930496	22.80090329	1.973089339	75.22600737							0	0	0	-1593.805967	0.0003112865486	-940162.850156233	
1593.725967	12	1	87	0.6790937499	0.0003112014762	9.883342558	0.8695149666	89.24714248	22.80492451	1.97343288	75.22164261							0	0	0	-1593.725967	0.0003112014762	-940608.901304134	
1593.645967	12	1	87	0.6791971357	0.000311116446	9.885257097	0.8697627535	89.24498015	22.80894528	1.973776357	75.21727836							0	0	0	-1593.645967	0.000311116446	-941053.675070321	
1593.565967	12	1	87	0.6793004605	0.000311031454	9.887171449	0.8700105688	89.24281798	22.81296561	1.974119769	75.21291462							0	0	0	-1593.565967	0.000311031454	-941485.048117519	
1593.485967	12	1	87	0.6794037244	0.0003109465017	9.889085616	0.8702584124	89.24065597	22.81698549	1.974463118	75.20855139							0	0	0	-1593.485967	0.0003109465017	-941929.012124814	
1593.405967	12	1	87	0.6795069275	0.0003108615898	9.890999597	0.8705062845	89.23849412	22.82100493	1.974806402	75.20418866							0	0	0	-1593.405967	0.0003108615898	-942367.276651079	
1593.325967	12	1	87	0.6796100698	0.0003107767165	9.892913391	0.8707541849	89.23633242	22.82502393	1.975149623	75.19982645							0	0	0	-1593.325967	0.0003107767165	-942805.411732592	
1593.245967	12	1	87	0.6797131513	0.0003106918835	9.894827	0.8710021138	89.23417089	22.82904249	1.975492779	75.19546473							0	0	0	-1593.245967	0.0003106918835	-943249.502674102	
1593.165967	12	1	87	0.6798161722	0.0003106070901	9.896740422	0.8712500711	89.23200951	22.8330606	1.975835871	75.19110353							0	0	0	-1593.165967	0.0003106070901	-943689.56255045	
1593.085967	12	1	87	0.6799191325	0.0003105223362	9.898653659	0.8714980568	89.22984828	22.83707827	1.976178899	75.18674283							0	0	0	-1593.085967	0.0003105223362	-944131.149536567	
1593.005967	12	1	87	0.6800220321	0.0003104376221	9.900566709	0.871746071	89.22768722	22.8410955	1.976521863	75.18238264							0	0	0	-1593.005967	0.0003104376221	-944565.332857293	
1592.925967	12	1	87	0.6801248712	0.0003103529461	9.902479573	0.8719941136	89.22552631	22.84511228	1.976864762	75.17802296							0	0	0	-1592.925967	0.0003103529461	-945008.313359655	
1592.845967	12	1	87	0.6802276498	0.0003102683114	9.904392251	0.8722421847	89.22336556	22.84912862	1.977207598	75.17366378							0	0	0	-1592.845967	0.0003102683114	-945457.827088098	
1592.765967	12	1	87	0.680330368	0.0003101837159	9.906304744	0.8724902843	89.22120497	22.85314452	1.97755037	75.16930511							0	0	0	-1592.765967	0.0003101837159	-945893.237928769	
1592.685967	12	1	87	0.6804330258	0.0003100991591	9.90821705	0.8727384124	89.21904454	22.85715997	1.977893077	75.16494695							0	0	0	-1592.685967	0.0003100991591	-946330.175612896	
1592.605967	12	1	87	0.6805356233	0.0003100146417	9.91012917	0.8729865689	89.21688426	22.86117499	1.97823572	75.16058929							0	0	0	-1592.605967	0.0003100146417	-946772.556680172	
1592.525967	12	1	87	0.6806381605	0.0003099301639	9.912041104	0.873234754	89.21472414	22.86518956	1.9785783	75.15623214							0	0	0	-1592.525967	0.0003099301639	-947214.226881295	
1592.445967	12	1	87	0.6807406374	0.0003098457253	9.913952852	0.8734829676	89.21256418	22.86920369	1.978920815	75.1518755							0	0	0	-1592.445967	0.0003098457253	-947657.998981893	
1592.365967	12	1	87	0.6808430542	0.0003097613266	9.915864414	0.8737312097	89.21040438	22.87321737	1.979263266	75.14751936							0	0	0	-1592.365967	0.0003097613266	-948102.17972283	
1592.285967	12	1	87	0.6809454108	0.0003096769671	9.91777579	0.8739794803	89.20824473	22.87723062	1.979605653	75.14316373							0	0	0	-1592.285967	0.0003096769671	-948541.155823062	
1592.205967	12	1	87	0.6810477073	0.0003095926465	9.91968698	0.8742277795	89.20608524	22.88124342	1.979947975	75.13880861							0	0	0	-1592.205967	0.0003095926465	-948981.668494073	
1592.125967	12	1	87	0.6811499437	0.0003095083653	9.921597984	0.8744761072	89.20392591	22.88525578	1.980290234	75.13445399							0	0	0	-1592.125967	0.0003095083653	-949420.893596066	
1592.045967	12	1	87	0.6812521202	0.0003094241227	9.923508802	0.8747244635	89.20176673	22.8892677	1.980632428	75.13009987							0	0	0	-1592.045967	0.0003094241227	-949866.742608818	
1591.965967	12	1	87	0.6813542368	0.0003093399206	9.925419435	0.8749728484	89.19960772	22.89327917	1.980974559	75.12574627							0	0	0	-1591.965967	0.0003093399206	-950312.990419638	
1591.885967	12	1	87	0.6814562934	0.0003092557571	9.927329881	0.8752212619	89.19744886	22.89729021	1.981316625	75.12139317							0	0	0	-1591.885967	0.0003092557571	-950748.933587853	
1591.805967	12	1	87	0.6815582902	0.0003091716322	9.929240141	0.8754697039	89.19529016	22.9013008	1.981658627	75.11704057							0	0	0	-1591.805967	0.0003091716322	-951193.766981365	
1591.725967	12	1	87	0.6816602272	0.0003090875474	9.931150215	0.8757181746	89.19313161	22.90531095	1.982000565	75.11268848							0	0	0	-1591.725967	0.0003090875474	-951637.867881768	
1591.645967	12	1	87	0.6817621045	0.000309003501	9.933060103	0.8759666738	89.19097322	22.90932066	1.982342439	75.1083369							0	0	0	-1591.645967	0.000309003501	-952076.163906797	
1591.565967	12	1	87	0.681863922	0.0003089194936	9.934969805	0.8762152017	89.18881499	22.91332993	1.982684249	75.10398582							0	0	0	-1591.565967	0.0003089194936	-952521.668583548	
1591.485967	12	1	87	0.6819656799	0.0003088355258	9.936879322	0.8764637582	89.18665692	22.91733875	1.983025994	75.09963525							0	0	0	-1591.485967	0.0003088355258	-952966.447779484	
1591.405967	12	1	87	0.6820673782	0.0003087515968	9.938788652	0.8767123434	89.184499	22.92134714	1.983367676	75.09528518							0	0	0	-1591.405967	0.0003087515968	-953407.670483755	
1591.325967	12	1	87	0.682169017	0.0003086677067	9.940697797	0.8769609572	89.18234125	22.92535508	1.983709293	75.09093562							0	0	0	-1591.325967	0.0003086677067	-953851.008410135	
1591.245967	12	1	87	0.6822705963	0.0003085838557	9.942606755	0.8772095996	89.18018365	22.92936259	1.984050847	75.08658657							0	0	0	-1591.245967	0.0003085838557	-954292.477928615	
1591.165967	12	1	87	0.6823721161	0.0003085000432	9.944515528	0.8774582708	89.1780262	22.93336965	1.984392336	75.08223802							0	0	0	-1591.165967	0.0003085000432	-954737.784031028	
1591.085967	12	1	87	0.6824735765	0.0003084162704	9.946424114	0.8777069706	89.17586892	22.93737627	1.984733761	75.07788997							0	0	0	-1591.085967	0.0003084162704	-955182.922386145	
1591.005967	12	1	87	0.6825749775	0.000308332536	9.948332515	0.8779556991	89.17371179	22.94138245	1.985075121	75.07354243							0	0	0	-1591.005967	0.000308332536	-955622.20560108	
