T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1448.80371	13	13	74	0	0	5.525279132	7.90753665	86.56718422	13	13	74										-0.0002259817175	-0.0001539523131	0.0003799340306	-1448.80371	0	164.41076813782	
1448.79371	13	13	74	3.108355913E-05	3.025822284E-05	5.525318492	7.907799514	86.56688199	13.00022574	13.00015394	73.99962032										0	0	0	-1448.79371	3.025822284E-05	496.566583563838	
1448.77371	13	13	74	9.317284013E-05	6.04555507E-05	5.525397407	7.908325187	86.56627741	13.00067761	13.00046175	73.99886065										0	0	0	-1448.77371	6.04555507E-05	662.102701531787	
1448.73371	13	13	74	0.0002173395926	0.0001209070754	5.525555183	7.909376621	86.5650682	13.0015814	13.00107728	73.99734132										0	0	0	-1448.73371	0.0001209070754	661.45840112385	
1448.65371	13	13	74	0.0004657672564	0.000241935759	5.525871266	7.911480037	86.5626487	13.00339023	13.00230875	73.99430102										0	0	0	-1448.65371	0.000241935759	-695545.831326303	
1448.57371	13	13	74	0.0007140165092	0.0002418206318	5.526186577	7.91358401	86.56022941	13.00519881	13.00353961	73.99126158										0	0	0	-1448.57371	0.0002418206318	-5030838.52321887	
1448.49371	13	13	74	0.0009621900308	0.0002418062733	5.526501516	7.915688595	86.55780989	13.00700764	13.00477018	73.98822218										0	0	0	-1448.49371	0.0002418062733	-5572816.32425372	
1448.41371	13	13	74	0.001210287854	0.000241791921	5.526816081	7.917793795	86.55539012	13.00881673	13.00600047	73.9851828										0	0	0	-1448.41371	0.000241791921	-5579023.49724999	
1448.33371	13	13	74	0.001458310032	0.0002417775944	5.527130274	7.919899609	86.55297012	13.01062607	13.00723047	73.98214346										0	0	0	-1448.33371	0.0002417775944	-5588687.91797966	
