T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	SI	SI							
1674.677018	9	91	0.7729609875	0.01398024469	8.936633596	91.0633664	21.2212953	78.7787047	0	0	-1674.677018	0.7729609875	780.606177314892	-1674.677018	0.01398024469	-16654.267299318	
1672.117018	9	91	0.7762001447	0.01382791805	9.016055178	90.98394482	21.39243458	78.60756542	0	0	-1672.117018	0.7762001447	800.457785161239	-1672.117018	0.01382791805	-16961.8929182794	
1669.557018	9	91	0.7793593263	0.01367834149	9.095305633	90.90469437	21.56297129	78.43702871	0	0	-1669.557018	0.7793593263	820.623620286471	-1669.557018	0.01367834149	-17272.254328337	
1666.997018	9	91	0.7824412163	0.01353144059	9.174384931	90.82561507	21.73290589	78.26709411	0	0	-1666.997018	0.7824412163	841.105714783018	-1666.997018	0.01353144059	-17585.3614062156	
1664.437018	9	91	0.7854483852	0.01338714367	9.253293082	90.74670692	21.90223886	78.09776114	0	0	-1664.437018	0.7854483852	861.906069548841	-1664.437018	0.01338714367	-17901.2256963455	
1661.877018	9	91	0.7883832959	0.01324538173	9.332030131	90.66796987	22.07097072	77.92902928	0	0	-1661.877018	0.7883832959	883.026742962599	-1661.877018	0.01324538173	-18219.8604097794	
1659.317018	9	91	0.7912483086	0.01310608828	9.41059616	90.58940384	22.23910197	77.76089803	0	0	-1659.317018	0.7912483086	904.469762600426	-1659.317018	0.01310608828	-18541.2781358407	
1656.757018	9	91	0.7940456866	0.01296919925	9.488991286	90.51100871	22.40663317	77.59336683	0	0	-1656.757018	0.7940456866	926.237081897718	-1656.757018	0.01296919925	-18865.4914831625	
1654.197018	9	91	0.7967776009	0.01283465285	9.567215659	90.43278434	22.57356488	77.42643512	0	0	-1654.197018	0.7967776009	948.330717862398	-1654.197018	0.01283465285	-19192.5146001312	
1651.637018	9	91	0.7994461345	0.01270238951	9.645269468	90.35473053	22.73989768	77.26010232	0	0	-1651.637018	0.7994461345	970.752645754013	-1651.637018	0.01270238951	-19522.3628664889	
1649.077018	9	91	0.8020532871	0.01257235175	9.72315293	90.27684707	22.90563218	77.09436782	0	0	-1649.077018	0.8020532871	993.504861928398	-1649.077018	0.01257235175	-19855.0509619685	
1646.517018	9	91	0.8046009786	0.0124444841	9.8008663	90.1991337	23.07076901	76.92923099	0	0	-1646.517018	0.8046009786	1016.58933660822	-1646.517018	0.0124444841	-20190.5940381341	
1643.957018	9	91	0.8070910535	0.012318733	9.878409862	90.12159014	23.23530882	76.76469118	0	0	-1643.957018	0.8070910535	1040.00795583951	-1643.957018	0.012318733	-20529.0104481834	
1641.397018	9	91	0.8095252843	0.01219504676	9.955783934	90.04421607	23.39925228	76.60074772	0	0	-1641.397018	0.8095252843	1063.76269284014	-1641.397018	0.01219504676	-20870.316708416	
1638.837018	9	91	0.8119053746	0.01207337541	10.03298887	89.96701113	23.5626001	76.4373999	0	0	-1638.837018	0.8119053746	1087.85548793601	-1638.837018	0.01207337541	-21214.5287971754	
1636.277018	9	91	0.8142329627	0.01195367068	10.11002504	89.88997496	23.72535299	76.27464701	0	0	-1636.277018	0.8142329627	1112.288216394	-1636.277018	0.01195367068	-21561.6661145181	
1633.717018	9	91	0.8165096245	0.01183588591	10.18689286	89.81310714	23.88751169	76.11248831	0	0	-1633.717018	0.8165096245	1137.06281156313	-1633.717018	0.01183588591	-21911.7478371309	
1631.157018	9	91	0.8187368762	0.01171997599	10.26359277	89.73640723	24.04907698	75.95092302	0	0	-1631.157018	0.8187368762	1162.18113749999	-1631.157018	0.01171997599	-22264.7949089931	
1628.597018	9	91	0.8209161774	0.0116058973	10.34012524	89.65987476	24.21004964	75.78995036	0	0	-1628.597018	0.8209161774	1187.64507520973	-1628.597018	0.0116058973	-22620.8244192365	
1626.037018	9	91	0.8230489332	0.0114936076	10.41649077	89.58350923	24.3704305	75.6295695	0	0	-1626.037018	0.8230489332	1213.45651369328	-1626.037018	0.0114936076	-22979.8570784611	
1623.477018	9	91	0.825136497	0.01138306605	10.49268988	89.50731012	24.53022038	75.46977962	0	0	-1623.477018	0.825136497	1239.61726198529	-1623.477018	0.01138306605	-23341.9162428719	
1620.917018	9	91	0.8271801727	0.0112742331	10.56872314	89.43127686	24.68942016	75.31057984	0	0	-1620.917018	0.8271801727	1266.12913603754	-1620.917018	0.0112742331	-23707.0228755484	
1618.357018	9	91	0.8291812169	0.01116707046	10.64459111	89.35540889	24.84803073	75.15196927	0	0	-1618.357018	0.8291812169	1292.99395581028	-1618.357018	0.01116707046	-24075.1985692497	
1615.797018	9	91	0.8311408409	0.01106154103	10.72029442	89.27970558	25.00605298	74.99394702	0	0	-1615.797018	0.8311408409	1320.21361075653	-1615.797018	0.01106154103	-24446.4664862002	
1613.237018	9	91	0.8330602125	0.01095760888	10.7958337	89.2041663	25.16348787	74.83651213	0	0	-1613.237018	0.8330602125	1347.7898133849	-1613.237018	0.01095760888	-24820.8505927515	
1610.677018	9	91	0.8349404585	0.01085523918	10.8712096	89.1287904	25.32033635	74.67966365	0	0	-1610.677018	0.8349404585	1375.72428240838	-1610.677018	0.01085523918	-25198.3742508457	
1608.117018	9	91	0.8367826658	0.01075439817	10.94642281	89.05357719	25.47659941	74.52340059	0	0	-1608.117018	0.8367826658	1404.01887401311	-1608.117018	0.01075439817	-25579.0618260087	
1605.557018	9	91	0.8385878833	0.01065505311	11.02147405	88.97852595	25.63227806	74.36772194	0	0	-1605.557018	0.8385878833	1432.67527946452	-1605.557018	0.01065505311	-25962.9370481605	
1602.997018	9	91	0.8403571237	0.01055717224	11.09636405	88.90363595	25.78737333	74.21262667	0	0	-1602.997018	0.8403571237	1461.69522489179	-1602.997018	0.01055717224	-26350.0278339342	
1600.437018	9	91	0.8420913647	0.01046072477	11.17109358	88.82890642	25.94188629	74.05811371	0	0	-1600.437018	0.8420913647	1491.0804850785	-1600.437018	0.01046072477	-26740.3589137514	
1597.877018	9	91	0.8437915506	0.01036568079	11.2456634	88.7543366	26.09581801	73.90418199	0	0	-1597.877018	0.8437915506	1520.83265755734	-1597.877018	0.01036568079	-27133.9558934781	
1595.317018	9	91	0.8454585939	0.01027201129	11.32007433	88.67992567	26.24916961	73.75083039	0	0	-1595.317018	0.8454585939	1550.9533577268	-1595.317018	0.01027201129	-27530.8469388533	
1592.757018	9	91	0.8470933763	0.01017968809	11.39432719	88.60567281	26.40194221	73.59805779	0	0	-1592.757018	0.8470933763	1581.44439490433	-1592.757018	0.01017968809	-27931.0602905848	
1590.197018	9	91	0.8486967498	0.01008868384	11.46842285	88.53157715	26.55413697	73.44586303	0	0	-1590.197018	0.8486967498	1612.30738765671	-1590.197018	0.01008868384	-28334.6216502153	
1587.637018	9	91	0.8502695384	0.009998971941	11.54236216	88.45763784	26.70575507	73.29424493	0	0	-1587.637018	0.8502695384	1643.54385496513	-1587.637018	0.009998971941	-28741.5596716911	
1585.077018	9	91	0.8518125389	0.009910526579	11.61614602	88.38385398	26.85679772	73.14320228	0	0	-1585.077018	0.8518125389	1675.15544403021	-1585.077018	0.009910526579	-29151.9050033176	
1582.517018	9	91	0.853326522	0.009823322647	11.68977534	88.31022466	27.00726614	72.99273386	0	0	-1582.517018	0.853326522	1707.14379632565	-1582.517018	0.009823322647	-29565.6846765499	
1579.957018	9	91	0.8548122333	0.009737335742	11.76325106	88.23674894	27.15716158	72.84283842	0	0	-1579.957018	0.8548122333	1739.51036408702	-1579.957018	0.009737335742	-29982.929554977	
1577.397018	9	91	0.8562703946	0.009652542138	11.83657413	88.16342587	27.30648532	72.69351468	0	0	-1577.397018	0.8562703946	1772.25677931083	-1577.397018	0.009652542138	-30403.6692931028	
