T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1738.759438	12	3	85	0	0	5.044490086	1.11164719	93.84386272	12	3	85										-0.0004839160504	-0.0001313783146	0.000615294365	-1738.759438	0	71.5011706528713	
1738.749438	12	3	85	7.105932218E-05	6.962343104E-05	5.044715534	1.111708535	93.84357593	12.0004838	3.000131332	84.99938487										0	0	0	-1738.749438	6.962343104E-05	215.758444411078	
1738.729438	12	3	85	0.0002130313909	0.000139125474	5.045166457	1.111831243	93.8430023	12.00145147	3.000394047	84.99815448										0	0	0	-1738.729438	0.000139125474	287.712528128576	
1738.689438	12	3	85	0.000496883891	0.000278200335	5.046068276	1.112076665	93.84185506	12.00338673	3.000919453	84.99569381										0	0	0	-1738.689438	0.000278200335	287.619083743688	
1738.609438	12	3	85	0.001064364936	0.000556337873	5.047871808	1.112567533	93.83956066	12.00725791	3.001970438	84.99077165										0	0	0	-1738.609438	0.000556337873	-200499.627829362	
1738.529438	12	3	85	0.001631120137	0.0005559382949	5.049675329	1.113058473	93.8372662	12.01112805	3.00302114	84.98585081										0	0	0	-1738.529438	0.0005559382949	-284461.612480716	
1738.449438	12	3	85	0.002197313892	0.0005556993733	5.05147868	1.113549449	93.83497187	12.01499767	3.004071702	84.98093063										0	0	0	-1738.449438	0.0005556993733	-335027.599994206	
1738.369438	12	3	85	0.002762947039	0.000555460722	5.053281863	1.114040461	93.83267768	12.01886678	3.005122123	84.9760111										0	0	0	-1738.369438	0.000555460722	-335350.642928312	
1738.289438	12	3	85	0.003328020357	0.0005552222606	5.055084877	1.11453151	93.83038361	12.02273537	3.006172404	84.97109223										0	0	0	-1738.289438	0.0005552222606	-335616.115481801	
1738.209438	12	3	85	0.00389253462	0.0005549839867	5.056887722	1.115022596	93.82808968	12.02660345	3.007222544	84.96617401										0	0	0	-1738.209438	0.0005549839867	-335880.248493224	
1738.129438	12	3	85	0.004456490604	0.0005547459002	5.058690398	1.115513718	93.82579588	12.03047102	3.008272544	84.96125644										0	0	0	-1738.129438	0.0005547459002	-336148.051576522	
1738.049438	12	3	85	0.005019889085	0.0005545080058	5.060492906	1.116004877	93.82350222	12.03433807	3.009322403	84.95633953										0	0	0	-1738.049438	0.0005545080058	-336416.058906683	
1737.969438	12	3	85	0.005582730837	0.0005542702985	5.062295245	1.116496073	93.82120868	12.03820461	3.010372122	84.95142327										0	0	0	-1737.969438	0.0005542702985	-336680.034784081	
1737.889438	12	3	85	0.006145016628	0.000554032777	5.064097415	1.116987305	93.81891528	12.04207063	3.011421701	84.94650767										0	0	0	-1737.889438	0.000554032777	-336945.920620365	
1737.809438	12	3	85	0.006706747229	0.0005537954447	5.065899416	1.117478574	93.81662201	12.04593614	3.012471138	84.94159272										0	0	0	-1737.809438	0.0005537954447	-337214.283408785	
1737.729438	12	3	85	0.007267923411	0.0005535583011	5.067701248	1.11796988	93.81432887	12.04980114	3.013520436	84.93667842										0	0	0	-1737.729438	0.0005535583011	-337480.72236938	
1737.649438	12	3	85	0.007828545939	0.0005533213434	5.069502911	1.118461223	93.81203587	12.05366563	3.014569593	84.93176478										0	0	0	-1737.649438	0.0005533213434	-337746.30365134	
1737.569438	12	3	85	0.00838861558	0.0005530845726	5.071304405	1.118952602	93.80974299	12.0575296	3.015618609	84.92685179										0	0	0	-1737.569438	0.0005530845726	-338014.160561945	
1737.489438	12	3	85	0.008948133098	0.0005528479903	5.073105731	1.119444018	93.80745025	12.06139306	3.016667485	84.92193945										0	0	0	-1737.489438	0.0005528479903	-338281.436159597	
1737.409438	12	3	85	0.009507099258	0.0005526115935	5.074906887	1.11993547	93.80515764	12.06525601	3.01771622	84.91702777										0	0	0	-1737.409438	0.0005526115935	-338547.419620596	
1737.329438	12	3	85	0.01006551482	0.0005523753828	5.076707875	1.12042696	93.80286517	12.06911844	3.018764815	84.91211674										0	0	0	-1737.329438	0.0005523753828	-338814.251489441	
1737.249438	12	3	85	0.01062338054	0.0005521393582	5.078508693	1.120918486	93.80057282	12.07298037	3.019813269	84.90720636										0	0	0	-1737.249438	0.0005521393582	-339083.159723142	
