T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1787.904316	10	2	88	0	0		4.091866777	0.7004439382	95.20768929				10	2	88	-0.0005585170014	-0.0001228521001	0.0006813691015	-1787.904316	0	103.939096814912	-1787.904316	0			
1787.894316	10	2	88	9.618363516E-05	9.458165992E-05		4.092117488	0.7004945555	95.20738796				10.0005584	2.000122815	87.99931878	0	0	0	-1787.894316	9.618363516E-05	103.996483569078	-1787.894316	9.458165992E-05			
1787.874316	10	2	88	0.0002883918544	0.0001890356047		4.092618921	0.7005958013	95.20678528				10.00167528	2.000368488	87.99795623	0	0	0	-1787.874316	0.0002883918544	104.061241218083	-1787.874316	0.0001890356047			
1787.834316	10	2	88	0.0006727261032	0.0003780625436		4.093621774	0.7007982912	95.20557994				10.00390942	2.000859924	87.99523065	0	0	0	-1787.834316	0.0006727261032	104.111645184696	-1787.834316	0.0003780625436			
1787.754316	10	2	88	0.001440607813	0.0007555776734		4.095627352	0.7012033085	95.20316934				10.00837673	2.001842601	87.98978066	0	0	0	-1787.754316	0.001440607813	104.243791171492	-1787.754316	0.0007555776734			
1787.594316	10	2	88	0.002973678063	0.001509657436		4.099638523	0.702013533	95.19834794				10.01730948	2.003807638	87.97888289	0	0	0	-1787.594316	0.002973678063	104.488236199156	-1787.594316	0.001509657436			
1787.274316	10	2	88	0.006029084458	0.003013339581		4.10765847	0.7036342489	95.18870728				10.03516743	2.007736438	87.95709613	0	0	0	-1787.274316	0.006029084458	104.978759752643	-1787.274316	0.003013339581			
1786.634316	10	2	88	0.01209727165	0.006002911524		4.12369076	0.7068771662	95.16943207				10.07085325	2.015588937	87.91355781	0	0	0	-1786.634316	0.01209727165	106.00164798607	-1786.634316	0.006002911524			
1785.354316	10	2	88	0.02405396579	0.01190186469		4.155723862	0.7133692899	95.13090685				10.14210247	2.031274501	87.82662303	0	0	0	-1785.354316	0.02405396579	108.10427631295	-1785.354316	0.01190186469			
1782.794316	10	2	88	0.04729547522	0.02341777592		4.21966628	0.7263779441	95.05395578				10.2841195	2.062565278	87.65331523	0	0	0	-1782.794316	0.04729547522	112.498653171494	-1782.794316	0.02341777592			
1780.234316	10	2	88	0.06960383901	0.02302064597		4.283448499	0.7394170727	94.97713443				10.42551294	2.093742323	87.48074474	0	0	0	-1780.234316	0.06960383901	117.167874668918	-1780.234316	0.02302064597			
1777.674316	10	2	88	0.09102910925	0.02263433835		4.347065609	0.7524860158	94.90044838				10.5662799	2.124803426	87.30891667	0	0	0	-1777.674316	0.09102910925	121.954173398225	-1777.674316	0.02263433835			
1775.114316	10	2	88	0.111619952	0.02226052933		4.410518593	0.7655852181	94.82389619				10.70642939	2.155748816	87.13782179	0	0	0	-1775.114316	0.111619952	126.854712383721	-1775.114316	0.02226052933			
1772.554316	10	2	88	0.1314211087	0.021898057		4.473806549	0.7787147565	94.74747869				10.84596651	2.1865779	86.96745559	0	0	0	-1772.554316	0.1314211087	131.871951452272	-1772.554316	0.021898057			
1769.994316	10	2	88	0.1504742822	0.02154640793		4.536928577	0.7918747178	94.67119671				10.98489626	2.217290102	86.79781364	0	0	0	-1769.994316	0.1504742822	137.006817102184	-1769.994316	0.02154640793			
1767.434316	10	2	88	0.1688183905	0.02120510539		4.599883798	0.805065203	94.595051				11.12322359	2.24788487	86.62889154	0	0	0	-1767.434316	0.1688183905	142.260214421518	-1767.434316	0.02120510539			
1764.874316	10	2	88	0.1864897894	0.02087369947		4.662671357	0.818286326	94.51904232				11.26095337	2.278361672	86.46068495	0	0	0	-1764.874316	0.1864897894	147.633042230223	-1764.874316	0.02087369947			
1762.314316	10	2	88	0.2035224761	0.02055176612		4.725290413	0.8315382134	94.44317137				11.39809044	2.308719999	86.29318956	0	0	0	-1762.314316	0.2035224761	153.126189703054	-1762.314316	0.02055176612			
1759.754316	10	2	88	0.2199482733	0.0202389053		4.787740146	0.8448210042	94.36743885				11.53463956	2.338959359	86.12640109	0	0	0	-1759.754316	0.2199482733	158.740539514308	-1759.754316	0.0202389053			
1757.194316	10	2	88	0.2357969965	0.01993473935		4.850019754	0.8581348499	94.2918454				11.67060542	2.369079281	85.9603153	0	0	0	-1757.194316	0.2357969965	164.476965707308	-1757.194316	0.01993473935			
1754.634316	10	2	88	0.2510966068	0.0196389114		4.912128452	0.8714799139	94.21639163				11.80599268	2.399079313	85.79492801	0	0	0	-1754.634316	0.2510966068	170.336333749883	-1754.634316	0.0196389114			
1752.074316	10	2	88	0.2658733497	0.01935108398		4.974065474	0.8848563714	94.14107815				11.94080594	2.428959018	85.63023504	0	0	0	-1752.074316	0.2658733497	176.319501658474	-1752.074316	0.01935108398			
1749.514316	10	2	88	0.280151882	0.01907093773		5.03583007	0.8982644095	94.06590552				12.07504975	2.458717978	85.46623227	0	0	0	-1749.514316	0.280151882	182.427318595172	-1749.514316	0.01907093773			
1746.954316	10	2	88	0.2939553878	0.01879817019		5.097421507	0.9117042269	93.99087427				12.20872861	2.488355794	85.3029156	0	0	0	-1746.954316	0.2939553878	188.660624675111	-1746.954316	0.01879817019			
1744.394316	10	2	88	0.3073056846	0.0185324947		5.15883907	0.9251760336	93.9159849				12.34184697	2.517872078	85.14028095	0	0	0	-1744.394316	0.3073056846	195.020254064892	-1744.394316	0.0185324947			
1741.834316	10	2	88	0.3202233201	0.01827363938		5.220082057	0.9386800509	93.84123789				12.47440924	2.547266462	84.9783243	0	0	0	-1741.834316	0.3202233201	201.507032318874	-1741.834316	0.01827363938			
1739.274316	10	2	88	0.3327276617	0.01802134621		5.281149784	0.9522165112	93.7666337				12.60641978	2.57653859	84.81704163	0	0	0	-1739.274316	0.3327276617	208.121774760663	-1739.274316	0.01802134621			
