T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1510.485455	9	14	77	0	0	4.000616234	7.745911378	88.25347239	9	14	77										-0.0001714044183	-0.0002144152808	0.0003858196991	-1510.485455	0	145.093260268071	
1510.475455	9	14	77	3.507451545E-05	3.430794406E-05	4.000667131	7.746175053	88.25315782	9.000171244	14.00021431	76.99961444										0	0	0	-1510.475455	3.430794406E-05	437.86210321872	
1510.455455	9	14	77	0.0001051476415	6.85552381E-05	4.000768989	7.746702352	88.25252866	9.00051396	14.000643	76.99884304										0	0	0	-1510.455455	6.85552381E-05	583.587890403248	
1510.415455	9	14	77	0.0002453663808	0.0001371910038	4.000972672	7.74775703	88.2512703	9.001199857	14.00150084	76.99729931										0	0	0	-1510.415455	0.0001371910038	583.05147005589	
1510.335455	9	14	77	0.0005256559492	0.0002742757477	4.001380603	7.749866975	88.24875242	9.002571373	14.00321573	76.9942129										0	0	0	-1510.335455	0.0002742757477	-1249867.74002102	
1510.255455	9	14	77	0.000805802826	0.000274211711	4.001787971	7.751977284	88.24623475	9.003943023	14.00493036	76.99112661										0	0	0	-1510.255455	0.000274211711	-2632566.06600303	
1510.175455	9	14	77	0.001085846012	0.0002741865267	4.00219513	7.75408808	88.24371679	9.005314811	14.00664473	76.98804046										0	0	0	-1510.175455	0.0002741865267	-3178616.88455423	
1510.095455	9	14	77	0.001365785584	0.0002741613746	4.002602079	7.756199366	88.24119856	9.006686738	14.00835883	76.98495443										0	0	0	-1510.095455	0.0002741613746	-3182473.03867042	
1510.015455	9	14	77	0.001645621614	0.0002741362513	4.00300882	7.758311139	88.23868004	9.008058803	14.01007266	76.98186853										0	0	0	-1510.015455	0.0002741362513	-3186110.63347455	
