T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1724.5268	10	5	85	0	0	4.292178822	1.905296804	93.80252437	10	5	85										-0.0003607406301	-0.0001955884527	0.0005563290828	-1724.5268	0	78.6942686097677	
1724.5168	10	5	85	6.446052816E-05	6.324685639E-05	4.292352726	1.905394408	93.80225287	10.00036062	5.000195501	84.99944388										0	0	0	-1724.5168	6.324685639E-05	237.52698160788	
1724.4968	10	5	85	0.0001932431791	0.0001263784476	4.292700551	1.905589637	93.80170981	10.00108195	5.000586594	84.99833146										0	0	0	-1724.4968	0.0001263784476	316.658576702575	
1724.4568	10	5	85	0.0004508290705	0.0002528094295	4.293396174	1.905980111	93.80062371	10.00252507	5.001369033	84.99610589										0	0	0	-1724.4568	0.0002528094295	316.513502781168	
1724.3768	10	5	85	0.0009655927004	0.0005053475448	4.294787325	1.906761111	93.79845156	10.00541049	5.002933441	84.99165607										0	0	0	-1724.3768	0.0005053475448	-289146.78933562	
1724.2968	10	5	85	0.001479812176	0.0005050705646	4.29617855	1.907542214	93.79627924	10.00829551	5.004497622	84.98720687										0	0	0	-1724.2968	0.0005050705646	-352313.377509181	
1724.2168	10	5	85	0.001993565215	0.0005048697332	4.297569627	1.908323378	93.79410699	10.01118014	5.006061576	84.98275829										0	0	0	-1724.2168	0.0005048697332	-398567.600076802	
1724.1368	10	5	85	0.002506852479	0.0005046691268	4.298960557	1.909104604	93.79193484	10.01406437	5.007625303	84.97831032										0	0	0	-1724.1368	0.0005046691268	-398943.814011549	
1724.0568	10	5	85	0.003019674568	0.0005044686741	4.30035134	1.909885893	93.78976277	10.01694822	5.009188804	84.97386298										0	0	0	-1724.0568	0.0005044686741	-399246.834161051	
