T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1837.692797	1	6	93	0	0	0.4140652368	2.058194639	97.52774012	1	6	93				-7.72057784E-05	-0.000519397594	0.0005966033724	-1837.692797	0	37.9786672720701	
1837.682797	1	6	93	0.0001327102896	0.0001317646049	0.4141016042	2.058403181	97.52749521	1.000077167	6.000519088	92.99940375				0	0	0	-1837.682797	0.0001317646049	113.807163339727	
1837.662797	1	6	93	0.0003981322941	0.0002635739672	0.4141743406	2.058820314	97.52700535	1.000231615	6.001558156	92.99821023				0	0	0	-1837.662797	0.0002635739672	151.808811505507	
1837.622797	1	6	93	0.0009284910144	0.0005268052281	0.4143198878	2.059654724	97.52602539	1.000540393	6.003635554	92.99582405				0	0	0	-1837.622797	0.0005268052281	152.008109570734	
1837.542797	1	6	93	0.001987862208	0.001052744012	0.4146108869	2.061323529	97.52406558	1.001157832	6.007789831	92.99105234				0	0	0	-1837.542797	0.001052744012	-86688.5267433838	
1837.462797	1	6	93	0.003045098233	0.00105181954	0.4149018565	2.062992473	97.52210567	1.001775117	6.011943413	92.98628147				0	0	0	-1837.462797	0.00105181954	-91229.4932310687	
1837.382797	1	6	93	0.004100377696	0.001050981697	0.4151927991	2.064661557	97.52014564	1.002392252	6.016096298	92.98151145				0	0	0	-1837.382797	0.001050981697	-95574.8295998336	
1837.302797	1	6	93	0.005153706024	0.001050145456	0.4154837147	2.066330781	97.5181855	1.003009239	6.020248486	92.97674227				0	0	0	-1837.302797	0.001050145456	-95742.4020303191	
1837.222797	1	6	93	0.00620508837	0.001049310544	0.4157746032	2.068000144	97.51622525	1.003626078	6.024399977	92.97197395				0	0	0	-1837.222797	0.001049310544	-95894.0025942908	
1837.142797	1	6	93	0.007254529857	0.001048476945	0.4160654647	2.069669647	97.51426489	1.004242768	6.028550771	92.96720646				0	0	0	-1837.142797	0.001048476945	-96045.337963793	
1837.062797	1	6	93	0.008302035595	0.001047644662	0.4163562993	2.071339289	97.51230441	1.00485931	6.032700869	92.96243982				0	0	0	-1837.062797	0.001047644662	-96197.1506544706	
1836.982797	1	6	93	0.009347610675	0.001046813692	0.4166471068	2.073009072	97.51034382	1.005475704	6.036850272	92.95767402				0	0	0	-1836.982797	0.001046813692	-96348.9795010371	
1836.902797	1	6	93	0.01039126017	0.00104598403	0.4169378874	2.074678994	97.50838312	1.006091949	6.040998978	92.95290907				0	0	0	-1836.902797	0.00104598403	-96500.9398871529	
1836.822797	1	6	93	0.01143298915	0.001045155675	0.417228641	2.076349057	97.5064223	1.006708047	6.045146989	92.94814496				0	0	0	-1836.822797	0.001045155675	-96652.9707454097	
1836.742797	1	6	93	0.01247280264	0.001044328621	0.4175193676	2.07801926	97.50446137	1.007323997	6.049294304	92.9433817				0	0	0	-1836.742797	0.001044328621	-96805.3073370302	
1836.662797	1	6	93	0.01351070567	0.001043502871	0.4178100673	2.079689603	97.50250033	1.007939799	6.053440924	92.93861928				0	0	0	-1836.662797	0.001043502871	-96957.7701359026	
1836.582797	1	6	93	0.01454670325	0.001042678416	0.41810074	2.081360086	97.50053917	1.008555453	6.057586849	92.9338577				0	0	0	-1836.582797	0.001042678416	-97110.1851384879	
1836.502797	1	6	93	0.01558080036	0.001041855256	0.4183913858	2.083030709	97.4985779	1.009170959	6.061732078	92.92909696				0	0	0	-1836.502797	0.001041855256	-97262.6649027987	
1836.422797	1	6	93	0.01661300198	0.001041033384	0.4186820046	2.084701473	97.49661652	1.009786319	6.065876614	92.92433707				0	0	0	-1836.422797	0.001041033384	-97415.6268673797	
1836.342797	1	6	93	0.01764331307	0.001040212807	0.4189725966	2.086372378	97.49465503	1.01040153	6.070020454	92.91957802				0	0	0	-1836.342797	0.001040212807	-97568.4712455432	
1836.262797	1	6	93	0.01867173856	0.001039393508	0.4192631616	2.088043423	97.49269342	1.011016595	6.074163601	92.9148198				0	0	0	-1836.262797	0.001039393508	-97721.2036446299	
1836.182797	1	6	93	0.01969828338	0.001038575494	0.4195536997	2.089714609	97.49073169	1.011631512	6.078306053	92.91006243				0	0	0	-1836.182797	0.001038575494	-97874.7726955257	
1836.102797	1	6	93	0.02072295243	0.001037758764	0.4198442109	2.091385935	97.48876985	1.012246283	6.082447812	92.90530591				0	0	0	-1836.102797	0.001037758764	-98027.7410965318	
1836.022797	1	6	93	0.02174575059	0.001036943301	0.4201346952	2.093057403	97.4868079	1.012860906	6.086588876	92.90055022				0	0	0	-1836.022797	0.001036943301	-98181.19479826	
1835.942797	1	6	93	0.02276668275	0.001036129122	0.4204251526	2.094729011	97.48484584	1.013475382	6.090729247	92.89579537				0	0	0	-1835.942797	0.001036129122	-98335.0020081095	
1835.862797	1	6	93	0.02378575377	0.001035316208	0.4207155832	2.09640076	97.48288366	1.014089712	6.094868925	92.89104136				0	0	0	-1835.862797	0.001035316208	-98488.326037308	
1835.782797	1	6	93	0.02480296847	0.001034504562	0.4210059869	2.098072651	97.48092136	1.014703895	6.09900791	92.88628819				0	0	0	-1835.782797	0.001034504562	-98642.1888062074	
