T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
564.7466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-564.7466932	0.4084807595	NaN	
559.6266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-559.6266932	0.4084807595	NaN	
554.5066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-554.5066932	0.4084807595	NaN	
549.3866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-549.3866932	0.4084807595	NaN	
544.2666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-544.2666932	0.4084807595	NaN	
539.1466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-539.1466932	0.4084807595	NaN	
534.0266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-534.0266932	0.4084807595	NaN	
528.9066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-528.9066932	0.4084807595	NaN	
523.7866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-523.7866932	0.4084807595	NaN	
518.6666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-518.6666932	0.4084807595	NaN	
513.5466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-513.5466932	0.4084807595	NaN	
508.4266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-508.4266932	0.4084807595	NaN	
503.3066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-503.3066932	0.4084807595	NaN	
