T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
930.8679278	99	1	0	0	99.90302287	0.09697712675	99	1			0.003831923066	-0.003831923066	-930.8679278	0	1.14286498964823	
930.8579278	99	1	0.004249292727	0.004227210154	99.90264922	0.09735078351	98.99616814	1.003831859			0	0	-930.8579278	0.004227210154	3.58838783937348	
930.8379278	99	1	0.0126564176	0.008398295815	99.90190187	0.09809812829	98.98850437	1.011495627			0	0	-930.8379278	0.008398295815	4.83725221970734	
930.7979278	99	1	0.0290620966	0.01652874366	99.90040712	0.09959288023	98.97317833	1.026821669			0	0	-930.7979278	0.01652874366	4.99507972356103	
930.7179278	99	1	0.06039126039	0.0320952136	99.89741723	0.1025827743	98.9425302	1.057469796			0	0	-930.7179278	0.0320952136	5.30250739548254	
930.5579278	99	1	0.1176974298	0.06065620745	99.89143595	0.1085640516	98.88125059	1.118749413			0	0	-930.5579278	0.06065620745	5.9633563954861	
930.2379278	99	1	0.2146888486	0.1092980421	99.87946751	0.1205324896	98.75875935	1.241240649			0	0	-930.2379278	0.1092980421	7.44700192430567	
929.5979278	99	1	0.3588570317	0.1824214753	99.85550647	0.1444935329	98.51404824	1.485951764			0	0	-929.5979278	0.1824214753	-43.0344138240758	
928.9579278	99	1	0.4599274042	0.1564447527	99.83151351	0.1684864851	98.2697127	1.730287298			0	0	-928.9579278	0.1564447527	-29.2923402139548	
928.3179278	99	1	0.534538588	0.1369265498	99.80748745	0.1925125465	98.02575384	1.974246158			0	0	-928.3179278	0.1369265498	-38.001581761986	
927.6779278	99	1	0.5917702269	0.1217117086	99.78342811	0.2165718894	97.78218299	2.21781701			0	0	-927.6779278	0.1217117086	-47.8633622209966	
927.0379278	99	1	0.6369961281	0.1095233203	99.75933487	0.2406651312	97.53900774	2.460992257			0	0	-927.0379278	0.1095233203	-58.8811214263353	
926.3979278	99	1	0.6735923583	0.09953906454	99.73520721	0.2647927857	97.2962363	2.703763705			0	0	-926.3979278	0.09953906454	-71.0459783935664	
925.7579278	99	1	0.7037842139	0.09121003236	99.7110446	0.2889553982	97.05387686	2.946123138			0	0	-925.7579278	0.09121003236	-84.3568407699911	
925.1179278	99	1	0.7290966168	0.08415564042	99.68684647	0.3131535256	96.81193769	3.188062309			0	0	-925.1179278	0.08415564042	-98.8119820036142	
924.4779278	99	1	0.7506087105	0.07810368671	99.66261226	0.3373877358	96.57042706	3.429572943			0	0	-924.4779278	0.07810368671	-114.409445868981	
923.8379278	99	1	0.7691051361	0.07285432793	99.63834139	0.3616586081	96.32935326	3.67064674			0	0	-923.8379278	0.07285432793	-131.147075877735	
923.1979278	99	1	0.7851697442	0.06825753199	99.61403327	0.3859667331	96.08872462	3.91127538			0	0	-923.1979278	0.06825753199	-149.022531609281	
922.5579278	99	1	0.79924574	0.06419846807	99.58968729	0.4103127128	95.84854947	4.151450525			0	0	-922.5579278	0.06419846807	-168.03329653497	
921.9179278	99	1	0.8116754785	0.06058775443	99.56530284	0.4346971608	95.60883618	4.391163824			0	0	-921.9179278	0.06058775443	-193.668372280894	
