T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
912.1126382	92	8	0	0		99.18642179	0.8135782063			92	8	0.003614024629	-0.003614024629			0.003614024629	-0.003614024629	-912.1126382	0			
912.1026382	92	8	0.0005246362512	0.0005028359274		99.18602991	0.813970087			91.99638586	8.003614139	0.007227997426	-0.007227997426			0	0	-912.1026382	0.0005028359274			
912.0826382	92	8	0.001572240046	0.001004510196		99.18524591	0.8147540943			91.98915814	8.010841859	0.01084118027	-0.01084118027			0	0	-912.0826382	0.001004510196			
912.0426382	92	8	0.00366159282	0.002005431683		99.18367788	0.8163221171			91.97470432	8.02529568	0.01806635561	-0.01806635561			0	0	-912.0426382	0.002005431683			
911.9626382	92	8	0.007816791398	0.003996358304		99.18054124	0.81945876			91.94580476	8.054195237	0.03251132852	-0.03251132852			0	0	-911.9626382	0.003996358304			
911.8026382	92	8	0.01603510807	0.007936043941		99.17426556	0.8257344402			91.8880324	8.111967604	0.06138130924	-0.06138130924			0	0	-911.8026382	0.007936043941			
911.4826382	92	8	0.03208103436	0.01562160992		99.16170488	0.8382951224			91.77260189	8.227398111	0.1190353957	-0.1190353957			0	0	-911.4826382	0.01562160992			
910.8426382	92	8	0.06275249345	0.03033868618		99.13654496	0.8634550422			91.54219332	8.457806678	0.2340038882	-0.2340038882			0	0	-910.8426382	0.03033868618			
909.5626382	92	8	0.1189525603	0.05734645524		99.08606829	0.913931709			91.0832179	8.916782101	0.4625505564	-0.4625505564			0	0	-909.5626382	0.05734645524			
907.0026382	92	8	0.2143394694	0.1033143115		98.9844639	1.015536101			90.17285191	9.827148088	0.9139017461	-0.9139017461			0	0	-907.0026382	0.1033143115			
904.4426382	92	8	0.2918237939	0.0936490027		98.88194135	1.118058653			89.27298784	10.72701216	0.9033584835	-0.9033584835			0	0	-904.4426382	0.0936490027			
901.8826382	92	8	0.3559167768	0.08551922875		98.7784376	1.2215624			88.38407291	11.61592709	0.8923657375	-0.8923657375			0	0	-901.8826382	0.08551922875			
899.3226382	92	8	0.4097411721	0.07858163651		98.67388543	1.326114569			87.50652561	12.49347439	0.8809529696	-0.8809529696			0	0	-899.3226382	0.07858163651			
896.7626382	92	8	0.4555253855	0.07258835955		98.568213	1.431786999			86.6407307	13.3592693	0.8691539977	-0.8691539977			0	0	-896.7626382	0.07258835955			
894.2026382	92	8	0.4949012752	0.06735633086		98.46134365	1.538656346			85.78703696	14.21296304	0.8570049767	-0.8570049767			0	0	-894.2026382	0.06735633086			
891.6426382	92	8	0.5290906478	0.06274746403		98.3531956	1.6468044			84.94575482	15.05424518	0.8445443781	-0.8445443781			0	0	-891.6426382	0.06274746403			
889.0826382	92	8	0.5590260498	0.05865565488		98.24368157	1.756318431			84.1171547	15.8828453	0.8318123811	-0.8318123811			0	0	-889.0826382	0.05865565488			
886.5226382	92	8	0.5854313233	0.05499803567		98.13270841	1.867291588			83.30146593	16.69853407	0.8188502556	-0.8188502556			0	0	-886.5226382	0.05499803567			
883.9626382	92	8	0.6088767159	0.05170894289		98.02017665	1.979823352			82.49887623	17.50112377	0.8056997555	-0.8056997555			0	0	-883.9626382	0.05170894289			
881.4026382	92	8	0.6298174379	0.04873566526		97.90597995	2.094020046			81.70953181	18.29046819	0.7924025246	-0.7924025246			0	0	-881.4026382	0.04873566526			
878.8426382	92	8	0.6486211821	0.04603538839		97.79000458	2.209995425			80.93353803	19.06646197	0.7789996304	-0.7789996304			0	0	-878.8426382	0.04603538839			
