T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
865.9880939	84	10	6	0	0	98.18935529	1.084075531	0.7265691797	84	10	6							0.002093114007	-0.00131521618	-0.0007778978268	-865.9880939	0	33.6143390896793	
865.9780939	84	10	6	0.0001560982737	0.0001476960804	98.18907032	1.084243049	0.7266866318	83.99790632	10.00131556	6.000778116							0	0	0	-865.9780939	0.0001476960804	101.798868531109	
865.9580939	84	10	6	0.0004677741536	0.0002949766638	98.18850004	1.08457835	0.7269216063	83.99371972	10.00394624	6.002334042							0	0	0	-865.9580939	0.0002949766638	135.812140869689	
865.9180939	84	10	6	0.001090386713	0.0005894278213	98.18735963	1.085248795	0.7273915725	83.98534997	10.00920544	6.005444585							0	0	0	-865.9180939	0.0005894278213	135.909994131188	
865.8380939	84	10	6	0.002333552331	0.001177499308	98.18507846	1.086589877	0.7283316669	83.96861215	10.0197229	6.011664953							0	0	0	-865.8380939	0.001177499308	136.20360083047	
865.6780939	84	10	6	0.00481101577	0.00234937002	98.18051474	1.089272703	0.7302125525	83.93515268	10.04074807	6.024099254							0	0	0	-865.6780939	0.00234937002	136.862842806297	
865.3580939	84	10	6	0.009730747634	0.004676369226	98.17138187	1.094641019	0.7339771146	83.86829849	10.08275939	6.048942122							0	0	0	-865.3580939	0.004676369226	138.27330681025	
864.7180939	84	10	6	0.01942045018	0.009255541512	98.15309429	1.105388388	0.7415173271	83.73484948	10.16662627	6.09852425							0	0	0	-864.7180939	0.009255541512	141.168084056068	
863.4380939	84	10	6	0.03824431452	0.01815079062	98.11643041	1.126926911	0.756642679	83.46898426	10.33373876	6.197276979							0	0	0	-863.4380939	0.01815079062	146.880031904827	
860.8780939	84	10	6	0.07380946517	0.03493667155	98.04273948	1.170185077	0.7870754439	82.94137546	10.6654839	6.393140639							0	0	0	-860.8780939	0.03493667155	-2063.14834417889	
858.3180939	84	10	6	0.1067883739	0.03357769442	97.96855256	1.213688865	0.8177585778	82.41926631	10.99388015	6.586853536							0	0	0	-858.3180939	0.03357769442	-1952.40592719476	
855.7580939	84	10	6	0.1374467667	0.03230818286	97.89384995	1.257452245	0.8486978084	81.90261871	11.31894881	6.77843248							0	0	0	-855.7580939	0.03230818286	-2088.52586513505	
853.1980939	84	10	6	0.1660165813	0.03112072947	97.8186116	1.30148953	0.8798988724	81.39139166	11.64071297	6.967895364							0	0	0	-853.1980939	0.03112072947	-2230.47874287699	
850.6380939	84	10	6	0.1927002494	0.03000787777	97.74281682	1.345815578	0.9113676043	80.88554059	11.95919805	7.155261359							0	0	0	-850.6380939	0.03000787777	-2377.63503775931	
848.0780939	84	10	6	0.2176752067	0.02896304497	97.66644428	1.390445786	0.9431099321	80.38501788	12.2744314	7.340550718							0	0	0	-848.0780939	0.02896304497	-2530.06949165939	
845.5180939	84	10	6	0.2410976126	0.02798040588	97.589472	1.435396117	0.9751318868	79.88977313	12.58644219	7.523784677							0	0	0	-845.5180939	0.02798040588	-2687.86942441019	
842.9580939	84	10	6	0.2631054253	0.02705478607	97.51187726	1.480683125	1.007439612	79.39975351	12.89526115	7.704985339							0	0	0	-842.9580939	0.02705478607	-2851.12551978359	
840.3980939	84	10	6	0.2838209618	0.02618157284	97.43363664	1.526323987	1.040039375	78.91490397	13.20092044	7.884175586							0	0	0	-840.3980939	0.02618157284	-3019.93184674355	
837.8380939	84	10	6	0.3033530385	0.0253566404	97.35472589	1.572336534	1.072937575	78.43516754	13.50345348	8.061378979							0	0	0	-837.8380939	0.0253566404	-3194.38583839138	
835.2780939	84	10	6	0.3217987707	0.02457628682	97.27511996	1.618739284	1.106140756	77.96048555	13.80289477	8.236619671							0	0	0	-835.2780939	0.02457628682	-3374.58829170585	
832.7180939	84	10	6	0.3392450933	0.02383718053	97.1947929	1.665551484	1.139655616	77.49079787	14.0992798	8.409922329							0	0	0	-832.7180939	0.02383718053	-3560.64352449793	
830.1580939	84	10	6	0.3557700513	0.02313631486	97.11371783	1.712793153	1.173489021	77.02604311	14.39264483	8.581312053							0	0	0	-830.1580939	0.02313631486	-3752.6594402103	
827.5980939	84	10	6	0.3714438986	0.02247096908	97.03186686	1.760485125	1.207648014	76.56615882	14.68302687	8.750814307							0	0	0	-827.5980939	0.02247096908	-3950.7478190388	
825.0380939	84	10	6	0.3863300402	0.02183867507	96.94921107	1.8086491	1.242139829	76.11108169	14.97046345	8.918454855							0	0	0	-825.0380939	0.02183867507	-4155.02444508646	
822.4780939	84	10	6	0.4004858397	0.02123718847	96.86572039	1.857307702	1.276971908	75.66074769	15.25499261	9.084259696							0	0	0	-822.4780939	0.02123718847	-4103.22571044772	
821.8380939	84	10	6	0.4039125601	0.005252747431	96.84471465	1.869550591	1.285734756	75.54890491	15.32566224	9.125432846							0	0	0	-821.8380939	0.005252747431	-109.928207216006	
821.5180939	84	10	6	0.4056114282	0.002617889614	96.83419137	1.875684128	1.290124507	75.49309325	15.36092867	9.145978078							0	0	0	-821.5180939	0.002617889614	-75.2046599583298	
821.4380939	84	10	6	0.4060349554	0.0006543826601	96.83155849	1.877218705	1.2912228	75.47915217	15.36973776	9.151110078							0	0	0	-821.4380939	0.0006543826601	-110.310412323468	
821.3980939	84	10	6	0.4062459909	0.0003263340866	96.83024171	1.877986218	1.291772073	75.47218318	15.37414145	9.153675369							0	0	0	-821.3980939	0.0003263340866	334.432254474136	
821.3780939	84	10	6	0.4065707746	0.0004549841007	96.82921931	1.879022411	1.291758275	75.46614387	15.38103585	9.152820272	4.892240148E-05	0	99.99995108				0	0	0	-821.3780939	0.0004549841007	143.291634489513	
821.3580939	84	10	6	0.4070122298	0.0006105310055	96.8279991	1.880408617	1.291592284	75.45873504	15.39043398	9.150830975	4.890249735E-05	0	99.9999511				0	0	0	-821.3580939	0.0006105310055	115.789624860731	
821.3180939	84	10	6	0.4078924695	0.00121811544	96.82556234	1.883177514	1.291260151	75.44393811	15.40920426	9.146857624	4.886271017E-05	0	99.99995114				0	0	0	-821.3180939	0.00121811544	65.9062932601542	
821.2380939	84	10	6	0.4096455116	0.002429328799	96.82068648	1.888717408	1.290596109	75.41436218	15.44672111	9.138916718	4.878322119E-05	0	99.99995122				0	0	0	-821.2380939	0.002429328799	66.2388211797741	
821.0780939	84	10	6	0.4131220904	0.004831215009	96.81092555	1.899805522	1.289268926	75.35528255	15.52165928	9.123058169	4.862458435E-05	0	99.99995138				0	0	0	-821.0780939	0.004831215009	67.0559100015911	
820.7580939	84	10	6	0.4199499175	0.009542494643	96.79136691	1.922014946	1.286618147	75.23741459	15.67115098	9.091434424	4.830867118E-05	0	99.99995169				0	0	0	-820.7580939	0.009542494643	68.7389310411016	
