T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
906.5132458	90	10	0	0		98.96493765	1.035062346			90	10	0.003527950482	-0.003527950482			0.003527950482	-0.003527950482	-906.5132458	0			
906.5032458	90	10	0.0004151175808	0.0003935698012		98.9645384	1.035461601			89.99647181	10.00352819	0.007055956572	-0.007055956572			0	0	-906.5032458	0.0003935698012			
906.4832458	90	10	0.001244165803	0.0007862763911		98.96373958	1.036260418			89.98941614	10.01058386	0.01058286103	-0.01058286103			0	0	-906.4832458	0.0007862763911			
906.4432458	90	10	0.002898448622	0.001570179071		98.96214195	1.037858048			89.97530771	10.02469229	0.01763543689	-0.01763543689			0	0	-906.4432458	0.001570179071			
906.3632458	90	10	0.006192405199	0.003131443096		98.958946	1.041053995			89.94709761	10.05290239	0.03173572771	-0.03173572771			0	0	-906.3632458	0.003131443096			
906.2032458	90	10	0.01272199324	0.006227075744		98.95255135	1.047448648			89.89070833	10.10929167	0.05991193536	-0.05991193536			0	0	-906.2032458	0.006227075744			
905.8832458	90	10	0.0255326469	0.01229596984		98.9397512	1.060248799			89.77805589	10.22194411	0.1161703897	-0.1161703897			0	0	-905.8832458	0.01229596984			
905.2432458	90	10	0.05024138652	0.02401485312		98.91410638	1.085893618			89.55325262	10.44674738	0.2283107104	-0.2283107104			0	0	-905.2432458	0.02401485312			
903.9632458	90	10	0.09628899644	0.0458694238		98.86263549	1.137364513			89.10568073	10.89431927	0.4510579885	-0.4510579885			0	0	-903.9632458	0.0458694238			
901.4032458	90	10	0.1768308978	0.08413760509		98.75894073	1.24105927			88.21886369	11.78113631	0.8902592397	-0.8902592397			0	0	-901.4032458	0.08413760509			
898.8432458	90	10	0.2446424589	0.07739368992		98.65418442	1.345815579			87.34348922	12.65651078	0.8787715225	-0.8787715225			0	0	-898.8432458	0.07739368992			
896.2832458	90	10	0.3024507248	0.07155534661		98.54829384	1.451706163			86.47993499	13.52006501	0.8669044472	-0.8669044472			0	0	-896.2832458	0.07155534661			
893.7232458	90	10	0.3522616985	0.0664494113		98.44119142	1.558808581			85.62854304	14.37145696	0.8546940918	-0.8546940918			0	0	-893.7232458	0.0664494113			
891.1632458	90	10	0.3955830608	0.06194464472		98.33279438	1.667205619			84.78961641	15.21038359	0.8421795716	-0.8421795716			0	0	-891.1632458	0.06194464472			
888.6032458	90	10	0.4335693773	0.0579398614		98.22301438	1.776985617			83.96341791	16.03658209	0.8294013169	-0.8294013169			0	0	-888.6032458	0.0579398614			
886.0432458	90	10	0.4671194412	0.05435581062		98.11175713	1.888242874			83.15016908	16.84983092	0.8164007336	-0.8164007336			0	0	-886.0432458	0.05435581062			
883.4832458	90	10	0.4969431619	0.05112953544		97.99892189	2.00107811			82.35004984	17.64995016	0.8032195825	-0.8032195825			0	0	-883.4832458	0.05112953544			
880.9232458	90	10	0.5236085474	0.04821038145		97.88440101	2.115598995			81.56319869	18.43680131	0.789899485	-0.789899485			0	0	-880.9232458	0.04821038145			
878.3632458	90	10	0.5475753533	0.04555711924		97.76807926	2.231920745			80.78971345	19.21028655	0.7764812794	-0.7764812794			0	0	-878.3632458	0.04555711924			
875.8032458	90	10	0.5692196074	0.04313583496		97.64983319	2.350166814			80.0296524	19.9703476	0.7630046353	-0.7630046353			0	0	-875.8032458	0.04313583496			
873.2432458	90	10	0.5888517671	0.04091836086		97.52953031	2.470469686			79.28303588	20.71696412	0.7495076297	-0.7495076297			0	0	-873.2432458	0.04091836086			
870.6832458	90	10	0.6067303558	0.03888109187		97.40702823	2.592971773			78.54984823	21.45015177	0.7360264137	-0.7360264137			0	0	-870.6832458	0.03888109187			
868.1232458	90	10	0.6230723369	0.03700408254		97.28217353	2.717826469			77.83003995	22.16996005	0.7225949503	-0.7225949503			0	0	-868.1232458	0.03700408254			
865.5632458	90	10	0.6380611006	0.03527035047		97.15480065	2.845199348			77.12353008	22.87646992	0.7092448222	-0.7092448222			0	0	-865.5632458	0.03527035047			
863.0032458	90	10	0.6518526804	0.03366533358		97.02473044	2.975269559			76.43020869	23.56979131	0.6960051194	-0.6960051194			0	0	-863.0032458	0.03366533358			
860.4432458	90	10	0.66458064	0.03217646365		96.89176855	3.108231446			75.74993944	24.25006056	0.6829023094	-0.6829023094			0	0	-860.4432458	0.03217646365			
857.8832458	90	10	0.6763599511	0.03079282825		96.75570357	3.244296426			75.08256215	24.91743785	0.6699603382	-0.6699603382			0	0	-857.8832458	0.03079282825			
855.3232458	90	10	0.6872900975	0.02950490087		96.61630481	3.38369519			74.42789536	25.57210464	0.6572005852	-0.6572005852			0	0	-855.3232458	0.02950490087			
852.7632458	90	10	0.6974575791	0.02830432394		96.47331972	3.526680284			73.78573874	26.21426126	0.644641965	-0.644641965			0	0	-852.7632458	0.02830432394			
850.2032458	90	10	0.7069379484	0.02718373328		96.32647085	3.673529145			73.15587547	26.84412453	0.6323010595	-0.6323010595			0	0	-850.2032458	0.02718373328			
847.6432458	90	10	0.7157974772	0.02613661537		96.17545229	3.824547709			72.53807443	27.46192557	0.6201921909	-0.6201921909			0	0	-847.6432458	0.02613661537			
845.0832458	90	10	0.7240945306	0.02515719068		96.01992531	3.980074694			71.93209223	28.06790777	0.6083276788	-0.6083276788			0	0	-845.0832458	0.02515719068			
