T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
604.524406	91	9	0.8190113658	0.007843102154	91.2985099	8.701490105	62.09654151	37.90345849	0.2299281877	-0.2299281877	0	0	-604.524406	0.007843102154	-61692.5636870945	
601.964406	91	9	0.8204398556	0.007802129802	91.19082159	8.809178409	61.86775922	38.13224078	0.2296755391	-0.2296755391	0	0	-601.964406	0.007802129802	-63317.7663317756	
599.404406	91	9	0.8218498884	0.007762212648	91.08217661	8.917823392	61.63921676	38.36078324	0.2294347962	-0.2294347962	0	0	-599.404406	0.007762212648	-64998.3502052841	
596.844406	91	9	0.8232419079	0.007723331343	90.97256395	9.027436055	61.4109023	38.5890977	0.2292059159	-0.2292059159	0	0	-596.844406	0.007723331343	-66737.581008296	
594.284406	91	9	0.8246163447	0.007685467292	90.86197247	9.138027533	61.18280407	38.81719593	0.2289888594	-0.2289888594	0	0	-594.284406	0.007685467292	-68539.0010655436	
591.724406	91	9	0.8259736166	0.007648602624	90.7503909	9.2496091	60.95491032	39.04508968	0.2287835922	-0.2287835922	0	0	-591.724406	0.007648602624	-70406.4593660094	
589.164406	91	9	0.827314129	0.007612720173	90.63780783	9.362192166	60.72720934	39.27279066	0.2285900837	-0.2285900837	0	0	-589.164406	0.007612720173	-72344.1446702854	
586.604406	91	9	0.8286382755	0.007577803451	90.52421172	9.475788284	60.49968946	39.50031054	0.2284083077	-0.2284083077	0	0	-586.604406	0.007577803451	-74356.6230066739	
584.044406	91	9	0.8299464383	0.00754383663	90.40959085	9.590409147	60.27233899	39.72766101	0.2282382419	-0.2282382419	0	0	-584.044406	0.00754383663	-76448.8806509616	
581.484406	91	9	0.8312389889	0.007510804518	90.29393341	9.706066589	60.0451463	39.9548537	0.2280798683	-0.2280798683	0	0	-581.484406	0.007510804518	-78626.3726649192	
578.924406	91	9	0.8325162878	0.007478692542	90.17722741	9.82277259	59.81809975	40.18190025	0.2279331729	-0.2279331729	0	0	-578.924406	0.007478692542	-80895.0860423353	
576.364406	91	9	0.8337786857	0.007447486732	90.05946072	9.940539275	59.59118772	40.40881228	0.227798146	-0.227798146	0	0	-576.364406	0.007447486732	-83261.5931687589	
573.804406	91	9	0.8350265234	0.007417173697	89.94062108	10.05937892	59.3643986	40.6356014	0.2276747818	-0.2276747818	0	0	-573.804406	0.007417173697	-85733.1306035207	
571.244406	91	9	0.8362601324	0.007387740614	89.82069606	10.17930394	59.13772076	40.86227924	0.227563079	-0.227563079	0	0	-571.244406	0.007387740614	-88317.692547619	
568.684406	91	9	0.837479835	0.007359175212	89.69967309	10.30032691	58.9111426	41.0888574	0.22746304	-0.22746304	0	0	-568.684406	0.007359175212	-91024.1168760805	
566.124406	91	9	0.8386859446	0.007331465753	89.57753945	10.42246055	58.68465248	41.31534752	0.2273746717	-0.2273746717	0	0	-566.124406	0.007331465753	-93862.2073150624	
563.564406	91	9	0.8398787666	0.007304601022	89.45428226	10.54571774	58.45823877	41.54176123	0.2272979851	-0.2272979851	0	0	-563.564406	0.007304601022	-96842.8714484662	
561.004406	91	9	0.8410585979	0.007278570312	89.3298885	10.6701115	58.23188981	41.76811019	0.2272329954	-0.2272329954	0	0	-561.004406	0.007278570312	-99978.276261716	
558.444406	91	9	0.8422257277	0.007253363413	89.20434498	10.79565502	58.00559395	41.99440605	0.227179722	-0.227179722	0	0	-558.444406	0.007253363413	-103282.030577946	
555.884406	91	9	0.8433804376	0.007228970597	89.07763836	10.92236164	57.77933948	42.22066052	0.2271381887	-0.2271381887	0	0	-555.884406	0.007228970597	-106769.409479707	
553.324406	91	9	0.8445230019	0.00720538261	88.94975515	11.05024485	57.55311468	42.44688532	0.2271084235	-0.2271084235	0	0	-553.324406	0.00720538261	-110457.616411553	
550.764406	91	9	0.8456536879	0.007182590659	88.82068167	11.17931833	57.3269078	42.6730922	0.2270904587	-0.2270904587	0	0	-550.764406	0.007182590659	-114366.092312944	
548.204406	91	9	0.8467727561	0.007160586403	88.69040412	11.30959588	57.10070705	42.89929295	0.2270843311	-0.2270843311	0	0	-548.204406	0.007160586403	-118516.903454595	
545.644406	91	9	0.8478804603	0.007139361946	88.55890852	11.44109148	56.87450059	43.12549941	0.2270900819	-0.2270900819	0	0	-545.644406	0.007139361946	-122935.17926785	
543.084406	91	9	0.8489770483	0.007118909823	88.42618072	11.57381928	56.64827656	43.35172344	0.2271077566	-0.2271077566	0	0	-543.084406	0.007118909823	-127649.671606781	
540.524406	91	9	0.8500627613	0.007099222996	88.29220642	11.70779358	56.42202301	43.57797699	0.2271374056	-0.2271374056	0	0	-540.524406	0.007099222996	-132693.44437701	
537.964406	91	9	0.8511378351	0.007080294846	88.15697115	11.84302885	56.19572798	43.80427202	0.2271790834	-0.2271790834	0	0	-537.964406	0.007080294846	-138104.69089138	
535.404406	91	9	0.8522024993	0.007062119164	88.02046027	11.97953973	55.96937942	44.03062058	0.2272328497	-0.2272328497	0	0	-535.404406	0.007062119164	-143927.772886553	
532.844406	91	9	0.8532569785	0.007044690145	87.88265897	12.11734103	55.74296522	44.25703478	0.2272987684	-0.2272987684	0	0	-532.844406	0.007044690145	-150214.53007159	
530.284406	91	9	0.8543014914	0.007028002383	87.74355229	12.25644771	55.51647321	44.48352679	0.2273769085	-0.2273769085	0	0	-530.284406	0.007028002383	-157025.919319572	
527.724406	91	9	0.8553362521	0.007012050865	87.60312508	12.39687492	55.28989115	44.71010885	0.2274673438	-0.2274673438	0	0	-527.724406	0.007012050865	-164434.089661473	
525.164406	91	9	0.8563614694	0.006996830963	87.46136204	12.53863796	55.06320671	44.93679329	0.2275701531	-0.2275701531	0	0	-525.164406	0.006996830963	-172525.109874344	
522.604406	91	9	0.8573773473	0.006982338434	87.31824768	12.68175232	54.83640748	45.16359252	0.22768542	-0.22768542	0	0	-522.604406	0.006982338434	-181402.482019931	
520.044406	91	9	0.8583840853	0.006968569412	87.17376635	12.82623365	54.60948097	45.39051903	0.2278132335	-0.2278132335	0	0	-520.044406	0.006968569412	-191191.798671969	
517.484406	91	9	0.8593818782	0.006955520408	87.02790224	12.97209776	54.38241458	45.61758542	0.2279536877	-0.2279536877	0	0	-517.484406	0.006955520408	-202046.937034249	
514.924406	91	9	0.8603709167	0.0069431883	86.88063934	13.11936066	54.15519562	45.84480438	0.2281068821	-0.2281068821	0	0	-514.924406	0.0069431883	-214158.577943617	
512.364406	91	9	0.8613513871	0.006931570339	86.7319615	13.2680385	53.9278113	46.0721887	0.2282729215	-0.2282729215	0	0	-512.364406	0.006931570339	-227765.870882119	
509.804406	91	9	0.8623234716	0.006920664138	86.58185237	13.41814763	53.70024872	46.29975128	0.2284519163	-0.2284519163	0	0	-509.804406	0.006920664138	-243172.905988231	
507.244406	91	9	0.8632873486	0.006910467675	86.43029543	13.56970457	53.47249485	46.52750515	0.2286439825	-0.2286439825	0	0	-507.244406	0.006910467675	-260772.479471111	
504.684406	91	9	0.8642431928	0.00690097929	86.27727401	13.72272599	53.24453656	46.75546344	0.2288492422	-0.2288492422	0	0	-504.684406	0.00690097929	-269064.842481298	
