T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
890.1305385	88	9	3	0	0		98.72319414	0.9394676845	0.3373381716				88	9	3	0.002576272717	-0.001936563232	-0.0006397094851				0.002576272717	-0.001936563232	-0.0006397094851	-890.1305385	0			
890.1205385	88	9	3	0.0002524555874	0.000240405056		98.72288868	0.9396915612	0.3374197572				87.99742327	9.001936905	3.000639826	0.005152893227	-0.003873390796	-0.001279502431				0	0	0	-890.1205385	0.000240405056			
890.1005385	88	9	3	0.0007566718977	0.0004802877843		98.72227775	0.9401393196	0.3375829351				87.99227052	9.005810188	3.001919289	0.007728209916	-0.005809245112	-0.001918964805				0	0	0	-890.1005385	0.0004802877843			
890.0605385	88	9	3	0.001763503686	0.0009594326341		98.72105581	0.9410348599	0.3379093317				87.98196817	9.013554414	3.004477416	0.01287837203	-0.009680616039	-0.00319775599				0	0	0	-890.0605385	0.0009594326341			
889.9805385	88	9	3	0.00377176448	0.001915560639		98.7186116	0.9428261843	0.3385622115				87.96136631	9.029040809	3.009592878	0.0231770598	-0.01742219392	-0.005754865883				0	0	0	-889.9805385	0.001915560639			
889.8205385	88	9	3	0.007766061243	0.003817258696		98.71372194	0.946409688	0.3398683731				87.92018165	9.059999618	3.019818736	0.04375818814	-0.03289340097	-0.01086478718				0	0	0	-889.8205385	0.003817258696			
889.5005385	88	9	3	0.01566682179	0.007579607637		98.70393756	0.9535801282	0.3424823081				87.83788858	9.121861251	3.040250172	0.08486303783	-0.06379371693	-0.02106932091				0	0	0	-889.5005385	0.007579607637			
888.8605385	88	9	3	0.03109735075	0.01491974196		98.68434879	0.9679346941	0.3477165133				87.67361014	9.245359087	3.081030777	0.1668426644	-0.1254256019	-0.0414170625				0	0	0	-888.8605385	0.01491974196			
887.5805385	88	9	3	0.06060657979	0.02896951721		98.645089	0.9967001417	0.3582108597				87.34628154	9.491453727	3.162264737	0.3298807744	-0.248013597	-0.08186717744				0	0	0	-887.5805385	0.02896951721			
885.0205385	88	9	3	0.114725496	0.05473306281		98.56623185	1.054463441	0.379304707				86.69656687	9.980015386	3.323417748	0.6522391128	-0.4904601931	-0.1617789197				0	0	0	-885.0205385	0.05473306281			
882.4605385	88	9	3	0.1630484046	0.05171861311		98.48691015	1.112545209	0.4005446374				86.05352989	10.46364093	3.482829178	0.6455364478	-0.4855057275	-0.1600307202				0	0	0	-882.4605385	0.05171861311			
879.9005385	88	9	3	0.2064351628	0.04898514835		98.40710097	1.170964311	0.4219347158				85.41721875	10.94229068	3.640490573	0.6387842806	-0.480510434	-0.1582738466				0	0	0	-879.9005385	0.04898514835			
877.3405385	88	9	3	0.2455880136	0.04649807172		98.3267811	1.229740012	0.4434788884				84.78767663	11.41592871	3.796394659	0.6319887769	-0.4754791022	-0.1565096746				0	0	0	-877.3405385	0.04649807172			
874.7805385	88	9	3	0.2810833744	0.04422565026		98.24592624	1.288892588	0.465181169				84.16493577	11.88452748	3.950536749	0.6251609242	-0.4704201205	-0.1547408037				0	0	0	-874.7805385	0.04422565026			
