T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
877.6675297	89	4	7	0	0		98.77207528	0.4141158869	0.8138088348				89	4	7	0.001790854774	-0.0006571597289	-0.001133695045				0.001790854774	-0.0006571597289	-0.001133695045	-877.6675297	0			
877.6575297	89	4	7	0.0001877912918	0.0001834348583		98.77184562	0.4141908423	0.8139635329				88.9982088	4.000657283	7.001133922	0.003581993293	-0.001314426998	-0.002267566295				0	0	0	-877.6575297	0.0001834348583			
877.6375297	89	4	7	0.0005628150922	0.0003664192161		98.77138622	0.4143408094	0.8142729695				88.99462688	4.001971687	7.003401438	0.005372175815	-0.001971351988	-0.003400823827				0	0	0	-877.6375297	0.0003664192161			
877.5975297	89	4	7	0.001311889024	0.0007320921792		98.77046743	0.4146406821	0.8148918856				88.98746536	4.004599667	7.007934975	0.0089522734	-0.003285124303	-0.005667149097				0	0	0	-877.5975297	0.0007320921792			
877.5175297	89	4	7	0.002806987035	0.001462269927		98.76862962	0.4152404929	0.8161298875				88.97314388	4.009855162	7.017000962	0.01611172564	-0.005912478212	-0.01019924743				0	0	0	-877.5175297	0.001462269927			
877.3575297	89	4	7	0.005784412309	0.002916297337		98.76495312	0.4164402562	0.8186066283				88.94451315	4.020362081	7.035124769	0.03041993746	-0.01116358973	-0.01925634773				0	0	0	-877.3575297	0.002916297337			
877.0375297	89	4	7	0.01168865882	0.00579987815		98.75759658	0.418840354	0.8235630617				88.88730063	4.041359644	7.071339726	0.05899964445	-0.02165364798	-0.03734599647				0	0	0	-877.0375297	0.00579987815			
876.3975297	89	4	7	0.02328272587	0.01145747238		98.74286944	0.423642897	0.8334876619				88.77307153	4.083290105	7.143638365	0.1160124108	-0.04258517663	-0.07342723422				0	0	0	-876.3975297	0.01145747238			
875.1175297	89	4	7	0.04568012233	0.02239148906		98.71335799	0.433257619	0.8533843899				88.54539267	4.166892861	7.287714471	0.2294538971	-0.08425475305	-0.1451991441				0	0	0	-875.1175297	0.02239148906			
872.5575297	89	4	7	0.08754806323	0.04282113429		98.65410209	0.452527645	0.8933702696				88.0931397	4.333069712	7.573790591	0.4540117102	-0.1668234514	-0.2871882588				0	0	0	-872.5575297	0.04282113429			
869.9975297	89	4	7	0.1258446776	0.040925851		98.59452983	0.4718505298	0.9336196378				87.6450218	4.497836603	7.857141594	0.449860836	-0.165408184	-0.284452652				0	0	0	-869.9975297	0.040925851			
867.4375297	89	4	7	0.1610004287	0.03917753017		98.53463084	0.4912310064	0.9741381524				87.2009981	4.661205908	8.137795996	0.4457507394	-0.1640051608	-0.2817455786				0	0	0	-867.4375297	0.03917753017			
864.8775297	89	4	7	0.1933813946	0.03756151094		98.47439478	0.5106738475	1.014931372				86.7610263	4.823190541	8.415783154	0.4416830858	-0.1626151037	-0.2790679821				0	0	0	-864.8775297	0.03756151094			
862.3175297	89	4	7	0.223299453	0.03606364623		98.41381119	0.530183938	1.056004874				86.32506195	4.983804323	8.691133727	0.4376600863	-0.1612389233	-0.276421163				0	0	0	-862.3175297	0.03606364623			
859.7575297	89	4	7	0.2510218893	0.0346717254		98.3528695	0.5497662653	1.097364239				85.89305884	5.143061797	8.963879368	0.4336834693	-0.159877345	-0.2738061243				0	0	0	-859.7575297	0.0346717254			
857.1975297	89	4	7	0.2767790484	0.0333751665		98.29155902	0.5694259214	1.139015061				85.46496928	5.300978134	9.234052583	0.4297547164	-0.1585309969	-0.2712237194				0	0	0	-857.1975297	0.0333751665			
854.6375297	89	4	7	0.3007704695	0.0321647525		98.22986895	0.589168105	1.180962943				85.04074437	5.45756904	9.501686592	0.4258750815	-0.1572004177	-0.2686746638				0	0	0	-854.6375297	0.0321647525			
852.0775297	89	4	7	0.32316984	0.0310324174		98.16778836	0.6089981251	1.223213516				84.62033413	5.612850677	9.766815198	0.4220456096	-0.1558860639	-0.2661595457				0	0	0	-852.0775297	0.0310324174			
849.5175297	89	4	7	0.3441290273	0.02997107138		98.10530616	0.6289214043	1.265772433				84.20368774	5.766839585	10.02947268	0.4182671538	-0.1545883168	-0.263678837				0	0	0	-849.5175297	0.02997107138			
846.9575297	89	4	7	0.3637813807	0.02897445691		98.04241113	0.6489434832	1.308645383				83.79075371	5.919552619	10.28969367	0.4145403918	-0.1533074891	-0.2612329027				0	0	0	-846.9575297	0.02897445691			
844.3975297	89	4	7	0.3822444543	0.02803702977		97.97909188	0.6690700252	1.351838092				83.38148004	6.071006881	10.54751308	0.4108658414	-0.1520438309	-0.2588220104				0	0	0	-844.3975297	0.02803702977			
841.8375297	89	4	7	0.3996222639	0.02715385986		97.91533685	0.6893068215	1.39535633				82.97581435	6.221219665	10.80296599	0.4072438744	-0.150797535	-0.2564463394				0	0	0	-841.8375297	0.02715385986			
839.2775297	89	4	7	0.4160071692	0.02632054828		97.85113429	0.7096597974	1.439205918				82.57370401	6.370208406	11.05608758	0.4036747308	-0.1495687425	-0.2541059883				0	0	0	-839.2775297	0.02632054828			
836.7175297	89	4	7	0.4314814526	0.02553315739		97.78647225	0.7301350183	1.483392729				82.1750963	6.517990632	11.30691307	0.4001585304	-0.148357547	-0.2518009834				0	0	0	-836.7175297	0.02553315739			
834.1575297	89	4	7	0.4461186477	0.02478815183		97.7213386	0.7507386964	1.5279227				81.77993845	6.664583924	11.55547762	0.3966952853	-0.1471639998	-0.2495312855				0	0	0	-834.1575297	0.02478815183			
831.5975297	89	4	7	0.4599846649	0.02408234829		97.65572097	0.7714771987	1.572801833				81.38817782	6.810005873	11.80181631	0.3932849101	-0.1459881134	-0.2472967966				0	0	0	-831.5975297	0.02408234829			
829.0375297	89	4	7	0.4731387476	0.02341287271		97.58960674	0.792357054	1.618036201				80.99976189	6.95427405	12.04596406	0.389927232	-0.1448298658	-0.2450973662				0	0	0	-829.0375297	0.02341287271			
826.4775297	89	4	7	0.4856342893	0.02277712353		97.52298308	0.8133849621	1.663631956				80.61463844	7.097405972	12.28795559	0.3866220004	-0.1436892033	-0.242932797				0	0	0	-826.4775297	0.02277712353			
823.9175297	89	4	7	0.4975195331	0.0221727402		97.45583687	0.8345678025	1.709595331				80.23275554	7.239419074	12.52782539	0.3833688948	-0.1425660446	-0.2408028502				0	0	0	-823.9175297	0.0221727402			
821.3575297	89	4	7	0.5088384737	0.02159816725		97.38815319	0.8559131546	1.755933651				79.85405528	7.380333165	12.76561156	0.3801675313	-0.1414602822	-0.2387072491				0	0	0	-821.3575297	0.02159816725			
818.7975297	89	4	7	0.5196302648	0.02104987135		97.31992144	0.8774272665	1.802651294				79.47849952	7.5201605	13.00133998	0.3770111963	-0.1403694523	-0.2366417441				0	0	0	-818.7975297	0.02104987135			
816.2375297	89	4	7	0.5299311992	0.02052742852		97.25112606	0.8991181248	1.849755819				79.10603103	7.658920594	13.23504837	0.3739122928	-0.1392982004	-0.2346140924				0	0	0	-816.2375297	0.02052742852			
813.6775297	89	4	7	0.5397741829	0.02002882782		97.18175271	0.9209934312	1.897253857				78.73659969	7.796630341	13.46676997	0.3708636774	-0.1382438979	-0.2326197795				0	0	0	-813.6775297	0.02002882782			
