T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
898.8370855	91	6	3	0	0		99.06026008	0.6102105488	0.3295293752				91	6	3	0.002464818372	-0.001648193507	-0.0008166248653				0.002464818372	-0.001648193507	-0.0008166248653	-898.8370855	0			
898.8270855	91	6	3	0.0003160925142	0.0003059122301		99.05998254	0.6103895112	0.3296279518				90.9975349	6.001648382	3.000816722	0.004929828138	-0.003296519068	-0.00163330907				0	0	0	-898.8270855	0.0003059122301			
898.8070855	91	6	3	0.0009474244802	0.0006112050322		99.05942747	0.6107474224	0.329825112				90.99260519	6.004944822	3.002449986	0.007393933948	-0.004944250296	-0.002449683652				0	0	0	-898.8070855	0.0006112050322			
898.7670855	91	6	3	0.002207732394	0.001220775133		99.05831729	0.6114632225	0.3302194848				90.98274805	6.011536216	3.005715733	0.01232163303	-0.008239394354	-0.004082238678				0	0	0	-898.7670855	0.001220775133			
898.6870855	91	6	3	0.004719794613	0.002436242245		99.05609671	0.6128949694	0.3310083225				90.96303663	6.024717214	3.012246155	0.02217520861	-0.01482856101	-0.007346647604				0	0	0	-898.6870855	0.002436242245			
898.5270855	91	6	3	0.009709344425	0.004850784188		99.05165468	0.6157588646	0.332586454				90.9236301	6.051068804	3.0253011	0.04186885997	-0.02799825592	-0.01387060404				0	0	0	-898.5270855	0.004850784188			
898.2070855	91	6	3	0.01954056326	0.009605768352		99.04276726	0.6214882387	0.3357444987				90.8448829	6.103730093	3.051387004	0.08120695672	-0.05430629491	-0.02690066181				0	0	0	-898.2070855	0.009605768352			
897.5670855	91	6	3	0.03865509824	0.01885863971		99.02497863	0.6329534976	0.3420678755				90.68765069	6.208885629	3.103463683	0.1596866165	-0.1067971468	-0.05288946979				0	0	0	-897.5670855	0.01885863971			
896.2870855	91	6	3	0.07482630037	0.03637795159		98.98934556	0.6559104618	0.3547439749				90.37423982	6.418525107	3.207235073	0.3158540474	-0.2112739493	-0.1045800981				0	0	0	-896.2870855	0.03637795159			
893.7270855	91	6	3	0.1398864144	0.06792075163		98.91784971	0.7019344883	0.3802158039				89.75166564	6.835093956	3.413240407	0.6249954299	-0.418189448	-0.2068059818				0	0	0	-893.7270855	0.06792075163			
891.1670855	91	6	3	0.1965793668	0.06351615262		98.84603969	0.7481054279	0.4058548848				89.1348486	7.247938004	3.617213394	0.6192157461	-0.4144500505	-0.2047656957				0	0	0	-891.1670855	0.06351615262			
888.6070855	91	6	3	0.246392239	0.05960972685		98.77390043	0.7944331953	0.4316663795				88.523846	7.657014362	3.819139637	0.6133785161	-0.41066757	-0.2027109461				0	0	0	-888.6070855	0.05960972685			
886.0470855	91	6	3	0.2904821904	0.05612136873		98.7014164	0.8409281981	0.4576554014				87.91870579	8.062286709	4.019007506	0.6074931688	-0.4068486432	-0.2006445256				0	0	0	-886.0470855	0.05612136873			
883.4870855	91	6	3	0.3297627579	0.05298732095		98.62857156	0.8876013927	0.4838270424				87.31946683	8.463725069	4.216808105	0.6015688152	-0.4029996356	-0.1985691796				0	0	0	-883.4870855	0.05298732095			
880.9270855	91	6	3	0.3649645087	0.05015623738		98.55534934	0.934464276	0.5101863801				86.72615932	8.861305492	4.412535186	0.5956141612	-0.3991265961	-0.1964875651				0	0	0	-880.9270855	0.05015623738			
878.3670855	91	6	3	0.3966784785	0.04758630265		98.48173263	0.9815288842	0.5367384881				86.13880517	9.255009772	4.606185061	0.5896375452	-0.3952352924	-0.1944022528				0	0	0	-878.3670855	0.04758630265			
875.8070855	91	6	3	0.4253878262	0.04524311518		98.40770376	1.028807794	0.5634884449				85.55741832	9.64482517	4.797756505	0.5836469251	-0.3913312095	-0.1923157156				0	0	0	-875.8070855	0.04524311518			
873.2470855	91	6	3	0.4514912671	0.0430981104		98.33324453	1.076314126	0.5904413435				84.98200522	10.03074413	4.987250651	0.5776498673	-0.3874195483	-0.190230319				0	0	0	-873.2470855	0.0430981104			
870.6870855	91	6	3	0.4753206671	0.04112736991		98.25833615	1.124061553	0.6176023006				84.41256514	10.41276398	5.174670874	0.5716535395	-0.3835052248	-0.1881483146				0	0	0	-870.6870855	0.04112736991			
868.1270855	91	6	3	0.4971544255	0.03931071074		98.18295923	1.172064308	0.6449764657				83.84909064	10.79088669	5.360022673	0.5656647059	-0.3795928709	-0.186071835				0	0	0	-868.1270855	0.03931071074			
865.5670855	91	6	3	0.5172277752	0.03763098081		98.10709378	1.220337194	0.6725690305				83.29156792	11.16511853	5.543313551	0.5596897261	-0.3756868356	-0.1840028905				0	0	0	-865.5670855	0.03763098081			
863.0070855	91	6	3	0.535740796	0.03607350806		98.03071916	1.268895603	0.700385238				82.73997725	11.53546986	5.72455289	0.5537345566	-0.3717911886	-0.181943368				0	0	0	-863.0070855	0.03607350806			
860.4470855	91	6	3	0.5528647118	0.03462566564		97.95381408	1.317755527	0.7284303921				82.19429339	11.90195478	5.903751829	0.5478047541	-0.3679097242	-0.1798950299				0	0	0	-860.4470855	0.03462566564			
857.8870855	91	6	3	0.568746885	0.03327652548		97.87635655	1.366933584	0.7567098671				81.65448593	12.26459093	6.080923138	0.5419054823	-0.3640459668	-0.1778595155				0	0	0	-857.8870855	0.03327652548			
855.3270855	91	6	3	0.5835148101	0.03201658013		97.79832385	1.416447037	0.7852291173				81.1205197	12.6233992	6.256081101	0.5360415199	-0.3602031774	-0.1758383425				0	0	0	-855.3270855	0.03201658013			
852.7670855	91	6	3	0.597279335	0.03083751761		97.71969249	1.466313819	0.813993687				80.59235516	12.97840345	6.429241394	0.5302172703	-0.356384361	-0.1738329094				0	0	0	-852.7670855	0.03083751761			
850.2070855	91	6	3	0.6101372755	0.02973203778		97.64043821	1.516552567	0.8430092207				80.06994872	13.32963031	6.600420972	0.5244367628	-0.3525922675	-0.1718444953				0	0	0	-850.2070855	0.02973203778			
847.6470855	91	6	3	0.6221735552	0.02869370176		97.56053588	1.56718265	0.8722814734				79.55325313	13.67710892	6.769637955	0.5187037091	-0.348829431	-0.1698742781				0	0	0	-847.6470855	0.02869370176			
845.0870855	91	6	3	0.633462965	0.02771680747		97.47995947	1.618224208	0.9018163216				79.04221781	14.02087067	6.936911522	0.5130214497	-0.3450981332	-0.1679233165				0	0	0	-845.0870855	0.02771680747			
842.5270855	91	6	3	0.6440716212	0.02679628623		97.39868203	1.669698192	0.9316197739				78.53678914	14.36094905	7.102261808	0.5073930139	-0.3414004442	-0.1659925697				0	0	0	-842.5270855	0.02679628623			
839.9670855	91	6	3	0.6540581795	0.02592761648		97.31667561	1.721626406	0.9616979831				78.0369108	14.6973794	7.265709806	0.5018211236	-0.3377382254	-0.1640828981				0	0	0	-839.9670855	0.02592761648			
837.4070855	91	6	3	0.663474851	0.02510675118		97.23391118	1.774031558	0.9920572578				77.54252405	15.03019868	7.42727727	0.4963082166	-0.3341131451	-0.1621950714				0	0	0	-837.4070855	0.02510675118			
834.8470855	91	6	3	0.6723682577	0.02433005663		97.15035861	1.826937314	1.022704075				77.053568	15.35944536	7.586986634	0.490856425	-0.3305266638	-0.1603297612				0	0	0	-834.8470855	0.02433005663			
