T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
907.2600291	94	3	3	0	0		99.37898845	0.2985259424	0.3224856052				94	3	3	0.002203179836	-0.001106499242	-0.001096680594				0.002203179836	-0.001106499242	-0.001096680594	-907.2600291	0			
907.2500291	94	3	3	0.0004165697477	0.0004096369035		99.37874824	0.2986402293	0.3226115345				93.99779662	3.001106599	3.001096783	0.004406484295	-0.002213066477	-0.002193417818				0	0	0	-907.2500291	0.0004096369035			
907.2300291	94	3	3	0.001248412474	0.0008182808758		99.37826773	0.2988688375	0.3228634319				93.99339067	3.003319401	3.003289929	0.00660911056	-0.00331930602	-0.00328980454				0	0	0	-907.2300291	0.0008182808758			
907.1900291	94	3	3	0.002908383026	0.001634243579		99.37730673	0.2993260377	0.3233672369				93.98457921	3.007744824	3.007675966	0.01101433526	-0.005531802358	-0.005482532899				0	0	0	-907.1900291	0.001634243579			
907.1100291	94	3	3	0.006213234096	0.003258952817		99.37538457	0.3002404602	0.3243749715				93.96695966	3.01659414	3.016446203	0.01982184207	-0.009955442032	-0.009866400039				0	0	0	-907.1100291	0.003258952817			
906.9500291	94	3	3	0.0127631746	0.006480076108		99.37153967	0.3020693935	0.3263909396				93.93173402	3.034286643	3.033979335	0.03742669363	-0.0187981166	-0.01862857703				0	0	0	-906.9500291	0.006480076108			
906.6300291	94	3	3	0.02560913513	0.01279350806		99.36384758	0.3057276066	0.3304248142				93.86133729	3.06964703	3.069015678	0.07259570596	-0.03646502135	-0.03613068461				0	0	0	-906.6300291	0.01279350806			
905.9900291	94	3	3	0.05036859482	0.02497906098		99.34845396	0.3130455095	0.3385005319				93.72076049	3.140269598	3.138969917	0.1427713821	-0.07172523632	-0.07104614579				0	0	0	-905.9900291	0.02497906098			
904.7100291	94	3	3	0.09645197015	0.0476875845		99.31762853	0.3276873946	0.3546840778				93.44047735	3.28111973	3.27840292	0.2824682778	-0.1419485209	-0.1405197569				0	0	0	-904.7100291	0.0476875845			
902.1500291	94	3	3	0.1768854982	0.08741716605		99.25582038	0.3569973394	0.3871822841				92.88342006	3.561224222	3.555355719	0.5592244526	-0.2811948778	-0.2780295747				0	0	0	-902.1500291	0.08741716605			
899.5900291	94	3	3	0.2444488174	0.0804780384		99.19379817	0.3863374787	0.4198643515				92.33112691	3.83909476	3.829778332	0.5544417276	-0.2789521902	-0.2754895374				0	0	0	-899.5900291	0.0804780384			
897.0300291	94	3	3	0.3019566302	0.07450927914		99.13155131	0.4157121838	0.4527365066				91.78364014	4.114703532	4.101656325	0.5496164889	-0.2766815242	-0.2729349647				0	0	0	-897.0300291	0.07450927914			
894.4700291	94	3	3	0.3514642347	0.0693206641		99.06906901	0.4451261364	0.4858048565				91.2409933	4.388027808	4.370978894	0.5447576078	-0.2743880542	-0.2703695536				0	0	0	-894.4700291	0.0693206641			
891.9100291	94	3	3	0.3945064304	0.0647686236		99.00634024	0.474584336	0.5190754277				90.70321148	4.659049661	4.637738857	0.5398735389	-0.2720765996	-0.2677969393				0	0	0	-891.9100291	0.0647686236			
889.3500291	94	3	3	0.4322518677	0.06074287386		98.94335376	0.504092072	0.5525541719				90.17031201	4.927755541	4.901932447	0.5349721019	-0.2697515524	-0.2652205495				0	0	0	-889.3500291	0.06074287386			
886.7900291	94	3	3	0.4656056777	0.0571573005		98.88009812	0.5336549066	0.5862469777				89.64230492	5.194135941	5.163559144	0.5300606157	-0.2674169715	-0.2626436442				0	0	0	-886.7900291	0.0571573005			
884.2300291	94	3	3	0.4952794955	0.05394367476		98.81656166	0.5632786615	0.6201596811				89.11919341	5.458185093	5.422621498	0.5251459121	-0.2650766081	-0.260069304				0	0	0	-884.2300291	0.05394367476			
881.6700291	94	3	3	0.5218403346	0.0510472334		98.75273252	0.5929694071	0.6542980755				88.60097437	5.719900682	5.679124943	0.5202343501	-0.262733927	-0.2575004231				0	0	0	-881.6700291	0.0510472334			
879.1100291	94	3	3	0.5457453967	0.04842350794		98.68859863	0.622733454	0.6886679207				88.08763882	5.979283576	5.933077606	0.51533183	-0.2603921238	-0.2549397062				0	0	0	-879.1100291	0.04842350794			
876.5500291	94	3	3	0.5673673141	0.04603600972		98.6241477	0.6525773466	0.7232749519				87.57917231	6.236337573	6.18449012	0.5104438083	-0.2580541405	-0.2523896678				0	0	0	-876.5500291	0.04603600972			
