T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
883.3555987	87	9	4	0	0		98.5939324	0.9469753125	0.4590922835				87	9	4	0.002379631803	-0.001652869093	-0.0007267627095				0.002379631803	-0.001652869093	-0.0007267627095	-883.3555987	0			
883.3455987	87	9	4	0.000215784698	0.0002054149824		98.59364023	0.9471703536	0.4591894141				86.99761988	9.001653203	4.000726916	0.004759649256	-0.003306009283	-0.001453639973				0	0	0	-883.3455987	0.0002054149824			
883.3255987	87	9	4	0.00064673618	0.0004103528347		98.59305588	0.9475604383	0.4593836838				86.99286036	9.004959125	4.002180512	0.0071383257	-0.004958226138	-0.002180099563				0	0	0	-883.3255987	0.0004103528347			
883.2855987	87	9	4	0.001507405396	0.0008197988013		98.59188711	0.9483406153	0.4597722735				86.98334453	9.011568765	4.005086703	0.01189528603	-0.008262406637	-0.00363287939				0	0	0	-883.2855987	0.0008197988013			
883.2055987	87	9	4	0.003224791918	0.001637178628		98.58954926	0.9499011734	0.4605495663				86.96431529	9.024786462	4.010898245	0.02140793566	-0.01486996262	-0.00653797304				0	0	0	-883.2055987	0.001637178628			
883.0455987	87	9	4	0.006643102452	0.003264020204		98.58487236	0.9530229672	0.4621046693				86.92627469	9.051209835	4.022515471	0.04041775089	-0.02807463054	-0.01234312035				0	0	0	-883.0455987	0.003264020204			
882.7255987	87	9	4	0.0134145589	0.006487042517		98.57551377	0.9592692771	0.4652169495				86.85026503	9.104008479	4.045726487	0.07838360153	-0.05444785383	-0.0239357477				0	0	0	-882.7255987	0.006487042517			
882.0855987	87	9	4	0.02668144367	0.01279538862		98.55677749	0.9717728031	0.4714497046				86.69853347	9.20941279	4.092053743	0.1541000189	-0.1070497222	-0.04705029673				0	0	0	-882.0855987	0.01279538862			
880.8055987	87	9	4	0.05220260371	0.0249369436		98.51922683	0.99682458	0.4839485873				86.39621745	9.419450989	4.184331566	0.3046723329	-0.2116754752	-0.09299685772				0	0	0	-880.8055987	0.0249369436			
878.2455987	87	9	4	0.0995280704	0.0474391499		98.44380483	1.047113346	0.5090818246				85.79618946	9.836433896	4.36737664	0.6023597857	-0.418603693	-0.1837560927				0	0	0	-878.2455987	0.0474391499			
875.6855987	87	9	4	0.14237798	0.04510543135		98.36794348	1.097653988	0.5344025338				85.20234979	10.24921912	4.548431098	0.5961479938	-0.4143901689	-0.1817578249				0	0	0	-875.6855987	0.04510543135			
873.1255987	87	9	4	0.181342447	0.04296595292		98.29162263	1.148461708	0.5599156579				84.61470821	10.6577967	4.727495094	0.589925688	-0.4101660874	-0.1797596006				0	0	0	-873.1255987	0.04296595292			
870.5655987	87	9	4	0.2169153319	0.04099967319		98.21482193	1.19955202	0.5856260463				84.03326925	11.06216037	4.904570379	0.5836988618	-0.4059357231	-0.1777631388				0	0	0	-870.5655987	0.04099967319			
868.0055987	87	9	4	0.2495111237	0.03918662872		98.13752023	1.250941153	0.6115386172				83.45802956	11.46230942	5.079661015	0.5774754202	-0.4017046617	-0.1757707584				0	0	0	-868.0055987	0.03918662872			
865.4455987	87	9	4	0.2794801653	0.0375098105		98.05969566	1.302646006	0.6376583375				82.8889789	11.85824802	5.252773079	0.5712622629	-0.3974777798	-0.1737844831				0	0	0	-865.4455987	0.0375098105			
862.8855987	87	9	4	0.3071205407	0.03595466499		97.9813256	1.354684168	0.6639902322				82.32610057	12.24998488	5.423914551	0.5650658806	-0.3932596602	-0.1718062204				0	0	0	-862.8855987	0.03595466499			
