T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
875.4965453	87	7	6	0	0		98.559431	0.7362106933	0.7043583084				87	7	6	0.002025833109	-0.001097754193	-0.0009280789163				0.002025833109	-0.001097754193	-0.0009280789163	-875.4965453	0			
875.4865453	87	7	6	0.0001824283089	0.0001754281344		98.5591712	0.7363404067	0.7044883922				86.99797374	7.001097981	6.000928283	0.004052017574	-0.002195702711	-0.001856314863				0	0	0	-875.4865453	0.0001754281344			
875.4665453	87	7	6	0.0005467311635	0.0003504147976		98.5586514	0.7365999791	0.7047486167				86.99392181	7.003293636	6.002784549	0.006077032916	-0.003293027363	-0.002784005553				0	0	0	-875.4665453	0.0003504147976			
875.4265453	87	7	6	0.001274405362	0.000700119004		98.5576119	0.7371190047	0.7052691001				86.98582078	7.007683454	6.006495769	0.01012676281	-0.005487536926	-0.00463922588				0	0	0	-875.4265453	0.000700119004			
875.3465453	87	7	6	0.002726904847	0.001398475092		98.5555326	0.7381571801	0.7063102221				86.96962054	7.016462214	6.01391725	0.01822535124	-0.009876176886	-0.008349174358				0	0	0	-875.3465453	0.001398475092			
875.1865453	87	7	6	0.005619901743	0.002789291653		98.55137297	0.7402338659	0.708393164				86.93723473	7.034012257	6.02875301	0.03440966911	-0.01864686056	-0.01576280854				0	0	0	-875.1865453	0.002789291653			
874.8665453	87	7	6	0.01135832076	0.005548175458		98.54304957	0.7443885842	0.7125618434				86.87252184	7.069082434	6.058395723	0.0667342309	-0.03616583127	-0.03056839962				0	0	0	-874.8665453	0.005548175458			
874.2265453	87	7	6	0.02263327653	0.010964049		98.52638623	0.7527034759	0.720910298				86.74333141	7.139103481	6.117565114	0.1312072012	-0.07111425461	-0.06009294661				0	0	0	-874.2265453	0.010964049			
872.9465453	87	7	6	0.04443796631	0.02144069782		98.49299219	0.7693556075	0.7376522073				86.48588749	7.278669466	6.235443048	0.2594507556	-0.1406541762	-0.1187965794				0	0	0	-872.9465453	0.02144069782			
870.3865453	87	7	6	0.08528150704	0.04105025194		98.42592866	0.8027529703	0.7713183712				85.97474078	7.555900039	6.469359186	0.5131338891	-0.278308777	-0.2348251121				0	0	0	-870.3865453	0.04105025194			
867.8265453	87	7	6	0.1227392025	0.03926686287		98.35849013	0.8362744592	0.8052354156				85.46859508	7.830542998	6.700861923	0.5081137453	-0.2757113528	-0.2324023925				0	0	0	-867.8265453	0.03926686287			
865.2665453	87	7	6	0.1572065143	0.03761665721		98.29066214	0.8699287476	0.8394091149				84.96741925	8.102612358	6.929968387	0.5031245305	-0.27312773	-0.2299968005				0	0	0	-865.2665453	0.03761665721			
862.7065453	87	7	6	0.1890216572	0.03608688475		98.22243016	0.903724657	0.8738451799				84.47117949	8.372123592	7.15669692	0.4981692725	-0.2705596462	-0.2276096262				0	0	0	-862.7065453	0.03608688475			
860.1465453	87	7	6	0.2184742621	0.03466511189		98.15377932	0.9376713106	0.9085493744				83.97983826	8.639094267	7.381067472	0.4932516821	-0.2680091993	-0.2252424828				0	0	0	-860.1465453	0.03466511189			
857.5865453	87	7	6	0.245813737	0.03334055303		98.08469438	0.9717781174	0.9435275022				83.49335496	8.903543706	7.603101337	0.4883748735	-0.2654781562	-0.2228967173				0	0	0	-857.5865453	0.03334055303			
855.0265453	87	7	6	0.2712559768	0.03210381948		98.01515981	1.006054779	0.9787854149				83.01168617	9.165492821	7.822821012	0.4835416484	-0.2629681091	-0.2205735393				0	0	0	-855.0265453	0.03210381948			
852.4665453	87	7	6	0.2949887775	0.03094669919		97.94515968	1.040511299	1.014329019				82.53478598	9.424963946	8.04025007	0.4787545126	-0.2604804846	-0.218274028				0	0	0	-852.4665453	0.03094669919			
849.9065453	87	7	6	0.3171762372	0.02986197711		97.87467772	1.075157992	1.050164285				82.06260628	9.681980681	8.255413037	0.474015694	-0.2580165543	-0.2159991397				0	0	0	-849.9065453	0.02986197711			
847.3465453	87	7	6	0.3379623571	0.02884328744		97.80369725	1.110005493	1.086297254				81.59509698	9.936567746	8.468335276	0.4693271586	-0.255577444	-0.2137497146				0	0	0	-847.3465453	0.02884328744			
844.7865453	87	7	6	0.3574740081	0.02788499158		97.73220118	1.145064773	1.122734044				81.13220627	10.18875085	8.67904288	0.464690628	-0.2531641433	-0.2115264848				0	0	0	-844.7865453	0.02788499158			
842.2265453	87	7	6	0.3758233884	0.02698207656		97.66017199	1.180347151	1.159480862				80.67388087	10.43855656	8.887562568	0.460107595	-0.2507775146	-0.2093300803				0	0	0	-842.2265453	0.02698207656			
839.6665453	87	7	6	0.3931100711	0.02613007018		97.58759168	1.215864313	1.196544008				80.22006622	10.68601218	9.093921595	0.4555793391	-0.2484183019	-0.2071610371				0	0	0	-839.6665453	0.02613007018			
837.1065453	87	7	6	0.40942272	0.02532496953		97.51444179	1.251628322	1.233929887				79.77070668	10.93114566	9.298147661	0.4511069421	-0.246087139	-0.2050198031				0	0	0	-837.1065453	0.02532496953			
834.5465453	87	7	6	0.4248405335	0.02456318076		97.44070334	1.287651644	1.271645011				79.3257457	11.17398546	9.500268833	0.4466913026	-0.2437845576	-0.202906745				0	0	0	-834.5465453	0.02456318076			
831.9865453	87	7	6	0.4394344661	0.02384146781		97.36635682	1.323947165	1.309696016				78.88512604	11.41456049	9.700313466	0.4423331493	-0.2415109948	-0.2008221545				0	0	0	-831.9865453	0.02384146781			
829.4265453	87	7	6	0.4532682665	0.02315690881		97.29138212	1.360528214	1.348089666				78.44878985	11.65290001	9.89831014	0.4380330547	-0.2392668005	-0.1987662542				0	0	0	-829.4265453	0.02315690881			
826.8665453	87	7	6	0.4663993631	0.02250685869		97.21575856	1.397408584	1.38683286				78.01667888	11.88903352	10.09428759	0.4337914388	-0.2370522395	-0.1967391993				0	0	0	-826.8665453	0.02250685869			
824.3065453	87	7	6	0.4788796225	0.02188891702		97.13946479	1.434602565	1.425932648				77.58873458	12.12299076	10.28827466	0.4296086169	-0.2348675172	-0.1947410996				0	0	0	-824.3065453	0.02188891702			
821.7465453	87	7	6	0.490756002	0.02130090034		97.0624788	1.472124964	1.465396233				77.1648982	12.35480157	10.48030023	0.4254847626	-0.2327127601	-0.1927720025				0	0	0	-821.7465453	0.02130090034			
819.1865453	87	7	6	0.502071113	0.0207408181		96.98477787	1.509991142	1.505230988				76.74511095	12.58449586	10.67039319	0.4214199269	-0.2305880252	-0.1908319017				0	0	0	-819.1865453	0.0207408181			
816.6265453	87	7	6	0.5128637082	0.02020685184		96.9063385	1.548217042	1.545444462				76.32931407	12.81210354	10.85858239	0.4174140855	-0.2284933267	-0.1889207588				0	0	0	-816.6265453	0.02020685184			
814.0665453	87	7	6	0.5231691055	0.01969733694		96.82713638	1.586819227	1.586044395				75.91744891	13.0376545	11.04489658	0.4134671142	-0.2264286218	-0.1870384924				0	0	0	-814.0665453	0.01969733694			
