T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
850.8073526	82	10	8	0	0		97.873735	1.110817992	1.015447013				82	10	8	0.001863557964	-0.001043581277	-0.0008199766864				0.001863557964	-0.001043581277	-0.0008199766864	-850.8073526	0			
850.7973526	82	10	8	0.0001243493021	0.0001175836225		97.87345595	1.110959741	1.015584309				81.99813589	10.00104388	8.000820232	0.003727600941	-0.002087437604	-0.001640163337				0	0	0	-850.7973526	0.0001175836225			
850.7773526	82	10	8	0.0003725695409	0.0002347808743		97.87289754	1.111243482	1.015858981				81.99440837	10.00313127	8.002460352	0.005590231829	-0.003130511652	-0.002459720177				0	0	0	-850.7773526	0.0002347808743			
850.7373526	82	10	8	0.0008684891432	0.0004691792087		97.87178083	1.111810827	1.016408344				81.98695663	10.00730425	8.005739125	0.009315353794	-0.005216601875	-0.004098751919				0	0	0	-850.7373526	0.0004691792087			
850.6573526	82	10	8	0.001859034024	0.000937491307		97.86954703	1.112945696	1.017507274				81.97205427	10.01564966	8.012296069	0.01676538398	-0.009388744291	-0.007376639688				0	0	0	-850.6573526	0.000937491307			
850.4973526	82	10	8	0.003834378303	0.001871299418		97.86507794	1.115216075	1.019705987				81.94226351	10.03233309	8.025403398	0.03165262413	-0.01772617629	-0.01392644784				0	0	0	-850.4973526	0.001871299418			
850.1773526	82	10	8	0.007762231911	0.003727943952		97.85613377	1.119759404	1.024106827				81.88273777	10.06567039	8.05159184	0.06138528006	-0.03437892339	-0.02700635667				0	0	0	-850.1773526	0.003727943952			
849.5373526	82	10	8	0.01552776044	0.007397885195		97.83822137	1.128856426	1.032922207				81.76390908	10.13222692	8.103863996	0.1206836088	-0.06759611617	-0.05308749268				0	0	0	-849.5373526	0.007397885195			
848.2573526	82	10	8	0.03068082952	0.01454771643		97.80229964	1.147092666	1.050607699				81.52714126	10.26487057	8.20798816	0.2386148488	-0.1336786242	-0.1049362246				0	0	0	-848.2573526	0.01454771643			
845.6973526	82	10	8	0.05960955871	0.02818947366		97.73005913	1.183739569	1.086201305				81.05713004	10.52829438	8.414575582	0.4718386035	-0.2644483759	-0.2073902276				0	0	0	-845.6973526	0.02818947366			
843.1373526	82	10	8	0.08679631467	0.02726663186		97.65727825	1.220622104	1.122099648				80.59181227	10.78919718	8.618990542	0.4671270497	-0.2619177043	-0.2052093454				0	0	0	-843.1373526	0.02726663186			
840.5773526	82	10	8	0.1123912603	0.02639576341		97.58393823	1.257752727	1.158309043				80.13113214	11.04760788	8.821259978	0.4624714086	-0.2594159114	-0.2030554972				0	0	0	-840.5773526	0.02639576341			
838.0173526	82	10	8	0.1365284846	0.02557321579		97.51001993	1.2951442	1.194835872				79.67503421	11.30355513	9.021410661	0.4578714219	-0.2569428974	-0.2009285245				0	0	0	-838.0173526	0.02557321579			
835.4573526	82	10	8	0.1593276346	0.02479526114		97.43550364	1.332809725	1.231686639				79.22346189	11.55706828	9.219469828	0.453328252	-0.2544993553	-0.1988288967				0	0	0	-835.4573526	0.02479526114			
832.8973526	82	10	8	0.1808957916	0.02405854168		97.36036907	1.370762961	1.26886797				78.77635768	11.80817725	9.415465071	0.4488427868	-0.2520858224	-0.1967569644				0	0	0	-832.8973526	0.02405854168			
830.3373526	82	10	8	0.2013290674	0.02336002838		97.28459533	1.409018047	1.306386624				78.33366338	12.05691236	9.609424264	0.4444157739	-0.2497027551	-0.1947130188				0	0	0	-830.3373526	0.02336002838			
827.7773526	82	10	8	0.2207139633	0.02269698154		97.20816087	1.447589628	1.3442495				77.89532019	12.30330431	9.801375494	0.4400477751	-0.2473505036	-0.1926972715				0	0	0	-827.7773526	0.02269698154			
825.2173526	82	10	8	0.2391285336	0.02206691684		97.13104347	1.48649288	1.382463651				77.46126892	12.54738408	9.991347006	0.4357392266	-0.2450293457	-0.1907098809				0	0	0	-825.2173526	0.02206691684			
822.6573526	82	10	8	0.2566433843	0.02146757623		97.05322017	1.525743547	1.421036287				77.03145005	12.78918282	10.17936714	0.4314904058	-0.242739468	-0.1887509378				0	0	0	-822.6573526	0.02146757623			
820.0973526	82	10	8	0.2733225344	0.02089690265		96.97466723	1.565357971	1.459974795				76.60580389	13.02873182	10.36546428	0.4273014989	-0.2404810039	-0.186820495				0	0	0	-820.0973526	0.02089690265			
817.5373526	82	10	8	0.2892241607	0.02035301812		96.89536013	1.605353124	1.499286742				76.18427072	13.26606245	10.54966683	0.423172571	-0.2382540166	-0.1849185544				0	0	0	-817.5373526	0.02035301812			
814.9773526	82	10	8	0.304401244	0.01983420469		96.81527345	1.645746655	1.53897989				75.76679081	13.50120606	10.73200314	0.4191035871	-0.236058511	-0.183045076				0	0	0	-814.9773526	0.01983420469			
812.4173526	82	10	8	0.3189021327	0.01933888774		96.73438087	1.686556925	1.579062208				75.35330458	13.73419395	10.91250147	0.4150944209	-0.2338944387	-0.1811999822				0	0	0	-812.4173526	0.01933888774			
809.8573526	82	10	8	0.3327710339	0.01886562137		96.65265506	1.727803055	1.619541885				74.94375264	13.96505736	11.09119	0.4111448642	-0.2317617026	-0.1793831616				0	0	0	-809.8573526	0.01886562137			
807.2973526	82	10	8	0.3460484442	0.01841307558		96.57006769	1.769504972	1.660427342				74.53807592	14.19382735	11.26809674	0.4072546345	-0.2296601617	-0.1775944729				0	0	0	-807.2973526	0.01841307558			
804.7373526	82	10	8	0.3587715282	0.01798002494		96.48658929	1.811683465	1.701727249				74.13621564	14.42053481	11.44324955	0.4034233915	-0.2275896397	-0.1758337517				0	0	0	-804.7373526	0.01798002494			
802.1773526	82	10	8	0.3709747768	0.01756579453		96.40218733	1.85436118	1.743451486				73.73810747	14.64521339	11.61667913	0.399650709	-0.2255499099	-0.1741007991				0	0	0	-802.1773526	0.01756579453			
799.6173526	82	10	8	0.3826891103	0.01716812736		96.3168338	1.897558815	1.785607383				73.34370616	14.8678868	11.78840705	0.3959298051	-0.2235371477	-0.1723926574				0	0	0	-799.6173526	0.01716812736			
797.0573526	82	10	8	0.3939437528	0.01678710367		96.23049348	1.94130114	1.828205375				72.9529477	15.0885889	11.95846339	0.3922731099	-0.2215583842	-0.1707147257				0	0	0	-797.0573526	0.01678710367			
794.4973526	82	10	8	0.4047655103	0.01642153728		96.14313171	1.985613005	1.871255284				72.56577526	15.30734957	12.12687517	0.3886734675	-0.219609586	-0.1690638816				0	0	0	-794.4973526	0.01642153728			
791.9373526	82	10	8	0.4151791805	0.01607059474		96.05471229	2.030520452	1.914767259				72.18213258	15.52419833	12.29366909	0.3851302712	-0.2176904124	-0.1674398587				0	0	0	-791.9373526	0.01607059474			
789.3773526	82	10	8	0.425207737	0.01573350345		95.96519739	2.076050804	1.958751803				71.80196404	15.73916434	12.45887163	0.3816429131	-0.2158005193	-0.1658423938				0	0	0	-789.3773526	0.01573350345			
