T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
871.4589128	87	6	7	0	0		98.53780446	0.6318308218	0.830364715				87	6	7	0.001879665081	-0.0008745494836	-0.001005115598				0.001879665081	-0.0008745494836	-0.001005115598	-871.4589128	0			
871.4489128	87	6	7	0.00016874927	0.0001630906645		98.53755674	0.6319346843	0.8305085792				86.99811993	6.000874733	7.001005341	0.003759668466	-0.001749260191	-0.002010408274				0	0	0	-871.4489128	0.0001630906645			
871.4289128	87	6	7	0.0005057175797	0.0003257529212		98.53706112	0.6321425157	0.8307963614				86.99436034	6.002623958	7.003015701	0.005638573168	-0.002623468935	-0.003015104233				0	0	0	-871.4289128	0.0003257529212			
871.3889128	87	6	7	0.001178835058	0.0006508697224		98.53606995	0.6325580852	0.8313719644				86.9868438	6.006121211	7.007034985	0.009396124618	-0.00437178867	-0.005024335948				0	0	0	-871.3889128	0.0006508697224			
871.3089128	87	6	7	0.002522626576	0.001300220826		98.53408733	0.6333893254	0.8325233419				86.97181231	6.013115097	7.015072597	0.01691052798	-0.007868191719	-0.009042336263				0	0	0	-871.3089128	0.001300220826			
871.1489128	87	6	7	0.005199851892	0.002593783714		98.53012108	0.635052066	0.8348268524				86.94176262	6.027097132	7.031140245	0.0319275954	-0.01485589188	-0.01707170352				0	0	0	-871.1489128	0.002593783714			
870.8289128	87	6	7	0.010513222	0.005161120448		98.52218451	0.6383785941	0.8394369				86.88171648	6.055038268	7.063245257	0.0619218012	-0.02881413744	-0.03310766377				0	0	0	-870.8289128	0.005161120448			
870.1889128	87	6	7	0.02096550659	0.01020727245		98.50629506	0.6450359119	0.8486690265				86.76183724	6.110829278	7.127333486	0.1217507209	-0.05666210516	-0.06508861576				0	0	0	-870.1889128	0.01020727245			
868.9089128	87	6	7	0.04122443972	0.01998976435		98.47445003	0.6583679735	0.867181997				86.52292653	6.222047116	7.255026351	0.2407732007	-0.1120851006	-0.1286881002				0	0	0	-868.9089128	0.01998976435			
866.3489128	87	6	7	0.07933488008	0.03837768808		98.41049004	0.6851047852	0.9044051748				86.04848342	6.443031427	7.50848515	0.4762879297	-0.2218439922	-0.2544439375				0	0	0	-866.3489128	0.03837768808			
863.7889128	87	6	7	0.1144771109	0.03680714253		98.34616324	0.7119379491	0.9418988121				85.57854387	6.662037578	7.759418556	0.4717671077	-0.219858322	-0.2519087856				0	0	0	-863.7889128	0.03680714253			
861.2289128	87	6	7	0.1469785458	0.03534810652		98.28145692	0.738874393	0.979668691				85.11306621	6.879082289	8.007851498	0.4672878623	-0.2178892523	-0.24939861				0	0	0	-861.2289128	0.03534810652			
858.6689128	87	6	7	0.177121799	0.03399050005		98.21635831	0.7659211491	1.017720543				84.65200716	7.094183066	8.253809778	0.4628521	-0.2159377596	-0.2469143403				0	0	0	-858.6689128	0.03399050005			
856.1089128	87	6	7	0.2051509877	0.03272437465		98.1508544	0.7930854493	1.056060147				84.19532107	7.307358572	8.497320356	0.4584621399	-0.2140050044	-0.2444571355				0	0	0	-856.1089128	0.03272437465			
853.5489128	87	6	7	0.2312780257	0.0315410342		98.08493197	0.8203747171	1.094693316				83.74296047	7.518628414	8.738411113	0.4541198571	-0.2120919344	-0.2420279226				0	0	0	-853.5489128	0.0315410342			
850.9889128	87	6	7	0.2556877332	0.0304328531		98.01857752	0.847796573	1.133625907				83.29487625	7.728013024	8.977110728	0.4498268805	-0.2101993785	-0.239627502				0	0	0	-850.9889128	0.0304328531			
848.4289128	87	6	7	0.2785420075	0.02939311577		97.95177733	0.8753588414	1.172863825				82.85101789	7.935533551	9.21344856	0.4455846109	-0.2083280545	-0.2372565565				0	0	0	-848.4289128	0.02939311577			
845.8689128	87	6	7	0.299983249	0.02841588416		97.88451741	0.9030695572	1.212413031				82.4113337	8.141211757	9.447454541	0.4413942373	-0.2064785779	-0.2349156593				0	0	0	-845.8689128	0.02841588416			
843.3089128	87	6	7	0.3201371918	0.02749588795		97.81678348	0.9309369749	1.25227955				81.97577101	8.345069922	9.679159071	0.4372567531	-0.2046514699	-0.2326052832				0	0	0	-843.3089128	0.02749588795			
840.7489128	87	6	7	0.339115258	0.02662843283		97.74856095	0.9589695771	1.292469475				81.54427631	8.547130759	9.908592932	0.4331729719	-0.2028471641	-0.2303258077				0	0	0	-840.7489128	0.02662843283			
838.1889128	87	6	7	0.3570165241	0.02580932358		97.67983494	0.9871760849	1.332988977				81.11679547	8.747417333	10.1357872	0.4291435414	-0.2010660144	-0.228077527				0	0	0	-838.1889128	0.02580932358			
835.6289128	87	6	7	0.373929374	0.02503479919		97.61059022	1.015565469	1.373844308				80.69327386	8.945952989	10.36077315	0.4251689577	-0.1993083007	-0.2258606569				0	0	0	-835.6289128	0.02503479919			
833.0689128	87	6	7	0.3899328941	0.02430147793		97.54081123	1.044146962	1.415041811				80.27365648	9.142761284	10.58358223	0.4212495776	-0.1975742357	-0.2236753419				0	0	0	-833.0689128	0.02430147793			
830.5089128	87	6	7	0.4050980559	0.02360631053		97.470482	1.072930072	1.456587928				79.85788813	9.337865924	10.80424595	0.4173856314	-0.1958639701	-0.2215216613				0	0	0	-830.5089128	0.02360631053			
827.9489128	87	6	7	0.4194887239	0.02294654021		97.39958621	1.101924593	1.498489201				79.44591346	9.531290711	11.02279583	0.4135772341	-0.1941775988	-0.2193996354				0	0	0	-827.9489128	0.02294654021			
825.3889128	87	6	7	0.4331625173	0.02231966834		97.32810709	1.131140626	1.540752287				79.03767713	9.723059489	11.23926338	0.409824396	-0.192515165	-0.217309231				0	0	0	-825.3889128	0.02231966834			
822.8289128	87	6	7	0.4461715498	0.0217234249		97.25602745	1.160588592	1.583383961				78.63312389	9.913196099	11.45368001	0.4061270327	-0.1908766657	-0.215250367				0	0	0	-822.8289128	0.0217234249			
820.2689128	87	6	7	0.4585630673	0.02115574285		97.18332963	1.190279248	1.626391127				78.23219863	10.10172434	11.66607703	0.4024849743	-0.1892620555	-0.2132229189				0	0	0	-820.2689128	0.02115574285			
817.7089128	87	6	7	0.4703799989	0.02061473597		97.10999547	1.220223709	1.66978082				77.83484653	10.28866792	11.87648555	0.3988979744	-0.1876712509	-0.2112267235				0	0	0	-817.7089128	0.02061473597			
815.1489128	87	6	7	0.4816614359	0.0200986795		97.03600631	1.250433466	1.713560223				77.44101304	10.47405044	12.08493652	0.3953657177	-0.1861041342	-0.2092615835				0	0	0	-815.1489128	0.0200986795			
812.5889128	87	6	7	0.492443334	0.01960651559		96.96134122	1.28092113	1.75773765				77.0506376	10.65789832	12.29146408	0.391887833	-0.184560559	-0.2073272739				0	0	0	-812.5889128	0.01960651559			
810.0289128	87	6	7	0.5027578185	0.0191353981		96.88598385	1.311697543	1.80231861				76.66367966	10.84022865	12.49609169	0.3884574242	-0.1830373018	-0.2054201224				0	0	0	-810.0289128	0.0191353981			
807.4689128	87	6	7	0.5126349527	0.01868520665		96.80991203	1.342776205	1.847311768				76.28007921	11.0210677	12.69885309	0.3850872262	-0.1815403866	-0.2035468397				0	0	0	-807.4689128	0.01868520665			
804.9089128	87	6	7	0.5221021504	0.01825437555		96.73310468	1.374170347	1.892724971				75.89978349	11.20043832	12.89977819	0.3817699599	-0.1800664074	-0.2017035525				0	0	0	-804.9089128	0.01825437555			
802.3489128	87	6	7	0.5311846111	0.01784176986		96.65554005	1.405893697	1.938566251				75.52274035	11.37836311	13.09889654	0.3785050365	-0.1786151069	-0.1998899296				0	0	0	-802.3489128	0.01784176986			
799.7889128	87	6	7	0.539905538	0.01744634289		96.57719565	1.437960512	1.98484384				75.1488982	11.55486443	13.29623737	0.3752918889	-0.1771862355	-0.1981056533				0	0	0	-799.7889128	0.01744634289			
797.2289128	87	6	7	0.5482863308	0.01706712595		96.4980482	1.470385615	2.031566185				74.77820606	11.72996434	13.4918296	0.372129893	-0.1757795146	-0.1963503785				0	0	0	-797.2289128	0.01706712595			
794.6689128	87	6	7	0.5563467561	0.01670322147		96.41807363	1.503184422	2.078741952				74.41061361	11.90368463	13.68570176	0.3690184093	-0.1743946555	-0.1946237539				0	0	0	-794.6689128	0.01670322147			
792.1089128	87	6	7	0.5641050996	0.01635379674		96.33724697	1.536372985	2.126380045				74.04607117	12.07604679	13.87788205	0.3659567784	-0.1730313579	-0.1929254206				0	0	0	-792.1089128	0.01635379674			
789.5489128	87	6	7	0.5715783008	0.0160180782		96.25554235	1.56996803	2.174489616				73.68452974	12.24707198	14.06839828	0.3629443249	-0.1716893113	-0.1912550136				0	0	0	-789.5489128	0.0160180782			
786.9889128	87	6	7	0.5787820745	0.0156953464		96.17293292	1.603986998	2.223080079				73.32594101	12.41678107	14.25727792	0.3599803604	-0.1703681964	-0.189612164				0	0	0	-786.9889128	0.0156953464			
784.4289128	87	6	7	0.5857310183	0.01538493143		96.08939078	1.638448095	2.272161127				72.97025737	12.58519458	14.44454804	0.3570641865	-0.1690676862	-0.1879965003				0	0	0	-784.4289128	0.01538493143			
781.8689128	87	6	7	0.5924387102	0.01508620885		96.00488692	1.673370335	2.321742742				72.6174319	12.75233272	14.63023538	0.3541951052	-0.1677874513	-0.1864076539				0	0	0	-781.8689128	0.01508620885			
779.3089128	87	6	7	0.598917795	0.01479859597		95.91939118	1.7087736	2.371835218				72.2674184	12.91821535	14.81436626	0.351372391	-0.1665271458	-0.1848452452				0	0	0	-779.3089128	0.01479859597			
776.7489128	87	6	7	0.6051800633	0.01452154855		95.83287213	1.744678692	2.422449175				71.92017137	13.08286197	14.99696666	0.3485953374	-0.16528643	-0.1833089073				0	0	0	-776.7489128	0.01452154855			
774.1889128	87	6	7	0.6112365219	0.01425455776		95.74529702	1.781107399	2.473595576				71.57564604	13.24629177	15.17806219	0.34586323	-0.1640649571	-0.1817982729				0	0	0	-774.1889128	0.01425455776			
771.6289128	87	6	7	0.6170974575	0.0139971475		95.65663169	1.81808256	2.525285753				71.23379833	13.40852357	15.3576781	0.3431753555	-0.1628623771	-0.1803129785				0	0	0	-771.6289128	0.0139971475			
769.0689128	87	6	7	0.6227724946	0.01374887188		95.56684044	1.855628136	2.577531422				70.89458489	13.56957584	15.53583928	0.3405310035	-0.1616783378	-0.1788526657				0	0	0	-769.0689128	0.01374887188			
766.5089128	87	6	7	0.6282706481	0.01350931303		95.475886	1.893769291	2.630344709				70.55796305	13.7294667	15.71257025	0.3379294674	-0.160512485	-0.1774169824				0	0	0	-766.5089128	0.01350931303			
763.9489128	87	6	7	0.6336003703	0.01327807901		95.38372935	1.932532477	2.683738177				70.22389086	13.88821391	15.88789522	0.3353700464	-0.1593644632	-0.1760055832				0	0	0	-763.9489128	0.01327807901			
761.3889128	87	6	7	0.6387695943	0.01305480202		95.29032963	1.971945525	2.737724847				69.89232706	14.04583489	16.06183805	0.3328520463	-0.1582339155	-0.1746181308				0	0	0	-761.3889128	0.01305480202			
758.8289128	87	6	7	0.6437857734	0.01283913665		95.19564402	2.012037747	2.792318231				69.56323105	14.20234669	16.23442225	0.330374781	-0.1571204843	-0.1732542967				0	0	0	-758.8289128	0.01283913665			
