T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
919.6293821	96	3	1	0	0		99.60023042	0.2954539428	0.1043156416				96	3	1	0.002843448537	-0.002136043213	-0.0007074053239				0.002843448537	-0.002136043213	-0.0007074053239	-919.6293821	0			
919.6193821	96	3	1	0.0008021786494	0.0007893881807		99.59993908	0.2956691933	0.1043917283				95.99715651	3.002136075	1.000707416	0.005686855039	-0.004272060574	-0.001414794466				0	0	0	-919.6193821	0.0007893881807			
919.5993821	96	3	1	0.002403026019	0.001576447728		99.59935641	0.2960996714	0.1045439147				95.99146987	3.00640798	1.002122154	0.008529892639	-0.00640781505	-0.002122077589				0	0	0	-919.5993821	0.001576447728			
919.5593821	96	3	1	0.005590983767	0.003144330199		99.59819103	0.2969606763	0.1048482965				95.98009737	3.014951238	1.004951387	0.01421542091	-0.01067894729	-0.003536473622				0	0	0	-919.5593821	0.003144330199			
919.4793821	96	3	1	0.01191237739	0.006254573161		99.59586006	0.2986828131	0.1054571224				95.95735589	3.032035302	1.010608813	0.02558371834	-0.01921927535	-0.006364442991				0	0	0	-919.4793821	0.006254573161			
919.3193821	96	3	1	0.02432266916	0.01235780092		99.59119745	0.3021275547	0.1066749994				95.91188751	3.066193223	1.021919268	0.04830957521	-0.03629240749	-0.01201716772				0	0	0	-919.3193821	0.01235780092			
918.9993821	96	3	1	0.04828874812	0.02416430517		99.58186923	0.3090190458	0.1091117268				95.82100747	3.134469338	1.044523188	0.0937188551	-0.07040894702	-0.02330990808				0	0	0	-918.9993821	0.02416430517			
918.3593821	96	3	1	0.09305915642	0.04626231418		99.56320093	0.3228099932	0.1139890795				95.63947697	3.270860466	1.089662563	0.1843644139	-0.1385205257	-0.04584388815				0	0	0	-918.3593821	0.04626231418			
917.0793821	96	3	1	0.1717193379	0.08523787559		99.52581634	0.3504240015	0.123759657				95.27734636	3.542987866	1.179665769	0.3649549627	-0.2742501482	-0.09070481449				0	0	0	-917.0793821	0.08523787559			
914.5193821	96	3	1	0.2959517393	0.1472130477		99.45084996	0.4057833272	0.1433667168				94.556891	4.084551049	1.358557948	0.7232583884	-0.5436708665	-0.179587522				0	0	0	-914.5193821	0.1472130477			
911.9593821	96	3	1	0.3889275273	0.129235965		99.37561665	0.4613128314	0.1630705209				93.84173183	4.622284892	1.535983283	0.7179428672	-0.5398275714	-0.1781152958				0	0	0	-911.9593821	0.129235965			
909.3993821	96	3	1	0.4609832278	0.1150600068		99.30010295	0.5170210155	0.1828760313				93.13204456	5.156043643	1.711911795	0.7124491662	-0.5358365707	-0.1766125955				0	0	0	-909.3993821	0.1150600068			
906.8393821	96	3	1	0.5183744693	0.1035932338		99.2242952	0.5729170034	0.2027877934				92.42799991	5.685687927	1.886312165	0.7067841595	-0.5317057113	-0.1750784482				0	0	0	-906.8393821	0.1035932338			
904.2793821	96	3	1	0.5651020396	0.09412347429		99.14817867	0.6290110973	0.2228102283				91.72975557	6.211090011	2.059154423	0.7009608768	-0.5274466654	-0.1735142114				0	0	0	-904.2793821	0.09412347429			
901.7193821	96	3	1	0.6038408929	0.08616823594		99.07173781	0.685314564	0.2429476254				91.03745805	6.732131935	2.230410011	0.6949905407	-0.5230692335	-0.1719213072				0	0	0	-901.7193821	0.08616823594			
899.1593821	96	3	1	0.636445688	0.07938911958		98.99495624	0.741839587	0.2632041722				90.35124273	7.248705147	2.400052127	0.6888843564	-0.5185828572	-0.1703014991				0	0	0	-899.1593821	0.07938911958			
896.5993821	96	3	1	0.6642418373	0.07354176045		98.91781679	0.7985992353	0.283583977				89.67123376	7.760710274	2.568055967	0.6826535412	-0.5139967461	-0.1686567951				0	0	0	-896.5993821	0.07354176045			
894.0393821	96	3	1	0.6882010937	0.06844528663		98.84030147	0.8556074447	0.3040910863				88.99754415	8.268056952	2.734398903	0.6763093168	-0.5093199401	-0.1669893767				0	0	0	-894.0393821	0.06844528663			
891.4793821	96	3	1	0.7090517279	0.06396295537		98.76239149	0.9128790069	0.3247295006				88.33027573	8.770663677	2.899060596	0.6698628803	-0.5045613342	-0.1653015461				0	0	0	-891.4793821	0.06396295537			
888.9193821	96	3	1	0.7273500224	0.05998946811		98.68406725	0.9704295654	0.345503187				87.66951925	9.268457666	3.062023081	0.6633253641	-0.4997296808	-0.1635956833				0	0	0	-888.9193821	0.05998946811			
886.3593821	96	3	1	0.7435280275	0.05644242237		98.60530829	1.028275616	0.3664160915				87.01535449	9.761374702	3.223270807	0.6567077912	-0.4948335784	-0.1618742127				0	0	0	-886.3593821	0.05644242237			
883.7993821	96	3	1	0.7579262784	0.05325640764		98.52609334	1.086434514	0.3874721499				86.36785039	10.24935896	3.382790652	0.6500210273	-0.4898814528	-0.1601395745				0	0	0	-883.7993821	0.05325640764			
881.2393821	96	3	1	0.7708167146	0.05037883793		98.44640022	1.144924481	0.4086752992				85.72706526	10.73236282	3.540571918	0.6432757353	-0.4848815345	-0.1583942008				0	0	0	-881.2393821	0.05037883793			
878.6793821	96	3	1	0.7824190566	0.04776695289		98.36620589	1.203764621	0.4300294872				85.09304705	11.21034665	3.696606302	0.6364823298	-0.4798418344	-0.1566404954				0	0	0	-878.6793821	0.04776695289			
876.1193821	96	3	1	0.7929127151	0.04538562244		98.28548638	1.262974939	0.4515386837				84.46583363	11.68327852	3.85088785	0.6296509368	-0.4747701198	-0.1548808169				0	0	0	-876.1193821	0.04538562244			
873.5593821	96	3	1	0.8024455919	0.04320571437		98.20421675	1.32257636	0.4732068905				83.84545309	12.15113402	4.003412899	0.6227913564	-0.4696738922	-0.1531174642				0	0	0	-873.5593821	0.04320571437			
