T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
841.9618416	82	8	10	0	0	97.80907563	0.8931471331	1.297777237	82	8	10							0.001663484491	-0.0007478087145	-0.0009156757765	-841.9618416	0	47.0127404767969	
841.9518416	82	8	10	0.0001103428089	0.0001054059944	97.80881263	0.8932503341	1.29793704	81.99833605	8.000748006	10.00091595							0	0	0	-841.9518416	0.0001054059944	142.729789004826	
841.9318416	82	8	10	0.0003305711569	0.0002104378415	97.80828639	0.893456893	1.29825672	81.99500873	8.002243786	10.00274748							0	0	0	-841.9318416	0.0002104378415	190.400599603892	
841.8918416	82	8	10	0.0007706058119	0.0004205605913	97.80723397	0.8938699199	1.298896109	81.98835687	8.005234127	10.006409							0	0	0	-841.8918416	0.0004205605913	190.422944713837	
841.8118416	82	8	10	0.00164965334	0.0008404223788	97.80512877	0.8946961121	1.300175118	81.97505401	8.011214511	10.01373148							0	0	0	-841.8118416	0.0008404223788	190.710666548901	
841.6518416	82	8	10	0.003403182522	0.001677885059	97.80091693	0.8963489731	1.302734094	81.94845975	8.023170516	10.02836973							0	0	0	-841.6518416	0.001677885059	191.391687376702	
841.3318416	82	8	10	0.006892083061	0.003343988391	97.79248751	0.8996566085	1.307855881	81.89531703	8.047063494	10.05761947							0	0	0	-841.3318416	0.003343988391	192.747165580935	
840.6918416	82	8	10	0.01379808893	0.006641302475	97.77560558	0.9062795901	1.318114831	81.78921446	8.094773462	10.11601208							0	0	0	-840.6918416	0.006641302475	195.656565853339	
839.4118416	82	8	10	0.02730859076	0.01308308782	97.74174874	0.9195570104	1.338694245	81.57773828	8.189892358	10.23236937							0	0	0	-839.4118416	0.01308308782	201.642521623069	
836.8518416	82	8	10	0.05322500086	0.02543359518	97.67365591	0.9462413959	1.380102699	81.15767019	8.37893577	10.46339404							0	0	0	-836.8518416	0.02543359518	6667.47832001696	
835.5718416	82	8	10	0.06563500896	0.01249764597	97.63941863	0.9596462782	1.400935087	80.94908755	8.472829588	10.57808286							0	0	0	-835.5718416	0.01249764597	-61.3622923951729	
835.2518416	82	8	10	0.068682033	0.003107436675	97.63083914	0.9630040948	1.406156767	80.89709117	8.496237414	10.60667142							0	0	0	-835.2518416	0.003107436675	-93.0396901050297	
835.0918416	82	8	10	0.07019823823	0.001551189782	97.62654636	0.9646839925	1.408769645	80.87111592	8.507931274	10.6209528							0	0	0	-835.0918416	0.001551189782	-63.6545378917804	
835.0518416	82	8	10	0.07057664863	0.0003878145729	97.62547287	0.9651040606	1.409423074	80.86462454	8.510853636	10.62452183							0	0	0	-835.0518416	0.0003878145729	115.17150358176	
835.0318416	82	8	10	0.07171764154	0.001048106708	97.6244593	0.9662035297	1.409337172	80.85720393	8.519839599	10.62295647	6.429496481E-05	0	99.99993571				0	0	0	-835.0318416	0.001048106708	88.5857188614139	
835.0118416	82	8	10	0.07306848778	0.001237955256	97.62333815	0.9675028193	1.409159034	80.84884797	8.530512186	10.62063984	6.426965575E-05	0	99.99993573				0	0	0	-835.0118416	0.001237955256	95.6305649864938	
834.9718416	82	8	10	0.07576492641	0.002474309453	97.62109078	0.9701062686	1.408802955	80.83210768	8.551888365	10.61600396	6.421906424E-05	0	99.99993578				0	0	0	-834.9718416	0.002474309453	32.4781404641581	
