T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
892.2605702	90	6	4	0	0		98.93793077	0.6146216954	0.4474475364				90	6	4	0.002270800697	-0.001368229399	-0.0009025712974				0.002270800697	-0.001368229399	-0.0009025712974	-892.2605702	0			
892.2505702	90	6	4	0.0002627576585	0.0002542066664		98.93766603	0.6147729547	0.4475610162				89.99772886	6.001368428	4.000902708	0.004541848168	-0.002736611658	-0.00180523651				0	0	0	-892.2505702	0.0002542066664			
892.2305702	90	6	4	0.0007875596403	0.0005078745797		98.93713637	0.6150756101	0.4477880218				89.99318713	6.004104977	4.002707896	0.006811904652	-0.004104407304	-0.002707497348				0	0	0	-892.2305702	0.0005078745797			
892.1905702	90	6	4	0.001835455775	0.001014527102		98.93607714	0.6156807971	0.4482420678				89.9841061	6.00957663	4.006317268	0.01135158022	-0.006839760196	-0.004511820023				0	0	0	-892.1905702	0.001014527102			
892.1105702	90	6	4	0.003925319139	0.002025369144		98.93395843	0.6168912934	0.4491502755				89.96594652	6.020518575	4.013534901	0.02042946789	-0.01230968477	-0.00811978312				0	0	0	-892.1105702	0.002025369144			
891.9505702	90	6	4	0.008080822713	0.004035437324		98.92972017	0.6193125878	0.4509672424				89.92964299	6.042393567	4.027963444	0.03857206421	-0.02324199518	-0.01533006903				0	0	0	-891.9505702	0.004035437324			
891.6305702	90	6	4	0.01628796765	0.008003412365		98.92124027	0.6241563805	0.4546033454				89.85709879	6.086107902	4.056793311	0.07481023825	-0.04507989243	-0.02973034582				0	0	0	-891.6305702	0.008003412365			
890.9905702	90	6	4	0.03231563325	0.01575683045		98.90426673	0.6338488913	0.4618843758				89.7122609	6.173394187	4.114344909	0.1470988373	-0.08864897872	-0.05844985853				0	0	0	-890.9905702	0.01575683045			
889.7105702	90	6	4	0.06290474324	0.03055727468		98.87026404	0.6532540026	0.4764819579				89.4235891	6.347395983	4.229014915	0.2909220994	-0.1753584535	-0.1155636459				0	0	0	-889.7105702	0.03055727468			
887.1505702	90	6	4	0.1187938491	0.05760453942		98.80202991	0.6921484272	0.5058216659				88.85027459	6.693107709	4.456617698	0.5755429262	-0.347055863	-0.2284870632				0	0	0	-887.1505702	0.05760453942			
884.5905702	90	6	4	0.1684643418	0.05433700109		98.73348402	0.731154008	0.5353619704				88.2823939	7.035676426	4.681929672	0.5700889526	-0.343901367	-0.2261875855				0	0	0	-884.5905702	0.05433700109			
882.0305702	90	6	4	0.2128767971	0.05138885023		98.66461198	0.7702794425	0.5651085784				87.71996103	7.375089946	4.90494902	0.5646198366	-0.3407338242	-0.2238860124				0	0	0	-882.0305702	0.05138885023			
879.4705702	90	6	4	0.2528085093	0.04871890596		98.59539958	0.8095334628	0.5950669582				87.1629865	7.711338248	5.12567525	0.5591401826	-0.3375562313	-0.2215839513				0	0	0	-879.4705702	0.04871890596			
876.9105702	90	6	4	0.2888921814	0.04628982795		98.52583212	0.8489252566	0.6252426229				86.61147297	8.044416226	5.344110807	0.5536578712	-0.3343735222	-0.219284349				0	0	0	-876.9105702	0.04628982795			
874.3505702	90	6	4	0.3216478533	0.04407065226		98.45589453	0.8884643909	0.6556410838				86.0654166	8.374322841	5.560260554	0.5481794115	-0.3311897783	-0.2169896332				0	0	0	-874.3505702	0.04407065226			
871.7905702	90	6	4	0.3515067983	0.04203554012		98.38557133	0.9281608116	0.6862678585				85.52480752	8.701060852	5.77413163	0.542710898	-0.3280088109	-0.2147020871				0	0	0	-871.7905702	0.04203554012			
869.2305702	90	6	4	0.3788296011	0.04016275654		98.31484667	0.968024845	0.7171284803				84.98963015	9.024636553	5.985733302	0.5372580169	-0.3248341689	-0.212423848				0	0	0	-869.2305702	0.04016275654			
866.6705702	90	6	4	0.4039200021	0.03843388397		98.24370429	1.008067201	0.7482285062				84.45986366	9.345059521	6.19507682	0.5318260542	-0.3216691468	-0.2101569074				0	0	0	-866.6705702	0.03843388397			
864.1105702	90	6	4	0.4270356197	0.03683321017		98.1721275	1.048298978	0.7795735255				83.93548235	9.662342369	6.402175277	0.5264199052	-0.3185167923	-0.2079031128				0	0	0	-864.1105702	0.03683321017			
861.5505702	90	6	4	0.4483963403	0.03534724691		98.10009916	1.088731671	0.8111691683				83.41645603	9.976500509	6.607043465	0.5210440862	-0.3153799161	-0.2056641701				0	0	0	-861.5505702	0.03534724691			
858.9905702	90	6	4	0.4681909466	0.03396434804		98.02760171	1.12937718	0.8430211139				82.90275034	10.28755193	6.809697735	0.5157027467	-0.3122610998	-0.203441647				0	0	0	-858.9905702	0.03396434804			
