T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
732.3946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-732.3946727	0.888745712	NaN	
727.2746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-727.2746727	0.888745712	NaN	
722.1546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-722.1546727	0.888745712	NaN	
717.0346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-717.0346727	0.888745712	NaN	
711.9146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-711.9146727	0.888745712	NaN	
706.7946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-706.7946727	0.888745712	NaN	
701.6746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-701.6746727	0.888745712	NaN	
696.5546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-696.5546727	0.888745712	NaN	
691.4346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-691.4346727	0.888745712	NaN	
686.3146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-686.3146727	0.888745712	NaN	
681.1946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-681.1946727	0.888745712	NaN	
676.0746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-676.0746727	0.888745712	NaN	
670.9546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-670.9546727	0.888745712	NaN	
665.8346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-665.8346727	0.888745712	NaN	
660.7146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-660.7146727	0.888745712	NaN	
655.5946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-655.5946727	0.888745712	NaN	
650.4746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-650.4746727	0.888745712	NaN	
645.3546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-645.3546727	0.888745712	NaN	
640.2346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-640.2346727	0.888745712	NaN	
635.1146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-635.1146727	0.888745712	NaN	
629.9946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-629.9946727	0.888745712	NaN	
624.8746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-624.8746727	0.888745712	NaN	
619.7546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-619.7546727	0.888745712	NaN	
614.6346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-614.6346727	0.888745712	NaN	
609.5146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-609.5146727	0.888745712	NaN	
604.3946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-604.3946727	0.888745712	NaN	
599.2746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-599.2746727	0.888745712	NaN	
594.1546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-594.1546727	0.888745712	NaN	
589.0346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-589.0346727	0.888745712	NaN	
583.9146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-583.9146727	0.888745712	NaN	
578.7946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-578.7946727	0.888745712	NaN	
573.6746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-573.6746727	0.888745712	NaN	
568.5546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-568.5546727	0.888745712	NaN	
563.4346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-563.4346727	0.888745712	NaN	
558.3146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-558.3146727	0.888745712	NaN	
553.1946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-553.1946727	0.888745712	NaN	
548.0746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-548.0746727	0.888745712	NaN	
542.9546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-542.9546727	0.888745712	NaN	
537.8346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-537.8346727	0.888745712	NaN	
532.7146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-532.7146727	0.888745712	NaN	
527.5946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-527.5946727	0.888745712	NaN	
522.4746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-522.4746727	0.888745712	NaN	
517.3546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-517.3546727	0.888745712	NaN	
512.2346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-512.2346727	0.888745712	NaN	
507.1146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-507.1146727	0.888745712	NaN	
501.9946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-501.9946727	0.888745712	NaN	
496.8746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-496.8746727	0.888745712	NaN	
491.7546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-491.7546727	0.888745712	NaN	
486.6346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-486.6346727	0.888745712	NaN	
481.5146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-481.5146727	0.888745712	NaN	
476.3946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-476.3946727	0.888745712	NaN	
471.2746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-471.2746727	0.888745712	NaN	
466.1546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-466.1546727	0.888745712	NaN	
461.0346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-461.0346727	0.888745712	NaN	
455.9146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-455.9146727	0.888745712	NaN	
