T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
903.6708684	94	2	4	0	0		99.36727349	0.198999491	0.4337270165				94	2	4	0.001921922038	-0.0006449071756	-0.001277014863				0.001921922038	-0.0006449071756	-0.001277014863	-903.6708684	0			
903.6608684	94	2	4	0.0003624492531	0.0003581721351		99.36705745	0.1990662167	0.4338763285				93.99807785	2.000644982	4.001277168	0.003844002334	-0.001289871758	-0.002554130576				0	0	0	-903.6608684	0.0003581721351			
903.6408684	94	2	4	0.001086330306	0.0007155518529		99.36662533	0.1991996928	0.4341749759				93.99423392	2.001934832	4.003831245	0.005765376963	-0.001934609786	-0.003830767177				0	0	0	-903.6408684	0.0007155518529			
903.6008684	94	2	4	0.002530993361	0.0014290605		99.36576109	0.1994665996	0.4347723107				93.98654788	2.004513955	4.008938162	0.009607732017	-0.003223978336	-0.006383753682				0	0	0	-903.6008684	0.0014290605			
903.5208684	94	2	4	0.005408955178	0.002850944233		99.36403245	0.2000004458	0.4359671092				93.97117786	2.009671636	4.019150502	0.01729118866	-0.005802393874	-0.01148879478				0	0	0	-903.5208684	0.002850944233			
903.3608684	94	2	4	0.01111906813	0.005672643302		99.36057457	0.2010681623	0.4383572724				93.94045007	2.019983393	4.039566535	0.03264787694	-0.01095618973	-0.0216916872				0	0	0	-903.3608684	0.005672643302			
903.0408684	94	2	4	0.02234424147	0.01121649992		99.35365648	0.2032036989	0.4431398185				93.87904387	2.040592538	4.080363597	0.06332435943	-0.02125298226	-0.04207137717				0	0	0	-903.0408684	0.01121649992			
902.4008684	94	2	4	0.04407468004	0.02196059304		99.33981081	0.2074752176	0.4527139724				93.75642792	2.081753317	4.161818759	0.1245301484	-0.04180348825	-0.08272666013				0	0	0	-902.4008684	0.02196059304			
901.1208684	94	2	4	0.08485801742	0.04214316859		99.31208102	0.2160202015	0.4718987771				93.51198262	2.16384445	4.324172931	0.2463510485	-0.08273137117	-0.1636196774				0	0	0	-901.1208684	0.04214316859			
898.5608684	94	2	4	0.1571193024	0.07796470942		99.25646361	0.2331193642	0.5104170282				93.0262454	2.327101155	4.646653446	0.4876267477	-0.1638923132	-0.3237344346				0	0	0	-898.5608684	0.07796470942			
896.0008684	94	2	4	0.2189343138	0.07234162259		99.20063099	0.250227725	0.549141281				92.54474864	2.489061852	4.966189503	0.4833697699	-0.1625912442	-0.3207785258				0	0	0	-896.0008684	0.07234162259			
893.4408684	94	2	4	0.2723835775	0.06743687899		99.14457387	0.2673484939	0.5880776365				92.06749279	2.649721514	5.282785696	0.47911231	-0.1612851105	-0.3178271995				0	0	0	-893.4408684	0.06743687899			
890.8808684	94	2	4	0.3190334675	0.06312155951		99.0882829	0.2844850124	0.627232089				91.59447206	2.809077637	5.596450307	0.4748606657	-0.1599764697	-0.314884196				0	0	0	-890.8808684	0.06312155951			
888.3208684	94	2	4	0.3600851333	0.05929585355		99.0317487	0.3016407503	0.6666105542				91.12567488	2.967130024	5.907195099	0.4706206444	-0.1586676371	-0.3119530073				0	0	0	-888.3208684	0.05929585355			
885.7608684	94	2	4	0.3964746676	0.05588133479		98.97496183	0.3188192926	0.7062188732				90.66108448	3.123880534	6.215034991	0.4663974766	-0.1573606755	-0.3090368012				0	0	0	-885.7608684	0.05588133479			
883.2008684	94	2	4	0.428942104	0.05281552382		98.91791285	0.3360243307	0.7460628217				90.20067935	3.279332874	6.519987781	0.4621959073	-0.1560574386	-0.3061384687				0	0	0	-883.2008684	0.05281552382			
880.6408684	94	2	4	0.4580799804	0.05004802522		98.86059223	0.3532596555	0.7861481191				89.74443371	3.433492407	6.822073883	0.4580202244	-0.1547595907	-0.3032606338				0	0	0	-880.6408684	0.05004802522			
878.0808684	94	2	4	0.4843681857	0.0475377362		98.80299041	0.3705291522	0.8264804357				89.29231795	3.586365984	7.12131607	0.4538742869	-0.1534686227	-0.3004056642				0	0	0	-878.0808684	0.0475377362			
875.5208684	94	2	4	0.5081993976	0.04525079511		98.7450978	0.3878367962	0.867065401				88.84429899	3.737961782	7.41773923	0.4497615519	-0.1521858676	-0.2975756844				0	0	0	-875.5208684	0.04525079511			
872.9608684	94	2	4	0.5298979441	0.04315905075		98.68690474	0.4051866502	0.9079086102				88.4003407	3.888289164	7.71137014	0.4456851009	-0.1509125125	-0.2947725884				0	0	0	-872.9608684	0.04315905075			
870.4008684	94	2	4	0.5497339855	0.04123890455		98.62840151	0.4225828621	0.9490156319				87.96040421	4.037358539	8.002237248	0.4416476652	-0.1496496114	-0.2919980537				0	0	0	-870.4008684	0.04123890455			
867.8408684	94	2	4	0.5679343157	0.0394704237		98.56957832	0.4400296641	0.9903920142				87.52444828	4.185181248	8.29037047	0.4376516504	-0.1483980955	-0.2892535549				0	0	0	-867.8408684	0.0394704237			
865.2808684	94	2	4	0.584690686	0.03783665402		98.51042534	0.4575313721	1.032043291				87.09242955	4.331769445	8.575801004	0.4336991602	-0.1471587831	-0.2865403771				0	0	0	-865.2808684	0.03783665402			
