T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
894.3070514	92	3	5	0	0		99.14174425	0.302747053	0.5555086966				92	3	5	0.001916706287	-0.0007238926024	-0.001192813685				0.001916706287	-0.0007238926024	-0.001192813685	-894.3070514	0			
894.2970514	92	3	5	0.0002732583401	0.0002685210438		99.14151956	0.3028245184	0.55565592				91.99808301	3.000723996	5.001192992	0.003833622447	-0.001447868444	-0.002385754004				0	0	0	-894.2970514	0.0002685210438			
894.2770514	92	3	5	0.0008190339601	0.0005364784505		99.14107012	0.3029794868	0.5559503967				91.99424947	3.002171839	5.003578693	0.005749714394	-0.002171542915	-0.003578171479				0	0	0	-894.2770514	0.0005364784505			
894.2370514	92	3	5	0.001908727752	0.001071615426		99.14017124	0.3032893645	0.556539392				91.98658445	3.005066773	5.00834878	0.009581537186	-0.003618779288	-0.005962757898				0	0	0	-894.2370514	0.001071615426			
894.1570514	92	3	5	0.004081644814	0.002139153873		99.13837331	0.3039091692	0.5577175236				91.97125636	3.010856024	5.017887614	0.0172440628	-0.006512924257	-0.01073113854				0	0	0	-894.1570514	0.002139153873			
893.9970514	92	3	5	0.008401076574	0.00426140731		99.13477674	0.305148849	0.5600744116				91.94061291	3.022430208	5.036956877	0.03255832844	-0.01229752133	-0.02026080711				0	0	0	-893.9970514	0.00426140731			
893.6770514	92	3	5	0.01692695386	0.008448389082		99.12758085	0.3076284994	0.564790653				91.87937714	3.045561379	5.075061478	0.063148614	-0.02385379181	-0.03929482219				0	0	0	-893.6770514	0.008448389082			
893.0370514	92	3	5	0.03355838294	0.01662123258		99.11317786	0.3125889946	0.5742331448				91.75710931	3.091754886	5.151135802	0.1241765873	-0.04691477324	-0.07726181402				0	0	0	-893.0370514	0.01662123258			
891.7570514	92	3	5	0.06523152084	0.03219084933		99.08432661	0.3225149799	0.5931584138				91.51338794	3.183866674	5.302745386	0.245621446	-0.09283013906	-0.152791307				0	0	0	-891.7570514	0.03219084933			
