T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
857.5832468	84	8	8	0	0		98.13969517	0.8690420706	0.9912627559				84	8	8	0.001835250641	-0.0009255588566	-0.000909691784				0.001835250641	-0.0009255588566	-0.000909691784	-857.5832468	0			
857.5732468	84	8	8	0.0001359803861	0.000129976919		98.13943251	0.8691609341	0.9914065583				83.99816427	8.000925791	8.00090994	0.003670914582	-0.001851329676	-0.001819584906				0	0	0	-857.5732468	0.000129976919			
857.5532468	84	8	8	0.0004074531478	0.000259557141		98.13890696	0.8693988131	0.9916942272				83.99449344	8.002777083	8.00272948	0.005505330639	-0.002776479977	-0.002728850661				0	0	0	-857.5532468	0.000259557141			
857.5132468	84	8	8	0.0009498145163	0.0005186901142		98.13785594	0.8698744603	0.9922695955				83.9871547	8.006478217	8.006367079	0.009173980269	-0.004626709722	-0.004547270547				0	0	0	-857.5132468	0.0005186901142			
857.4332468	84	8	8	0.002032964993	0.00103632285		98.13575358	0.8708258917	0.9934205265				83.97247852	8.013879944	8.013641541	0.01651088511	-0.008327054973	-0.008183830135				0	0	0	-857.4332468	0.00103632285			
857.2732468	84	8	8	0.004192437854	0.002068252355		98.13154759	0.8727291875	0.9957232224				83.94313942	8.02867713	8.028183445	0.0311726772	-0.01572202321	-0.01545065399				0	0	0	-857.2732468	0.002068252355			
856.9532468	84	8	8	0.008484260768	0.004119031907		98.12313053	0.8765375178	1.000331953				83.88451436	8.058246453	8.057239184	0.06045642735	-0.03049322331	-0.02996320404				0	0	0	-856.9532468	0.004119031907			
856.3132468	84	8	8	0.01695237546	0.008162293378		98.10627606	0.8841612255	1.009562712				83.76747664	8.117285454	8.115237905	0.1188648852	-0.05996081715	-0.05890406801				0	0	0	-856.3132468	0.008162293378			
855.0332468	84	8	8	0.03345835549	0.01604234796		98.07248473	0.8994372879	1.028077987				83.53424751	8.234965396	8.23078709	0.2350486027	-0.118598213	-0.1164503897				0	0	0	-855.0332468	0.01604234796			
852.4732468	84	8	8	0.06484680747	0.03101017939		98.00456589	0.9301080977	1.065326011				83.07114779	8.468745887	8.460106319	0.4649004413	-0.2346899302	-0.2302105111				0	0	0	-852.4732468	0.03101017939			
849.9132468	84	8	8	0.09419612469	0.02992926738		97.93619009	0.9609381535	1.10287176				82.61252164	8.700381757	8.687096607	0.46040965	-0.2325371017	-0.2278725483				0	0	0	-849.9132468	0.02992926738			
847.3532468	84	8	8	0.1216955353	0.02891362221		97.86734209	0.9919366497	1.140721261				82.15831683	8.929896936	8.911786238	0.4559711366	-0.2304081715	-0.2255629651				0	0	0	-847.3532468	0.02891362221			
844.7932468	84	8	8	0.1475124414	0.02795827696		97.79800647	1.023112958	1.178880571				81.70848144	9.15731521	9.134203351	0.4515847517	-0.2283031221	-0.2232816297				0	0	0	-844.7932468	0.02795827696			
842.2332468	84	8	8	0.1717948884	0.02705822129		97.72816744	1.054476733	1.21735583				81.26296228	9.38266106	9.354376657	0.4472517685	-0.2262226497	-0.2210291189				0	0	0	-842.2332468	0.02705822129			
839.6732468	84	8	8	0.1946742612	0.02620898015		97.65780882	1.086037921	1.256153261				80.82170518	9.605959512	9.572335304	0.4429731714	-0.224167302	-0.2188058694				0	0	0	-839.6732468	0.02620898015			
837.1132468	84	8	8	0.2162675489	0.02540654849		97.58691405	1.117806769	1.29527918				80.38465517	9.827236046	9.788108788	0.4387497671	-0.2221375343	-0.2166122328				0	0	0	-837.1132468	0.02540654849			
834.5532468	84	8	8	0.23667925	0.02464733093		97.51546617	1.149793838	1.334739996				79.95175661	10.04651651	10.00172688	0.4345821994	-0.2201337173	-0.214448482				0	0	0	-834.5532468	0.02464733093			
831.9932468	84	8	8	0.2560029857	0.02392809046		97.44344775	1.182010026	1.374542228				79.52295341	10.26382705	10.21321955	0.4304709615	-0.2181561433	-0.2123148182				0	0	0	-831.9932468	0.02392809046			
829.4332468	84	8	8	0.2743228685	0.02324590468		97.37084092	1.214466577	1.414692506				79.09818909	10.47919402	10.4226169	0.4264164095	-0.2162050328	-0.2102113767				0	0	0	-829.4332468	0.02324590468			
826.8732468	84	8	8	0.291714672	0.0225981284		97.29762732	1.247175102	1.45519758				78.67740696	10.69264393	10.62994911	0.4224187734	-0.2142805405	-0.2081382329				0	0	0	-826.8732468	0.0225981284			
824.3132468	84	8	8	0.3082468312	0.02198236141		97.22378807	1.280147601	1.496064333				78.26055022	10.9042034	10.83524638	0.4184781686	-0.2123827612	-0.2060954075				0	0	0	-824.3132468	0.02198236141			
821.7532468	84	8	8	0.323981304	0.02139642074		97.14930373	1.313396483	1.537299784				77.84756203	11.11389908	11.03853889	0.4145946064	-0.2105117344	-0.204082872				0	0	0	-821.7532468	0.02139642074			
819.1932468	84	8	8	0.3389743139	0.02083831659		97.07415431	1.346934588	1.5789111				77.43838567	11.3217576	11.23985673	0.4107680035	-0.20866745	-0.2021005534				0	0	0	-819.1932468	0.02083831659			
816.6332468	84	8	8	0.3532769938	0.0203062314		96.99831918	1.380775213	1.620905604				77.03296456	11.52780554	11.4392299	0.4069981898	-0.2068498517	-0.2001483381				0	0	0	-816.6332468	0.0203062314			
814.0732468	84	8	8	0.3669359451	0.01979850164		96.92177708	1.414932138	1.663290786				76.63124238	11.7320694	11.63668822	0.4032849209	-0.2050588433	-0.1982260776				0	0	0	-814.0732468	0.01979850164			
