T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
852.3586259	85	5	10	0	0		98.20956102	0.5409967682	1.249442211				85	5	10	0.001602404276	-0.0005409070081	-0.001061497268				0.001602404276	-0.0005409070081	-0.001061497268	-852.3586259	0			
852.3486259	85	5	10	0.0001251609616	0.000121488222		98.20932255	0.5410658452	1.249611606				84.9983972	5.00054103	10.00106177	0.00320514713	-0.001081931078	-0.002123216052				0	0	0	-852.3486259	0.000121488222			
852.3286259	85	5	10	0.0003750141427	0.0002425880893		98.20884548	0.5412040729	1.249950449				84.99519212	5.001622944	10.00318494	0.004806878081	-0.001622620488	-0.003184257593				0	0	0	-852.3286259	0.0002425880893			
852.2886259	85	5	10	0.0008742201147	0.0004848072242		98.20789135	0.5414804748	1.250628177				84.98878433	5.003785988	10.00742968	0.008010198851	-0.00270396828	-0.005306230571				0	0	0	-852.2886259	0.0004848072242			
852.2086259	85	5	10	0.001871290034	0.0009686933147		98.20598279	0.5420333617	1.251983847				84.97596973	5.00811183	10.01591844	0.01441657883	-0.00486664201	-0.009549936821				0	0	0	-852.2086259	0.0009686933147			
852.0486259	85	5	10	0.003859599286	0.001933584085		98.20216452	0.5431393866	1.254696089				84.95035109	5.016760285	10.03288863	0.02721973136	-0.009189011944	-0.01803071942				0	0	0	-852.0486259	0.001933584085			
851.7286259	85	5	10	0.007813046975	0.003852039995		98.19452337	0.5453524457	1.260124184				84.89915607	5.034044295	10.06679963	0.05279435923	-0.01782412007	-0.03497023916				0	0	0	-851.7286259	0.003852039995			
851.0886259	85	5	10	0.01562845673	0.007644217087		98.17922251	0.5497826355	1.270994852				84.79693474	5.068560813	10.13450444	0.1038172224	-0.03505590761	-0.06876131481				0	0	0	-851.0886259	0.007644217087			
849.8086259	85	5	10	0.03087617212	0.01503231191		98.14854619	0.5586597141	1.292794093				84.59316479	5.137390138	10.26944507	0.2053598889	-0.06936654665	-0.1359933423				0	0	0	-849.8086259	0.01503231191			
847.2486259	85	5	10	0.05997621047	0.02913033082		98.08688975	0.5764827863	1.336627465				84.18828512	5.274240354	10.53747453	0.4064547215	-0.1373829064	-0.2690718152				0	0	0	-847.2486259	0.02913033082			
844.6886259	85	5	10	0.08731214572	0.02818879232		98.02482189	0.5943976275	1.380780483				83.78693632	5.409985971	10.8030777	0.402910234	-0.1362740862	-0.2666361478				0	0	0	-844.6886259	0.02818879232			
842.1286259	85	5	10	0.1130381363	0.02730143982		97.9623318	0.6124093698	1.425258834				83.38906517	5.54464305	11.06629178	0.3994191146	-0.1351813238	-0.2642377908				0	0	0	-842.1286259	0.02730143982			
839.5686259	85	5	10	0.1372915568	0.02646435429		97.89940856	0.630523222	1.470068217				82.99461956	5.678227277	11.32715317	0.3959802909	-0.1341043089	-0.261875982				0	0	0	-839.5686259	0.02646435429			
837.0086259	85	5	10	0.1601947513	0.02567355316		97.8360411	0.6487445114	1.515214385				82.60354732	5.810754411	11.58569827	0.3925938377	-0.1330431153	-0.2595507224				0	0	0	-837.0086259	0.02567355316			
834.4486259	85	5	10	0.181857019	0.02492545886		97.77221817	0.6670786869	1.560703143				82.21579638	5.942240231	11.84196339	0.3892596779	-0.1319977626	-0.2572619153				0	0	0	-834.4486259	0.02492545886			
831.8886259	85	5	10	0.2023762967	0.02421685131		97.70792832	0.6855313252	1.606540354				81.83131479	6.072700505	12.09598471	0.3859776453	-0.1309682378	-0.2550094075				0	0	0	-831.8886259	0.02421685131			
829.3286259	85	5	10	0.2218405883	0.02354482432		97.64315992	0.7041081369	1.652731944				81.45005089	6.202150956	12.34779816	0.3827474941	-0.1299544986	-0.2527929955				0	0	0	-829.3286259	0.02354482432			
826.7686259	85	5	10	0.2403291848	0.02290674821		97.57790112	0.7228149744	1.699283908				81.0719533	6.330607241	12.59743946	0.3795689077	-0.1289564762	-0.2506124315				0	0	0	-826.7686259	0.02290674821			
824.2086259	85	5	10	0.2579141796	0.0223008594		97.51213839	0.7416582903	1.746203322				80.6969647	6.458087206	12.84494809	0.376441505	-0.1279740778	-0.2484674272				0	0	0	-824.2086259	0.0223008594			
821.6486259	85	5	10	0.2746596219	0.02172333529		97.44586239	0.7606433433	1.793494272				80.32504748	6.584601774	13.09035075	0.3733586097	-0.1270050697	-0.24635354				0	0	0	-821.6486259	0.02172333529			
819.0886259	85	5	10	0.2906246921	0.0211736254		97.37905906	0.7797769032	1.84116404				79.95614494	6.710168508	13.33368655	0.370332567	-0.1260536798	-0.2442788872				0	0	0	-819.0886259	0.0211736254			
816.5286259	85	5	10	0.3058629349	0.02064953546		97.31171558	0.7990654686	1.88921895				79.59020753	6.834802588	13.57498988	0.367356256	-0.1251175179	-0.2422387381				0	0	0	-816.5286259	0.02064953546			
813.9686259	85	5	10	0.3204231562	0.02014941249		97.24381886	0.8185157197	1.937665418				79.22718626	6.958519023	13.81429471	0.3644290934	-0.1241964142	-0.2402326793				0	0	0	-813.9686259	0.02014941249			
811.4086259	85	5	10	0.3343499339	0.01967174344		97.17535551	0.8381345306	1.986509961				78.86703274	7.081332646	14.05163461	0.361550494	-0.123290196	-0.238260298				0	0	0	-811.4086259	0.01967174344			
808.8486259	85	5	10	0.3476840632	0.01921513857		97.10631182	0.8579289793	2.035759201				78.50969919	7.20325811	14.2870427	0.3587198394	-0.1223986776	-0.2363211617				0	0	0	-808.8486259	0.01921513857			
806.2886259	85	5	10	0.3604629466	0.01877831941		97.03667376	0.877906359	2.085419877				78.15513847	7.324309866	14.52055166	0.3559364881	-0.1215216635	-0.2344148246				0	0	0	-806.2886259	0.01877831941			
803.7286259	85	5	10	0.3727209371	0.01836010794		96.96642697	0.8980741899	2.135498843				77.8033041	7.444502167	14.75219373	0.3531997803	-0.1206589497	-0.2325408306				0	0	0	-803.7286259	0.01836010794			
801.1686259	85	5	10	0.3844896408	0.01795941696		96.89555669	0.9184402316	2.186003083				77.45415028	7.563849052	14.98200067	0.3505090403	-0.1198103251	-0.2306987153				0	0	0	-801.1686259	0.01795941696			
798.6086259	85	5	10	0.3957981846	0.01757524156		96.82404779	0.9390124961	2.23693971				77.10763189	7.682364344	15.21000377	0.3478635807	-0.1189755724	-0.2288880083				0	0	0	-798.6086259	0.01757524156			
796.0486259	85	5	10	0.4066734525	0.01720665157		96.75188476	0.9597992619	2.288315978				76.7637045	7.800061644	15.43623385	0.3452627045	-0.1181544692	-0.2271082354				0	0	0	-796.0486259	0.01720665157			
793.4886259	85	5	10	0.4171402967	0.01685278478		96.67905163	0.9808090887	2.340139285				76.4223244	7.916954327	15.66072127	0.3427057084	-0.1173467888	-0.2253589196				0	0	0	-793.4886259	0.01685278478			
790.9286259	85	5	10	0.4272217243	0.01651284092		96.60553198	1.002050833	2.392417184				76.08344857	8.033055538	15.88349589	0.3401918846	-0.1165523013	-0.2236395834				0	0	0	-790.9286259	0.01651284092			
788.3686259	85	5	10	0.4369390649	0.01618607627		96.53130895	1.023533665	2.44515739				75.7470347	8.148378192	16.10458711	0.3377205233	-0.1157707736	-0.2219497497				0	0	0	-788.3686259	0.01618607627			
785.8086259	85	5	10	0.4463121194	0.01587179881		96.45636513	1.045267085	2.498367786				75.41304119	8.262934966	16.32402385	0.3352909143	-0.1150019706	-0.2202889436				0	0	0	-785.8086259	0.01587179881			
783.2486259	85	5	10	0.4553592941	0.01556936385		96.38068262	1.067260944	2.552056431				75.08142714	8.376738303	16.54183455	0.3329023488	-0.1142456558	-0.218656693				0	0	0	-783.2486259	0.01556936385			
780.6886259	85	5	10	0.4640977206	0.01527817018		96.30424296	1.089525461	2.606231575				74.75215238	8.48980041	16.75804721	0.3305541268	-0.1135015932	-0.2170525336				0	0	0	-780.6886259	0.01527817018			
778.1286259	85	5	10	0.4725433636	0.01499765647		96.2270271	1.112071247	2.660901658				74.4251774	8.602133253	16.97268934	0.3282455346	-0.1127695401	-0.2154759945				0	0	0	-778.1286259	0.01499765647			
775.5686259	85	5	10	0.4807111183	0.01472729811		96.14901535	1.134909325	2.716075327				74.10046342	8.713748563	17.18578801	0.3259758826	-0.1120492597	-0.2139266229				0	0	0	-775.5686259	0.01472729811			
773.0086259	85	5	10	0.488614898	0.01446660435		96.0701874	1.158051154	2.771761447				73.77797232	8.824657831	17.39736984	0.3237444818	-0.1113405133	-0.2124039686				0	0	0	-773.0086259	0.01446660435			
770.4486259	85	5	10	0.4962677132	0.01421511562		95.99052224	1.181508656	2.827969103				73.45766668	8.93487231	17.60746101	0.32155065	-0.1106430618	-0.2109075882				0	0	0	-770.4486259	0.01421511562			
767.8886259	85	5	10	0.5036817438	0.0139724012		95.90999813	1.205294243	2.884707623				73.13950973	9.044403017	17.81608725	0.3193937132	-0.1099566669	-0.2094370464				0	0	0	-767.8886259	0.0139724012			
765.3286259	85	5	10	0.5108684035	0.01373805709		95.82859258	1.229420843	2.941986578				72.82346539	9.153260729	18.02327388	0.3172730067	-0.1092810906	-0.2079919161				0	0	0	-765.3286259	0.01373805709			
762.7686259	85	5	10	0.5178383997	0.01351170396		95.74628226	1.253901936	2.999815805				72.5094982	9.26145599	18.2290458	0.3151878754	-0.1086160957	-0.2065717797				0	0	0	-762.7686259	0.01351170396			
760.2086259	85	5	10	0.5246017863	0.01329298545		95.663043	1.278751582	3.058205413				72.19757338	9.368999106	18.43342751	0.3131376746	-0.1079614459	-0.2051762287				0	0	0	-760.2086259	0.01329298545			
757.6486259	85	5	10	0.5311680137	0.01308156646		95.57884974	1.303984461	3.1171658				71.88765675	9.475900149	18.63644311	0.31112177	-0.1073169056	-0.2038048643				0	0	0	-757.6486259	0.01308156646			
755.0886259	85	5	10	0.5375459723	0.01287713172		95.49367643	1.329615906	3.176707666				71.57971476	9.582168957	18.83811629	0.3091395386	-0.1066822401	-0.2024572984				0	0	0	-755.0886259	0.01287713172			
752.5286259	85	5	10	0.5437440344	0.01267938438		95.40749602	1.355661949	3.236842033				71.27371448	9.687815136	19.03847039	0.3071903688	-0.1060572156	-0.2011331532				0	0	0	-752.5286259	0.01267938438			
749.9686259	85	5	10	0.5497700907	0.01248804479		95.32028038	1.382139362	3.297580257				70.96962356	9.792848058	19.23752838	0.3052736608	-0.1054415989	-0.1998320619				0	0	0	-749.9686259	0.01248804479			
747.4086259	85	5	10	0.5556315847	0.01230284931		95.23200025	1.409065705	3.358934049				70.66741027	9.897276865	19.43531287	0.3033888268	-0.1048351579	-0.1985536689				0	0	0	-747.4086259	0.01230284931			
