T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
909.6698958	99	1	0.7851631262	0.05803052241	99.58048642	0.4195135806	96.07110942	3.928890577	0.2052387559	-0.2052387559	0	0	-909.6698958	0.05803052241	-408.967817442528	
907.1098958	99	1	0.8076702876	0.1046213046	99.53451083	0.4654891694	95.66642513	4.333574869	0.4062584696	-0.4062584696	0	0	-907.1098958	0.1046213046	-349.687301808436	
904.5498958	99	1	0.8259696298	0.09500271713	99.48834404	0.5116559611	95.26521848	4.734781523	0.4027674516	-0.4027674516	0	0	-904.5498958	0.09500271713	-294.303816813209	
901.9898958	99	1	0.841126329	0.0869492465	99.44197964	0.5580203625	94.86746935	5.132530654	0.3992964492	-0.3992964492	0	0	-901.9898958	0.0869492465	-348.357129312091	
899.4298958	99	1	0.8538762147	0.0801088531	99.39541143	0.6045885693	94.47315363	5.526846373	0.3958496706	-0.3958496706	0	0	-899.4298958	0.0801088531	-407.062403218374	
896.8698958	99	1	0.8647434546	0.07422753307	99.34863333	0.6513666703	94.08224294	5.917757065	0.3924314013	-0.3924314013	0	0	-896.8698958	0.07422753307	-470.437933651722	
894.3098958	99	1	0.8741112905	0.06911762556	99.30163937	0.69836063	93.69470529	6.305294707	0.3890452434	-0.3890452434	0	0	-894.3098958	0.06911762556	-538.51174558832	
891.7498958	99	1	0.8822662478	0.06463748991	99.2544237	0.7455762959	93.31050558	6.689494424	0.3856943537	-0.3856943537	0	0	-891.7498958	0.06463748991	-611.315822057281	
889.1898958	99	1	0.889426722	0.06067820357	99.20698059	0.7930194053	92.92960592	7.070394075	0.3823814779	-0.3823814779	0	0	-889.1898958	0.06067820357	-688.885135206166	
886.6298958	99	1	0.8957620147	0.05715462301	99.15930441	0.8406955916	92.55196612	7.448033882	0.3791089843	-0.3791089843	0	0	-886.6298958	0.05715462301	-771.257452222183	
884.0698958	99	1	0.9014053408	0.05399922451	99.11138961	0.8886103915	92.17754392	7.82245608	0.3758788959	-0.3758788959	0	0	-884.0698958	0.05399922451	-858.473130417747	
881.5098958	99	1	0.9064629172	0.05115776574	99.06323075	0.9367692503	91.80629539	8.19370461	0.3726929211	-0.3726929211	0	0	-881.5098958	0.05115776574	-950.574899906104	
878.9498958	99	1	0.9110204446	0.04858616957	99.01482247	0.9851775286	91.43817517	8.561824828	0.3695524817	-0.3695524817	0	0	-878.9498958	0.04858616957	-1047.6076732889	
876.3898958	99	1	0.9151478112	0.04624824646	98.96615949	1.033840508	91.07313675	8.926863247	0.3664587405	-0.3664587405	0	0	-876.3898958	0.04624824646	-1149.61834677035	
873.8298958	99	1	0.9189025631	0.04411400326	98.9172366	1.082763396	90.71113269	9.28886731	0.363412626	-0.363412626	0	0	-873.8298958	0.04411400326	-1256.65560929265	
871.2698958	99	1	0.9223325011	0.04215836959	98.86804867	1.131951333	90.35211483	9.647885171	0.3604148557	-0.3604148557	0	0	-871.2698958	0.04215836959	-1368.76978477244	
868.7098958	99	1	0.9254776508	0.04036022622	98.8185906	1.181409396	89.99603449	10.00396551	0.3574659575	-0.3574659575	0	0	-868.7098958	0.04036022622	-1486.01267138553	
866.1498958	99	1	0.928371774	0.03870165502	98.7688574	1.231142602	89.64284263	10.35715737	0.3545662898	-0.3545662898	0	0	-866.1498958	0.03870165502	-1608.43738408203	
863.5898958	99	1	0.9310435422	0.03716735368	98.71884408	1.28115592	89.29249001	10.70750999	0.3517160593	-0.3517160593	0	0	-863.5898958	0.03716735368	-1736.09825496556	
861.0298958	99	1	0.9335174563	0.03574417451	98.66854574	1.331454264	88.9449273	11.0550727	0.3489153383	-0.3489153383	0	0	-861.0298958	0.03574417451	-1869.0507097373	
858.4698958	99	1	0.9358145748	0.03442075755	98.61795749	1.382042508	88.60010525	11.39989475	0.3461640793	-0.3461640793	0	0	-858.4698958	0.03442075755	-2007.35114165008	
855.9098958	99	1	0.9379530947	0.03318723629	98.56707451	1.432925485	88.25797473	11.74202527	0.3434621294	-0.3434621294	0	0	-855.9098958	0.03318723629	-2151.05688456634	
853.3498958	99	1	0.9399488191	0.0320349998	98.51589201	1.484107992	87.91848686	12.08151314	0.3408092428	-0.3408092428	0	0	-853.3498958	0.0320349998	-2300.22607546626	
850.7898958	99	1	0.9418155363	0.03095649888	98.46440521	1.535594794	87.5815931	12.4184069	0.3382050924	-0.3382050924	0	0	-850.7898958	0.03095649888	-2454.91766167787	
848.2298958	99	1	0.9435653294	0.02994508724	98.41260937	1.587390627	87.24724531	12.75275469	0.3356492801	-0.3356492801	0	0	-848.2298958	0.02994508724	-2616.69718810009	
845.6698958	99	1	0.9452088814	0.02899588945	98.36049873	1.639501271	86.91539029	13.08460971	0.3331413447	-0.3331413447	0	0	-845.6698958	0.02899588945	-2781.46587790282	
843.1098958	99	1	0.9467554987	0.02810112082	98.30807079	1.69192921	86.58599231	13.41400769	0.3306752931	-0.3306752931	0	0	-843.1098958	0.02810112082	-2951.77514933821	
840.5498958	99	1	0.9482135379	0.02725824349	98.25531974	1.74468026	86.25899875	13.74100125	0.3282620007	-0.3282620007	0	0	-840.5498958	0.02725824349	-3129.95124987405	
837.9898958	99	1	0.949590406	0.0264625925	98.20224092	1.797759083	85.93436355	14.06563645	0.325894884	-0.325894884	0	0	-837.9898958	0.0264625925	-3313.16903438696	
835.4298958	99	1	0.9508927125	0.025710451	98.14882968	1.851170323	85.61204133	14.38795867	0.3235733009	-0.3235733009	0	0	-835.4298958	0.025710451	-3502.27313031665	
832.8698958	99	1	0.9521263741	0.02499848196	98.09508138	1.904918618	85.29198733	14.70801267	0.3212966078	-0.3212966078	0	0	-832.8698958	0.02499848196	-3697.33187338768	
830.3098958	99	1	0.9532967027	0.02432367803	98.0409914	1.959008598	84.97415748	15.02584252	0.3190641334	-0.3190641334	0	0	-830.3098958	0.02432367803	-3898.40880777634	
827.7498958	99	1	0.9544084798	0.02368332223	97.98655511	2.013444892	84.65850838	15.34149162	0.3168751885	-0.3168751885	0	0	-827.7498958	0.02368332223	-4105.56888745638	
825.1898958	99	1	0.955466021	0.02307495372	97.93176787	2.068232127	84.34499735	15.65500265	0.3147290704	-0.3147290704	0	0	-825.1898958	0.02307495372	-4318.87777822863	
822.6298958	99	1	0.9564732314	0.02249633842	97.87662507	2.123374934	84.03358242	15.96641758	0.312625066	-0.312625066	0	0	-822.6298958	0.02249633842	-4538.40213340547	
820.0698958	99	1	0.9574336525	0.02194544355	97.82112206	2.178877945	83.72422234	16.27577766	0.3105624553	-0.3105624553	0	0	-820.0698958	0.02194544355	-4764.20915517867	
817.5098958	99	1	0.9583505036	0.02142041545	97.7652542	2.234745802	83.41687657	16.58312343	0.3085405146	-0.3085405146	0	0	-817.5098958	0.02142041545	-4996.36697639498	
814.9498958	99	1	0.9592267174	0.02091956041	97.70901684	2.290983156	83.11150532	16.88849468	0.3065585182	-0.3065585182	0	0	-814.9498958	0.02091956041	-5234.94486072728	
812.3898958	99	1	0.9600649709	0.02044132782	97.65240533	2.347594667	82.80806949	17.19193051	0.3046157414	-0.3046157414	0	0	-812.3898958	0.02044132782	-5480.01283724754	
809.8298958	99	1	0.9608677126	0.01998429541	97.59541499	2.40458501	82.50653074	17.49346926	0.3027114621	-0.3027114621	0	0	-809.8298958	0.01998429541	-5731.64200922907	
807.2698958	99	1	0.9616371865	0.01954715632	97.53804112	2.461958876	82.20685141	17.79314859	0.3008449622	-0.3008449622	0	0	-807.2698958	0.01954715632	-5989.90455710181	
804.7098958	99	1	0.9623754524	0.01912870766	97.48027903	2.519720973	81.90899457	18.09100543	0.2990155298	-0.2990155298	0	0	-804.7098958	0.01912870766	-6254.87405575041	
802.1498958	99	1	0.9630844047	0.01872784047	97.42212397	2.577876027	81.61292399	18.38707601	0.2972224596	-0.2972224596	0	0	-802.1498958	0.01872784047	-6526.62536125258	
799.5898958	99	1	0.9637657884	0.01834353074	97.36357121	2.636428789	81.31860414	18.68139586	0.2954650547	-0.2954650547	0	0	-799.5898958	0.01834353074	-6805.23441257134	
797.0298958	99	1	0.9644212136	0.01797483148	97.30461597	2.695384029	81.02600016	18.97399984	0.2937426273	-0.2937426273	0	0	-797.0298958	0.01797483148	-7090.77881856028	
794.4698958	99	1	0.9650521681	0.01762086568	97.24525345	2.754746546	80.73507788	19.26492212	0.2920544993	-0.2920544993	0	0	-794.4698958	0.01762086568	-7383.33774382327	
791.9098958	99	1	0.9656600289	0.01728081999	97.18547884	2.814521163	80.4458038	19.5541962	0.2904000034	-0.2904000034	0	0	-791.9098958	0.01728081999	-7682.99220748185	
789.3498958	99	1	0.966246072	0.01695393912	97.12528727	2.874712732	80.15814505	19.84185495	0.2887784831	-0.2887784831	0	0	-789.3498958	0.01695393912	-7989.82469623262	
786.7898958	99	1	0.9668114818	0.01663952074	97.06467386	2.935326136	79.87206943	20.12793057	0.2871892939	-0.2871892939	0	0	-786.7898958	0.01663952074	-8303.9195680153	
784.2298958	99	1	0.9673573588	0.016336911	97.00363371	2.99636629	79.58754536	20.41245464	0.2856318028	-0.2856318028	0	0	-784.2298958	0.016336911	-8625.363370356	
781.6698958	99	1	0.967884727	0.01604550043	96.94216186	3.057838142	79.30454188	20.69545812	0.2841053893	-0.2841053893	0	0	-781.6698958	0.01604550043	-8954.24507703566	
779.1098958	99	1	0.9683945407	0.01576472031	96.88025332	3.119746675	79.02302862	20.97697138	0.2826094455	-0.2826094455	0	0	-779.1098958	0.01576472031	-9290.655603055	
776.5498958	99	1	0.9688876897	0.0154940393	96.81790309	3.182096909	78.74297583	21.25702417	0.2811433758	-0.2811433758	0	0	-776.5498958	0.0154940393	-9634.68796775005	
773.9898958	99	1	0.9693650051	0.01523296048	96.7551061	3.244893901	78.46435432	21.53564568	0.2797065976	-0.2797065976	0	0	-773.9898958	0.01523296048	-9986.43852695389	
771.4298958	99	1	0.969827264	0.01498101865	96.69185725	3.308142748	78.18713549	21.81286451	0.278298541	-0.278298541	0	0	-771.4298958	0.01498101865	-10346.0056137489	
768.8698958	99	1	0.9702751934	0.01473777782	96.62815141	3.37184859	77.91129126	22.08870874	0.2769186491	-0.2769186491	0	0	-768.8698958	0.01473777782	-10713.4911166798	
766.3098958	99	1	0.9707094748	0.01450282905	96.56398339	3.436016608	77.63679414	22.36320586	0.2755663775	-0.2755663775	0	0	-766.3098958	0.01450282905	-11088.9995522381	
763.7498958	99	1	0.9711307471	0.01427578833	96.49934797	3.500652026	77.36361712	22.63638288	0.2742411949	-0.2742411949	0	0	-763.7498958	0.01427578833	-11472.638324367	
761.1898958	99	1	0.9715396104	0.01405629479	96.43423988	3.565760115	77.09173374	22.90826626	0.2729425823	-0.2729425823	0	0	-761.1898958	0.01405629479	-11864.5195012167	
758.6298958	99	1	0.9719366281	0.013844009	96.36865381	3.631346192	76.82111804	23.17888196	0.2716700336	-0.2716700336	0	0	-758.6298958	0.013844009	-12264.7579958327	
756.0698958	99	1	0.9723223308	0.0136386114	96.30258438	3.697415623	76.55174453	23.44825547	0.2704230551	-0.2704230551	0	0	-756.0698958	0.0136386114	-12673.4719585646	
753.5098958	99	1	0.9726972174	0.01343980089	96.23602618	3.763973823	76.28358823	23.71641177	0.2692011652	-0.2692011652	0	0	-753.5098958	0.01343980089	-13090.7844552833	
750.9498958	99	1	0.9730617585	0.01324729356	96.16897374	3.831026258	76.01662462	23.98337538	0.2680038947	-0.2680038947	0	0	-750.9498958	0.01324729356	-13516.8229399436	
748.3898958	99	1	0.9734163976	0.01306082148	96.10142155	3.898578446	75.75082961	24.24917039	0.2668307863	-0.2668307863	0	0	-748.3898958	0.01306082148	-13951.7183701779	
745.8298958	99	1	0.9737615534	0.0128801316	96.03336404	3.966635959	75.48617959	24.51382041	0.2656813943	-0.2656813943	0	0	-745.8298958	0.0128801316	-14395.6074193512	
743.2698958	99	1	0.9740976214	0.01270498478	95.96479558	4.035204423	75.22265135	24.77734865	0.264555285	-0.264555285	0	0	-743.2698958	0.01270498478	-14848.6320421396	
740.7098958	99	1	0.9744249756	0.01253515484	95.89571048	4.104289522	74.96022214	25.03977786	0.2634520357	-0.2634520357	0	0	-740.7098958	0.01253515484	-15310.9390798498	
738.1498958	99	1	0.9747439698	0.01237042772	95.826103	4.173896997	74.69886958	25.30113042	0.2623712353	-0.2623712353	0	0	-738.1498958	0.01237042772	-15782.680252045	
735.5898958	99	1	0.9750549388	0.01221060067	95.75596735	4.244032647	74.4385717	25.5614283	0.2613124834	-0.2613124834	0	0	-735.5898958	0.01221060067	-16264.0137794241	
733.0298958	99	1	0.9753582	0.01205548156	95.68529767	4.314702331	74.17930694	25.82069306	0.2602753905	-0.2602753905	0	0	-733.0298958	0.01205548156	-16755.1053996898	
730.4698958	99	1	0.9756540545	0.0119048882	95.61408803	4.385911971	73.9210541	26.0789459	0.2592595778	-0.2592595778	0	0	-730.4698958	0.0119048882	-17256.1260356161	
727.9098958	99	1	0.9759427876	0.0117586477	95.54233245	4.457667551	73.66379233	26.33620767	0.2582646768	-0.2582646768	0	0	-727.9098958	0.0117586477	-17767.3499287313	
725.3498958	99	1	0.9762246706	0.01161659739	95.47002488	4.52997512	73.40750117	26.59249883	0.257290329	-0.257290329	0	0	-725.3498958	0.01161659739	-18288.7623819153	
722.7898958	99	1	0.976499961	0.01147857834	95.39715921	4.602840789	73.15216049	26.84783951	0.2563361862	-0.2563361862	0	0	-722.7898958	0.01147857834	-18820.5754203901	
720.2298958	99	1	0.9767689037	0.01134444383	95.32372926	4.676270741	72.8977505	27.1022495	0.2554019096	-0.2554019096	0	0	-720.2298958	0.01134444383	-19363.1716144488	
717.6698958	99	1	0.9770317316	0.01121405291	95.24972878	4.750271222	72.64425174	27.35574826	0.2544871701	-0.2544871701	0	0	-717.6698958	0.01121405291	-19907.9164824948	
715.1098958	99	1	0.977288664	0.01108716437	95.17515145	4.82484855	72.39164603	27.60835397	0.2535916481	-0.2535916481	0	0	-715.1098958	0.01108716437	-20482.3639865111	
712.5498958	99	1	0.9775399172	0.0109639725	95.09999089	4.900009113	72.13991256	27.86008744	0.2527160043	-0.2527160043	0	0	-712.5498958	0.0109639725	-21066.0875289874	
709.9898958	99	1	0.9777856898	0.01084403273	95.02424063	4.975759372	71.88903381	28.11096619	0.2518579571	-0.2518579571	0	0	-709.9898958	0.01084403273	-21644.7921334909	
707.4298958	99	1	0.978026174	0.01072733706	94.94789414	5.052105858	71.63899153	28.36100847	0.251018223	-0.251018223	0	0	-707.4298958	0.01072733706	-22244.1847247069	
704.8698958	99	1	0.9782615527	0.01061377494	94.87094482	5.129055179	71.38976777	28.61023223	0.2501965176	-0.2501965176	0	0	-704.8698958	0.01061377494	-22855.6816738033	
702.3098958	99	1	0.9784920009	0.01050324092	94.79338598	5.206614018	71.14134484	28.85865516	0.2493925646	-0.2493925646	0	0	-702.3098958	0.01050324092	-23479.5552186192	
699.7498958	99	1	0.9787176855	0.01039563433	94.71521086	5.284789136	70.89370533	29.10629467	0.2486060962	-0.2486060962	0	0	-699.7498958	0.01039563433	-24116.0943181958	
697.1898958	99	1	0.9789387662	0.01029085909	94.63641263	5.363587371	70.64683207	29.35316793	0.2478368523	-0.2478368523	0	0	-697.1898958	0.01029085909	-24765.6019137006	
694.6298958	99	1	0.9791553954	0.0101888234	94.55698436	5.443015641	70.40070817	29.59929183	0.2470845805	-0.2470845805	0	0	-694.6298958	0.0101888234	-25428.3919593881	
692.0698958	99	1	0.9793677193	0.01008943954	94.47691905	5.523080945	70.15531696	29.84468304	0.2463490367	-0.2463490367	0	0	-692.0698958	0.01008943954	-26104.7985836704	
689.5098958	99	1	0.9795758775	0.009992623666	94.39620964	5.603790365	69.91064201	30.08935799	0.2456299835	-0.2456299835	0	0	-689.5098958	0.009992623666	-26795.1697883132	
686.9498958	99	1	0.9797800037	0.009898295578	94.31484893	5.685151065	69.66666713	30.33333287	0.2449271911	-0.2449271911	0	0	-686.9498958	0.009898295578	-27499.9162108242	
684.3898958	99	1	0.9799802263	0.00980637885	94.2328297	5.767170299	69.42337633	30.57662367	0.244240437	-0.244240437	0	0	-684.3898958	0.00980637885	-28219.376991574	
681.8298958	99	1	0.9801766679	0.009716799757	94.1501446	5.849855401	69.18075387	30.81924613	0.2435695009	-0.2435695009	0	0	-681.8298958	0.009716799757	-28953.890946692	
679.2698958	99	1	0.9803694464	0.00962948786	94.06678621	5.933213795	68.93878418	31.06121582	0.2429141757	-0.2429141757	0	0	-679.2698958	0.00962948786	-29703.9477132763	
676.7098958	99	1	0.9805586748	0.009544375964	93.98274701	6.017252992	68.69745191	31.30254809	0.2422742626	-0.2422742626	0	0	-676.7098958	0.009544375964	-30470.0168026545	
674.1498958	99	1	0.9807444615	0.009461399568	93.8980194	6.101980597	68.45674191	31.54325809	0.241649566	-0.241649566	0	0	-674.1498958	0.009461399568	-31252.5490597447	
671.5898958	99	1	0.9809269107	0.009380496856	93.8125957	6.187404304	68.21663922	31.78336078	0.2410398966	-0.2410398966	0	0	-671.5898958	0.009380496856	-32052.0413321859	
669.0298958	99	1	0.9811061224	0.00930160857	93.7264681	6.273531901	67.97712904	32.02287096	0.2404450716	-0.2404450716	0	0	-669.0298958	0.00930160857	-32869.0176104103	
666.4698958	99	1	0.9812821927	0.009224677885	93.63962873	6.360371272	67.73819676	32.26180324	0.2398649144	-0.2398649144	0	0	-666.4698958	0.009224677885	-33704.03036663	
663.9098958	99	1	0.981455214	0.009149650294	93.55206961	6.447930394	67.49982795	32.50017205	0.2392992541	-0.2392992541	0	0	-663.9098958	0.009149650294	-34557.6633949796	
661.3498958	99	1	0.9816252752	0.009076473501	93.46378266	6.536217343	67.26200833	32.73799167	0.238747926	-0.238747926	0	0	-661.3498958	0.009076473501	-35430.5338202176	
658.7898958	99	1	0.9817924618	0.009005097318	93.37475971	6.625240294	67.02472378	32.97527622	0.2382107712	-0.2382107712	0	0	-658.7898958	0.009005097318	-36323.2934592996	
656.2298958	99	1	0.981956856	0.008935473566	93.28499248	6.71500752	66.78796033	33.21203967	0.2376876363	-0.2376876363	0	0	-656.2298958	0.008935473566	-37236.6317034415	
653.6698958	99	1	0.9821185372	0.008867555985	93.1944726	6.805527397	66.55170418	33.44829582	0.2371783736	-0.2371783736	0	0	-653.6698958	0.008867555985	-38171.27851703	
651.1098958	99	1	0.9822775816	0.008801300147	93.1031916	6.896808404	66.31594163	33.68405837	0.2366828409	-0.2366828409	0	0	-651.1098958	0.008801300147	-39128.008141812	
648.5498958	99	1	0.9824340628	0.008736663378	93.01114088	6.988859123	66.08065916	33.91934084	0.2362009014	-0.2362009014	0	0	-648.5498958	0.008736663378	-40107.6406528244	
645.9898958	99	1	0.9825880517	0.008673604675	92.91831176	7.081688243	65.84584335	34.15415665	0.2357324236	-0.2357324236	0	0	-645.9898958	0.008673604675	-41111.0456429121	
643.4298958	99	1	0.9827396166	0.008612084637	92.82469544	7.175304559	65.61148092	34.38851908	0.2352772811	-0.2352772811	0	0	-643.4298958	0.008612084637	-42139.1473026612	
640.8698958	99	1	0.9828888235	0.008552065395	92.73028302	7.269716976	65.37755871	34.62244129	0.2348353526	-0.2348353526	0	0	-640.8698958	0.008552065395	-43192.9283021864	
638.3098958	99	1	0.983035736	0.008493510549	92.63506549	7.364934507	65.14406367	34.85593633	0.234406522	-0.234406522	0	0	-638.3098958	0.008493510549	-44273.4322146311	
635.7498958	99	1	0.9831804155	0.0084363851	92.53903372	7.460966278	64.91098286	35.08901714	0.233990678	-0.233990678	0	0	-635.7498958	0.0084363851	-45381.7701585986	
633.1898958	99	1	0.9833229213	0.008380655398	92.44217847	7.557821527	64.67830347	35.32169653	0.2335877143	-0.2335877143	0	0	-633.1898958	0.008380655398	-46519.1277848394	
630.6298958	99	1	0.9834633108	0.008326289085	92.34449039	7.655509608	64.44601275	35.55398725	0.2331975293	-0.2331975293	0	0	-630.6298958	0.008326289085	-47686.767820754	
628.0698958	99	1	0.9836016392	0.00827325504	92.24596001	7.754039988	64.21409807	35.78590193	0.2328200263	-0.2328200263	0	0	-628.0698958	0.00827325504	-48886.0373279935	
625.5098958	99	1	0.98373796	0.00822152333	92.14657775	7.853422254	63.9825469	36.0174531	0.2324551131	-0.2324551131	0	0	-625.5098958	0.00822152333	-50118.3769003826	
622.9498958	99	1	0.983872325	0.008171065165	92.04633389	7.953666111	63.75134678	36.24865322	0.2321027022	-0.2321027022	0	0	-622.9498958	0.008171065165	-51385.3271738985	
620.3898958	99	1	0.9840047841	0.008121852851	91.94521862	8.054781383	63.52048534	36.47951466	0.2317627107	-0.2317627107	0	0	-620.3898958	0.008121852851	-52688.5378677577	
617.8298958	99	1	0.9841353859	0.00807385975	91.84322198	8.156778016	63.2899503	36.7100497	0.2314350601	-0.2314350601	0	0	-617.8298958	0.00807385975	-54029.7750975027	
615.2698958	99	1	0.984264177	0.008027060234	91.74033392	8.259666082	63.05972942	36.94027058	0.2311196765	-0.2311196765	0	0	-615.2698958	0.008027060234	-55410.9343364226	
612.7098958	99	1	0.9843912029	0.007981429653	91.63654423	8.363455774	62.82981056	37.17018944	0.2308164904	-0.2308164904	0	0	-612.7098958	0.007981429653	-56834.054884091	
610.1498958	99	1	0.9845165074	0.007936944298	91.53184259	8.468157413	62.60018163	37.39981837	0.2305254365	-0.2305254365	0	0	-610.1498958	0.007936944298	-58301.3260198164	
607.5898958	99	1	0.9846401331	0.007893581361	91.42621855	8.573781448	62.37083062	37.62916938	0.230246454	-0.230246454	0	0	-607.5898958	0.007893581361	-59815.1055620903	
605.0298958	99	1	0.9847621212	0.007851318908	91.31966154	8.680338457	62.14174555	37.85825445	0.2299794865	-0.2299794865	0	0	-605.0298958	0.007851318908	-61377.9381462215	
602.4698958	99	1	0.9848825115	0.007810135846	91.21216085	8.787839147	61.9129145	38.0870855	0.2297244816	-0.2297244816	0	0	-602.4698958	0.007810135846	-62992.5695411416	
599.9098958	99	1	0.9850013428	0.007770011893	91.10370564	8.89629436	61.68432562	38.31567438	0.2294813913	-0.2294813913	0	0	-599.9098958	0.007770011893	-64661.9672213728	
597.3498958	99	1	0.9851186526	0.007730927549	90.99428493	9.00571507	61.45596707	38.54403293	0.2292501719	-0.2292501719	0	0	-597.3498958	0.007730927549	-66389.3456960988	
594.7898958	99	1	0.9852344774	0.007692864072	90.88388762	9.116112385	61.22782708	38.77217292	0.2290307836	-0.2290307836	0	0	-594.7898958	0.007692864072	-68178.1924485966	
592.2298958	99	1	0.9853488524	0.007655803452	90.77250245	9.227497552	60.99989388	39.00010612	0.228823191	-0.228823191	0	0	-592.2298958	0.007655803452	-70032.290961504	
589.6698958	99	1	0.985461812	0.007619728383	90.66011805	9.339881954	60.77215577	39.22784423	0.2286273629	-0.2286273629	0	0	-589.6698958	0.007619728383	-71955.7594798193	
587.1098958	99	1	0.9855733894	0.007584622246	90.54672288	9.453277117	60.54460105	39.45539895	0.2284432721	-0.2284432721	0	0	-587.1098958	0.007584622246	-73953.0871077869	
584.5498958	99	1	0.9856836169	0.007550469083	90.4323053	9.567694703	60.31721805	39.68278195	0.2282708956	-0.2282708956	0	0	-584.5498958	0.007550469083	-76029.1747366692	
581.9898958	99	1	0.985792526	0.00751725358	90.31685348	9.68314652	60.08999513	39.91000487	0.2281102145	-0.2281102145	0	0	-581.9898958	0.00751725358	-78189.3817169343	
579.4298958	99	1	0.9859001471	0.007484961043	90.20035548	9.79964452	59.86292065	40.13707935	0.2279612141	-0.2279612141	0	0	-579.4298958	0.007484961043	-80439.5812950653	
