T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
881.6183209	89	5	6	0	0		98.79231548	0.5167875511	0.6908969656				89	5	6	0.001942011958	-0.0008891125667	-0.001052899391				0.001942011958	-0.0008891125667	-0.001052899391	-881.6183209	0			
881.6083209	89	5	6	0.0002042126644	0.0001984874626		98.79207375	0.5168883243	0.6910379241				88.99805763	5.000889273	6.0010531	0.003884311618	-0.001778360911	-0.002105950707				0	0	0	-881.6083209	0.0001984874626			
881.5883209	89	5	6	0.000612048833	0.0003965076798		98.79159016	0.517089955	0.6913198871				88.9941734	5.002667599	6.003159	0.005825606799	-0.002667159115	-0.003158447684				0	0	0	-881.5883209	0.0003965076798			
881.5483209	89	5	6	0.001426602754	0.0007921744274		98.79062302	0.5174931292	0.6918838536				88.9864074	5.006223159	6.007369445	0.009707880643	-0.004444634158	-0.005263246486				0	0	0	-881.5483209	0.0007921744274			
881.4683209	89	5	6	0.003052112055	0.001582099483		98.7886885	0.5182995623	0.693011941				88.97087721	5.013333562	6.015789223	0.01747149073	-0.007999249149	-0.009472241577				0	0	0	-881.4683209	0.001582099483			
881.3083209	89	5	6	0.006288159752	0.003154607141		98.78481858	0.5199126132	0.6952688069				88.93983037	5.027548663	6.032620968	0.03298700698	-0.0151034972	-0.01788350978				0	0	0	-881.3083209	0.003154607141			
880.9883209	89	5	6	0.01270097472	0.006271163061		98.77707523	0.5231394586	0.6997853081				88.87779074	5.055956044	6.066253213	0.06397745068	-0.02929491531	-0.03468253537				0	0	0	-880.9883209	0.006271163061			
880.3483209	89	5	6	0.02527566938	0.01237673191		98.76157452	0.529596186	0.7088292955				88.75392826	5.112679886	6.133391855	0.1257961184	-0.05760949242	-0.06818662597				0	0	0	-880.3483209	0.01237673191			
879.0683209	89	5	6	0.04950255075	0.02414629855		98.73051599	0.5425221519	0.7269618535				88.50706599	5.225764609	6.267169405	0.2487867495	-0.1139665448	-0.1348202047				0	0	0	-879.0683209	0.02414629855			
876.5083209	89	5	6	0.09456083543	0.04602727317		98.66816562	0.5684267363	0.7634076398				88.01678592	5.450484474	6.532729604	0.4921863552	-0.2255940245	-0.2665923308				0	0	0	-876.5083209	0.04602727317			
873.9483209	89	5	6	0.1355106227	0.04385570554		98.60549806	0.5944000811	0.8001018586				87.53111092	5.673219661	6.795669416	0.4875637734	-0.2236019009	-0.2639618725				0	0	0	-873.9483209	0.04385570554			
871.3883209	89	5	6	0.1728785041	0.04186211479		98.5425014	0.6204483028	0.8370503022				87.05001102	5.893980863	7.056008115	0.4829708701	-0.221620225	-0.2613506451				0	0	0	-871.3883209	0.04186211479			
868.8283209	89	5	6	0.2071074125	0.04002760981		98.47916378	0.6465775798	0.8742586403				86.57345396	6.112779855	7.313766188	0.4784103643	-0.2196503752	-0.2587599892				0	0	0	-868.8283209	0.04002760981			
866.2683209	89	5	6	0.2385708724	0.03833421314		98.41547314	0.6727942842	0.9117325716				86.10140383	6.329630192	7.568965974	0.4738858965	-0.2176941355	-0.2561917611				0	0	0	-866.2683209	0.03833421314			
863.7083209	89	5	6	0.2675859958	0.03676654628		98.35141724	0.6991049609	0.9494778021				85.6338218	6.54454689	7.821631309	0.4694004374	-0.2157529727	-0.2536474647				0	0	0	-863.7083209	0.03676654628			
861.1483209	89	5	6	0.2944236902	0.03531139504		98.28698362	0.7255163295	0.9875000522				85.17066636	6.757546271	8.071787364	0.4649566388	-0.2138281986	-0.2511284402				0	0	0	-861.1483209	0.03531139504			
858.5883209	89	5	6	0.3193167335	0.03395734026		98.22215965	0.7520352868	1.025805064				84.71189369	6.968645821	8.319460493	0.4605568537	-0.2119209805	-0.2486358732				0	0	0	-858.5883209	0.03395734026			
856.0283209	89	5	6	0.3424662182	0.03269446178		98.15693248	0.7786689101	1.064398606				84.25745786	7.177864053	8.564678084	0.4562031558	-0.2100323511	-0.2461708047				0	0	0	-856.0283209	0.03269446178			
853.4683209	89	5	6	0.3640467351	0.03151409928		98.09128906	0.8054244616	1.103286483				83.80731118	7.385220389	8.807468432	0.4518973581	-0.208163218	-0.2437341401				0	0	0	-853.4683209	0.03151409928			
850.9083209	89	5	6	0.384210575	0.03040865757		98.02521606	0.8323093937	1.142474542				83.36140436	7.590735034	9.047860603	0.4476410313	-0.2063143727	-0.2413266586				0	0	0	-850.9083209	0.03040865757			
848.3483209	89	5	6	0.4030911579	0.02937144698		97.95869997	0.8593313556	1.181968677				82.9196868	7.794428878	9.285884326	0.4434355214	-0.2044864992	-0.2389490221				0	0	0	-848.3483209	0.02937144698			
845.7883209	89	5	6	0.4208058508	0.02839655176		97.89172696	0.8864981996	1.221774836				82.48210673	7.996323392	9.52156988	0.4392819663	-0.2026801822	-0.2366017841				0	0	0	-845.7883209	0.02839655176			
843.2283209	89	5	6	0.4374582969	0.02747872083		97.82428298	0.91381799	1.261899028				82.04861146	8.19644054	9.754947998	0.4351813121	-0.2008959145	-0.2342853977				0	0	0	-843.2283209	0.02747872083			
840.6683209	89	5	6	0.4531403515	0.02661327655		97.75635365	0.9412990113	1.302347334				81.61914754	8.394802691	9.986049768	0.4311343281	-0.1991341045	-0.2320002236				0	0	0	-840.6683209	0.02661327655			
838.1083209	89	5	6	0.4679337013	0.02579603824		97.68792432	0.9689497785	1.343125904				81.1936609	8.591432545	10.21490656	0.4271416211	-0.197395083	-0.229746538				0	0	0	-838.1083209	0.02579603824			
835.5483209	89	5	6	0.4819112242	0.02502325764		97.61897998	0.9967790475	1.384240974				80.77209701	8.78635306	10.44154993	0.4232036493	-0.1956791097	-0.2275245396				0	0	0	-835.5483209	0.02502325764			
832.9883209	89	5	6	0.495138138	0.0242915642		97.54950531	1.024795827	1.425698866				80.35440103	8.979587388	10.66601158	0.4193207352	-0.1939863789	-0.2253343563				0	0	0	-832.9883209	0.0242915642			
830.4283209	89	5	6	0.5076729737	0.02359791854		97.47948461	1.05300939	1.467505997				79.94051793	9.171158815	10.88832325	0.4154930772	-0.1923170256	-0.2231760516				0	0	0	-830.4283209	0.02359791854			
827.8683209	89	5	6	0.5195684058	0.02293957266		97.40890182	1.08142929	1.509668889				79.53039257	9.361090707	11.10851672	0.4117207612	-0.1906711304	-0.2210496309				0	0	0	-827.8683209	0.02293957266			
825.3083209	89	5	6	0.5308719616	0.02231403572		97.33774046	1.110065373	1.55219417				79.12396985	9.549406464	11.32662369	0.4080037712	-0.1890487245	-0.2189550467				0	0	0	-825.3083209	0.02231403572			
822.7483209	89	5	6	0.5416266304	0.02171904465		97.26598362	1.138927794	1.595088587				78.72119475	9.73612947	11.54267578	0.4043419988	-0.1874497943	-0.2168922045				0	0	0	-822.7483209	0.02171904465			
820.1883209	89	5	6	0.551871389	0.02115253866		97.19361395	1.168027035	1.638359012				78.32201248	9.921283055	11.75670447	0.4007352526	-0.1858742857	-0.2148609669				0	0	0	-820.1883209	0.02115253866			
817.6283209	89	5	6	0.5616416556	0.02061263713		97.12061363	1.197373921	1.68201245				77.92636847	10.10489046	11.96874107	0.3971832666	-0.184322108	-0.2128611587				0	0	0	-817.6283209	0.02061263713			
815.0683209	89	5	6	0.5709696841	0.02009762034		97.04696432	1.226979641	1.726056043				77.53420851	10.2869748	12.17881668	0.3936857084	-0.1827931373	-0.2108925711				0	0	0	-815.0683209	0.02009762034			
812.5083209	89	5	6	0.579885141	0.01960642972		96.97264547	1.256856469	1.770498063				77.14547245	10.46756195	12.3869656	0.3902421835	-0.1812872192	-0.2089549643				0	0	0	-812.5083209	0.01960642972			
809.9483209	89	5	6	0.5884145399	0.01913623747		96.89764106	1.287014958	1.815343987				76.7601199	10.64666867	12.59321143	0.3868459011	-0.1798012233	-0.2070446777				0	0	0	-809.9483209	0.01913623747			
807.3883209	89	5	6	0.5965826891	0.01868691446		96.82192933	1.317468239	1.86060243				76.37809131	10.82432065	12.79758805	0.383509365	-0.178340985	-0.20516838				0	0	0	-807.3883209	0.01868691446			
804.8283209	89	5	6	0.6044122133	0.01825690195		96.74548963	1.348229178	1.90628119				75.99933428	11.00054024	13.00012548	0.3802253935	-0.1769031901	-0.2033222034				0	0	0	-804.8283209	0.01825690195			
802.2683209	89	5	6	0.6119239109	0.01784506814		96.66830063	1.379311121	1.952388247				75.62379702	11.17534957	13.20085341	0.3769933967	-0.1754875846	-0.2015058121				0	0	0	-802.2683209	0.01784506814			
799.7083209	89	5	6	0.6191369336	0.01745036919		96.5903403	1.410727924	1.998931777				75.25142834	11.34877049	13.39980117	0.3738127768	-0.1740939085	-0.1997188683				0	0	0	-799.7083209	0.01745036919			
797.1483209	89	5	6	0.6260689456	0.01707183898		96.51158585	1.442493985	2.045920164				74.88217765	11.52082458	13.59699777	0.3706829263	-0.172721895	-0.1979610314				0	0	0	-797.1483209	0.01707183898			
