T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
900.2487967	89	10	1	0	0		98.85086838	1.040249493	0.1088821257				89	10	1	0.003129951237	-0.0028468135	-0.0002831377374				0.003129951237	-0.0028468135	-0.0002831377374	-900.2487967	0			
900.2387967	89	10	1	0.0003353747215	0.0003178537084		98.85050876	1.04057561	0.1089156268				88.99686953	10.00284729	1.000283186	0.006260277237	-0.005693968501	-0.0005663087362				0	0	0	-900.2387967	0.0003178537084			
900.2187967	89	10	1	0.001005078261	0.0006348851621		98.8497895	1.04122787	0.1089826297				88.99061053	10.0085401	1.000849379	0.009389067945	-0.00853972862	-0.0008493393256				0	0	0	-900.2187967	0.0006348851621			
900.1787967	89	10	1	0.002342169995	0.001268385365		98.84835085	1.042532513	0.1091166415				88.97809301	10.01992527	1.001981716	0.01564705479	-0.01423162129	-0.001415433501				0	0	0	-900.1787967	0.001268385365			
900.0987967	89	10	1	0.005006683824	0.00253082731		98.84547303	1.04514228	0.1093846881				88.95306411	10.04269007	1.004245818	0.02815736574	-0.02561027078	-0.002547094956				0	0	0	-900.0987967	0.00253082731			
899.9387967	89	10	1	0.0102973362	0.005038032098		98.83971538	1.050363744	0.1099208725				88.90303083	10.08819744	1.008771734	0.05315947278	-0.04835078776	-0.004808685023				0	0	0	-899.9387967	0.005038032098			
899.6187967	89	10	1	0.02071441216	0.009971617963		98.82819213	1.060814287	0.1109935861				88.80306377	10.179122	1.017814231	0.103089447	-0.09376452493	-0.009324922089				0	0	0	-899.6187967	0.009971617963			
898.9787967	89	10	1	0.04094124667	0.01955929665		98.80511304	1.081746508	0.1131404496				88.60352568	10.3606121	1.035862219	0.2026522596	-0.1843226157	-0.01832964393				0	0	0	-898.9787967	0.01955929665			
897.6987967	89	10	1	0.07911956865	0.03766410824		98.7588225	1.123737587	0.117439913				88.20604919	10.72214171	1.071809096	0.4005742059	-0.3643472051	-0.03622700085				0	0	0	-897.6987967	0.03766410824			
895.1387967	89	10	1	0.147463566	0.0700967376		98.66569443	1.20824374	0.1260618296				87.41759393	11.43930589	1.143100176	0.7915186465	-0.719950633	-0.0715680135				0	0	0	-895.1387967	0.0700967376			
892.5787967	89	10	1	0.2066633744	0.06532749814		98.57180136	1.293483655	0.1347149862				86.63798856	12.1484318	1.213579635	0.7826339832	-0.7118807646	-0.07075321859				0	0	0	-892.5787967	0.06532749814			
890.0187967	89	10	1	0.2583963927	0.06110858147		98.4770977	1.379502925	0.1433993717				85.86743024	12.84933655	1.283233212	0.7735513208	-0.703627221	-0.0699240998				0	0	0	-890.0187967	0.06110858147			
887.4587967	89	10	1	0.3039567176	0.05734904025		98.38153527	1.466349743	0.1521149822				85.10609703	13.54185478	1.35204819	0.7642899391	-0.6952077219	-0.0690822172				0	0	0	-887.4587967	0.05734904025			
884.8987967	89	10	1	0.3443583217	0.05397711825		98.28506311	1.554075056	0.1608618355				84.35414663	14.22583983	1.42001354	0.7548702763	-0.6866410113	-0.06822926503				0	0	0	-884.8987967	0.05397711825			
882.3387967	89	10	1	0.3804066919	0.05093545744		98.18762732	1.642732694	0.1696399846				83.61171619	14.90116385	1.487119962	0.7453117661	-0.6779448962	-0.06736686986				0	0	0	-882.3387967	0.05093545744			
879.7787967	89	10	1	0.4127496072	0.04817766433		98.08917094	1.732379527	0.1784495318				82.87892214	15.56771795	1.553359913	0.7356375244	-0.6691405162	-0.06649700817				0	0	0	-879.7787967	0.04817766433			
877.2187967	89	10	1	0.4419137979	0.04566580722		97.98963371	1.82307565	0.1872906433				82.15586025	16.22541212	1.618727623	0.7258671443	-0.6602457909	-0.06562135343				0	0	0	-877.2187967	0.04566580722			
874.6587967	89	10	1	0.4683318557	0.04336856748		97.88895185	1.914884587	0.1961635634				81.44260592	16.874175	1.683219078	0.7160211512	-0.6512794761	-0.06474167513				0	0	0	-874.6587967	0.04336856748			
872.0987967	89	10	1	0.4923622868	0.04125985395		97.78705785	2.007873526	0.2050686284				80.7392145	17.5139535	1.746831999	0.7061196199	-0.6422599075	-0.0638597124				0	0	0	-872.0987967	0.04125985395			
869.5387967	89	10	1	0.5143046589	0.03931775071		97.68388013	2.102113584	0.2140062815				80.04572188	18.14471232	1.809565802	0.6961821003	-0.6332049343	-0.06297716605				0	0	0	-869.5387967	0.03931775071			
866.9787967	89	10	1	0.5344111857	0.03752370854		97.57934281	2.197680105	0.2229770872				79.36214514	18.76643332	1.871421545	0.6862274703	-0.6241317858	-0.06209568453				0	0	0	-866.9787967	0.03752370854			
864.4187967	89	10	1	0.5528956881	0.03586191679		97.47336525	2.294653001	0.2319817459				78.68848332	19.37911481	1.932401863	0.6762738256	-0.615056972	-0.06121685355				0	0	0	-864.4187967	0.03586191679			
861.8587967	89	10	1	0.5699405986	0.03431881056		97.36586176	2.393117135	0.2410211095				78.02471834	19.98277076	1.992510905	0.6663383895	-0.6059962017	-0.06034218776				0	0	0	-861.8587967	0.03431881056			
859.2987967	89	10	1	0.5857024896	0.03288268059		97.25674105	2.493162755	0.2500961971				77.37081585	20.5774299	2.051754247	0.6564374413	-0.596964317	-0.05947312428				0	0	0	-859.2987967	0.03288268059			
856.7387967	89	10	1	0.6003164748	0.03154336175		97.1459058	2.594885988	0.2592082116				76.72672632	21.16313486	2.110138817	0.6465862743	-0.5879752551	-0.05861101912				0	0	0	-856.7387967	0.03154336175			
854.1787967	89	10	1	0.613899744	0.03029198253		97.03325204	2.6983894	0.2683585574				76.092386	21.73994119	2.167672807	0.6367991084	-0.5790419688	-0.05775713961				0	0	0	-854.1787967	0.03029198253			
851.6187967	89	10	1	0.6265544221	0.02912076201		96.91866851	2.803782628	0.2775488588				75.467718	22.30791641	2.224365591	0.6270891604	-0.5701764892	-0.05691267119				0	0	0	-851.6187967	0.02912076201			
849.0587967	89	10	1	0.6383699	0.02802284423		96.80203592	2.911183103	0.2867809808				74.85263333	22.86713904	2.280227634	0.6174685711	-0.5613898597	-0.05607871143				0	0	0	-849.0587967	0.02802284423			
846.4987967	89	10	1	0.6494247462	0.0269921624		96.68322607	3.020716875	0.2960570511				74.24703195	23.41769764	2.33527041	0.6079484473	-0.5526921728	-0.0552562745				0	0	0	-846.4987967	0.0269921624			
843.9387967	89	10	1	0.6597882857	0.02602332667		96.56210096	3.132519553	0.3053794843				73.65080379	23.95968989	2.389506322	0.5985388328	-0.5440925435	-0.05444628932				0	0	0	-843.9387967	0.02602332667			
841.3787967	89	10	1	0.6695219109	0.02511153115		96.43851161	3.246737384	0.31475101				73.06382975	24.49322163	2.442948621	0.5892488054	-0.535599196	-0.05364960941				0	0	0	-841.3787967	0.02511153115			
838.8187967	89	10	1	0.6786801771	0.02425247633		96.31229681	3.36352849	0.3241747025				72.48598264	25.01840603	2.495611335	0.5800864774	-0.5272194637	-0.05286701365				0	0	0	-838.8187967	0.02425247633			
836.2587967	89	10	1	0.6873117218	0.02344230411		96.18328168	3.483064301	0.3336540162				71.91712809	25.53536271	2.5475092	0.5710590496	-0.5189598367	-0.05209921294				0	0	0	-836.2587967	0.02344230411			
833.6987967	89	10	1	0.6954600409	0.02267754317		96.05127597	3.605531204	0.3431928251				71.35712543	26.04421697	2.598657599	0.562172864	-0.5108260079	-0.0513468561				0	0	0	-833.6987967	0.02267754317			
