T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(SI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
873.2527851	85	10	5	0	0		98.33526437	1.07279821	0.5919374188				85	10	5	0.002233458854	-0.001495175353	-0.0007382835011				0.002233458854	-0.001495175353	-0.0007382835011	-873.2527851	0			
873.2427851	85	10	5	0.0001771463052	0.0001676648685		98.33497313	1.07298349	0.5920433813				84.99776598	10.00149555	5.000738476	0.00446738543	-0.002990667196	-0.001476718234				0	0	0	-873.2427851	0.0001676648685			
873.2227851	85	10	5	0.000530886053	0.0003348935786		98.33439029	1.073354334	0.592255371				84.99329871	10.00448614	5.00221515	0.006699824194	-0.004485171065	-0.00221465313				0	0	0	-873.2227851	0.0003348935786			
873.1827851	85	10	5	0.001237457958	0.0006690952117		98.33322478	1.074095855	0.5926793657				84.98436769	10.01046499	5.005167318	0.01116440697	-0.007474000926	-0.003690406046				0	0	0	-873.1827851	0.0006690952117			
873.1027851	85	10	5	0.002647956889	0.00133658219		98.3308934	1.075579103	0.5935274941				84.96650761	10.02242149	5.011070902	0.02009272903	-0.01345117373	-0.0066415553				0	0	0	-873.1027851	0.00133658219			
872.9427851	85	10	5	0.005457673838	0.002666046606		98.32622932	1.07854632	0.5952243578				84.93080482	10.04632325	5.022871934	0.03793396476	-0.02539551506	-0.01253844969				0	0	0	-872.9427851	0.002666046606			
872.6227851	85	10	5	0.01103237692	0.00530382445		98.31689583	1.084483651	0.5986205174				84.85946869	10.09408186	5.046449449	0.07356428105	-0.04925052448	-0.02431375657				0	0	0	-872.6227851	0.00530382445			
871.9827851	85	10	5	0.02199171962	0.01048462872		98.29820756	1.096369961	0.6054224802				84.71707509	10.18941942	5.093505488	0.1446163444	-0.096825873	-0.04779047144				0	0	0	-871.9827851	0.01048462872			
870.7027851	85	10	5	0.04320811241	0.02051540507		98.26074429	1.120190162	0.6190655512				84.43339811	10.37937767	5.187224219	0.2858879794	-0.1914389988	-0.09444898068				0	0	0	-870.7027851	0.02051540507			
