T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
883.7294138	91	2	7	0	0	98.99759847	0.203944149	0.7984573818	91	2	7	0.001663135035	-0.0003734987327	-0.001289636302	0.001663135035	-0.0003734987327	-0.001289636302	-883.7294138	0	23.8853218256792	
883.7194138	91	2	7	0.0002108296188	0.0002081208414	98.99738907	0.2039852909	0.7986256374	90.99833656	2.000373563	7.001289872	0.003326509963	-0.0007470538621	-0.002579456101	0	0	0	-883.7194138	0.0002081208414	72.212694429899	
883.6994138	91	2	7	0.000631888646	0.0004157608444	98.99697026	0.2040675794	0.7989621634	90.99501012	2.001120606	7.003869278	0.004989056016	-0.001120428922	-0.003868627094	0	0	0	-883.6994138	0.0004157608444	96.3530300252741	
883.6594138	91	2	7	0.001472817865	0.0008306214945	98.99613254	0.2042321746	0.7996352883	90.98835926	2.002614251	7.00902649	0.008313887561	-0.001867135202	-0.006446752359	0	0	0	-883.6594138	0.0008306214945	96.4780224068445	
883.5794138	91	2	7	0.003150811149	0.001658795924	98.99445695	0.2045613655	0.8009816893	90.97505899	2.00560129	7.019339716	0.01496283355	-0.003360445409	-0.01160238814	0	0	0	-883.5794138	0.001658795924	96.7537441978748	
883.4194138	91	2	7	0.006490762056	0.00330719757	98.99110499	0.2052198069	0.8036752032	90.94846947	2.011573199	7.039957335	0.02825116324	-0.006345152956	-0.02190601029	0	0	0	-883.4194138	0.00330719757	97.3710055736744	
883.0994138	91	2	7	0.01310719459	0.006573176034	98.98439799	0.20653693	0.809065084	90.8953344	2.023508341	7.08115726	0.05479480958	-0.01230809143	-0.04248671816	0	0	0	-883.0994138	0.006573176034	98.6948838889111	
882.4594138	91	2	7	0.02607185387	0.01296711567	98.97097163	0.2091721812	0.8198561921	90.78924047	2.047344239	7.163415294	0.1077502768	-0.02420810413	-0.08354217264	0	0	0	-882.4594138	0.01296711567	101.420354821649	
881.1794138	91	2	7	0.05101640428	0.02527804911	98.9440688	0.2144468284	0.8414843742	90.57775291	2.094878663	7.327368431	0.2131364473	-0.04790518199	-0.1652312654	0	0	0	-881.1794138	0.02527804911	106.818971885863	
878.6194138	91	2	7	0.09729268919	0.04811500655	98.89005933	0.2250138285	0.8849268419	90.15756554	2.189400459	7.653034006	0.4218215676	-0.09488966256	-0.326931905	0	0	0	-878.6194138	0.04811500655	-1240.59674218311	
876.0594138	91	2	7	0.1392146885	0.04579435429	98.8357731	0.2356034059	0.9286234924	89.74107999	2.283167313	7.975752697	0.418105664	-0.09413191596	-0.323973748	0	0	0	-876.0594138	0.04579435429	-1156.87035912498	
873.4994138	91	2	7	0.1773596972	0.04367166782	98.78120198	0.2462181896	0.9725798332	89.32825403	2.376186575	8.295559395	0.414431869	-0.09338141457	-0.3210504545	0	0	0	-873.4994138	0.04367166782	-1262.91019499269	
870.9394138	91	2	7	0.212210063	0.04172502307	98.72633794	0.2568608185	1.016801243	88.91904452	2.468465838	8.612489642	0.4108013816	-0.09263853748	-0.3181628442	0	0	0	-870.9394138	0.04172502307	-1374.50569260753	
868.3794138	91	2	7	0.2441700882	0.03993379118	98.67117293	0.2675339745	1.061293094	88.51340642	2.560013219	8.926580361	0.4072161119	-0.09190381092	-0.3153123009	0	0	0	-868.3794138	0.03993379118	-1491.15652031961	
865.8194138	91	2	7	0.2735811074	0.03828042793	98.61569889	0.2782403755	1.106060732	88.1112933	2.650837237	9.237869461	0.4036774563	-0.0911776369	-0.3124998194	0	0	0	-865.8194138	0.03828042793	-1612.91026792131	
863.2594138	91	2	7	0.3007332258	0.03674993552	98.55990775	0.2889827754	1.151109476	87.71265758	2.74094675	9.546395674	0.4001865759	-0.09046035699	-0.3097262189	0	0	0	-863.2594138	0.03674993552	-1739.82351411191	
860.6994138	91	2	7	0.3258745346	0.0353294156	98.50379141	0.2997639651	1.196444628	87.31745071	2.830350904	9.852198384	0.3967444172	-0.08975225803	-0.3069921592	0	0	0	-860.6994138	0.0353294156	-1871.9543702323	
858.1394138	91	2	7	0.3492184116	0.03400771343	98.44734175	0.3105867734	1.242071477	86.92562343	2.91905908	10.15531749	0.3933517318	-0.08905357733	-0.3042981545	0	0	0	-858.1394138	0.03400771343	-2009.36240167987	
855.5794138	91	2	7	0.3709493552	0.0327751322	98.39055063	0.3214540686	1.287995302	86.53712588	3.00708085	10.45579327	0.3900090944	-0.0883645074	-0.301644587	0	0	0	-855.5794138	0.0327751322	-2152.10852455222	
853.0194138	91	2	7	0.3912276848	0.03162320181	98.33340986	0.3323687599	1.33422138	86.15190779	3.094425939	10.75366627	0.3867169198	-0.08768520029	-0.2990317195	0	0	0	-853.0194138	0.03162320181	-2300.25484918912	
850.4594138	91	2	7	0.4101933537	0.03054449035	98.27591121	0.3433337995	1.380754989	85.76991863	3.181104188	11.04897719	0.3834754788	-0.0870157716	-0.2964597072	0	0	0	-850.4594138	0.03054449035	-2453.86464126466	
847.8994138	91	2	7	0.4279690659	0.02953244945	98.2180464	0.3543521847	1.427601412	85.39110771	3.267125517	11.34176677	0.3802849126	-0.08635630407	-0.2939286085	0	0	0	-847.8994138	0.02953244945	-2613.00225368546	
845.3394138	91	2	7	0.4446628392	0.02858128648	98.15980709	0.3654269604	1.474765945	85.01542435	3.352499904	11.63207575	0.3771452468	-0.08570685116	-0.2914383956	0	0	0	-845.3394138	0.02858128648	-2777.73310421988	
842.7794138	91	2	7	0.4603701259	0.02768585842	98.10118488	0.3765612211	1.522253898	84.64281791	3.437237348	11.91994474	0.3740564011	-0.08506743934	-0.2889889618	0	0	0	-842.7794138	0.02768585842	-2948.12356501031	
840.2194138	91	2	7	0.4751755776	0.02684158308	98.04217129	0.3877581145	1.570070599	84.27323795	3.521347857	12.20541419	0.3710182039	-0.08443807165	-0.2865801322	0	0	0	-840.2194138	0.02684158308	-3124.24101435329	
837.6594138	91	2	7	0.4891545219	0.02604436464	97.98275775	0.3990208439	1.618221402	83.90663426	3.604841416	12.48852432	0.3680304009	-0.08381872992	-0.284211671	0	0	0	-837.6594138	0.02604436464	-3306.15379110785	
835.0994138	91	2	7	0.5023742042	0.02529053067	97.92293564	0.4103526712	1.666711687	83.54295697	3.687727976	12.76931505	0.3650926655	-0.08320937712	-0.2818832884	0	0	0	-835.0994138	0.02529053067	-3495.862665474	
832.5394138	91	2	7	0.5148951827	0.02457750714	97.86269491	0.4217571885	1.715547902	83.18215052	3.770018928	13.04783055	0.3622046052	-0.08260995906	-0.2795946461	0	0	0	-832.5394138	0.02457750714	-3688.01742538335	
829.9794138	91	2	7	0.5267709358	0.02390039657	97.80202937	0.4332372536	1.764733376	82.82417833	3.851721146	13.32410052	0.3593597638	-0.08201903786	-0.2773407259	0	0	0	-829.9794138	0.02390039657	-3886.05759591724	
827.4194138	91	2	7	0.5380503799	0.02325813664	97.74092872	0.4447965906	1.814274687	82.46898547	3.932845836	13.5981687	0.3565700471	-0.08143935883	-0.2751306883	0	0	0	-827.4194138	0.02325813664	-4093.01494938447	
824.8594138	91	2	7	0.54877747	0.02264785332	97.67938389	0.456438733	1.864177372	82.11652388	4.013402658	13.87007346	0.3538285087	-0.08086936697	-0.2729591417	0	0	0	-824.8594138	0.02264785332	-4304.97079619852	
822.2994138	91	2	7	0.5589919844	0.02206732751	97.61738569	0.4681672907	1.914447014	81.76674616	4.093401161	14.13985268	0.3511345553	-0.08030895455	-0.2708256007	0	0	0	-822.2994138	0.02206732751	-4523.14790920327	
819.7394138	91	2	7	0.5687300066	0.02151454118	97.5549248	0.4799859555	1.965089248	81.41960546	4.172850783	14.40754375	0.3484875906	-0.07975801132	-0.2687295793	0	0	0	-819.7394138	0.02151454118	-4747.62902718657	
817.1794138	91	2	7	0.5780243421	0.02098765277	97.49199173	0.491898505	2.016109767	81.07505559	4.251760844	14.67318357	0.3458869864	-0.07921641801	-0.2666705684	0	0	0	-817.1794138	0.02098765277	-4978.4901796655	
814.6194138	91	2	7	0.5869048798	0.02048497858	97.42857687	0.503908808	2.067514324	80.73305098	4.330140535	14.93680848	0.3433320922	-0.07868404861	-0.2646480436	0	0	0	-814.6194138	0.02048497858	-5215.81016718018	
812.0594138	91	2	7	0.5953989075	0.02000497635	97.36467043	0.5160208288	2.119308739	80.39354676	4.40799892	15.19845432	0.3408222397	-0.0781607714	-0.2626614683	0	0	0	-812.0594138	0.02000497635	-5459.66931008484	
809.4994138	91	2	7	0.6035313868	0.01954623069	97.30026247	0.5282386325	2.171498898	80.05649872	4.485344923	15.45815636	0.3383567464	-0.0776464498	-0.2607102966	0	0	0	-809.4994138	0.01954623069	-5710.14960950243	
806.9394138	91	2	7	0.6113251943	0.01910744042	97.23534285	0.5405663905	2.224090764	79.72186335	4.562187327	15.71594933	0.3359349186	-0.07714094311	-0.2587939755	0	0	0	-806.9394138	0.01910744042	-5967.33479920984	
804.3794138	91	2	7	0.6188013336	0.01868740727	97.16990124	0.5530083858	2.277090376	79.38959783	4.638534775	15.9718674	0.3335560546	-0.07664410724	-0.2569119473	0	0	0	-804.3794138	0.01868740727	-6231.31075561495	
801.8194138	91	2	7	0.6259791219	0.01828502604	97.10392713	0.5655690194	2.330503855	79.05966006	4.714395759	16.22594418	0.3312194472	-0.07615579534	-0.2550636519	0	0	0	-801.8194138	0.01828502604	-6502.16551270871	
799.2594138	91	2	7	0.6328763551	0.01789927573	97.03740977	0.5782528158	2.384337409	78.73200865	4.789778626	16.47821273	0.3289243863	-0.0756758583	-0.253248528	0	0	0	-799.2594138	0.01789927573	-6779.98929855236	
796.6994138	91	2	7	0.6395094535	0.01752921177	96.97033823	0.59106443	2.438597338	78.4066029	4.864691569	16.72870553	0.3266701603	-0.0752041453	-0.251466015	0	0	0	-796.6994138	0.01752921177	-7064.87471254278	
794.1394138	91	2	7	0.6458935918	0.01717395901	96.90270131	0.604008654	2.493290036	78.08340284	4.939142632	16.97745453	0.3244560589	-0.0747405042	-0.2497155547	0	0	0	-794.1394138	0.01717395901	-7356.91746145854	
791.5794138	91	2	7	0.6520428139	0.01683270559	96.83448758	0.617090424	2.548421998	77.76236919	5.013139706	17.22449111	0.322281374	-0.07428478194	-0.247996592	0	0	0	-791.5794138	0.01683270559	-7656.21596856848	
789.0194138	91	2	7	0.6579701361	0.01650469729	96.76568535	0.6303148276	2.603999825	77.44346339	5.086690527	17.46984609	0.3201454014	-0.07383682487	-0.2463085765	0	0	0	-789.0194138	0.01650469729	-7962.87196239302	
786.4594138	91	2	7	0.6636876387	0.01618923264	96.69628266	0.643687112	2.660030226	77.12664755	5.159802679	17.71354977	0.3180474423	-0.07339647907	-0.2446509633	0	0	0	-786.4594138	0.01618923264	-8276.99062660851	
783.8994138	91	2	7	0.6692065481	0.01588565837	96.62626728	0.6572126922	2.71652003	76.8118845	5.232483593	17.95563191	0.3159868042	-0.07296359055	-0.2430232136	0	0	0	-783.8994138	0.01588565837	-8598.68085477206	
781.3394138	91	2	7	0.6745373109	0.01559336545	96.55562666	0.6708971593	2.773476181	76.49913774	5.304740544	18.19612172	0.3139628016	-0.07253800551	-0.2414247961	0	0	0	-781.3394138	0.01559336545	-8928.0557855696	
778.7794138	91	2	7	0.6796896597	0.01531178542	96.48434796	0.6847462898	2.830905752	76.18837143	5.376580658	18.43504791	0.3119747576	-0.0721195705	-0.2398551871	0	0	0	-778.7794138	0.01531178542	-9265.23296816033	
776.2194138	91	2	7	0.684672673	0.01504038715	96.412418	0.6987660554	2.888815949	75.87955043	5.448010906	18.67243866	0.310022004	-0.07170813262	-0.2383138714	0	0	0	-776.2194138	0.01504038715	-9610.33441910918	
773.6594138	91	2	7	0.6894948291	0.01477867383	96.33982325	0.7129626329	2.947214114	75.57264022	5.519038107	18.90832167	0.3081038822	-0.07130353957	-0.2368003426	0	0	0	-773.6594138	0.01477867383	-9963.48773321218	
771.0994138	91	2	7	0.6941640542	0.01452618035	96.26654985	0.7273424148	3.006107732	75.26760696	5.58966893	19.14272411	0.3062197436	-0.07090563983	-0.2353141038	0	0	0	-771.0994138	0.01452618035	-10324.8264064237	
768.5394138	91	2	7	0.6986877672	0.01428247082	96.19258354	0.741912021	3.06550444	74.96441741	5.659909893	19.37567269	0.3043689503	-0.07051428269	-0.2338546676	0	0	0	-768.5394138	0.01428247082	-10694.4895389266	
765.9794138	91	2	7	0.7030729188	0.01404713637	96.11790966	0.75667831	3.12541203	74.66303899	5.729767366	19.60719364	0.3025508753	-0.07012931833	-0.232421557	0	0	0	-765.9794138	0.01404713637	-11072.6229462859	
763.4194138	91	2	7	0.707326028	0.01381979313	96.04251315	0.7716483923	3.18583846	74.36343971	5.799247569	19.83731272	0.3007649029	-0.06975059786	-0.2310143051	0	0	0	-763.4194138	0.01381979313	-11459.3799031912	
760.8594138	91	2	7	0.7114532149	0.01360008041	95.9663785	0.786829643	3.246791856	74.06558819	5.868356576	20.06605524	0.2990104289	-0.06937797333	-0.2296324556	0	0	0	-760.8594138	0.01360008041	-11854.9212202015	
758.2994138	91	2	7	0.715460231	0.013387659	95.88948976	0.8022297166	3.308280525	73.76945364	5.937100314	20.29344605	0.2972868609	-0.06901129772	-0.2282755631	0	0	0	-758.2994138	0.013387659	-12259.416761434	
755.7394138	91	2	7	0.719352486	0.01318220968	95.81183048	0.8178565614	3.370312957	73.47500585	6.005484563	20.51950959	0.2955936182	-0.06865042496	-0.2269431932	0	0	0	-755.7394138	0.01318220968	-12673.0449435153	
753.1794138	91	2	7	0.7231350731	0.01298343176	95.73338372	0.8337184357	3.43289784	73.18221518	6.073514962	20.74426986	0.2939301324	-0.06829520989	-0.2256349225	0	0	0	-753.1794138	0.01298343176	-13095.9941738037	
750.6194138	91	2	7	0.7268127914	0.01279104185	95.65413201	0.8498239245	3.496044063	72.89105253	6.141197002	20.96775047	0.292295847	-0.0679455082	-0.2243503388	0	0	0	-750.6194138	0.01279104185	-13528.4649525577	
748.0594138	91	2	7	0.7303901673	0.01260477267	95.57405732	0.8661819575	3.559760727	72.60148935	6.208536033	21.18997461	0.2906902177	-0.0676011764	-0.2230890413	0	0	0	-748.0594138	0.01260477267	-13970.6682220221	
745.4994138	91	2	7	0.7338714734	0.01242437194	95.49314101	0.882801828	3.624057157	72.31349764	6.275537263	21.4109651	0.2891127125	-0.06726207174	-0.2218506408	0	0	0	-745.4994138	0.01242437194	-14422.827992818	
742.9394138	91	2	7	0.7372607456	0.01224960142	95.41136388	0.8996932136	3.688942907	72.02704988	6.342205759	21.63074436	0.2875628114	-0.06692805211	-0.2206347593	0	0	0	-742.9394138	0.01224960142	-14885.1837585659	
740.3794138	91	2	7	0.7405618001	0.012080236	95.32870603	0.916866197	3.754427776	71.74211909	6.408546445	21.84933446	0.2860400066	-0.066598976	-0.2194410306	0	0	0	-740.3794138	0.012080236	-15357.9889062237	
737.8194138	91	2	7	0.7437782474	0.01191606282	95.24514689	0.9343312899	3.820521816	71.45867877	6.474564106	22.06675712	0.2845438024	-0.06627470232	-0.2182691001	0	0	0	-737.8194138	0.01191606282	-15841.5135255222	
735.2594138	91	2	7	0.7469135065	0.01175688053	95.1606652	0.952099457	3.887235343	71.17670289	6.540263386	22.28303372	0.2830737152	-0.06595509036	-0.2171186248	0	0	0	-735.2594138	0.01175688053	-16336.0479184622	
732.6994138	91	2	7	0.7499708172	0.01160249858	95.0752389	0.9701821423	3.954578954	70.89616591	6.605648791	22.4981853	0.2816292733	-0.06563999958	-0.2159892737	0	0	0	-732.6994138	0.01160249858	-16841.9007302041	
